temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,gamma
200.2,3.495651270290257,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.098182407120408
200.2,4.245557543176054,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.76475932739794
200.2,4.995463816061852,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.439239218028185
200.2,5.745370088947649,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.12118855776483
200.2,6.495276361833446,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.810215304927656
200.2,7.245182634719244,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.505962027842497
200.2,7.995088907605041,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.20810425288516
200.2,8.74499518049084,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.91634267842557
200.2,9.494901453376636,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.630401326485977
200.3,2.759574445002744,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.412114594379283
200.3,3.5107019155443986,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.0707081684186
200.3,4.261829386086054,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.737662339771685
200.3,5.012956856627709,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.412496652805217
200.3,5.764084327169364,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.0947799520108
200.3,6.515211797711019,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.784122077886728
200.3,7.266339268252675,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.4801672788288
200.3,8.01746673879433,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.182592591053147
200.3,8.768594209335983,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.89110003666798
200.3,9.51972167987764,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.60541478502033
200.4,2.7734581941829486,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.38424477533505
200.4,3.52580678532831,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.043240341244665
200.4,4.278155376473672,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.71057129049629
200.4,5.030503967619032,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.385759728615135
200.4,5.782852558764394,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.06837670997407
200.4,6.535201149909756,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.75803399524601
200.4,7.287549741055116,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.454377504688733
200.4,8.039898332200478,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.157085774933066
200.4,8.79224692334584,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.86586215030268
200.4,9.5445955144912,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.580432936027773
200.5,2.7873963896794853,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.356381888288904
200.5,3.5409660201254614,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.015778928060943
200.5,4.294535650571437,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.683486231775632
200.5,5.048105281017413,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.35902845147178
200.5,5.801674911463389,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.041978838650127
200.5,6.5552445419093655,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.73195106488709
200.5,7.308814172355341,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.42859271235569
200.5,8.062383802801318,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.131583810487605
200.5,8.815953433247294,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.84062862307683
200.5,9.56952306369327,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.55545578625937
200.6,2.801389176394243,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.328525934896412
200.6,3.556179760582002,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.98832393096998
200.6,4.3109703447697605,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.656407166601475
200.6,5.06576092895752,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.332302825670588
200.6,5.820551513145278,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.015586343640184
200.6,6.575342097333037,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.70587329279128
200.6,7.330132681520796,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.402812909326645
200.6,8.084923265708555,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.106086704674063
200.6,8.839713849896313,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.81540026274248
200.6,9.594504434084072,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.53048334705117
200.7,2.8154366993964044,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.300676915706067
200.7,3.571448147508672,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.96087535306617
200.7,4.327459595620939,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.629334099594896
200.7,5.083471043733207,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.30558285626121
200.7,5.839482491845474,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.98919923094381
200.7,6.595493939957741,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.67980068585986
200.7,7.351505388070009,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.37703810334804
200.7,8.107516836182276,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.080594472173622
200.7,8.863528284294544,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.79017667862641
200.7,9.61953973240681,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.5055156288521
200.79999999999995,2.829539103922548,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.272834828068845
200.79999999999995,3.586771321882715,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.933433196482813
200.79999999999995,4.344003539842882,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.602267034728047
200.79999999999995,5.10123575780305,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.278868549566944
200.79999999999995,5.858467975763217,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.96281750656962
200.79999999999995,6.615700193723384,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.653733251380277
200.79999999999995,7.37293241168355,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.35126830148228
200.79999999999995,8.130164629643717,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.05510713645071
200.79999999999995,8.887396847603885,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.76495788044341
200.79999999999995,9.644629065564052,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.480552639458583
200.89999999999995,2.8436965353761257,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.24499967648736
200.89999999999995,3.602149424839907,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.905997463708346
200.89999999999995,4.360602314303689,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.575205976606775
200.89999999999995,5.11905520376747,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.25215990980848
200.89999999999995,5.877508093231251,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.936441177727737
200.89999999999995,6.635960982695033,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.627670996605318
200.89999999999995,7.394413872158815,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.325503467568467
200.89999999999995,8.152866761622596,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.029624683518023
200.89999999999995,8.911319651086377,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.73974387790594
200.89999999999995,9.669772540550158,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.455594386380383
200.99999999999997,2.8579091393274823,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.21717145887948
200.99999999999997,3.617582597684936,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.87856815755938
200.99999999999997,4.3772560560423885,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.548150928567924
200.99999999999997,5.136929514399842,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.22545694258977
200.99999999999997,5.896602972757295,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.91007024967005
200.99999999999997,6.656276431114748,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.60161393035447
200.99999999999997,7.415949889472202,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.29974369369114
200.99999999999997,8.175623347829655,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.00414711332518
200.99999999999997,8.935296806187107,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.714534677628084
200.99999999999997,9.694970264544562,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.43064087690192
201.09999999999997,2.872177061513662,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.18935017669937
201.09999999999997,3.633070981880194,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.851145279982777
201.09999999999997,4.393964902246727,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.521101894491625
201.09999999999997,5.154858822613258,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.19875965335329
201.09999999999997,5.915752742979791,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.883704730007704
201.09999999999997,6.676646663346324,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.57556206472312
201.09999999999997,7.437540583712856,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.27398893999494
201.09999999999997,8.198434504079389,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.978674439988456
201.09999999999997,8.959328424445921,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.689330288283628
201.09999999999997,9.720222344812454,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.40569211926815
201.19999999999996,2.886500447838229,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.1615358315399
201.19999999999996,3.648614719057271,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.82372883423248
201.19999999999996,4.410728990276313,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.494058879258464
201.19999999999996,5.1728432614953554,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.17206804736432
201.19999999999996,5.934957532714398,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.85734462765631
201.19999999999996,6.69707180393344,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.54951539371613
201.19999999999996,7.45918607515248,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.24823921718616
201.19999999999996,8.221300346371523,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.953206673791804
201.19999999999996,8.983414617590565,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.66413072102455
201.19999999999996,9.745528888809607,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.38074812193795
201.29999999999995,2.9008794443710566,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.13372842309461
201.29999999999995,3.664213951004839,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.796318855620854
201.29999999999995,4.42754845763862,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.46702188625722
201.29999999999995,5.190882964272403,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.14538213134863
201.29999999999995,5.954217470906185,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.83098995427327
201.29999999999995,6.717551977539967,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.523473895703088
201.29999999999995,7.480886484173748,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.222494534234706
201.29999999999995,8.24422099080753,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.927743821447493
201.29999999999995,9.007555497441311,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.63893597172452
201.29999999999995,9.770890004075095,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.3558088912485
201.39999999999992,2.9153141973482075,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.1059279527984
201.39999999999992,3.679868819678674,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.76891528027954
201.39999999999992,4.444423442009141,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.439990920344343
201.39999999999992,5.208978064339608,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.118701913296007
201.39999999999992,5.973532686670075,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.80464070052882
201.39999999999992,6.738087309000542,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.497437616515523
201.39999999999992,7.502641931331009,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.19675489832217
201.39999999999992,8.267196553661476,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.90228589134845
201.39999999999992,9.031751175991944,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.613746059820357
201.39999999999992,9.79630579832241,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.33087443634864
201.49999999999991,2.929804853171688,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.07813442051259
201.49999999999991,3.695579467197003,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.741518144664266
201.49999999999991,4.461354081222318,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.41296598582712
201.49999999999991,5.227128695247632,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.092027406600156
201.49999999999991,5.992903309272948,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.77829683976753
201.49999999999991,6.758677923298263,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.47140656369822
201.49999999999991,7.524452537323578,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.1710203169409
201.49999999999991,8.290227151348894,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.87683289183685
201.49999999999991,9.056001765374209,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.58856099016713
201.49999999999991,9.821776379399523,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.30594476303072
201.5999999999999,2.9443515584094557,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.050347828552795
201.5999999999999,3.711346035835272,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.71412745187142
201.5999999999999,4.478340513261089,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.38594701399869
201.5999999999999,5.2453349906869065,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.065358596254
201.5999999999999,6.012329468112723,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.751958422811896
201.5999999999999,6.77932394553854,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.445380738888037
201.5999999999999,7.546318422964356,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.1452907958474
201.5999999999999,8.313312900390173,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.851384829344106
201.5999999999999,9.08030737781599,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.56338076898184
201.5999999999999,9.847301855241806,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.28101987992706
201.6999999999999,2.958954459795041,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.022568176905832
201.6999999999999,3.7271686680398073,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.686743204622537
201.6999999999999,4.495382876284573,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.35893416600953
201.6999999999999,5.26359708452934,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.03869545209612
201.6999999999999,6.031811292774106,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.72562545814889
201.6999999999999,6.800025501018872,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.419360147073423
201.6999999999999,7.568239709263638,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.119566348145927
201.6999999999999,8.336453917508404,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.825941712450465
201.6999999999999,9.10466812575317,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.53820540475796
201.6999999999999,9.872882333997936,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.25609979734181
201.7999999999999,2.9736137042274677,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.994795467719094
201.7999999999999,3.7430475064095594,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.659365406247847
201.7999999999999,4.512481308591649,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.33192735188845
201.7999999999999,5.28191511077374,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.01203803250439
201.7999999999999,6.051348912955831,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.69929794631665
201.7999999999999,6.820782715137922,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.393344794734062
201.7999999999999,7.590216517320014,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.093846975571548
201.7999999999999,8.359650319502105,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.800503548374625
201.7999999999999,9.129084121684196,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.513034903556274
201.7999999999999,9.898517923866288,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.231184522775123
201.8999999999999,2.9883294387711925,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.96702969999595
201.8999999999999,3.758982693711277,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.631994027306064
201.8999999999999,4.52963594865136,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.304926569315423
201.8999999999999,5.300289203591444,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.985386342659115
201.8999999999999,6.070942458531528,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.67297589073066
201.8999999999999,6.841595713471612,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.36733468817365
201.8999999999999,7.612248968411695,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.068132686889253
201.8999999999999,8.38290222335178,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.775070344185355
201.8999999999999,9.153555478291864,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.487869276212137
201.8999999999999,9.924208733231946,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.206274064057624
201.9999999999999,3.0031018106556706,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.939270876618394
201.9999999999999,3.774974372872166,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.60462913009943
201.9999999999999,4.546846935088661,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.277931910631185
201.9999999999999,5.318719497305157,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.958740380630875
201.9999999999999,6.090592059521652,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.646659296793985
201.9999999999999,6.862464621738146,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.34132983384608
201.9999999999999,7.634337183954642,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.042423487809224
201.9999999999999,8.406209746171136,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.749642106446917
201.9999999999999,9.178082308387634,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.462708529501757
201.9999999999999,9.949954870604127,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.18136786948282
202.09999999999988,3.0179309672755537,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.9115190540636
202.09999999999988,3.791022686981689,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.57727071627357
202.09999999999988,4.564114406687825,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.250943243860338
202.09999999999988,5.337206126393959,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.93210014976888
202.09999999999988,6.110297846100095,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.62034817093733
202.09999999999988,6.883389565806231,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.315330239323806
202.09999999999988,7.656481285512365,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.01671938622428
202.09999999999988,8.4295730052185,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.724218843201548
202.09999999999988,9.202664724924636,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.43755267177078
202.09999999999988,9.975756444630772,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.156467061226312
202.19999999999987,3.0328170561901917,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.8837741171905
202.19999999999987,3.80712777928785,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.549918731816483
202.19999999999987,4.5814385023855095,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.22396063847003
202.19999999999987,5.3557492254831685,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.905465654700865
202.19999999999987,6.130059948580827,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.59404251935599
202.19999999999987,6.904370671678486,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.289335912189586
202.19999999999987,7.678681394776145,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.99102038657629
202.19999999999987,8.452992117873805,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.69880056363725
202.19999999999987,9.227302840971465,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.412401710667663
202.19999999999987,10.001613564069125,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.13157109306536
202.29999999999987,3.0477602251236413,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.85603612779282
202.29999999999987,3.8232897932029672,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.52257321014985
202.29999999999987,4.598819361282294,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.196984096991
202.29999999999987,5.37434892936162,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.87883690043696
202.29999999999987,6.149878497440946,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.567742346355192
202.29999999999987,6.925408065520273,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.26334678286669
202.29999999999987,7.700937633599597,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.965326494062968
202.29999999999987,8.476467201678924,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.673387275543163
202.29999999999987,9.25199676975825,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.387255653922715
202.29999999999987,10.027526337837577,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.10667997253931
202.39999999999984,3.062760621964497,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.82830508678882
202.39999999999984,3.83950887229779,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.49523415287359
202.39999999999984,4.616257122631083,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.170013623356013
202.39999999999984,5.393005372964376,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.852213892261663
202.39999999999984,6.1697536232976695,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.54144766125957
202.39999999999984,6.946501873630963,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.237363015974854
202.39999999999984,7.723250123964254,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.93963772149857
202.39999999999984,8.499998374297547,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.64797898581641
202.39999999999984,9.27674662463084,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.36211450951782
202.39999999999984,10.053494874964134,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.081793708345604
202.49999999999983,3.0778183947657216,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.800580994833687
202.49999999999983,3.855785160306318,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,21.467901564113355
