temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,gamma
200.0,2.718699482690246,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,22.50931472220012
200.0,7.211727442948016,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,21.347734040448263
200.0,11.704755403205786,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,20.577473872558887
200.0,16.197783363463557,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,20.039646172114303
200.0,20.690811323721327,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,19.6388517475076
200.0,25.183839283979097,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,19.31900449467128
200.0,29.676867244236867,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,19.048451335853056
200.0,34.16989520449464,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,18.809482539347083
200.0,38.66292316475241,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,18.59192105025286
200.0,43.155951125010176,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,18.38967844555428
200.1,2.7324235227323665,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,22.48142298195865
200.1,7.21833548363312,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,21.323478612244674
200.1,11.704247444533872,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,20.55510158812544
200.1,16.190159405434628,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,20.01841599029479
200.1,20.67607136633538,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,19.618421109346077
200.1,25.161983327236136,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,19.29920043287722
200.1,29.647895288136887,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,19.02917640190656
200.1,34.13380724903764,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,18.790675256726317
200.1,38.6197192099384,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,18.573539045404733
200.1,43.105631170839146,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,18.37168952898363
200.2,2.746201585068776,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,22.45353816071131
200.2,7.225017258891826,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,21.299216621273583
200.2,11.703832932714878,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,20.532717491587015
200.2,16.182648606537928,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,19.997170851194912
200.2,20.661464280360978,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,19.597973117667014
200.2,25.140279954184027,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,19.279377081293497
200.2,29.61909562800708,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,19.009880559311178
200.2,34.09791130183013,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,18.77184567715548
200.2,38.57672697565318,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,18.55513333839499
200.2,43.05554264947623,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,18.35367602081287
200.3,2.7600338140625573,0.9700000000000004,0.0074631004355607,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07,22.425660260038068
