temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_methane,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_methane,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_methane,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_methane,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,6.074115034415738,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.07240571026839597,13.107181480573416,2.417313149576841,1219.1483277425111,9.72612274494058,0.994044521094907,0.0009764200496723209,0.0026217518563771583,0.0016100338342075755,0.0007472731648358284,0.4110802399437454,0.3814369967595913,0.11666971808904533,0.021351897088117817,0.0694611481195002,19.305359426142513,0.6255677987316467,1.0000000007602239,1.9754755196916747,4.46267907874928,3.599553826317831,6.468545049614468,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.437377909750051,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.0767359388455126,13.107181480573416,2.417313149576841,1219.0021704197857,9.90122549526254,0.9937540876751869,0.0011010842955447202,0.002719525807028838,0.0016301311576755258,0.0007951710645639361,0.3892643284428263,0.40605720685071034,0.1143839524835086,0.020448556423933423,0.06984595579902136,19.268734177315316,0.6269711437628771,1.000000000784793,1.9719083139551312,4.4538666589562075,3.591946063130494,6.44772081324614,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.800640785084363,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.08106616742262919,13.107181480573416,2.417313149576841,1218.8628700854322,10.06402154226312,0.9934818328828074,0.0012282535231341845,0.0028043505917529016,0.0016467736915866409,0.0008387893107187577,0.3697607060209605,0.4289592714490406,0.11183528560594869,0.0196008996157398,0.06984383730831033,19.23380764608554,0.6283509993200482,1.000000000808007,1.9684896279733408,4.4455723089755335,3.5848118735585888,6.427826528097712,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.163903660418676,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.0853963959997458,13.107181480573416,2.417313149576841,1218.7292381868892,10.216325519822753,0.99322475783541,0.0013575584841243708,0.00287840159297712,0.0016607309505291428,0.0008785511369594922,0.35221993447877536,0.45028178127344437,0.10914379420559281,0.018808957155298733,0.06954553288688864,19.200325227777558,0.6296736454489,1.0000000008300858,1.9651955247918071,4.4377152581311,3.57807782395649,6.408735443436988,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.52716653575299,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.08972662457686244,13.107181480573416,2.417313149576841,1218.6003451272027,10.359653315041438,0.9929804488271747,0.001488689296832144,0.002943439645005306,0.0016725680476918775,0.0009148541832960182,0.336359720625408,0.4701551164099708,0.10639197377856191,0.018070622689807248,0.069022566496252,19.168077456629376,0.6309468392312191,1.0000000008518133,1.9620084042087493,4.4302294328899405,3.5716838221175595,6.390245101706601,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.890429411087302,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.09405685315397905,13.107181480573416,2.417313149576841,1218.4754529102588,10.495271283515088,0.9927469499993806,0.0016213858809615528,0.003000893652236109,0.0016827074917525801,0.0009480629756691284,0.3219495080391036,0.4887005278567982,0.10363610141282195,0.01738275666603803,0.06833110602523848,19.136891317167233,0.6322009521194843,1.0000000008723358,1.9589739903486096,4.423060533212951,3.5655804647841416,6.372271581221337,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.253692286421614,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.09838708173109566,13.107181480573416,2.417313149576841,1218.3539681719428,10.624239191354631,0.992522665902065,0.0017554296303863455,0.0030519277182367217,0.001691470300251154,0.0009785064490608411,0.308799136670625,0.5060297921031962,0.10091411969251209,0.016741803465005606,0.06751514806866098,19.106618169898415,0.6334349315592874,1.0000000008909276,1.9560125446375611,4.416163756263114,3.559726959283022,6.354745599468549,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.616955161755929,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.10271731030821228,13.107181480573416,2.417313149576841,1218.2354085381842,10.747445699473243,0.9923062864625852,0.001890636350278267,0.003097494790421147,0.0016991039626020187,0.0010064784341133634,0.2967503294044334,0.5222453208721322,0.09825112447415968,0.01614413265791102,0.0666090925913639,19.077148418884683,0.6346338538744867,1.0000000009084529,1.9531134722164825,4.409501833498161,3.5540893912673632,6.337609516285347,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.980218037090241,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.10704753888532889,13.107181480573416,2.417313149576841,1218.1193780688275,10.865639311055963,0.9920967290371997,0.0020268503529720697,0.0031383790810474168,0.001705801817262289,0.0010322397115185128,0.285670307007469,0.5374404776278933,0.0956631973805479,0.01558622427966939,0.0656397937044206,19.048377064644036,0.6358015537128409,1.0000000009250094,1.9502679743392655,4.403043777092364,3.5486395128589674,6.320815391418695,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.343480912424553,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.1113777674624455,13.107181480573416,2.417313149576841,1218.005548921896,10.979452406233094,0.9918930932667662,0.0021639395801276978,0.0031752295569936447,0.0017117167400203966,0.0010560208560919245,0.2754468252471221,0.5517001336069353,0.09316009693136312,0.015064761927874863,0.06462818228670457,19.02021982570849,0.6369653906266045,1.0000000009414254,1.9474687216560125,4.396763596191137,3.543353626135873,6.304323005216337,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.706743787758866,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.11570799603956211,13.107181480573416,2.417313149576841,1217.89364750292,11.089421366563956,0.9916946258221553,0.002301791588734547,0.003208586307950198,0.001716970956976252,0.0010780253241836546,0.2659843467542134,0.565101284210569,0.09074715415184968,0.014576674207095523,0.0635905406762725,18.992610880445795,0.6381182434312187,1.0000000009612817,1.9447095870668787,4.390639371652328,3.5382117432054048,6.288098476968693,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.07000666309318,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.12003822461667873,13.107181480573416,2.417313149576841,1217.783443860759,11.196003757173703,0.9915006927151687,0.002440310255162916,0.00323890134091694,0.0017216631849415638,0.0010984325038098594,0.2572010664376391,0.5777136700349723,0.08842661432700757,0.014119147120472707,0.06253950207990831,18.96547865637165,0.639246954141521,1.0000000009765908,1.9419854148505258,4.384652667325567,3.533204533140626,6.272113184617401,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.433269538427492,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.12436845319379534,13.107181480573416,2.417313149576841,1217.674743427963,11.299590616597754,0.991310757348261,0.0025794130798911775,0.003266555061907919,0.0017258739077806048,0.0011174006021593388,0.2490264923979482,0.5896004670308295,0.08619858925694539,0.013689618269123826,0.06148483304515308,18.938776953373736,0.6403536243837877,1.0000000009910222,1.939291869772253,4.378787716695974,3.5283487601861743,6.256342750878354,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.796532413761804,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.12869868177091195,13.107181480573416,2.417313149576841,1217.567380581872,11.400518136820565,0.9911243631229012,0.0027190289697528198,0.0032918693391391605,0.0017296693115571513,0.00113506925664965,0.24139957558667582,0.600818878903463,0.08406173552230262,0.013285763998427217,0.060434045989131394,18.912461446512804,0.6414547960424982,1.0000000010046006,1.9366252821430894,4.373031093846618,3.5235921574487796,6.24076638042234,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.159795289096119,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.13302891034802858,13.107181480573416,2.417313149576841,1217.4612135343425,11.499076426920638,0.9909411195028454,0.002859096418411572,0.003315117937812668,0.0017331042629544957,0.0011515618779758873,0.2342671736117413,0.611420727548186,0.0820137380421879,0.012905481574759639,0.059392879223125306,18.88649395540619,0.6425588927677283,1.0000000010173495,1.933982537843397,4.3673712903986,3.5189242708999915,6.225366241207818,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.52305816443043,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.1373591389251452,13.107181480573416,2.417313149576841,1217.356120258091,11.595516851414736,0.9907606908119231,0.002999562006796262,0.00333653488159396,0.0017362245846008705,0.001166987715085852,0.22758280990700622,0.6214529914273365,0.08005165502447746,0.01254687006799811,0.05836567357318178,18.860841451430808,0.6436446979862509,1.0000000010296208,1.9313609858571927,4.3617984013425035,3.514336093922303,6.210126978173343,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.886321039764743,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.1416893675022618,13.107181480573416,2.417313149576841,1217.2519952113278,11.690058068152327,0.9905827871744037,0.003140379164206832,0.003356321188295266,0.0017390688114240645,0.0011814436616700915,0.22130565962983656,0.6309582969721155,0.07817216370484775,0.01220821129375846,0.057355668399441714,18.83547524493855,0.6447134585346398,1.000000001041251,1.9287583627103213,4.356303868338972,3.5098198359114106,6.195035315831326,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.249583915099057,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.14601959607937845,13.107181480573416,2.417313149576841,1217.1487466854217,11.782891013685932,0.9904071571479631,0.0032815071413626867,0.0033746503234336365,0.0017416695592154387,0.0011950158280251998,0.21539971535440955,0.6399753634757955,0.07637173481034504,0.011887951644014197,0.056365234715435635,18.810370316150493,0.6457662713199184,1.0000000010520775,1.926172730470189,4.350880269029621,3.5053687323591887,6.180079732175118,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.61284679043337,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.15034982465649505,13.107181480573416,2.417313149576841,1217.0462946426276,11.874183034850567,0.9902335817008301,0.003422910156251607,0.0033916726382197736,0.0017440546004512973,0.0012077809042472778,0.20983309641257247,0.6485394035716394,0.0746467556522647,0.011584685219232895,0.055396059144290445,18.7855047615991,0.64683847385514,1.0000000010621077,1.923602425669494,4.345534582075312,3.500976888292514,6.16525018984052,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.976109665767682,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6483192323900289,0.15468005323361167,13.107181480573416,2.417313149576841,1216.9445689422657,11.964081325740748,0.9900618692621024,0.003564556681257209,0.003407518999351867,0.001746247716995776,0.0012198073402928233,0.20457747381072966,0.6566824822815701,0.07299361610598211,0.011297138429160362,0.054449289372557705,18.76085933689682,0.6478963454997547,1.0000000010713583,1.9210492105168242,4.3402952345886385,3.496639148604773,6.15053791359304,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.36903448275862,2.8944567536545476,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6592402816388169,0.03450300099719332,13.26958077450925,2.8657987659946014,1211.7616572385612,7.800274596820666,0.9997872929924614,9.14158501849083e-06,7.214293733591058e-05,0.00011875411185771236,1.2668373326366655e-05,0.9803855263159339,0.007159170245307056,0.006694865816824976,0.003346495106030906,0.0024139425159031133,19.101948892139745,0.6198465119881214,1.0000000003123894,1.9556719316615714,4.288258971508974,3.4491826347092553,6.243614973032249,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.2476439334169482,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6592402816388169,0.03871312353578434,13.26958077450925,2.8657987659946014,1211.0490984240664,8.24365933713984,0.9987065442882722,7.049122140179966e-05,0.0004940335151700432,0.0006361882750735843,9.274270008245048e-05,0.8780120641145913,0.04922011072779454,0.040958209756196795,0.016034817084831864,0.0157747983165855,19.013777328893905,0.6227687322238709,1.0000000003347367,1.9472313917609398,4.263767326297738,3.427600356645241,6.199709612811344,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.6008311131793485,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6592402816388169,0.04292324607437535,13.26958077450925,2.8657987659946014,1210.5563284742182,8.654290104564112,0.9978532120101112,0.00014224273103016863,0.0008817715626722782,0.0009460578877313621,0.0001767158084549103,0.7955504732004792,0.08962799818595088,0.06608750455000405,0.021578734394018785,0.02715528966954703,18.939289715812478,0.6252737513715673,1.0000000003459202,1.9401442490518825,4.2438810031072505,3.4101046068169736,6.162599071059653,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.9540182929417487,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6592402816388169,0.04713336861296637,13.26958077450925,2.8657987659946014,1210.1841828757315,9.02869750099442,0.9971469276472027,0.00022318568426913364,0.0012242733274561326,0.001144705436431188,0.0002609079046408231,0.7276779966445579,0.12814641254221887,0.08374838240224365,0.02385371834453244,0.03657349006644725,18.874160484297935,0.6275353155727359,1.0000000003500855,1.9339843257123996,4.227024549360011,3.395307981625511,6.1300903738965555,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.307205472704149,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6592402816388169,0.05134349115155739,13.26958077450925,2.8657987659946014,1209.8840040860164,9.367456081960352,0.9965446788094465,0.00031233888989862,0.001520681440057022,0.001279431646320403,0.00034286921427752735,0.6708236851643744,0.16473168027845195,0.09569915827347904,0.02454976059473074,0.04419571568896381,18.8160363237335,0.6295639518302721,1.0000000003506821,1.9285104864165583,4.212362552752489,3.3824729500247934,6.100979281802221,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.66039265246655,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6592402816388169,0.055553613690148405,13.26958077450925,2.8657987659946014,1209.630224821728,9.673101198590368,0.9960206710250719,0.00040878895688459,0.0017745484195128363,0.0013749809439912925,0.00042101065453944975,0.6224977772571328,0.19938440891025436,0.1034242105740593,0.024455071810695245,0.05023853144785827,18.763455393265918,0.6314682046702096,1.0000000003502094,1.923570922010988,4.199393213956173,3.371154771807838,6.074520432155826,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.013579832228951,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6592402816388169,0.05976373622873943,13.26958077450925,2.8657987659946014,1209.4083280282496,9.949013922505596,0.9955576916961268,0.0005116588542683543,0.00199103981475249,0.0014452151876692327,0.0004943944471831126,0.5809097546975209,0.23212016148398046,0.1080805621461082,0.02396075881483211,0.05492876285755831,18.715392004367548,0.6332144702500863,1.0000000003497773,1.9191438082410104,4.187777108554773,3.361051426830936,6.050289002065433,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.36676701199135,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6592402816388169,0.06397385876733044,13.26958077450925,2.8657987659946014,1209.209461396577,10.198793191309095,0.9951433502060977,0.0006201213027794841,0.002175578783283385,0.0014983766374614975,0.0005625730703779815,0.5447384938087484,0.26297019670805993,0.11053695863984654,0.023270405648517758,0.05848394519482721,18.671066291804546,0.6348513244096793,1.0000000003497658,1.9150761813570614,4.177264384340453,3.351939895455438,6.027934710982199,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.719954191753751,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6592402816388169,0.06818398130592146,13.26958077450925,2.8657987659946014,1209.0278846992405,10.425908145520435,0.9947683023182509,0.0007334179023102484,0.0023332168096590554,0.0015396135994266494,0.0006254493703532003,0.5129877384363251,0.29198425221819224,0.11143253971155016,0.022493557024373636,0.061101912609558974,18.629858758404843,0.6364107476166133,1.0000000003502316,1.9112892547928233,4.167661581218784,3.343647113701435,6.007015843086053,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.073141371516152,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6592402816388169,0.07239410384451248,13.26958077450925,2.8657987659946014,1208.8596805763977,10.633523820547675,0.9944253095319635,0.0008508712127437681,0.00246838533989809,0.0015722747605477,0.0006831591548468605,0.48489193635368927,0.31922982031596187,0.1112320075540958,0.021690266506541732,0.06295596926971132,18.59126680650109,0.6378749224655842,1.000000000351771,1.9077351148975934,4.15881474670922,3.3360351592703155,5.987294930304258,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.4263285512785515,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6592402816388169,0.07660422638310349,13.26958077450925,2.8657987659946014,1208.7020624088423,10.824432938515773,0.9941086756559258,0.0009718881976236404,0.002584843594623788,0.0015986129241033237,0.0007359796277234769,0.45985304598429294,0.3447886637718647,0.11027093489821475,0.02089354815559911,0.06419380719002864,18.554878774136917,0.6392673915203851,1.000000000353719,1.9043749628281104,4.150599598691529,3.328992583223014,5.96857954246718,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.779515731040952,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6592402816388169,0.0808143489216945,13.26958077450925,2.8657987659946014,1208.5529809016352,11.001048991888124,0.9938138726065099,0.0010959571595272847,0.0026857197793114856,0.0016201875164331603,0.0007842629382181196,0.43739704838892624,0.36875224221599806,0.10879071920195302,0.020121224823490762,0.064938765369632,18.52035185641902,0.6406279127858086,1.0000000003658933,1.9011771447253776,4.142915037430025,3.3224286606761235,5.950712745850479,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,7.132702910803353,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6592402816388169,0.08502447146028552,13.26958077450925,2.8657987659946014,1208.4108883363651,11.165430624691988,0.9935372736102903,0.0012226408379878238,0.002773589654960204,0.0016381048764211696,0.0008283910203405158,0.41714330699134783,0.3912172900850321,0.10696464346615497,0.019382418475026586,0.06529234098243845,18.487414214619392,0.6419273283382823,1.0000000003694232,1.8981157464946206,4.13567831260724,3.3162691055633173,5.933565719388231,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,7.4858900905657535,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6592402816388169,0.08923459399887655,13.26958077450925,2.8657987659946014,1208.2745905175857,11.319321295378634,0.993275955084587,0.001351567796269915,0.0028505634331071725,0.0016531669524456666,0.0008687467335903477,0.39878265122364376,0.41228204376595823,0.10491691178979941,0.018681214349790056,0.06533717887080877,18.45583134488276,0.6431741142367238,1.0000000003728893,1.8951694458467703,4.128821538602961,3.3104529410423336,5.917032704301159,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,7.839077270328153,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6592402816388169,0.09344471653746755,13.26958077450925,2.8657987659946014,1208.1431497163253,11.464191516330919,0.9930275459479267,0.0014824234954509013,0.002918367575330932,0.0016659662401977543,0.0009056967410936107,0.38206130664515153,0.4320434242762192,0.10273641081401944,0.018018778826525292,0.06514007943808456,18.425411656800573,0.6443950318931222,1.0000000003762464,1.8923206645876502,4.122288742265484,3.304929873163078,5.901026370718221,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,8.192264450090555,0.99,0.003616,0.003413,0.001747,0.001224,308.49,83.89,0.6592402816388169,0.09765483907605858,13.26958077450925,2.8657987659946014,1208.0158187757402,11.601280062664353,0.9927901117593135,0.001614941851514174,0.002978416076012483,0.0016769480122277303,0.0009395823009320937,0.3667690030750779,0.4505950360986842,0.10048659258645752,0.01739460624019805,0.06475476199958259,18.395995784867157,0.6455956144117472,1.0000000003794567,1.8895548617497724,4.116033607813266,3.299658268780498,5.885474394347136,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
