,temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide
3840,280.0,56.56172502098844,0.96,0.0,0.0,0.0006921309965303,0.0,0.0272824817088905,0.0120253872945791,0.0
17232,290.0,70.9994052013983,0.96,0.01,0.0,0.0,0.0,0.0,0.03,0.0
13528,280.0,58.70736973696112,0.95,0.0,0.0013975609656157,0.0254634082330592,0.0198727157653484,0.0,0.0004800215694976,0.002786293466479
16367,240.0,41.27892382572829,0.96,0.01,0.0,0.0,0.03,0.0,0.0,0.0
16879,210.0,5.406326151972243,0.95,0.0,0.0,0.0,0.02,0.0,0.02,0.01
17185,265.0,56.979312873794655,0.96,0.01,0.0,0.0,0.0,0.0,0.03,0.0
15116,200.0,11.639147848134638,0.95,0.0,0.0,0.02,0.0,0.0,0.0,0.03
8355,210.0,8.442223651139262,0.9600000000000002,0.0018482781815333,0.0,0.0067977552657728,0.0,0.0102161830346863,0.0211377835180074,0.0
2238,260.0,33.51665539426152,0.95,0.0022461540338648,0.0370200500439085,0.0,0.0,0.0,0.0,0.0107337959222266
11664,225.0,14.49378509517309,0.98,0.0082265201045087,0.0074981249813925,0.0,0.0011315097552597,0.003143845158839,0.0,0.0
15540,220.0,45.90805637958306,0.96,0.02,0.01,0.0,0.0,0.01,0.0,0.0
10300,215.0,14.239253120290453,0.9600000000000002,0.0015463321755183,0.0,0.0186927613164081,0.0197609065080735,0.0,0.0,0.0
80,240.0,14.204079076475647,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0
15713,205.0,17.669434700446356,0.95,0.0,0.0,0.02,0.0,0.0,0.03,0.0
3061,285.0,57.55064918552687,0.98,0.0084998019720903,0.0020816526704039,0.0,0.0076379325133379,0.0,0.0,0.0017806128441678
9272,285.0,54.782287571343446,0.96,0.0,0.0267210077485568,0.0132789922514431,0.0,0.0,0.0,0.0
12306,255.0,44.99839542100944,0.9500000000000004,0.0112037948849288,0.0137490003520045,0.0186504131602375,0.0,0.0,0.0016617277863489,0.00473506381648
16330,225.0,15.566506388724928,0.96,0.01,0.0,0.0,0.03,0.0,0.0,0.0
6761,280.0,54.06116398590432,0.9700000000000002,0.0020558406896235,0.0,0.0006119193260312,0.0104108785148232,0.0115955405686639,0.005325820900858,0.0
3628,270.0,38.885586722843065,0.9800000000000002,0.0,0.0061323827249345,0.0017470596003061,0.0,0.0,0.0109577835988784,0.0011627740758808
14303,285.0,60.19262484950846,0.95,0.0,0.04,0.0,0.01,0.0,0.0,0.0
11387,275.0,40.09376657777758,0.99,0.0,0.0013433706565824,0.0,0.0,0.0054685338854929,0.0,0.0031880954579246
9753,235.0,61.53014688643152,0.9500000000000004,0.0218679702186107,0.0,0.0,0.0,0.0037462674585969,0.0017907943601605,0.0225949679626316
13428,230.0,23.55548211150161,0.95,0.0,0.0013975609656157,0.0254634082330592,0.0198727157653484,0.0,0.0004800215694976,0.002786293466479
7516,275.0,66.95102649370409,0.97,0.0185590238347215,0.0114409761652784,0.0,0.0,0.0,0.0,0.0
9994,250.0,32.859346345695776,0.9600000000000002,0.0,0.0231480605519119,0.0,0.0,0.0059228408958504,0.0002832581707493,0.0106458403814883
6909,260.0,33.23253735663715,0.98,0.0032804268340711,0.0,0.0121022699577614,0.0038675003836198,0.0007498028245476,0.0,0.0
2250,265.0,41.55685386917549,0.95,0.0022461540338648,0.0370200500439085,0.0,0.0,0.0,0.0,0.0107337959222266
4426,290.0,57.23431099128851,0.99,0.0029715201844185,0.0,0.0,0.0045889927616255,0.0024394870539559,0.0,0.0
15488,295.0,73.46127043193822,0.96,0.03,0.0,0.0,0.0,0.01,0.0,0.0
3387,250.0,19.47700605584044,0.97,0.0,0.0,0.0,0.0,0.0,0.0033574531965251,0.0266425468034748
6843,230.0,9.830745370821994,0.98,0.0032804268340711,0.0,0.0121022699577614,0.0038675003836198,0.0007498028245476,0.0,0.0
13068,240.0,31.43206445768937,0.95,0.0,0.0210349895491273,0.0078867947739883,0.0210552088152379,0.0,0.0,2.3006861646331145e-05
10348,240.0,18.7891993067987,0.9600000000000002,0.0015463321755183,0.0,0.0186927613164081,0.0197609065080735,0.0,0.0,0.0
1718,290.0,59.44304578668329,0.97,0.0,0.0,0.0126851236084495,0.0,0.0109770524424983,0.0063378239490521,0.0
8148,205.0,39.84662532399263,0.9600000000000002,0.025521842323906,0.0,0.0102109230317582,0.0,0.0,0.0,0.0042672346443356
15640,270.0,54.62026448742749,0.96,0.02,0.01,0.0,0.0,0.01,0.0,0.0
17718,240.0,15.94682186595783,0.97,0.0007490788263492,0.0016569073288068,0.0030507828209509,0.0244400817775425,1.431581458709072e-06,1.9647034171583413e-05,8.207063072023786e-05
4528,240.0,14.653191887026049,0.9900000000000004,0.0,0.0020072529992621,0.0029118001842531,0.0019335194014437,0.0030595831699401,0.0,8.784424510072746e-05
12797,200.0,28.92996074388387,0.9500000000000004,0.0035598544708459,0.0,0.0324731941294169,0.0,0.010108170389748,0.0038587810099889,0.0
8176,220.0,34.61136879049287,0.9600000000000002,0.025521842323906,0.0,0.0102109230317582,0.0,0.0,0.0,0.0042672346443356
16776,250.0,33.20646475863054,0.95,0.0,0.01,0.03,0.0,0.0,0.0,0.01
1823,245.0,28.411599526030507,0.9600000000000002,0.0038571613999033,0.0035906803557046,0.0003063923219294,0.004304044497641,0.0061631385790745,0.021778582845747,0.0
12999,210.0,4.469768491169972,0.95,0.0,0.0210349895491273,0.0078867947739883,0.0210552088152379,0.0,0.0,2.3006861646331145e-05
11905,245.0,20.043951575786725,0.9800000000000004,0.0013085246672327,0.0072706058397883,0.0022148755073425,0.0,0.0031017465823478,0.0061042474032883,0.0
7594,215.0,7.609478797840253,0.99,0.0,0.0,0.0076466531757139,0.0,0.0,0.0,0.002353346824286
15872,285.0,66.39118733989653,0.95,0.0,0.0,0.02,0.0,0.0,0.03,0.0
8402,230.0,27.8215159389697,0.9600000000000002,0.0018482781815333,0.0,0.0067977552657728,0.0,0.0102161830346863,0.0211377835180074,0.0
406,210.0,39.26465250489733,0.9700000000000002,0.0133476884036825,0.0,0.0,0.0,0.004826115958439,0.0094420444563928,0.0023841511814855
934,280.0,48.59108489768745,0.98,0.0,0.0,0.0035904816670913,0.0,0.0,0.0164095183329087,0.0
16765,245.0,28.695542730663146,0.95,0.0,0.01,0.03,0.0,0.0,0.0,0.01
11054,210.0,6.522937049897813,0.95,0.0,0.0,0.0463583946870832,0.0,0.0,7.287680650048926e-05,0.0035687285064162
7180,200.0,26.508533716528923,0.95,0.0020028725879825,0.0,0.0479971274120174,0.0,0.0,0.0,0.0
2626,265.0,31.827915571580164,0.9800000000000004,0.0058268244563953,0.0010974277044856,0.0091038894484014,0.0028797208714395,0.0010921375192779,0.0,0.0
4676,220.0,28.62047402531932,0.9500000000000002,0.018906108017535,0.0022674691696402,0.0,0.0,0.0078288903707999,0.0,0.0209975324420248
489,250.0,50.28424171821266,0.9700000000000002,0.0133476884036825,0.0,0.0,0.0,0.004826115958439,0.0094420444563928,0.0023841511814855
11666,225.0,20.86013164990804,0.98,0.0082265201045087,0.0074981249813925,0.0,0.0011315097552597,0.003143845158839,0.0,0.0
17640,200.0,7.264508078162138,0.97,0.0007490788263492,0.0016569073288068,0.0030507828209509,0.0244400817775425,1.431581458709072e-06,1.9647034171583413e-05,8.207063072023786e-05
10812,280.0,50.08947186018704,0.98,0.0,0.0,0.0,0.0,0.02,0.0,0.0
7197,210.0,16.126852418274588,0.95,0.0020028725879825,0.0,0.0479971274120174,0.0,0.0,0.0,0.0
17974,270.0,42.57085328917692,0.9700000000000002,0.0027437488900767,0.0007509336616747,0.0018004065823258,0.0245796928555922,9.125664169751543e-06,3.4823956615641697e-05,8.126838954503732e-05
11558,265.0,39.60906555633725,0.9500000000000002,0.0,0.0155329200918796,0.0251184249791283,0.0,0.0,0.0,0.009348654928992
2229,255.0,32.38215002935098,0.95,0.0022461540338648,0.0370200500439085,0.0,0.0,0.0,0.0,0.0107337959222266
9493,205.0,12.911915415050292,0.9700000000000002,0.0096937248324798,0.0,0.0071648024664248,0.0131414727010952,0.0,0.0,0.0
5880,235.0,19.21688561510564,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0
7204,215.0,11.074069455508376,0.95,0.0020028725879825,0.0,0.0479971274120174,0.0,0.0,0.0,0.0
8496,280.0,51.73886390563037,0.9600000000000002,0.0018482781815333,0.0,0.0067977552657728,0.0,0.0102161830346863,0.0211377835180074,0.0
3204,260.0,29.443997561711136,0.9800000000000004,0.0167305950184544,0.0,0.0,0.0,0.0010822452684579,0.0012635063735873,0.0009236533395001
14717,200.0,2.7384123632887345,0.96,0.0,0.01,0.03,0.0,0.0,0.0,0.0
5281,225.0,20.720421538095994,0.9800000000000002,0.0027900659947176,0.0051896876334928,0.0031479159606157,0.0,0.0064401637300932,0.0,0.0024321666810805
5449,210.0,14.221221953424529,0.9500000000000002,0.0,0.0127793031953464,0.0,0.0019066448341537,0.0,0.0247519768157292,0.0105620751547706
11028,295.0,76.54348755516938,0.95,0.0161563323497004,0.0,0.0,0.0338436676502996,0.0,0.0,0.0
10136,230.0,10.288344746192497,0.9800000000000004,0.0,0.0,0.0,0.0098069707131763,0.0072066354129923,0.0,0.0029863938738312
12740,275.0,39.55392209740266,0.9600000000000002,0.0106397823813711,0.0,0.005043185819572,0.0029800508233207,0.0007588278003489,0.0,0.0205781531753872
12887,245.0,37.98762107391653,0.9500000000000004,0.0035598544708459,0.0,0.0324731941294169,0.0,0.010108170389748,0.0038587810099889,0.0
14488,280.0,47.04026778009992,0.98,0.01,0.0,0.01,0.0,0.0,0.0,0.0
7075,245.0,19.30950656622198,0.9600000000000002,0.0,0.0,0.0028834955456095,0.0218202754855484,0.0123613739594516,0.0029348550093903,0.0
5257,215.0,12.393727292560405,0.9800000000000002,0.0027900659947176,0.0051896876334928,0.0031479159606157,0.0,0.0064401637300932,0.0,0.0024321666810805
18628,215.0,8.306961748568476,0.9700000000000004,0.0003994480179376,0.0028965125947082,0.0244636991041966,0.0021890895987612,7.682263294672924e-08,5.381303946989452e-06,4.579255781623149e-05
10194,255.0,26.92138412981242,0.9800000000000004,0.0,0.0,0.0,0.0098069707131763,0.0072066354129923,0.0,0.0029863938738312
1113,275.0,40.84933596651588,0.9900000000000002,0.0014780298623429,0.0052214621304845,0.0,0.0015734753855824,0.0003996472235515,0.0013273853980386,0.0
7469,255.0,31.420700568086005,0.97,0.0185590238347215,0.0114409761652784,0.0,0.0,0.0,0.0,0.0
9267,280.0,56.07107208968507,0.96,0.0,0.0267210077485568,0.0132789922514431,0.0,0.0,0.0,0.0
7194,210.0,7.384740675072109,0.95,0.0020028725879825,0.0,0.0479971274120174,0.0,0.0,0.0,0.0
10297,215.0,9.003843657509309,0.9600000000000002,0.0015463321755183,0.0,0.0186927613164081,0.0197609065080735,0.0,0.0,0.0
18158,270.0,35.31510533080875,0.9900000000000004,0.0001890013054539,0.0082922881095098,0.001000371481035,0.0003048585937377,1.1234968110484847e-05,0.0001985508604742,3.6946816785260064e-06
14332,200.0,18.38294710701272,0.98,0.01,0.0,0.01,0.0,0.0,0.0,0.0
19038,230.0,16.087498626271525,0.9599825461289972,0.0028883910951717,0.0365119632322939,0.0,0.0,0.0006150995435372,1.0000000000000002e-06,1.0000000000000002e-06
4433,290.0,59.83156912102171,0.99,0.0029715201844185,0.0,0.0,0.0045889927616255,0.0024394870539559,0.0,0.0
2684,290.0,66.24903330998123,0.9800000000000004,0.0058268244563953,0.0010974277044856,0.0091038894484014,0.0028797208714395,0.0010921375192779,0.0,0.0
15485,290.0,84.9372763331908,0.96,0.03,0.0,0.0,0.0,0.01,0.0,0.0
10543,240.0,15.05462862746696,0.99,0.0,0.0,0.0042142943595979,0.0,0.0,0.0,0.005785705640402
10289,210.0,11.745260262399526,0.9600000000000002,0.0015463321755183,0.0,0.0186927613164081,0.0197609065080735,0.0,0.0,0.0
13666,255.0,29.82196879207029,0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0
11512,240.0,30.72408405932017,0.9500000000000002,0.0,0.0155329200918796,0.0251184249791283,0.0,0.0,0.0,0.009348654928992
5685,235.0,15.398640007759102,0.96,0.0,0.0,0.0,0.0,0.04,0.0,0.0
2679,290.0,61.88500940702458,0.9800000000000004,0.0058268244563953,0.0010974277044856,0.0091038894484014,0.0028797208714395,0.0010921375192779,0.0,0.0
7721,280.0,45.680287543525175,0.99,0.0,0.0,0.0076466531757139,0.0,0.0,0.0,0.002353346824286
123,260.0,30.3245266737811,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0
11494,235.0,13.904938337669089,0.9500000000000002,0.0,0.0155329200918796,0.0251184249791283,0.0,0.0,0.0,0.009348654928992
8351,205.0,19.77470746528921,0.9600000000000002,0.0018482781815333,0.0,0.0067977552657728,0.0,0.0102161830346863,0.0211377835180074,0.0
4208,280.0,53.9420080905932,0.9500000000000002,0.031349032073306,0.0,0.0,0.0038762195156032,0.0,0.0,0.0147747484110907
18968,290.0,61.02104160302604,0.9700000000000004,0.0011788408603734,0.0190798614698971,0.0020160344015286,0.0071593933243206,9.871084268381651e-06,0.0005535543152464,2.444544365205282e-06
9435,270.0,43.23865142371265,0.9600000000000004,0.0036082422595,0.0195052515461021,0.0,0.0026124876871617,0.0092639920313291,0.0023813256183808,0.0026287008575261
9885,200.0,2.703876085959475,0.9600000000000002,0.0,0.0231480605519119,0.0,0.0,0.0059228408958504,0.0002832581707493,0.0106458403814883
11919,250.0,27.331684460794985,0.9800000000000004,0.0013085246672327,0.0072706058397883,0.0022148755073425,0.0,0.0031017465823478,0.0061042474032883,0.0
7474,255.0,52.40145984988913,0.97,0.0185590238347215,0.0114409761652784,0.0,0.0,0.0,0.0,0.0
805,215.0,8.692508320740375,0.98,0.0,0.0,0.0035904816670913,0.0,0.0,0.0164095183329087,0.0
7382,210.0,20.91455017105931,0.97,0.0185590238347215,0.0114409761652784,0.0,0.0,0.0,0.0,0.0
1615,235.0,20.24756475183375,0.97,0.0,0.0,0.0126851236084495,0.0,0.0109770524424983,0.0063378239490521,0.0
6355,280.0,46.125193266126296,0.9900000000000002,0.0054150379613553,0.0,0.0,0.0,0.0,0.0028630744407479,0.0017218875978966
12016,205.0,8.519934561861527,0.9500000000000004,0.0,0.0036141911070162,0.004245146253855,0.030014447199193,0.0003212420108318,0.0057948202833863,0.0060101531457174
2714,205.0,9.683152806452885,0.9900000000000002,0.0012110902023586,0.000100655683005,0.0,0.0071968246920378,0.0004342903727188,4.017847614251893e-05,0.0010169605737371
15927,220.0,11.07271464800439,0.95,0.0,0.01,0.0,0.0,0.02,0.02,0.0
18416,210.0,4.372599077848516,0.9700000000000004,0.0074631004355608,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07
10118,220.0,8.109576613600932,0.9800000000000004,0.0,0.0,0.0,0.0098069707131763,0.0072066354129923,0.0,0.0029863938738312
1004,220.0,10.279495327231931,0.9900000000000002,0.0014780298623429,0.0052214621304845,0.0,0.0015734753855824,0.0003996472235515,0.0013273853980386,0.0
13598,220.0,18.211377627421545,0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0
10763,255.0,29.2756157379028,0.98,0.0,0.0,0.0,0.0,0.02,0.0,0.0
3929,230.0,15.61939154016854,0.95,0.0,0.0,0.0,0.0298371529662057,0.0,0.0090054264024817,0.0111574206313125
9111,205.0,3.5024420963378544,0.96,0.0,0.0267210077485568,0.0132789922514431,0.0,0.0,0.0,0.0
2595,250.0,19.4657638962172,0.9800000000000004,0.0058268244563953,0.0010974277044856,0.0091038894484014,0.0028797208714395,0.0010921375192779,0.0,0.0
7921,285.0,55.0322905329926,0.98,0.0087770567657829,0.0,0.0,0.0,0.0,0.0,0.011222943234217
11347,255.0,23.48265849465082,0.99,0.0,0.0013433706565824,0.0,0.0,0.0054685338854929,0.0,0.0031880954579246
6791,200.0,20.69407020757193,0.98,0.0032804268340711,0.0,0.0121022699577614,0.0038675003836198,0.0007498028245476,0.0,0.0
15711,205.0,14.137151737416469,0.95,0.0,0.0,0.02,0.0,0.0,0.03,0.0
7966,210.0,4.324669650612342,0.9800000000000002,0.0023490924837335,0.0014384260881545,0.0024760134139924,0.0132524367690595,0.0,0.0004840312450599,0.0
10622,280.0,45.35976037144325,0.99,0.0,0.0,0.0042142943595979,0.0,0.0,0.0,0.005785705640402
13823,240.0,14.600380127343652,0.97,0.0,0.0,0.0,0.01,0.0,0.0,0.02
18692,245.0,24.13314379466606,0.9700000000000004,0.0003994480179376,0.0028965125947082,0.0244636991041966,0.0021890895987612,7.682263294672924e-08,5.381303946989452e-06,4.579255781623149e-05
6954,285.0,52.3655724213917,0.98,0.0032804268340711,0.0,0.0121022699577614,0.0038675003836198,0.0007498028245476,0.0,0.0
15716,210.0,6.239095287009972,0.95,0.0,0.0,0.02,0.0,0.0,0.03,0.0
6815,215.0,9.020317228976234,0.98,0.0032804268340711,0.0,0.0121022699577614,0.0038675003836198,0.0007498028245476,0.0,0.0
1717,285.0,61.48827687225662,0.97,0.0,0.0,0.0126851236084495,0.0,0.0109770524424983,0.0063378239490521,0.0
12764,285.0,56.49907707949672,0.9600000000000002,0.0106397823813711,0.0,0.005043185819572,0.0029800508233207,0.0007588278003489,0.0,0.0205781531753872
13383,210.0,11.0658830752005,0.95,0.0,0.0013975609656157,0.0254634082330592,0.0198727157653484,0.0,0.0004800215694976,0.002786293466479
11420,290.0,58.24066845213929,0.99,0.0,0.0013433706565824,0.0,0.0,0.0054685338854929,0.0,0.0031880954579246
5042,205.0,39.9369407422144,0.95,0.0061527010969512,0.0,0.0224231159211688,0.0081212751092164,0.0,0.0,0.0133029078726635
1735,200.0,22.9436593245604,0.9600000000000002,0.0038571613999033,0.0035906803557046,0.0003063923219294,0.004304044497641,0.0061631385790745,0.021778582845747,0.0
9169,230.0,26.9168597621088,0.96,0.0,0.0267210077485568,0.0132789922514431,0.0,0.0,0.0,0.0
8889,280.0,57.52753142778074,0.96,0.0,0.0041702958087317,0.0,0.0,0.0358297041912682,0.0,0.0
18978,200.0,11.27127084857788,0.9599825461289972,0.0028883910951717,0.0365119632322939,0.0,0.0,0.0006150995435372,1.0000000000000002e-06,1.0000000000000002e-06
8550,210.0,76.56237843759082,0.97,0.0190963643675511,0.0,0.0036144605811676,0.0007595692083829,0.0004556347188307,0.0060739711240675,0.0
1772,220.0,17.01480541217134,0.9600000000000002,0.0038571613999033,0.0035906803557046,0.0003063923219294,0.004304044497641,0.0061631385790745,0.021778582845747,0.0
3911,220.0,14.071444915570927,0.95,0.0,0.0,0.0,0.0298371529662057,0.0,0.0090054264024817,0.0111574206313125
13761,210.0,4.6918210075039966,0.97,0.0,0.0,0.0,0.01,0.0,0.0,0.02
1674,265.0,37.92987391999211,0.97,0.0,0.0,0.0126851236084495,0.0,0.0109770524424983,0.0063378239490521,0.0
13104,260.0,35.84190797336887,0.95,0.0,0.0210349895491273,0.0078867947739883,0.0210552088152379,0.0,0.0,2.3006861646331145e-05
991,215.0,6.3126409658313705,0.9900000000000002,0.0014780298623429,0.0052214621304845,0.0,0.0015734753855824,0.0003996472235515,0.0013273853980386,0.0
11073,220.0,6.849428056400946,0.95,0.0,0.0,0.0463583946870832,0.0,0.0,7.287680650048926e-05,0.0035687285064162
313,260.0,26.305503822919697,0.98,0.0,0.0,0.0007494882426807,0.0039306778688599,0.0,0.0019053112172575,0.0134145226712018
7164,290.0,60.77157547955224,0.9600000000000002,0.0,0.0,0.0028834955456095,0.0218202754855484,0.0123613739594516,0.0029348550093903,0.0
8359,210.0,16.485653310598614,0.9600000000000002,0.0018482781815333,0.0,0.0067977552657728,0.0,0.0102161830346863,0.0211377835180074,0.0
1634,245.0,23.994851867684467,0.97,0.0,0.0,0.0126851236084495,0.0,0.0109770524424983,0.0063378239490521,0.0
6516,260.0,29.65433642387783,0.9900000000000004,0.0060262828721686,0.0010191679361811,0.0,0.0,0.0022682256482212,0.0,0.0006863235434289
5716,250.0,24.914237164443847,0.96,0.0,0.0,0.0,0.0,0.04,0.0,0.0
3899,215.0,10.880228118624084,0.95,0.0,0.0,0.0,0.0298371529662057,0.0,0.0090054264024817,0.0111574206313125
3118,215.0,36.99875159888449,0.9800000000000004,0.0167305950184544,0.0,0.0,0.0,0.0010822452684579,0.0012635063735873,0.0009236533395001
16853,290.0,66.52978542829344,0.95,0.0,0.01,0.03,0.0,0.0,0.0,0.01
449,230.0,49.569809872076505,0.9700000000000002,0.0133476884036825,0.0,0.0,0.0,0.004826115958439,0.0094420444563928,0.0023841511814855
11129,245.0,27.7120939583749,0.95,0.0,0.0,0.0463583946870832,0.0,0.0,7.287680650048926e-05,0.0035687285064162
16280,295.0,72.2509433620186,0.98,0.01,0.01,0.0,0.0,0.0,0.0,0.0
18446,225.0,8.218063340452032,0.9700000000000004,0.0074631004355608,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07
4987,275.0,45.48214327211674,0.9500000000000002,0.0,0.0148235104099754,0.0,0.0271967461301069,0.0016830993788554,0.0,0.0062966440810621
10655,205.0,3.426731621042274,0.98,0.0,0.0,0.0,0.0,0.02,0.0,0.0
400,210.0,4.359895574456207,0.9700000000000002,0.0133476884036825,0.0,0.0,0.0,0.004826115958439,0.0094420444563928,0.0023841511814855
8136,200.0,2.724894655337337,0.9600000000000002,0.025521842323906,0.0,0.0102109230317582,0.0,0.0,0.0,0.0042672346443356
987,210.0,11.525588005651782,0.9900000000000002,0.0014780298623429,0.0052214621304845,0.0,0.0015734753855824,0.0003996472235515,0.0013273853980386,0.0
11579,275.0,50.61426764258294,0.9500000000000002,0.0,0.0155329200918796,0.0251184249791283,0.0,0.0,0.0,0.009348654928992
9652,285.0,55.09360642331098,0.9700000000000002,0.0096937248324798,0.0,0.0071648024664248,0.0131414727010952,0.0,0.0,0.0
6242,220.0,24.023393856511863,0.9900000000000002,0.0054150379613553,0.0,0.0,0.0,0.0,0.0028630744407479,0.0017218875978966
3838,280.0,53.79318970389755,0.96,0.0,0.0,0.0006921309965303,0.0,0.0272824817088905,0.0120253872945791,0.0
13960,215.0,7.951309243221908,0.95,0.0,0.01,0.04,0.0,0.0,0.0,0.0
12171,280.0,55.48562362695888,0.9500000000000004,0.0,0.0036141911070162,0.004245146253855,0.030014447199193,0.0003212420108318,0.0057948202833863,0.0060101531457174
348,275.0,40.30019827625137,0.98,0.0,0.0,0.0007494882426807,0.0039306778688599,0.0,0.0019053112172575,0.0134145226712018
14661,265.0,33.997668728563646,0.98,0.0,0.01,0.0,0.0,0.0,0.01,0.0
8228,245.0,48.24355663463863,0.9600000000000002,0.025521842323906,0.0,0.0102109230317582,0.0,0.0,0.0,0.0042672346443356
7335,280.0,53.53669969445343,0.95,0.0020028725879825,0.0,0.0479971274120174,0.0,0.0,0.0,0.0
13688,265.0,38.897482472570985,0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0
9909,210.0,11.720899913267758,0.9600000000000002,0.0,0.0231480605519119,0.0,0.0,0.0059228408958504,0.0002832581707493,0.0106458403814883
17357,255.0,24.268641900485683,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0
9438,270.0,48.86388291685387,0.9600000000000004,0.0036082422595,0.0195052515461021,0.0,0.0026124876871617,0.0092639920313291,0.0023813256183808,0.0026287008575261
18110,245.0,18.57014724796016,0.9900000000000004,0.0001890013054539,0.0082922881095098,0.001000371481035,0.0003048585937377,1.1234968110484847e-05,0.0001985508604742,3.6946816785260064e-06
8249,255.0,55.3908316301936,0.9600000000000002,0.025521842323906,0.0,0.0102109230317582,0.0,0.0,0.0,0.0042672346443356
5330,250.0,28.12714542883945,0.9800000000000002,0.0027900659947176,0.0051896876334928,0.0031479159606157,0.0,0.0064401637300932,0.0,0.0024321666810805
14374,220.0,33.235899272760555,0.98,0.01,0.0,0.01,0.0,0.0,0.0,0.0
16510,215.0,5.739680287398736,0.97,0.0,0.0,0.0,0.01,0.0,0.0,0.02
16849,290.0,61.6148468148082,0.95,0.0,0.01,0.03,0.0,0.0,0.0,0.01
13183,205.0,6.223858933704461,0.9900000000000004,0.0003378989255281,0.0073037629178862,0.0,0.0,0.0,0.0009878960891263,0.0013704420674592
9710,215.0,41.998126768016576,0.9500000000000004,0.0218679702186107,0.0,0.0,0.0,0.0037462674585969,0.0017907943601605,0.0225949679626316
