source_id,gamma_wsd,gamma_base,gamma_wsd_UC,gamma_base_minus_gamma_wsd_UC,abs_difference,gamma_cDFT
1,19.842462664970583,19.333073255153597,19.9704001683557,-0.6373269132021022,0.6373269132021022,19.476047808366612
1,19.710955897702256,19.048286580290736,19.71764141685292,-0.6693548365621851,0.6693548365621851,19.611723142000795
1,19.59844307564785,19.00229812482353,19.63581746294709,-0.6335193381235626,0.6335193381235626,19.437240665172546
1,19.49171002267496,18.930850599464254,19.558919905690107,-0.6280693062258536,0.6280693062258536,19.266542898712633
1,19.388757810408467,18.86021285578264,19.48480810022835,-0.624595244445711,0.624595244445711,19.101376317100716
1,19.28997321364788,18.791995026580217,19.41375436196752,-0.6217593353873028,0.6217593353873028,18.942420157962772
1,19.1455104885637,18.501688699409776,19.153081619729964,-0.6513929203201876,0.6513929203201876,19.046767254669152
1,19.036647181349824,18.45565256073998,19.07376860674304,-0.6181160460030597,0.6181160460030597,18.879903058284434
1,18.93334934603481,18.386682001343516,18.999197944034528,-0.6125159426910116,0.6125159426910116,18.71673418082832
1,18.833657573873733,18.318292030317597,18.92729500333011,-0.6090029730125117,0.6090029730125117,18.55867553724853
1,18.737806349550542,18.252049530215054,18.858214775060883,-0.6061652448458297,0.6061652448458297,18.406225601384445
1,18.589165169359763,17.954109304068602,18.59618813647743,-0.6420788324088278,0.6420788324088278,18.492796537572428
1,18.482976358592417,17.915286587508557,18.51846247239428,-0.6031758848857223,0.6031758848857223,18.333239363725163
1,18.382882825354034,17.848833208113717,18.44604756034938,-0.5972143522356639,0.5972143522356639,18.1770183217403
1,18.28626605744969,17.78260920650703,18.37621834708375,-0.5936091405767208,0.5936091405767208,18.025533943572313
1,18.19322316859699,17.71827247644144,18.30901988254168,-0.5907474061002382,0.5907474061002382,17.87914637629847
1,18.028200723033684,17.415239944726125,18.03651880328105,-0.6212788585549269,0.6212788585549269,17.93186348430865
1,17.925858192208008,17.373820319832948,17.961532995619557,-0.5877126757866087,0.5877126757866087,17.77919079290075
1,17.82916916603453,17.309738993848953,17.89142810565353,-0.5816891118045788,0.5816891118045788,17.629920069685948
1,17.735859138096835,17.245781442392005,17.823844711783586,-0.5780632693915813,0.5780632693915813,17.485098699738938
1,17.645924998531303,17.1835406581477,17.75875000023516,-0.5752093420874616,0.5752093420874616,17.344967657622888
1,17.476074911273475,16.876028127434758,17.484346614951676,-0.6083184875169181,0.6083184875169181,17.381456051430487
1,17.37666874906093,16.83851041936986,17.41123479769394,-0.5727243783240787,0.5727243783240787,17.235391392182724
1,17.28316795884699,16.77686140146827,17.34327888830081,-0.5664174868325382,0.5664174868325382,17.092566439594204
1,17.192983361631928,16.715094816060407,17.277809663758685,-0.5627148476982775,0.5627148476982775,16.953935336847017
1,17.10601835291463,16.65487239589397,17.214717549868226,-0.5598451539742548,0.5598451539742548,16.819649144108308
1,16.92430983512877,16.341719993960016,16.93321209141876,-0.5914920974587439,0.5914920974587439,16.830559479085668
1,16.828250433616276,16.304848306865775,16.862383539122384,-0.5575352322566083,0.5575352322566083,16.690833252278846
1,16.73800105169507,16.245546895834092,16.7966282985223,-0.551081402688208,0.551081402688208,16.55431639851254
1,16.651018584785913,16.18599763835906,16.73333233766011,-0.5473346993010502,0.5473346993010502,16.421779368892146
1,16.56713419958349,16.12786367752493,16.672327194055647,-0.5444635165307155,0.5444635165307155,16.29329966731146
1,16.376585780347764,15.810343639769272,16.38593592387141,-0.5755922841021395,0.5755922841021395,16.28392773891793
1,16.28374081315447,15.774832529222945,16.317273728493667,-0.5424411992707228,0.5424411992707228,16.150295860273495
1,16.19669109092772,15.717863159037343,16.253683320047603,-0.5358201610102604,0.5358201610102604,16.019828249246345
1,16.112874206502376,15.660513291738997,16.19253648911446,-0.5320231973754623,0.5320231973754623,15.893153665376083
1,16.03205977761835,15.604465274776295,16.133613296384627,-0.5291480216083322,0.5291480216083322,15.770291762034606
1,15.834276352474596,15.281558179550055,15.84358970935356,-0.5620315298035052,0.5620315298035052,15.743272144353737
1,15.744314954609912,15.249198030836212,15.77678606308806,-0.5275880322518489,0.5275880322518489,15.61547113504143
1,15.660358044889405,15.194582812255717,15.715281995433095,-0.5206991831773777,0.5206991831773777,15.490753946630822
1,15.579618661062913,15.13939769734497,15.656222182623493,-0.5168244852785229,0.5168244852785229,15.369664228703824
1,15.501808845677395,15.08540249658151,15.599336119205487,-0.513933622623977,0.513933622623977,15.252179125590851
1,15.291175646601902,14.757880391046928,15.30141482913294,-0.5435344380860112,0.5435344380860112,15.200706058326064
1,15.204737670041762,14.724767965581027,15.237094662398116,-0.5123266968170892,0.5123266968170892,15.07862643323659
1,15.12401520657912,14.672365005661074,15.177791572829529,-0.5054265671684544,0.5054265671684544,14.959640977329986
1,15.046476314772097,14.61937355067521,15.120914218001484,-0.5015406673262746,0.5015406673262746,14.844135365122918
1,14.971796507441232,14.567499655286205,15.066161818968986,-0.4986621636827806,0.4986621636827806,14.732046293539218
1,14.757925981606364,14.23555174177985,14.767626255405451,-0.5320745136256022,0.5320745136256022,14.669645057506749
1,14.674023610199038,14.207050655064938,14.704849256844174,-0.49779860177923574,0.49779860177923574,14.552940620012802
1,14.59625074960878,14.15701430290478,14.647529753797231,-0.49051545089245074,0.49051545089245074,14.43923973704842
1,14.521666830935322,14.106137928018995,14.592655851986564,-0.4865179239675683,0.4865179239675683,14.328884317583276
1,14.449896087685604,14.056269395033882,14.539878185575663,-0.48360879054178163,0.48360879054178163,14.221787992575436
1,14.220412927335392,13.719383734315056,14.23133782481095,-0.5119540904958946,0.5119540904958946,14.13235562930632
1,14.140264629578466,13.688899775831775,14.17128454751366,-0.4823847716818843,0.4823847716818843,14.02108712369599
1,14.065751327976376,13.640954629389617,14.116197489453723,-0.47524286006410676,0.47524286006410676,13.912836033722696
1,13.994376103995045,13.592246779758316,14.063521885309276,-0.4712751055509603,0.4712751055509603,13.807800931609437
1,13.92574637599377,13.544500516344208,14.01289566981031,-0.46839515346610305,0.46839515346610305,13.705865469770877
1,13.692135311613525,13.205336389518072,13.703007399891934,-0.4976710103738622,0.4976710103738622,13.605719891738268
1,13.614884654175608,13.17720380699792,13.64486529660746,-0.4676614896095401,0.4676614896095401,13.499561748040277
1,13.54336630915398,13.131495119676844,13.59180877624703,-0.46031365657018597,0.46031365657018597,13.39636805557646
1,13.474969633820033,13.08488451440134,13.54116430483834,-0.45627979043699973,0.45627979043699973,13.296270150404636
1,13.40926901212416,13.039150411494479,13.492537967758034,-0.4533875562635554,0.4533875562635554,13.199134938755964
1,13.164959856355477,12.695616295162408,13.176358677117516,-0.48074238195510866,0.48074238195510866,13.07952688513842
1,13.091001111734643,12.667892391565804,13.12051463756251,-0.45262224599670553,0.45262224599670553,12.97843625688095
1,13.022576018891206,12.624296139484253,13.069573313289569,-0.44527717380531584,0.44527717380531584,12.880270734784185
1,12.957227373064914,12.579782413656002,13.021018296928704,-0.4412358832727019,0.4412358832727019,12.785081002019943
1,12.894512106097965,12.536083495176277,12.974439630935168,-0.438356135758891,0.438356135758891,12.692716988183701
1,12.642102349707404,12.189626874646653,12.653902504013748,-0.464275629367096,0.464275629367096,12.557781876434158
1,12.571363909764464,12.16264285173732,12.600297784131534,-0.4376549323942136,0.4376549323942136,12.46161893235076
1,12.505990767496543,12.121138575472012,12.55144666456958,-0.43030808909756857,0.43030808909756857,12.368328703566405
1,12.443642700208676,12.078693302884076,12.504952037204731,-0.42625873432065475,0.42625873432065475,12.277895618131918
1,12.383861818611704,12.036998987144822,12.46038973127599,-0.4233907441311686,0.4233907441311686,12.190156491091555
1,12.125581634082469,11.687407470618497,12.137239624130586,-0.44983215351208905,0.44983215351208905,12.042972899827438
1,12.05771639925026,11.662506837762164,12.085555109305446,-0.42304827154328173,0.42304827154328173,11.9515099428592
1,11.995250195929575,11.623146862746506,12.03868647761821,-0.41553961487170454,0.41553961487170454,11.86285874933094
1,11.935771182555888,11.582725555107162,11.994159611584177,-0.4114340564770149,0.4114340564770149,11.776950913385654
1,11.878798729559618,11.542970605023497,11.95152661983082,-0.4085560148073242,0.4085560148073242,11.693615486095295
1,11.60865611763709,11.189562186904041,11.621129041002437,-0.4315668540983957,0.4315668540983957,11.526672575333842
1,11.544309311303431,11.164200340558718,11.571989857723253,-0.4077895171645345,0.4077895171645345,11.440012887211697
1,11.48495933181804,11.126773430749965,11.527281187779211,-0.4005077570292457,0.4005077570292457,11.356089856045555
1,11.428501005298548,11.08838053219762,11.484845627916927,-0.3964650957193072,0.3964650957193072,11.274784860746001
1,11.374458614261806,11.050611648509179,11.444240790872174,-0.39362914236299495,0.39362914236299495,11.195916794647669
1,11.102162259262172,10.695748878044224,11.114078512409613,-0.4183296343653886,0.4183296343653886,11.022339993668972
1,11.040440639681188,10.673140079975122,11.066649617157706,-0.3935095371825845,0.3935095371825845,10.940070064708788
1,10.983847606774816,10.637854061874492,11.023820737072825,-0.3859666751983326,0.3859666751983326,10.8604725322069
1,10.93010814476216,10.601419371281528,10.9832541689876,-0.3818347977060714,0.3818347977060714,10.783377979815244
1,10.878720720154186,10.565506627206512,10.944478979031718,-0.3789723518252064,0.3789723518252064,10.708609215378523
1,10.592763472508263,10.206284377866718,10.605648330433269,-0.3993639525665511,0.3993639525665511,10.513360030341197
1,10.534688474864922,10.182835864601426,10.560912623823238,-0.3780767592218126,0.3780767592218126,10.435758802938178
1,10.481224013346164,10.149353113565166,10.520276293008113,-0.37092317944294706,0.37092317944294706,10.360721658989
1,10.430479267330815,10.114889365827636,10.48180011079518,-0.3669107449675444,0.3669107449675444,10.288053372484898
1,10.381973580560324,10.080919201120416,10.44503445674906,-0.36411525562864355,0.36411525562864355,10.21757073448013
1,10.092925769792997,9.72143070340959,10.105670080443478,-0.38423937703388766,0.38423937703388766,10.01519874008864
1,10.0377815212491,9.699481725486283,10.062964905698673,-0.36348318021238946,0.36348318021238946,9.941906278805922
1,9.987135160479834,9.667967220970054,10.024280476700982,-0.3563132557309281,0.3563132557309281,9.871085993371706
1,9.939123575602189,9.635413469315786,9.987703368009749,-0.35228989869396266,0.35228989869396266,9.802513535030185
1,9.893260997205097,9.603274725405168,9.952776449399698,-0.34950172399453017,0.34950172399453017,9.736005099661611
1,9.595548375998028,9.241025900116721,9.608584538230026,-0.36755863811330514,0.36755863811330514,9.518969516666749
1,9.543616154340274,9.219663123018007,9.568191655452388,-0.348528532434381,0.348528532434381,9.450018904817552
1,9.495883328654086,9.189984019551167,9.53155026237483,-0.34156624282366366,0.34156624282366366,9.38342447247573
1,9.450662193351064,9.159318391575077,9.496927601488082,-0.3376092099130048,0.3376092099130048,9.318946722441504
1,9.407479543976171,9.129013993649076,9.463877557946098,-0.3348635642970219,0.3348635642970219,9.25640220148426
1,9.10316908118434,8.765385519460086,9.11642610906701,-0.3510405896069244,0.3510405896069244,9.027795917929375
1,9.054406275970956,8.744715779361648,9.078322516128573,-0.3336067367669244,0.3336067367669244,8.963096709620402
1,9.009547980219391,8.716836234905943,9.04370649613131,-0.326870261225368,0.326870261225368,8.900629118698992
1,8.967069585858674,8.688023863257374,9.011013265992212,-0.3229894027348372,0.3229894027348372,8.840144695802563
1,8.926513761486103,8.659519841778788,8.979810725217442,-0.32029088343865375,0.32029088343865375,8.781462891176252
1,8.618324744802406,8.29517417618377,8.63125713215171,-0.3360829559679406,0.3360829559679406,8.54482087470234
1,8.572391870301006,8.275987048357148,8.595143673446403,-0.3191566250892546,0.3191566250892546,8.484140922965684
1,8.53022128564637,8.24996338008146,8.562413467720194,-0.3124500876387337,0.3124500876387337,8.425582658659662
1,8.49032387731944,8.222959539533084,8.531535440544486,-0.30857590101140175,0.30857590101140175,8.368885305143714
1,8.452245685571052,8.196186565214568,8.50207748148888,-0.3058909162743131,0.3058909162743131,8.313865921217166
1,8.13432550336473,7.8292692977721465,8.147778801013683,-0.31850950324153615,0.31850950324153615,8.061586406000727
1,8.091744389217116,7.81026717404749,8.114164610890077,-0.3038974368425871,0.3038974368425871,8.00511245245078
1,8.052495385170326,7.785879980389343,8.083531415916587,-0.2976514355272446,0.2976514355272446,7.950600841277157
1,8.015343382841964,7.760663998318048,8.054612242526286,-0.29394824420823795,0.29394824420823795,7.89780448927167
1,7.979871072928887,7.735654104641442,8.02701045441373,-0.29135634977228797,0.29135634977228797,7.84654688295876
1,7.661446961642931,7.370064265204826,7.6742611733244,-0.30419690811957345,0.30419690811957345,7.590978414289872
1,7.621501350938885,7.3527661818591055,7.642498464446373,-0.28973228258726724,0.28973228258726724,7.538285923756189
1,7.584785374341402,7.3301922647111954,7.613654890216471,-0.28346262550527523,0.28346262550527523,7.487446833994782
1,7.550063145530699,7.30671216087972,7.586458758755592,-0.27974659787587175,0.27974659787587175,7.438201250383799
1,7.516919469659082,7.283354051022631,7.56051137463468,-0.27715732361204903,0.27715732361204903,7.390384409177574
1,7.188097098228881,6.914917350961319,7.201435120377404,-0.2865177694160854,0.2865177694160854,7.118295587976123
1,7.151484490377028,6.897826477945957,7.17219867969392,-0.27437220174796284,0.27437220174796284,7.069691009177668
1,7.117648159824141,6.876783844208099,7.145455340869836,-0.26867149666173695,0.26867149666173695,7.022761784179988
1,7.085607592248511,6.855016341649454,7.120199500263891,-0.26518315861443753,0.26518315861443753,6.977276212321315
1,7.054995218808372,6.83336191786232,7.096079086560237,-0.2627171686979164,0.2627171686979164,6.933076838421602
1,6.724983518583309,6.466847899078714,6.737981580300349,-0.2711336812216345,0.2711336812216345,6.657023843463575
1,6.691172887285839,6.450937375268372,6.710801049001657,-0.25986367373328534,0.25986367373328534,6.612168379073882
1,6.659908574106226,6.43154123805605,6.685918782785143,-0.2543775447290937,0.2543775447290937,6.568849921887572
1,6.630298389190404,6.411441042920289,6.662418728765614,-0.2509776858453252,0.2509776858453252,6.526845735514821
1,6.601996856660476,6.391402628815198,6.639967832705112,-0.248565203889914,0.248565203889914,6.486008882868247
1,6.266525919061097,6.024455759994054,6.279447460617752,-0.25499170062369814,0.25499170062369814,6.19999667417745
1,6.235651010079945,6.00942541674783,6.254473371326077,-0.24504795457824713,0.24504795457824713,6.158914334870587
1,6.2070158833483084,5.991576113169234,6.2315223111573,-0.2399461979880657,0.2399461979880657,6.1192106711366545
1,6.179867146100953,5.973108389224606,6.209821386415922,-0.236712997191316,0.236712997191316,6.080691863745484
1,6.153894556429115,5.954675062045293,6.189070606482007,-0.23439554443671362,0.23439554443671362,6.043209797231186
1,5.814601610736407,5.588513503123151,5.827410717244432,-0.2388972141212813,0.2388972141212813,5.74951311577427
1,5.786617576005336,5.574395202182951,5.804628627984915,-0.2302334258019636,0.2302334258019636,5.712135826612261
1,5.760571705103946,5.558052957448715,5.7835980424098645,-0.22554508496114956,0.22554508496114956,5.675978858105654
1,5.735842102706715,5.541181683188687,5.763681677051892,-0.22249999386320507,0.22249999386320507,5.640864505466405
1,5.712155897016519,5.524324063678177,5.744614958088204,-0.22029089441002636,0.22029089441002636,5.606672202484648
1,5.372099135810516,5.16042582402723,5.3843182009251045,-0.2238923768978749,0.2238923768978749,5.309221727743506
1,5.346712112926713,5.147543466324349,5.363485711905062,-0.21594224558071318,0.21594224558071318,5.275319795038725
1,5.3230550409313215,5.132735265157581,5.344227812122901,-0.21149254696532083,0.21149254696532083,5.242504329971026
1,5.30057705608994,5.117419619374816,5.325978876089762,-0.20855925671494546,0.20855925671494546,5.2106106255197835
1,5.27902998805676,5.102078548039223,5.308496318918846,-0.20641777087962332,0.20641777087962332,5.179532284884452
1,4.933073674748905,4.737972918844658,4.9453329485053645,-0.20736002966070632,0.20736002966070632,4.871281690162921
1,4.910596642540142,4.725901650307797,4.926769236591077,-0.2008675862832794,0.2008675862832794,4.841021707594396
1,4.889520405144562,4.712489193077543,4.909476024392292,-0.19698683131474937,0.19698683131474937,4.811681333737303
1,4.869436283086,4.6986989356358295,4.893035173643275,-0.1943362380074456,0.1943362380074456,4.783125527328594
1,4.8501434855663135,4.684889382953464,4.877250493248232,-0.192361110294768,0.192361110294768,4.755263380315764
1,4.506679227784036,4.325388856339876,4.518127564438936,-0.19273870809906057,0.19273870809906057,4.447514542923907
1,4.486619019469065,4.3145985803005065,4.5014099948506825,-0.18681141455017602,0.18681141455017602,4.420526251084183
1,4.467782074469692,4.302654136873259,4.4858125191008575,-0.18315838222759862,0.18315838222759862,4.394334395030676
1,4.449813472818732,4.290345986925597,4.470970813044202,-0.18062482611860542,0.18062482611860542,4.368819981202012
1,4.432535163111466,4.277986521368317,4.456709175857182,-0.17872265448886537,0.17872265448886537,4.343904022083088
1,4.08388614835809,3.9187911946439913,4.095252531529611,-0.1764613368856196,0.1764613368856196,4.0258976019937505
1,4.066580647533891,3.908927966811782,4.080725307176047,-0.17179734036426542,0.17179734036426542,4.0023913402200115
1,4.050212490561151,3.898325187331075,4.067053236089162,-0.1687280487580871,0.1687280487580871,3.979524472625835
1,4.034537843341323,3.887473656657969,4.053987030953424,-0.1665133742954552,0.1665133742954552,3.9572082714070866
1,4.019422989333362,3.8765864789510003,4.041394851360179,-0.1648083724091789,0.1648083724091789,3.9353806564230056
1,3.673375185360481,3.5226488321877523,3.6840831347369134,-0.16143430254916113,0.16143430254916113,3.617721088467608
1,3.658481115013592,3.513957324035969,3.6714651299841896,-0.15750780594822045,0.15750780594822045,3.597417938872732
1,3.644333154320885,3.5047240304697618,3.659531461194982,-0.1548074307252203,0.1548074307252203,3.5776309880149344
1,3.6307481317738,3.4952892988185646,3.6480947048903296,-0.15280540607176496,0.15280540607176496,3.558290661594781
1,3.617620632171296,3.4858127376787933,3.637050273206078,-0.1512375355272848,0.1512375355272848,3.539347800032957
1,3.271537277242304,3.135502573048565,3.281691099771358,-0.14618852672279337,0.14618852672279337,3.2179770263568193
1,3.2590489318075804,3.1279495923521425,3.271012987297077,-0.14306339494493425,0.14306339494493425,3.2008473756883085
1,3.247116098742871,3.1200451105766436,3.260845666105294,-0.14080055552865023,0.14080055552865023,3.1841130597769642
1,3.235614927658674,3.111997786424861,3.25106253679336,-0.1390647503684992,0.1390647503684992,3.1677243285522487
1,3.224469399952871,3.1039143010599246,3.241587897571847,-0.13767359651192246,0.13767359651192246,3.151644981009547
1,2.8799932766220424,2.7585351915965135,2.8895634297283377,-0.13102823813182418,0.13102823813182418,2.8285646040525285
1,2.8698367695697207,2.752148497679488,2.8807942496714363,-0.1286457519919484,0.1286457519919484,2.8145335045799302
1,2.860067635358567,2.745555853400247,2.8723819190544666,-0.12682606565421972,0.12682606565421972,2.8007877945247768
1,2.850609772674611,2.7388719476968353,2.8642487719165226,-0.12537682421968732,0.12537682421968732,2.7872948974543585
1,2.841413080149418,2.7321610364721702,2.8563447689663226,-0.12418373249415238,0.12418373249415238,2.7740304687800137
1,2.502068300475776,2.394144077785905,2.510719108592392,-0.11657503080648679,0.11657503080648679,2.4537118182674984
1,2.494019028213546,2.3889665620359306,2.50369209462035,-0.1147255325844192,0.1147255325844192,2.4425575598620317
1,2.486234864822828,2.38366188646212,2.4969111864291524,-0.11324929996703226,0.11324929996703226,2.4316024994193017
1,2.478669242228122,2.3782936718440477,2.490328767235385,-0.11203509539133716,0.11203509539133716,2.420823810494077
1,2.4712897964144425,2.372900815455722,2.4839122818468544,-0.11101146639113235,0.11101146639113235,2.4102077982916126
1,2.1336548581123225,2.0402029005927154,2.1417216461034614,-0.10151874551074602,0.10151874551074602,2.0873757304100686
1,2.127790457576804,2.0362389043331035,2.136546782318104,-0.10030787798500063,0.10030787798500063,2.0791688199555463
1,2.122071541138173,2.0322242285291443,2.1315068403250126,-0.09928261179586828,0.09928261179586828,2.071077153932643
1,2.116478084153364,2.0281822624539423,2.126581423477408,-0.0983991610234658,0.0983991610234658,2.0630908772223044
1,2.110994899113859,2.0241289072839233,2.1217552536720854,-0.09762634638816214,0.09762634638816214,2.0552016032546
1,1.7833635016412583,1.702742358554555,1.7903225956799609,-0.08758023712540597,0.08758023712540597,1.7409759428372766
1,1.7793669818381823,1.6999840233711352,1.7867512446737503,-0.08676722130261516,0.08676722130261516,1.7353757131265297
1,1.7754455324477074,1.6972027610553548,1.7832502217249044,-0.0860474606695496,0.0860474606695496,1.729835536616986
1,1.771590950469242,1.694407076569267,1.7798111450331056,-0.08540406846383863,0.08540406846383863,1.724352438595762
1,1.7677966082732064,1.6916033567760278,1.7764272951913371,-0.08482393841530933,0.08482393841530933,1.718921294175342
1,1.446658064352106,1.3793517255080412,1.452716021678486,-0.07336429617044482,0.07336429617044482,1.4075685717326312
1,1.4445234641833509,1.3778190856537476,1.4507839553906936,-0.07296486973694605,0.07296486973694605,1.404560280976697
1,1.442411724279117,1.3762817773917142,1.4488733863801395,-0.07259160898842532,0.07259160898842532,1.4015711259775636
1,1.440321337665894,1.3747410997401524,1.4469827766979186,-0.07224167695776629,0.07224167695776629,1.3986004743174953
1,1.4382509739608456,1.3731981500549328,1.4451107741640892,-0.07191262410915633,0.07191262410915633,1.3956476939613525
1,1.1282177780685487,1.0738431914462538,1.1333073715329645,-0.059464180086710616,0.059464180086710616,1.0928417368452057
1,1.1278014308607205,1.0735320643203843,1.1329253067395508,-0.05939324241916655,0.05939324241916655,1.0922522448492633
1,1.1273860152997552,1.0732208454037644,1.1325441215508818,-0.05932327614711741,0.05932327614711741,1.0916635903419776
1,1.1269715176490869,1.0729095440741439,1.1321638019674525,-0.059254257893308626,0.059254257893308626,1.0910757634058545
1,1.1265579245380404,1.0725981693686883,1.1317843343732137,-0.05918616500452534,0.05918616500452534,1.090488753045763
1,0.8309628832931476,0.7891102914404748,0.8350342958008903,-0.04592400436041544,0.04592400436041544,0.7997589472240755
1,0.832103123486274,0.7899981632572676,0.8360962890540721,-0.0460981257968045,0.0460981257968045,0.8013774043882405
1,0.8332508662552331,0.7908861598427849,0.8371653920972385,-0.04627923225445363,0.04627923225445363,0.8030031856872235
1,0.8344064651619666,0.7917741066025759,0.8382419645770747,-0.046467857974498816,0.046467857974498816,0.8046365405683534
1,0.8355703044405028,0.7926618069819465,0.8393263981445749,-0.04666459116262833,0.04666459116262833,0.8062775788482548
2,22.53235639367337,22.398900510008108,22.537514183088938,-0.1386136730808296,0.1386136730808296,22.501690120478415
2,21.57382981737559,21.76735820941332,21.89380302924589,-0.12644481983257094,0.12644481983257094,20.551012302079087
2,21.306670567497168,21.609170461557635,21.73481211909301,-0.12564165753537537,0.12564165753537537,19.71727394218081
2,21.11417335506485,21.502405764685765,21.627551193441924,-0.1251454287561593,0.1251454287561593,19.029056954802762
2,20.94291314494645,21.409567248231316,21.53429480451077,-0.12472755627945276,0.12472755627945276,18.40207912976001
2,21.95892511016545,21.82887109551745,21.96477505411708,-0.13590395859963067,0.13590395859963067,21.926861313576037
2,21.03357062639932,21.21800312881442,21.341654647600024,-0.12365151878560354,0.12365151878560354,20.062424373518184
2,20.763379196614743,21.056050446642164,21.17886588849418,-0.12281544185201554,0.12281544185201554,19.25207157071017
2,20.56982610910789,20.947063872391006,21.069365174260685,-0.12230130186967969,0.12230130186967969,18.587264751746797
2,20.398228706476846,20.852577545000916,20.97444852874056,-0.12187098373964389,0.12187098373964389,17.982320390502412
2,21.39050691540346,21.262284262213925,21.39644341119679,-0.13415914898286374,0.13415914898286374,21.35843879271573
2,20.49668542449357,20.671937020380046,20.792806083261738,-0.12086906288169175,0.12086906288169175,19.575471384025096
2,20.22373169165961,20.50640202155301,20.626401026704443,-0.11999900515143125,0.11999900515143125,18.787469375132062
2,20.02934664075141,20.39535311889276,20.51481956443893,-0.11946644554616981,0.11946644554616981,18.1452003550025
2,19.857657148169107,20.299397242998086,20.41842069963402,-0.11902345663593294,0.11902345663593294,17.561626471829523
2,20.82402157704011,20.698603843519702,20.830366722580926,-0.13176287906122397,0.13176287906122397,20.79119774552709
2,19.962013798470046,20.128431662540365,20.246525165672782,-0.11809350313241751,0.11809350313241751,19.087359294116776
2,19.68671713300316,19.959642531735934,20.07683209398352,-0.11718956224758514,0.11718956224758514,18.320493514130163
2,19.49159751275595,19.84663880948986,19.963276778691665,-0.11663796920180403,0.11663796920180403,17.699349975495263
2,19.319871286693235,19.749292028543874,19.865473679507613,-0.116181650963739,0.116181650963739,17.135885659811688
2,20.26087316103138,20.13806617598537,20.26753280464545,-0.12946662866008296,0.12946662866008296,20.227500783154618
2,19.430067253810297,19.58781064749203,19.7031373312516,-0.11532668375956945,0.11532668375956945,18.59963561876511
2,19.15281283544884,19.416050361233054,19.530438920287843,-0.11438855905478817,0.11438855905478817,17.853000234189384
2,18.957122389016742,19.301225522956475,19.41504290833666,-0.11381738538018382,0.11381738538018382,17.251973763910303
2,18.78550262259258,19.202609390013958,19.315956625631525,-0.11334723561756732,0.11334723561756732,16.707742871861438
2,19.70138358630443,19.580722721910558,19.708176426581264,-0.1274537046707067,0.1274537046707067,19.667867526554605
2,18.90089538435293,19.050111343938156,19.16268023856637,-0.11256889462821462,0.11256889462821462,18.112586242423596
2,18.62205249929507,18.875652222075782,18.987248466904525,-0.11159624482874264,0.11159624482874264,17.385347336018008
2,18.425946117990808,18.759133543154338,18.870138493233505,-0.11100495007916678,0.11100495007916678,16.803436577075704
