T,P,z_carbon dioxide,z_hydrogen,z_argon,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_carbon monoxide,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_carbon monoxide,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,19.180066562,0.97,0.018294,0.008095,0.000869,0.002742,0.027845103608093936,0.0011806644332518386,0.9841815985741494,0.0058940660871757,0.006559634591959394,0.0005772014730607629,0.002787499273654715,0.14520104786603524,0.739471689831861,0.0973915467237943,0.017839944283560945,9.577129474869845e-05,0.027404638581476706,0.00016412088087036018,0.00018265370484434631,1.6072234820121384e-05,7.761820608240212e-05,0.0001714337128863256,0.0008730679235811134,0.00011498673531616855,2.106298770679486e-05,1.1307376143626684e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,18.36801020727899,0.01972352654461318
200.0,20.8518943736,0.97,0.018294,0.008095,0.000869,0.002742,0.027852778657238755,0.0012831275330668214,0.9833307216092815,0.0065337575489763456,0.006744938269419573,0.0006062166087892818,0.002784365963533288,0.13537201399124185,0.7545952865739082,0.09262150473154478,0.01732170068576388,8.94940175414323e-05,0.02738849293584618,0.00018198330281170096,0.00018786527267488238,1.6884817022949763e-05,7.755232888304198e-05,0.00017369955835886937,0.0009682419885254299,0.00011884520287512397,2.2225951069446073e-05,1.1483223795217687e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,18.23341163754558,0.04041395059443076
200.0,22.5237221853,0.97,0.018294,0.008095,0.000869,0.002742,0.027860524121875754,0.0013855410319392309,0.9825049378449153,0.00717551784910704,0.006905657368976549,0.0006324603478815461,0.0027814265891195193,0.12701295754675265,0.7678168285969883,0.0882713622837751,0.016814689953455753,8.4161619028181e-05,0.027373102520690303,0.00019991368812199672,0.0001923952337057802,1.7620676778283745e-05,7.749200257939096e-05,0.0001759816642689814,0.0010638417210345787,0.00012230359438934347,2.32974428698493e-05,1.1660937647798232e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,18.100581897249445,0.062130623863396295
200.0,24.195549997,0.97,0.018294,0.008095,0.000869,0.002742,0.027868328105442215,0.0014879034686003777,0.9817000758536488,0.007818746678706323,0.007046237394213214,0.0006563001341992735,0.002778639939232367,0.1198203770264668,0.7794725624853279,0.0843027620632247,0.016324719601731257,7.957882324907459e-05,0.027358339815026996,0.0002178953978155244,0.00019636685561077002,1.828998747551111e-05,7.743604951341363e-05,0.00017828115458668497,0.0011597799294007442,0.00012543437208646437,2.4289606919344514e-05,1.1840560713943446e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,17.969335444337283,0.08469719771555262
200.0,25.8673778087,0.97,0.018294,0.008095,0.000869,0.002742,0.02787618115093363,0.001590213272110374,0.9809128682163781,0.008462971739250936,0.0071701384715680315,0.0006780456145116007,0.002775975958291315,0.11356902787964027,0.7898232554948894,0.08067720681918923,0.015854908997694546,7.560080858658782e-05,0.027344104807681645,0.00023591533327859096,0.00019987607891070884,1.8901322378721494e-05,7.738360868396528e-05,0.00018059897543487704,0.001255987423509396,0.00012829396504066828,2.5212686716236053e-05,1.2022140919666787e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,17.83952616553086,0.10797456780370496
200.0,27.5392056203,0.97,0.018294,0.008095,0.000869,0.002742,0.027884075656811228,0.0016924687741713474,0.980140724199325,0.009107817107686215,0.0072800880489614144,0.0006979584523465335,0.0027734121916808546,0.10808821580657473,0.7990744581815108,0.07735851608369024,0.015406692043633053,7.211788459119902e-05,0.027330318107895726,0.00025396306129912204,0.00020299852594548733,1.9461926290541617e-05,7.733403538035159e-05,0.00018293593010852157,0.0013524085687100951,0.0001309268728878777,2.6075345197123084e-05,1.2205726772989732e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,17.71103757203259,0.13185159053697149
200.0,29.211033432,0.97,0.018294,0.008095,0.000869,0.002742,0.027892005449810034,0.0017946682228929865,0.9793815662501152,0.00975298035927058,0.007378261312368406,0.0007162605629381535,0.0027709315153077083,0.10324621821293928,0.8073904980212044,0.07431379028463435,0.014980448043098046,6.904543812409431e-05,0.0273169159832917,0.00027203018133266523,0.00020579450473470211,1.997794352495498e-05,7.728683692601298e-05,0.00018529270696063724,0.0014489980702643984,0.00013336859794656683,2.6884934067647487e-05,1.23913653737036e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,17.58377572299303,0.1562378189983491
200.0,30.8828612437,0.97,0.018294,0.008095,0.000869,0.002742,0.02789996546864501,0.0018968097958384656,0.9786337108324986,0.01039821580427368,0.00746641180707007,0.000733140919697067,0.0027685206364605427,0.0989397575970998,0.8149043832898366,0.07151363821106066,0.014575903754044236,6.631714795878499e-05,0.02730384673867864,0.00029010986187475444,0.00020831263159193833,2.0454606343198813e-05,7.724163015648025e-05,0.00018766990140806216,0.0015457186168958657,0.00013564776949478787,2.764771702386977e-05,1.2579101588029227e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,17.457664049180064,0.18105936152690205
200.0,32.5546890553,0.97,0.018294,0.008095,0.000869,0.002742,0.027907951527025892,0.0019988916115571105,0.9778957804542547,0.011043322047692284,0.007545967284528648,0.0007487611380636646,0.002766169075460578,0.09508671313526602,0.821724961132252,0.06893205347081427,0.014192391970568966,6.388029109889987e-05,0.027291068039400495,0.00030819649640433257,0.0002105924892011487,2.089638954640149e-05,7.719811247351184e-05,0.00019006803325662057,0.0016425391318143513,0.00013778770345021686,2.8369053257900794e-05,1.2768977802141732e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,17.332639517650524,0.20625476540637777
200.0,34.226516867,0.97,0.018294,0.008095,0.000869,0.002742,0.027915960134064662,0.0021009117394105168,0.9771666379210463,0.011688132644688638,0.007618100934872776,0.00076326004268193,0.002763868456710353,0.09162096472207697,0.8279421863123316,0.06654613780915512,0.013829018731602815,6.169242483335028e-05,0.027278544908541928,0.0003262854449507878,0.00021266660199518913,2.1307136923433252e-05,7.715604165332504e-05,0.0001924875603607283,0.0017394334587767868,0.00013980756213568404,2.905354779775229e-05,1.296103395650865e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,17.20864975512182,0.2317724444518987
200.0,35.8983446787,0.97,0.018294,0.008095,0.000869,0.002742,0.027923988356704024,0.0022028682078054983,0.9764453366256852,0.01233250900077562,0.007683784966984269,0.0007767574021353436,0.0027616120044196774,0.08848867523648726,0.8336310620473156,0.06433577213776846,0.013484771582707424,5.971899572123837e-05,0.027266248210893577,0.000344372837746606,0.00021456192195348612,2.1690164653211e-05,7.711522145714914e-05,0.00019492888942928348,0.0018363793636231643,0.00014172322706690893,2.9705174609065214e-05,1.3155307707638858e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,17.085650865364812,0.2575686454822588
200.0,37.5701724904,0.97,0.018294,0.008095,0.000869,0.002742,0.027932033713256258,0.002304759011012389,0.9757310825470947,0.01297633491918268,0.007743831369138472,0.0007893569875360781,0.002759394177048129,0.08564556366665314,0.8388546299528428,0.06228328538090712,0.013158589412933346,5.793158666363881e-05,0.027254153492777475,0.00036245542443711504,0.00021630095887254717,2.2048345987652136e-05,7.707549118147134e-05,0.00019739238461395409,0.0019333577673132773,0.00014354796321710186,3.0327377521670347e-05,1.335183463852667e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,16.96360575513178,0.2836058958179102
200.0,39.242000302,0.97,0.018294,0.008095,0.000869,0.002742,0.027940094090224528,0.002406582114772325,0.9750232048995733,0.013619512370635129,0.0077989232481334115,0.0008011490838652576,0.00275721039779294,0.08305487402334022,0.843666267743962,0.06037314457765401,0.01284940704329484,5.630661174890911e-05,0.027242240085046346,0.0003805304570985224,0.000217902649355287,2.238418078349248e-05,7.703671794088014e-05,0.00019987837436923913,0.0020303521507893385,0.00014529292995314592,3.0923153175822905e-05,1.3550648477835393e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,16.84248283702244,0.30985180505082965
200.0,40.9138281137,0.97,0.018294,0.008095,0.000869,0.002742,0.027948167676729786,0.0025083354609181526,0.9743211332424981,0.014261958180438447,0.007849639165465995,0.0008122125587416405,0.0027550568528558425,0.08068584131411127,0.8481114754909329,0.058591675731279186,0.012556183132868812,5.4824330807758176e-05,0.02723049040284272,0.00039859559862540176,0.0002193830315982689,2.269985278085711e-05,7.699879088253855e-05,0.0002023871569622002,0.0021273480887855235,0.00014696757795138512,3.1495119405957225e-05,1.3751781308620737e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,16.72225501476969,0.33627813113004024
200.0,42.5856559254,0.97,0.018294,0.008095,0.000869,0.002742,0.0279562529123759,0.002610016971156622,0.9736243794657393,0.014903601410643333,0.007896472212338667,0.0008226165729114545,0.00275293033836727,0.07851251818775999,0.8522292789454231,0.05692681774010408,0.01227791703086471,5.346809584803546e-05,0.027218889393999253,0.00041664885034118726,0.00022075577428368824,2.299727696222453e-05,7.696161678954797e-05,0.00020491900491829653,0.0022243328813641252,0.0001485799604156115,3.2045571821009816e-05,1.3955263757880145e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,16.602898882366507,0.3628600481996962
200.0,44.257483737,0.97,0.018294,0.008095,0.000869,0.002742,0.027964348445471462,0.0027116245501991538,0.9729325234906276,0.015544381274423629,0.007939845092083711,0.0008324220000820971,0.0027508281427829446,0.07651286702608293,0.8560533426748083,0.05536790822529327,0.012013658305728649,5.222376808685532e-05,0.02720742410082376,0.0004346884943272441,0.00022203259475809536,2.3278138863972035e-05,7.692511669839139e-05,0.00020747416863404978,0.002321295260277059,0.00015013697923687888,3.257653079951778e-05,1.4161125164822399e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,16.484394086614305,0.38957556213065914
200.0,45.9293115487,0.97,0.018294,0.008095,0.000869,0.002742,0.02797245309929757,0.0028131560883222916,0.9722452018293208,0.016184245461124496,0.007980122143778915,0.0008416826102684771,0.0027487479555073032,0.07466804994998559,0.8596128608481098,0.05390549849718951,0.011762511442576852,5.107926213843803e-05,0.02719608330918778,0.0004527130471088246,0.0002232235923935217,2.354392734022933e-05,7.688922326721812e-05,0.00021005287931995494,0.0024182251530950032,0.00015164458129141682,3.308978067864569e-05,1.4369393727175726e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,16.366722815804767,0.41640504527583744
200.0,47.6011393604,0.97,0.018294,0.008095,0.000869,0.002742,0.027980565844683326,0.0029146094635044513,0.9715620983617594,0.016823148781569944,0.008017619001429105,0.0008504460600859403,0.00274668779515552,0.0729618681603164,0.8629332759214504,0.052531194350616324,0.011523637381494383,5.00241861224662e-05,0.02718485726540991,0.00047072122219762186,0.00022433751638707125,2.3795961981586164e-05,7.685387870713709e-05,0.0002126553514150223,0.002515113492373557,0.0001531079161834979,3.3586902566097185e-05,1.4580096627664803e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,16.249869386492225,0.4433308613531679
200.0,49.2729671721,0.97,0.018294,0.008095,0.000869,0.002742,0.027988685777559776,0.003015982543194487,0.9708829368479636,0.01746105206453203,0.008052610409949295,0.0008587547248591834,0.0027446459526960206,0.07138031520072143,0.8660368628682656,0.05123751935231505,0.01129625302376718,4.904955493076785e-05,0.027173737446232065,0.0004887118995797984,0.00022538198245317762,2.4035416154078485e-05,7.681903314066011e-05,0.00021528178457309592,0.0026119520601736073,0.0001545314639231719,3.406930192318975e-05,1.4793260142265492e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,16.133819907256818,0.47033706785536467
200.0,50.9447949837,0.97,0.018294,0.008095,0.000869,0.002742,0.027996812100861457,0.0031172731826611525,0.9702074746640884,0.0180979213882736,0.00808533659976891,0.0008666464023132293,0.002742620945555861,0.06991121564700024,0.8689432107934725,0.05001779671802731,0.011079629283577794,4.814755792210632e-05,0.027162716367021788,0.0005066841045236577,0.00022636364955594824,2.4263336483451065e-05,7.678464327661442e-05,0.00021793235770363462,0.0027087333682619687,0.00015591913636490352,3.4538231239524254e-05,1.5008909112120655e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,86.02971371321541,3.87,16.018562014708603,0.49741596309495506
203.5757241379,2.9499843561,0.97,0.018294,0.008095,0.000869,0.002742,0.02753530251782652,0.00018227536303012826,0.9923821279128104,2.8962616772698474e-05,0.00010742779270858569,5.6245996680308485e-06,0.007475857078040196,0.9650413678775182,0.02234051431890733,0.009864600829823208,0.001060275870217702,0.0016932411035336294,0.027325542105363646,7.974944145441288e-07,2.958056771053265e-06,1.5487505340089603e-07,0.0002058499862238714,0.00017590326566896617,4.072125357758612e-06,1.7980736974033297e-06,1.9326216915601678e-07,3.086361368441273e-07,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,78.33427081631531,34.052431631256816,56.55314330349872,63.65845399182276,86.01862435116695,3.87,19.14860465689059,-0.011816154776418841
203.5757241379,4.5619498638,0.97,0.018294,0.008095,0.000869,0.002742,0.027532004970534513,0.00027981273798387534,0.9949107949689138,0.0005066545022945618,0.0015757124145867002,9.100951363505099e-05,0.002915828600569906,0.640004390633181,0.2539246141116055,0.09445660676809613,0.01117511206707643,0.00043927642004077647,0.027391888952322578,1.3949214275517565e-05,4.3382522030533966e-05,2.5056743817661524e-06,8.027860752411734e-05,0.00017908138086477208,7.105134151606732e-05,2.6430161760447227e-05,3.126938704765301e-06,1.2291513782336455e-07,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,78.33427081631531,34.052431631256816,56.55314330349872,63.65845399182276,86.01862435116695,3.87,18.91419307073852,-0.030995237874236636
203.5757241379,6.1739153714,0.97,0.018294,0.008095,0.000869,0.002742,0.027536849871463393,0.00037740940424005147,0.9932274301369622,0.0010283740793152478,0.0027169530138531333,0.00017049068692297619,0.002856752082946296,0.4807954490617709,0.3819340034524286,0.12136474380157358,0.01558065483288825,0.0003251488513386302,0.027350354631900924,2.8318182633808368e-05,7.481632725029373e-05,4.694776450280662e-06,7.866595322808249e-05,0.00018145672399173097,0.00014414548470199884,4.580419565389837e-05,5.880285658150234e-06,1.2271423427304949e-07,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,78.33427081631531,34.052431631256816,56.55314330349872,63.65845399182276,86.01862435116695,3.87,18.745863078826314,-0.04442780774371258
203.5757241379,7.785880879,0.97,0.018294,0.008095,0.000869,0.002742,0.027542362631103236,0.00047501376879406496,0.9917373072484663,0.0015816728677349547,0.0036040615632736833,0.00024244890194036471,0.0028345094185846646,0.3870339338720932,0.4664966910130108,0.12853607780947288,0.017672278561088408,0.000261018744334749,0.02731478855103111,4.356300768693311e-05,9.926437052050461e-05,6.677615576754314e-06,7.806908628793643e-05,0.0001838464475797759,0.00022159235132805067,6.10564067462849e-05,8.394575642481161e-06,1.2398749747234362e-07,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,78.33427081631531,34.052431631256816,56.55314330349872,63.65845399182276,86.01862435116695,3.87,18.587953609062414,-0.0491752545410975
203.5757241379,9.3978463866,0.97,0.018294,0.008095,0.000869,0.002742,0.02754836115123612,0.000572592097658823,0.9904104270509457,0.0021586410061284703,0.0043022473787787075,0.000306826243094537,0.002821858321052585,0.32526290829282156,0.5279876191189579,0.12790279669466498,0.018627289532924418,0.00021938636063098202,0.02728418413234945,5.9467022032694806e-05,0.00011851986455255479,8.452560155445274e-06,7.773757214597742e-05,0.00018624297094999606,0.00030232153836921177,7.32361306558282e-05,1.066583878735543e-05,1.25618896431429e-07,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,78.33427081631531,34.052431631256816,56.55314330349872,63.65845399182276,86.01862435116695,3.87,18.437884814883812,-0.04747099535633126
