temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_oxygen,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_oxygen,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_oxygen,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,29.140244836049177,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.32848883819241553,41.5342151412484,2.4961100603638857,1208.401414013745,34.06429409756237,0.9675901128548157,0.006282484413345386,0.011992846800058226,0.007207894583461432,0.0027505921649247163,0.004176069183394569,0.1085173600816839,0.49155693132070144,0.11828914834158104,0.17325948207659217,0.023961998088517757,0.0844150800909237,16.04312926649096,0.7470242102662206,1.000000001019018,1.6692862486295177,3.6615271175501274,4.428098069151,3.2140917191892293,4.847058663522158,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,30.47120351980326,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.34349231788753537,41.5342151412484,2.4961100603638857,1207.898425051532,34.866035677162486,0.9666794747136586,0.0067233246730000265,0.012134904713146466,0.007407944955947621,0.002779245012231834,0.004275105932015389,0.10505532349033456,0.5029282667892654,0.11495684497364009,0.17085271773911653,0.02325797087798034,0.08294887612966308,15.931257509654635,0.7515543208688605,1.000000001098106,1.658889196597031,3.6383735317786012,4.380675482852687,3.195210930180641,4.793757162944767,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,31.802162203557344,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.35849579758265526,41.5342151412484,2.4961100603638857,1207.4068509938047,35.640370124086964,0.9657973728410091,0.007170172033549022,0.012264045519260683,0.00759579773998749,0.0028052047643912187,0.004367407101802436,0.10188811949456882,0.5138035938528952,0.1118008654807085,0.16841568016364525,0.022594001515779148,0.0814977394924032,15.82308434705803,0.7559649893661885,1.0000000011752657,1.648959100787883,3.6162643721306322,4.334946630604744,3.1771838834654456,4.742365707072783,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,33.13312088731143,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.3734992772777751,41.5342151412484,2.4961100603638857,1206.9258077306204,36.38979159362349,0.9649411212075424,0.00762241716812313,0.012381777402029783,0.007772343675140141,0.0028287958903565635,0.004453544656808103,0.09898057943676788,0.5242036380679719,0.10881152259943837,0.16596817156037844,0.02196745814500363,0.08006863019043976,15.7182959396775,0.7602621592823056,1.0000000012405608,1.6393233398140858,3.5951054285771535,4.290775559754818,3.159933258568251,4.692730619259391,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,34.46407957106551,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.388502756972895,41.5342151412484,2.4961100603638857,1206.4544816410223,37.11656776099509,0.9641083231936991,0.008079505657716642,0.012489405341492295,0.007938424094417612,0.0028502973425208423,0.004534044370153478,0.09630296160100428,0.5341492040116501,0.10597913328070144,0.16352611521490426,0.021375820481271818,0.07866676541046824,15.616610453773962,0.7644488852139588,1.0000000012818322,1.6299607146420585,3.574812707809737,4.248040466049274,3.1433901522508405,4.644714323648172,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,35.795038254819595,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.40350623666801483,41.5342151412484,2.4961100603638857,1205.9921267356408,37.82275463692854,0.9632968404201291,0.008540934422840782,0.012588060801081784,0.008094827366675795,0.0028699495886880776,0.004609387400584461,0.09382993230134279,0.5436609732853226,0.10329422602474277,0.1611022045486681,0.020816702594486192,0.07729596124543751,,,,,,,,,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,37.12599693857368,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.4185097163631347,41.5342151412484,2.4961100603638857,1205.5380620243343,38.51021839783581,0.962504765659584,0.009006247221399364,0.012678726782361377,0.00824228740831678,0.002887960460344021,0.004680012467994465,0.09153980166546496,0.5527592635158695,0.10074768366750837,0.15870646572101824,0.020287865991622852,0.07595891943851599,15.421562273019275,0.7725292860222446,1.0000000000002882,1.6121734999212816,3.5364501468322884,4.166379010527112,3.1121398252267807,4.552899958600288,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,38.456955622327754,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.4335131960582545,41.5342151412484,2.4961100603638857,1205.0916658233775,39.180644018078496,0.9617303952822286,0.00947503160253695,0.012762259533797188,0.00838148462068056,0.0029045101367452635,0.004746318824011471,0.08941385089058217,0.56146396644457,0.09833081051295263,0.1563467062340835,0.01978722016638438,0.07465744575142733,15.327780523852919,0.7764150384866505,1.0,1.603637924343417,3.518422708620732,4.127415911069559,3.0974244514836258,4.5092099284006215,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,39.78791430608184,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.4485166757533744,41.5342151412484,2.4961100603638857,1204.652372379213,39.83555656709946,0.9609722074792522,0.009946914437538477,0.01283940653968907,0.008513047246743951,0.0029197552379638635,0.004808669058812504,0.08743586131453727,0.569794372100914,0.09603538551011961,0.15402891638964625,0.019312822670392474,0.07339264201439033,15.23622137840935,0.7802517891988573,1.0000000010264496,1.5953093683929318,3.500922864693244,4.089588216854113,3.0831605775025133,4.466575482120788,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,41.11887298983592,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.46352015544849423,41.5342151412484,2.4961100603638857,1204.2196671187655,40.4763350230681,0.9602288412674929,0.010421558407100006,0.012910821999441872,0.008637553875539326,0.002933832303675434,0.004867392146750585,0.08559170306350063,0.5777690977165882,0.09385367817214016,0.15175759290498392,0.01886287353893621,0.07216505460385074,15.146734309206556,0.7840065460870903,1.0000000010027041,1.5872608798944845,3.483987353898805,4.052798260979181,3.0693567649412756,4.425233320800792,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.47237931034482,3.004754689138823,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6643562193827173,0.03387165696244869,41.06531134253081,2.975004642711706,1211.4866352423687,8.005594789289043,0.999677670720028,1.7299335045294282e-05,0.0001778373766812574,4.879006529049967e-05,4.5618041917068763e-05,3.278446103778119e-05,0.9507070875092754,0.013041549414082297,0.015919154109607172,0.010695345766149302,0.003615425159754852,0.006021438041131016,19.06012933580024,0.6209868850754645,1.0000000006237229,1.951624218164498,4.274766298824346,5.657260698272996,3.729714026740936,6.218268410756665,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,4.303027224999743,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6643562193827173,0.04850667596662996,41.06531134253081,2.975004642711706,1210.61524995099,10.019038266090629,0.9970621980395705,0.0001715611614437016,0.0015881703640011607,0.00046604319905405045,0.0004018023641042141,0.0003102248718263151,0.6754179499783187,0.0904144020654667,0.1000355843438783,0.07170746646241524,0.022412190972504124,0.04001240617741713,18.78142270332455,0.6306800323385119,1.0000000006064012,1.9253385801537033,4.204072357272509,5.534336763518694,3.6716758761813058,6.081138455965163,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,5.6012997608606625,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6643562193827173,0.06314169497081122,41.06531134253081,2.975004642711706,1209.7560200203711,11.95664202403071,0.9945961517971381,0.0003430972631018614,0.0028601948816349906,0.0008954608548246784,0.0007147273269224264,0.0005903678763780052,0.5267640593410011,0.1386380537311864,0.13905781856430494,0.10609554489807009,0.03077929383840576,0.05866522962703169,18.516176618801598,0.640011889170151,1.0000000008210104,1.901493046648035,4.1370908283712495,5.421160217715111,3.6167173960117975,5.953957607223832,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,6.899572296721583,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6643562193827173,0.07777671397499249,41.06531134253081,2.975004642711706,1208.9109100988135,13.815409791503587,0.9922738850437638,0.000532615992860625,0.004001576255654626,0.0013327381748683717,0.0009889940133222612,0.0008701905195303497,0.43380969938574576,0.17421853815818883,0.15853276508538497,0.12838252674230952,0.03471440512254058,0.07034206550583033,18.264075203991123,0.6489781983868149,1.0000000010437096,1.8791596715578993,4.074409724724167,5.314516538146612,3.564912004631578,5.833962463577813,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
