T,P,z_carbon dioxide,z_hydrogen,z_argon,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_carbon monoxide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,8.3320818896,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027785716962786023,0.0005149126012627856,0.9955898805814782,0.0018267907811186706,0.0002780045176565347,0.0023053241197464797,0.30674736381982165,0.525458007927256,0.009150027547498505,0.15864460070542377,0.02766317863285089,5.075869159439017e-05,7.724554841980323e-06,6.405508349875952e-05,0.00015794808303496645,0.00027056494971618487,4.711464486108602e-06,8.168810402552571e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.652545160343568,-0.43565677468480857,-0.5227107642094744
200.0,8.9211239204,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027787617508403608,0.000551102699323347,0.995249642874436,0.0020336284379778133,0.00028658031007044836,0.0024301483775158715,0.2880422056784829,0.546603097438042,0.008830185552486094,0.15652451133098888,0.027655616401570115,5.6509689188739766e-05,7.963384041677326e-06,6.752803360307865e-05,0.00015874083706846263,0.0003012344424566074,4.866339093501107e-06,8.626108070477578e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.633895588100806,-0.46998790388228073,-0.5637010907970179
200.0,9.5101659511,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027789609010670457,0.0005872848707320923,0.9949190783832175,0.0022430529749532624,0.0002940610596719349,0.0025438075821573596,0.2716418294114189,0.5658208542941435,0.008519049506474658,0.15401826678796293,0.027648412185526206,6.233356516417235e-05,8.171841873546506e-06,7.069141810653199e-05,0.00015953113667131421,0.0003322980272716581,5.003108888170264e-06,9.045259790094972e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.615962968931587,-0.5033747323505011,-0.6035508898374111
200.0,10.0992079818,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027791680933077784,0.000623459188769795,0.9945970467752767,0.002454740912091466,0.00030063301868568746,0.0026475792939460894,0.25714508077457654,0.5833721786328068,0.008220016745984798,0.15126272384663186,0.02764152378095993,6.822137620221837e-05,8.355096933260637e-06,7.358067898237308e-05,0.0001603194634558609,0.0003637087452412776,5.124844972125812e-06,9.430613510053062e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.598662650843643,-0.5359201320318974,-0.642386019813248
200.0,10.6882500125,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027793824089055435,0.0006596257711051293,0.9942825641949441,0.0026684110788011443,0.0003064440681810177,0.002742580658073622,0.24423888538722674,0.5994698631942675,0.00793478303715078,0.14835646838135497,0.027634914684049244,7.416534812148565e-05,8.517252524157716e-06,7.622680436054415e-05,0.00016110626310740674,0.00039542577076380513,5.2339873794324834e-06,9.785974985448501e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.581921480668207,-0.5677132247097312,-0.6803153994205147
200.0,11.2772920432,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027796030475445276,0.0006957847571686268,0.9939747808271692,0.00288381914788562,0.00031161283336568154,0.0028297871915796266,0.23267532254462442,0.6142899970290031,0.007664000407530999,0.14537068001884143,0.027628553299696032,8.015872492030132e-05,8.661599812772334e-06,7.8656851016172e-05,0.00016189194279584343,0.0004274136164139414,5.332494662494213e-06,0.00010114670329634774,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.565676191044144,-0.5988312101379698,-0.7174333010457268
200.0,11.8663340739,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027798293119188668,0.0007319362933068259,0.9936729614585437,0.003100752696314149,0.00031623537329718797,0.002910050471845141,0.22225550625995752,0.6279800849466222,0.00740768533834585,0.1423567234550744,0.027622412247236862,8.619563234225532e-05,8.79080360157128e-06,8.089443600798452e-05,0.00016267687141894533,0.00045964141564633625,5.421953748532182e-06,0.00010419605249301204,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.549871990133813,-0.6293410077831112,-0.7538213935435891
200.0,12.4553761046,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027800605939726688,0.000768080523261205,0.9933764687670303,0.003319026829421229,0.0003203901547408168,0.002984114248807701,0.21281802687946655,0.6406649733893054,0.00716547484965067,0.13935152488157737,0.027616467757989427,9.227095698812005e-05,8.907040438917505e-06,8.296018431022642e-05,0.00016346138144499785,0.0004920822879959836,5.503661671934691e-06,0.00010703319214828877,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.53446134133051,-0.6593007025071884,-0.7895505311286968
200.0,13.0444181353,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027802963627605544,0.0008042175822776922,0.9930847490412352,0.0035384803569120573,0.00032414179442473624,0.003052628807427911,0.20423051571238895,0.652451272239466,0.006936788289053597,0.13638142375909143,0.02761069915672324,9.838024066022262e-05,9.012102520577735e-06,8.48721277014991e-05,0.00016424577157354367,0.0005247127847144276,5.5786871065948925e-06,0.00010968033888312591,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.519402915322956,-0.6887607997713765,-0.8246823007862858
200.0,13.6334601661,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027805361538625485,0.00084034759366283,0.9927973200262513,0.0037589724822874697,0.00032754390552450105,0.0031161635859366897,0.19638339061031218,0.6634307199509464,0.00672092981515685,0.13346495962358462,0.027605088417908385,0.00010451958888374757,9.10747671288214e-06,8.66460551204693e-05,0.00016503030973472345,0.0005575124090727767,5.647917197343828e-06,0.0001121569576579861,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.504660694933065,-0.7177653089763538,-0.8592703535089505
200.0,14.2225021968,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027807795602277422,0.0008764706669916302,0.9925137606066055,0.003980379955153594,0.00033064128473406435,0.003175218153506897,0.18918515174629014,0.6736827895253301,0.006517153143915257,0.13061490558446454,0.02759961978739619,0.00011068559221231332,9.194405263559272e-06,8.829581740536053e-05,0.0001658152361359837,0.0005904632038760482,5.712093562934005e-06,0.00011448013341666444,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.490203213117066,-0.7463526693230698,-0.8933615400012194
200.0,14.8115442275,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.02781026224295395,0.000912586897388152,0.9922337020616752,0.004202594631727303,0.0003334716084945986,0.0032302316981029445,0.18255879705245237,0.6832767377886755,0.006324702064742165,0.1278397630941299,0.027594279460632226,0.00011687525880916677,9.273932882814457e-06,8.983359062974534e-05,0.00016660076619301082,0.0006235493981960652,5.771840234167492e-06,0.00011666489276490838,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.476002905673866,-0.7745565400090761,-0.9269968783072642
200.0,15.4005862582,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027812758312381603,0.0009486963655144046,0.9919568206576277,0.004425521390364592,0.00033606676009118177,0.00328159119191646,0.1764390582099241,0.6922732387838436,0.006142835300577406,0.12514486770565503,0.027589055309269063,0.0001230859568364854,9.34694357524117e-06,9.127010270081278e-05,0.00016738709325853944,0.000656757105577118,5.82768552361137e-06,0.00011872448115513591,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.462035561922395,-0.8024064729459788,-0.9602123765218913
200.0,15.9896282889,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027815281031784354,0.000984799137995242,0.9916828313702064,0.004649076352665328,0.0003384538764805485,0.0033296384006476472,0.17077024605490077,0.7007257012121887,0.005970841218748729,0.12253321151416174,0.027583936648957905,0.00012931536528760907,9.414189690603286e-06,9.26148278482353e-05,0.00016817439111010163,0.0006900740665248748,5.880079285330208e-06,0.00012067060107493514,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.448279858570743,-0.8299284851286117,-0.9930397320175501
200.0,16.5786703196,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027817827942418823,0.0010208952681085516,0.9914114825612288,0.004873185365973997,0.00034065618041336784,0.00337467589238391,0.1655045541528567,0.7086813422080035,0.005808045963592449,0.12000605767554746,0.02757891404202662,0.00013556143204217797,9.476315014260652e-06,9.387615333576431e-05,0.00016896281618506695,0.000723489428856968,5.929406641188505e-06,0.00012251361642532833,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.434716963951836,-0.857145542985581,-1.0255069231980372
200.0,17.1677123503,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027820396863253723,0.0010569847953154224,0.9911425514495152,0.005097782712906274,0.00034269364687711446,0.0034169721907013483,0.16060070399113274,0.7161820784645238,0.005653817293378254,0.11756340025096522,0.027573979129383384,0.00014182233819568676,9.533873258637055e-06,9.506152241601299e-05,0.00016975250223558017,0.0007569935676143985,5.97599891459221e-06,0.00012426272655085156,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.42133021150614,-0.8840690364658137,-1.0576297749073333
200.0,17.756754381,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027822985854833532,0.0010930677515458176,0.9908758403034511,0.005322809985617282,0.0003445835393946565,0.003456766171536945,0.1560228928893987,0.7232652259632126,0.005507565972499231,0.11520431517488953,0.02756912448865921,0.0001480964669377963,9.587342942386001e-06,9.617755629413948e-05,0.00017054359272028897,0.0007905778943148866,6.020142754049989e-06,0.00012592612175659222,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.408104772328297,-0.9107365455706038,-1.089449801204978
200.0,18.3457964118,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027825593188147407,0.0011291441537780085,0.9906111731055252,0.005548215169672954,0.00034634084715161816,0.0034942708776503273,0.15173987676632572,0.7299641634536248,0.005368744918397613,0.112927214861652,0.027564343510467812,0.00015438237823162785,9.637139517279268e-06,9.723015993068881e-05,0.00017133619474569213,0.000824234767631115,6.062086937734056e-06,0.00012751110446346738,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.395027474848998,-0.9371537281635511,-1.1209761607372464
200.0,18.9348384425,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.02782821731810748,0.0011652140106039083,0.9903483927960858,0.005773951812920367,0.00034797863979972316,0.0035296767511940846,0.14772429062416823,0.736308811632275,0.005236847878946329,0.1107300498646105,0.027559630295367944,0.00016067878583422862,9.683625210406142e-06,9.822461169490057e-05,0.0001721304131418044,0.0008579573434450409,6.102048519949623e-06,0.00012902420549711356,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.382086552410154,-0.963335085688076,-1.1522264774012214
200.0,19.5238804732,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.02783085686065674,0.0012012773216295582,0.9900873588678646,0.005999978334904724,0.00034950835983986494,0.003563154437390919,0.1439520584990899,0.7423260778180525,0.005111407234428908,0.10861045644842877,0.027554979564197224,0.00016698453820577496,9.72711713430619e-06,9.916564111944057e-05,0.0001729263432768482,0.000891739482537045,6.140217592332706e-06,0.0001304712782233323,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.36927147583268,-0.9892933264873172,-1.1832162519859182
203.3690344828,2.8946948143,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.02753752167973906,0.00017909146723434736,0.9999409403512498,1.5181137045285304e-05,7.314486491832432e-06,3.656402521310847e-05,0.9804568974787695,0.011894264040233575,0.0006789711910943883,0.006969867289902367,0.0275358953233812,4.1805089050763385e-07,2.014228303449941e-07,1.0068826370045e-06,0.00017559146432950893,2.1301611986381673e-06,1.2159794682294644e-07,1.2482437593772992e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.11500616596618,-0.005086962963758879,-0.006215955191663625
203.3690344828,3.4652462608,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027537523226913406,0.00021366307544520632,0.9993949864138699,0.000166124919549883,6.762925018481992e-05,0.00037125941639534304,0.8260935954398846,0.10918060634684315,0.005276284330419327,0.05944951388285289,0.027520862651232752,4.574668830674024e-06,1.8623420477832163e-06,1.0223564802197076e-05,0.0001765056982072738,2.332786413103892e-05,1.1273471369607447e-06,1.2702165969932838e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.08230599568265,-0.05253850356164236,-0.06409054708700168
203.3690344828,4.0357977072,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027537794392945097,0.00024825337821688287,0.9988840403254017,0.00032571038874571487,0.00011391848986832013,0.0006763307959842534,0.714630077600621,0.1843121117269522,0.007667588027939232,0.09339022264448767,0.02750706332487519,8.969345716925716e-06,3.137063951548599e-06,1.862465840143127e-05,0.00017740933093974732,4.5756104382503435e-05,1.9035046307112412e-06,2.3184438263920896e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.052045099261186,-0.09752749988297538,-0.11881256720918643
203.3690344828,4.6063491537,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027538315270461283,0.00028285142038414577,0.9984033764651923,0.0004931542469846365,0.00015027452075243392,0.0009531947670707829,0.6303887838500604,0.24498639026221644,0.008896983797030746,0.11572784209069249,0.02749434694819151,1.358063713042985e-05,4.138307129598002e-06,2.6249378009749125e-05,0.00017830636290622383,6.929474846045258e-05,2.516524504124877e-06,3.27337845133445e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.023910741483135,-0.14024974731530193,-0.1706723443636733
203.3690344828,5.1769006001,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027539064464117764,0.00031745054297222913,0.9979491239513879,0.0006676839668039886,0.0001793865870990345,0.0012038054947090967,0.5644900012306052,0.29557866252018106,0.009482794199398147,0.1304485420498157,0.02748258525640712,1.8387391803472907e-05,4.9401387861183875e-06,3.315167712105299e-05,0.0001791976573930499,9.383160690803674e-05,3.0103181674928463e-06,4.141096050364966e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.997643336862055,-0.180911438160976,-0.21995331992081546
203.3690344828,5.7474520466,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027540020318236633,0.000352046583352808,0.9975179921346821,0.0008485564045778867,0.0002030854535185038,0.001430366007221495,0.511532921928745,0.3387658483100996,0.009700072801604138,0.14000115695955134,0.027471665771195756,2.3369260623244824e-05,5.592977516237896e-06,3.939230890139498e-05,0.00018008341743749336,0.00011926135945418619,3.4148774880782372e-06,4.928692897305025e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.97301853061753,-0.2197165409899,-0.2669248937144886
203.3690344828,6.318003493,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027541161805879524,0.000386636931967276,0.997107132584306,0.001035072619159184,0.00022265494032736602,0.0016351398562074319,0.46804592909500875,0.3762861426074942,0.009702333239504451,0.1459655950579927,0.02746148887630094,2.85071024850986e-05,6.1321757384344375e-06,4.503365135505146e-05,0.0001809638420450674,0.00014548611971956245,3.7512803566461234e-06,5.6435689846000084e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.9498393096862,-0.25686383896967513,-0.311842256915142
203.3690344828,6.8885549394,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.02754246911431752,0.0004212199827231046,0.9967140622083782,0.001226587725779856,0.00023901815008447596,0.0018203319157574943,0.4316966216610413,0.40932565298608986,0.00957862193097129,0.14939910342189744,0.027451966274180208,3.3783254553292655e-05,6.583150016462989e-06,5.013643556755723e-05,0.00018183924351768642,0.00017241614447892426,4.034706964274877e-06,6.292988776221896e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.927932019052406,-0.2925253457816517,-0.3549263988989786
203.3690344828,7.4591063859,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027543923983636073,0.0004557947924065787,0.9963366134392073,0.0014225159254605802,0.0002528531466570601,0.001988017488675155,0.4008603411021032,0.43872855907798486,0.009382121746190067,0.15102897807372165,0.027443019942682927,3.918167051639794e-05,6.964567850545248e-06,5.4757802586207554e-05,0.00018271005595666347,0.00019997019250778751,4.276322233637949e-06,6.883822170848968e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.90714378436272,-0.3268677412586065,-0.39638659212520366
203.3690344828,8.0296578323,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027545509857230095,0.0004903608555509184,0.9959728960920656,0.0016223315546046323,0.00026466727792867476,0.0021401050754011656,0.37437078822008335,0.46511770310447736,0.009145283831840064,0.15136622484359924,0.027434581226838,4.468794982905732e-05,7.290395113070568e-06,5.895028544997096e-05,0.00018357678000487177,0.0002280755148261896,4.484489204037076e-06,7.422407151582001e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.88734046573615,-0.3600374223786318,-0.4364062501835839
203.3690344828,8.6002092788,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027547211901466674,0.000524917954345498,0.9956212647803164,0.0018255672687187837,0.00027484633135773615,0.0022783216196069953,0.35136909341358374,0.4889669177286384,0.008888195124052114,0.15077579373372565,0.027426589954509636,5.028928839177809e-05,7.571250130252283e-06,6.276140843500665e-05,0.00018443994573489057,0.0002566675141967403,4.665573202341065e-06,7.914492121152602e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.868404751252505,-0.39216421774020915,-0.47514732722791564
203.3690344828,9.1707607252,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.02754901694033681,0.0005594660564986647,0.9952802895277872,0.0020318103839735507,0.00028368788039458153,0.0024042122078444697,0.3312088034899095,0.5106461570027659,0.008623379781180211,0.14952165972614437,0.027418993556584337,5.5974378687639585e-05,7.81532222275857e-06,6.623368284207185e-05,0.00018530008316614084,0.00028568919172453544,4.824488279867211e-06,8.36522933281212e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.850234328386758,-0.42336243001053475,-0.512751971127198
203.3690344828,9.7413121717,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,0.027550913340446802,0.0005940052456489398,0.9949487289316991,0.002240698208239242,0.0002914244094226525,0.0025191484506390197,0.3133940388552679,0.5304506608290067,0.00835864106909149,0.14779665924663388,0.027411746208984938,6.173328215729379e-05,8.029008649294387e-06,6.940484065527646e-05,0.00018615770303513678,0.00031509047509037657,4.965076641537007e-06,8.77919908818894e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.832740137738234,-0.45373219588431013,-0.54934443461417
