temperature,pressure,z_carbon dioxide,z_methane,z_oxygen,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_methane,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_methane,y_oxygen,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_methane,E_oxygen,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.4669077163773836,0.98,0.007685,0.009516,0.002799,307.69,83.85,0.6500048750365628,0.02942048558589605,6.861533391923681,2.44248288750236,1221.9309974695734,6.710704114218509,0.9994781253964852,0.0003545208243672432,0.00014893621100133542,1.8417568146154228e-05,0.9705668043756597,0.011235128293987425,0.014052439895968839,0.004145627434384139,19.87491238501272,0.6055179501147542,1.000000001225987,3.7354259688598628,3.9935506903514186,6.7812598859761435,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.6160804867783165,0.98,0.007685,0.009516,0.002799,307.69,83.85,0.6500048750365628,0.031199528763009143,6.861533391923681,2.44248288750236,1221.083190310461,6.956357415139253,0.9984664863540775,0.0010202743286382779,0.00045576456330989536,5.7474753974391593e-05,0.9167640132751368,0.030507452306203206,0.04054155173806334,0.012186982680596608,19.801478263916938,0.6077081242682234,1.000000001195992,3.713645370214009,3.9734192375905457,6.743744538878973,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.76525325717925,0.98,0.007685,0.009516,0.002799,307.69,83.85,0.6500048750365628,0.03297857194012224,6.861533391923681,2.44248288750236,1220.288690815017,7.20612027660098,0.9974950169025701,0.0016315296624788381,0.0007738334496740272,9.96199852769462e-05,0.8687503717146041,0.04617860813060792,0.06510684535608002,0.019964174798707865,19.730508758395338,0.609865898675664,1.0000000011634291,3.692794186449757,3.9541429562225243,6.707663686178181,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.914426027580183,0.98,0.007685,0.009516,0.002799,307.69,83.85,0.6500048750365628,0.034757615117235345,6.861533391923681,2.44248288750236,1219.544360309146,7.459728327008584,0.9965617324529842,0.0021915052621824427,0.0011018130010046554,0.00014494928382873524,0.8256429319709117,0.05888494199700734,0.08793709747276914,0.027535028559311867,19.661846207157538,0.6119259925317401,1.0000000011481283,3.6728101210114024,3.9356659178617543,6.672906931329266,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.063598797981116,0.98,0.007685,0.009516,0.002799,307.69,83.85,0.6500048750365628,0.036536658294348434,6.861533391923681,2.44248288750236,1218.8468307557769,7.716900338799664,0.9956644810666103,0.0027036580710841918,0.0014383068583701674,0.00019355400393528273,0.7867291562409928,0.06914558420702019,0.10917985496401057,0.03494540458797656,19.595327487048294,0.6139627873864761,1.0000000011416421,3.653629785907523,3.917930776906683,6.639366985264822,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.212771568382049,0.98,0.007685,0.009516,0.002799,307.69,83.85,0.6500048750365628,0.03831570147146153,6.861533391923681,2.44248288750236,1218.1926364175472,7.977348282750545,0.9948010363864537,0.003171548163839678,0.0017818923781140578,0.00024552307159256997,0.7514277681766299,0.0773861839226776,0.12895373355726272,0.04223231434342974,19.530789857144406,0.6159238471793266,1.0000000011393944,3.635190645657109,3.9008804517485482,6.606940854159801,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.3619443387829824,0.98,0.007685,0.009516,0.002799,307.69,83.85,0.6500048750365628,0.040094744648574626,6.861533391923681,2.44248288750236,1217.5783240630974,8.240785673124023,0.9939691757658328,0.0035987253800558463,0.002131153944192214,0.0003009449099192139,0.7192599194130825,0.0839568997573584,0.14735701424387204,0.049426166585686916,19.468074991334923,0.6178442926330199,1.0000000011394872,3.617432404510116,3.8844595503936925,6.575531062988842,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.5111171091839157,0.98,0.007685,0.009516,0.002799,307.69,83.85,0.6500048750365628,0.04187378782568773,6.861533391923681,2.44248288750236,1217.0005386007915,8.506934011104658,0.9931667411494762,0.00398864115326709,0.002484708779975664,0.0003599089172809794,0.6898276306644024,0.08914640280989346,0.16447358666784478,0.05655237985785942,19.407031973255535,0.6197268361604976,1.000000001142844,3.6002980070265274,3.868615408557834,6.545046555854232,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.6602898795848486,0.98,0.007685,0.009516,0.002799,307.69,83.85,0.6500048750365628,0.04365283100280082,6.861533391923681,2.44248288750236,1216.456084545291,8.775527391798969,0.9923916828281675,0.004344585130130526,0.002841225607617339,0.00042250643408474727,0.6627974517709571,0.09319300755295695,0.18037701020153885,0.06363253047454712,19.347519297911013,0.6215440619174765,1.0000000011471657,3.5837342837716846,3.85329876833643,6.515403231616822,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.8094626499857815,0.98,0.007685,0.009516,0.002799,307.69,83.85,0.6500048750365628,0.045431874179913914,6.861533391923681,2.44248288750236,1215.9419661872068,9.0463155017828,0.9916420881478607,0.004669643754635843,0.0031994369461332962,0.000488831151370288,0.6378879264630237,0.09629365546218832,0.1951332583938482,0.07068515968093984,19.289405094998703,0.6233649714979804,1.0000000011556809,3.5676923090796686,3.838531246144387,6.4865241109349485,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
