temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_water,z_carbon monoxide,z_nitrogen dioxide,z_nitrogen oxide,z_sulfur dioxide,z_hydrogen sulfide,z_propane,z_ethane,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_argon,x_methane,x_oxygen,x_water,x_carbon monoxide,x_nitrogen dioxide,x_nitrogen oxide,x_sulfur dioxide,x_hydrogen sulfide,x_propane,x_ethane,y_carbon dioxide,y_hydrogen,y_nitrogen,y_argon,y_methane,y_oxygen,y_water,y_carbon monoxide,y_nitrogen dioxide,y_nitrogen oxide,y_sulfur dioxide,y_hydrogen sulfide,y_propane,y_ethane,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_argon,E_methane,E_oxygen,E_water,E_carbon monoxide,E_nitrogen dioxide,E_nitrogen oxide,E_sulfur dioxide,E_hydrogen sulfide,E_propane,E_ethane,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.4273891881905474,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.41,83.52,0.6484874031321941,0.029063567866266134,6.292276571264043,2.4173891881905476,1222.3627254826806,6.676906454867287,0.9999101757587313,0.0,0.0,8.982424126866261e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9860774089519555,0.0,0.0,0.013922591048044428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.90285918680218,0.6051085941501939,1.0000000010351895,0.0,0.0,5.683711377956514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.855710008532047,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.41,83.52,0.6484874031321941,0.03419193017878409,6.292276571264043,2.4173891881905476,1222.1988081508944,7.7459946090346925,0.9988148500020108,0.0,0.0,0.0011851499979892424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8435048662681838,0.0,0.0,0.15649513373181628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78399403582543,0.6090765735830409,1.0000000010633734,0.0,0.0,5.647535090312611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.2840308288735467,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.41,83.52,0.6484874031321941,0.03932029249130205,6.292276571264043,2.4173891881905476,1222.0344734854552,8.81880777349475,0.9977190347634404,0.0,0.0,0.0022809652365596033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7377209912350159,0.0,0.0,0.26227900876498417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.66568467329152,0.6129069485437171,1.0000000010878694,0.0,0.0,5.611279002055013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.712351649215046,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.41,83.52,0.6484874031321941,0.04444865480382,6.292276571264043,2.4173891881905476,1221.869682555564,9.895210430644921,0.996622554476605,0.0,0.0,0.0033774455233949777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6561436370336179,0.0,0.0,0.34385636296638217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.547916185523718,0.6166108318298192,1.000000001088418,0.0,0.0,5.574986269520119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.140672469556546,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.41,83.52,0.6484874031321941,0.049577017116337954,6.292276571264043,2.4173891881905476,1221.7044112667475,10.975125130954051,0.995525303771065,0.0,0.0,0.0044746962289350534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5913338163007306,0.0,0.0,0.40866618369926944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.430681056325916,0.6207011832328874,1.000000001051793,0.0,0.0,5.538695851888643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.568993289898046,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.41,83.52,0.6484874031321941,0.054705379428855914,6.292276571264043,2.4173891881905476,1221.5386435362432,12.058508039536468,0.994427215207203,0.0,0.0,0.005572784792796973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538614227324502,0.0,0.0,0.46138577267549796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.313972367461893,0.6247170802131045,1.0000000010025367,0.0,0.0,5.502442519754505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.997314110239545,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.41,83.52,0.6484874031321941,0.05983374174137386,6.292276571264043,2.4173891881905476,1221.372367758066,13.145335775448757,0.9933282425802286,0.0,0.0,0.006671757419771466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49489764963347804,0.0,0.0,0.505102350366522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.19779462438614,0.6285963842825233,1.0000000009451406,0.0,0.0,5.466256939881405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.425634930581045,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.41,83.52,0.6484874031321941,0.06496210405389183,6.292276571264043,2.4173891881905476,1221.205575221429,14.23559810593336,0.9922283534254823,0.0,0.0,0.007771646574517679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4580647270058971,0.0,0.0,0.5419352729941029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.082144022193773,0.632349511529626,1.000000000810716,0.0,0.0,5.430164985464138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.853955750922545,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.41,83.52,0.6484874031321941,0.07009046636640978,6.292276571264043,2.4173891881905476,1221.038258982074,15.329293511934917,0.9911275236923737,0.0,0.0,0.008872476307626281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42661248192795476,0.0,0.0,0.5733875180720452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.967020002686436,0.6359860465450865,1.0000000008983003,0.0,0.0,5.394194304193511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.282276571264044,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.41,83.52,0.6484874031321941,0.07521882867892773,6.292276571264043,2.4173891881905476,1220.8704132844994,16.426426501179787,0.990025735010659,0.0,0.0,0.009974264989341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39944555965149436,0.0,0.0,0.6005544403485056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85242201383802,0.6400387836941384,1.00000000106503,0.0,0.0,5.358364230384051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
