temperature,pressure,z_carbon dioxide,z_methane,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_methane,x_carbon monoxide,y_carbon dioxide,y_methane,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_methane,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,17.638561883348007,0.95,0.02468,0.02532,305.25,86.2,0.6552006552006552,0.20462368774185621,18.361154849177673,2.5218635622644197,1179.7278420950306,34.00219692941751,0.9514612686185053,0.02451084460000094,0.024027886781493746,0.16380617465917202,0.11568922945868024,0.7205045958821478,15.118160827634465,0.7737042461312094,1.0000000000511742,2.604471064510367,4.555578258300353,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.177543300685898,0.95,0.02468,0.02532,305.25,86.2,0.6552006552006552,0.21087637239774823,18.361154849177673,2.5218635622644197,1178.9411411192898,35.07489756126555,0.9503698556785773,0.02463857697704816,0.024991567344374545,0.1601019642754117,0.11314684357882035,0.7267511921457679,14.99411111843208,0.7787188952105816,1.0000000000674574,2.581896611906812,4.505760735990336,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.5068275862069,3.040859702641778,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.03527679469422016,18.906470508968546,3.0107521808334434,1210.198818587928,8.03818419612673,0.9987472528894735,0.0010863120712057645,0.00016643503932062167,0.9406838433656737,0.02918902316125237,0.03012713347307402,18.993873908843003,0.6228522744682458,1.0000000011482229,3.41658133936297,6.18625879583992,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,3.5814302578568498,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.041547914824325405,18.906470508968546,3.0107521808334434,1206.6944199298935,8.825217894052006,0.9953040372251396,0.0040092902894348454,0.0006866724854254288,0.8032821648212924,0.09162241763201395,0.10509541754669367,18.737365367376167,0.6309932176531838,1.0000000011451993,3.3473744616827537,6.064756118093923,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,4.122000813071922,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.04781903495443064,18.906470508968546,3.0107521808334434,1203.5194150088503,9.636390627639441,0.9921445052535841,0.0065949011959633205,0.0012605935504525518,0.7018915994594128,0.13114856359777602,0.1669598369428112,18.497237689455634,0.6387011910843234,1.0000000010614363,3.2842608953724564,5.952104181202764,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,4.662571368286994,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.054090155084535886,18.906470508968546,3.0107521808334434,1200.655717829836,10.470453495993155,0.9892535582435296,0.008861308430704885,0.0018851333257655584,0.6240563515638093,0.15603120163107156,0.21991244680511926,18.27207809601895,0.646016310806131,1.0000000010387542,3.2264679277782755,5.8474154872005,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,5.203141923502065,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.060361275214641116,18.906470508968546,3.0107521808334434,1198.077230274736,11.325703624844955,0.9866090335739289,0.010834995674365988,0.002555970751705039,0.562462235395132,0.1712411490799346,0.26629661552493344,18.060308407290528,0.6530128359083378,1.0000000010677443,3.1733885388705105,5.750398873169138,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,5.743712478717137,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.06663239534474637,18.906470508968546,3.0107521808334434,1195.75339493125,12.200204395532174,0.9841847846207015,0.012547107801338978,0.0032681075779595623,0.5125329733118404,0.1799461610762927,0.3075208656118669,17.860314445206168,0.659712263370193,1.0000000010845984,3.1244220707748362,5.659334870066723,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,6.284283033932208,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.0729035154748516,18.906470508968546,3.0107521808334434,1193.6524346509304,13.091977894724822,0.9819535040530757,0.014030110240730498,0.004016385706193841,0.4712596988932401,0.1842409489850527,0.3444993521217072,17.67055172683696,0.6661455607116019,1.0000000012369776,3.0790087975589344,5.573442190677699,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,6.82485358914728,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.07917463560495684,18.906470508968546,3.0107521808334434,1191.7437529954439,13.999143572346087,0.9798888265008778,0.015315309755431872,0.004795863743690285,0.43658365580986513,0.18554228844407714,0.37787405574605776,17.489612992204652,0.6723907583705242,1.0000000009744667,3.0366496604605797,5.492030057722241,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
