T,P,z_carbon dioxide,z_hydrogen,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_nitrogen,rhoL4_methane,rhoL5_oxygen,rhoL6_carbon monoxide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_nitrogen,rhoV4_methane,rhoV5_oxygen,rhoV6_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,13.2220272996,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.027674752902847995,0.0008315414840914002,0.9652097979842427,0.0023828684146817228,0.0007604952398156281,0.017803013280653757,0.013781219412568756,6.260566803733143e-05,0.20113065268413555,0.40216742743349715,0.037659063515472754,0.11063844176608487,0.24581020015441157,0.0025942144463982765,0.026711942658621746,6.594529457631781e-05,2.1046517845689637e-05,0.0004926939934682139,0.0003813918419427723,1.7325963932508758e-06,0.00016724848142923805,0.0003344188994612707,3.1315073565148514e-05,9.200045406373016e-05,0.00020440137864120354,2.157196930809373e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.74536449453091,-0.3749229461419077,-1.0145401743313514
200.0,14.2895086337,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.027676486963174998,0.0008985358089958239,0.9638531058220269,0.0027448164976951743,0.0008297252895445537,0.018104745959093182,0.014399871640681764,6.773479095854963e-05,0.18795369116165087,0.428199902801859,0.038091135478874306,0.10470897902199464,0.2384432950025704,0.00260299653305087,0.02667606791769906,7.596687801476815e-05,2.296388115909644e-05,0.0005010757655084377,0.00039853785973472224,1.8746610589176827e-06,0.0001688831219416852,0.00038475294607600154,3.4226249233079854e-05,9.40847671746547e-05,0.00021424983897476449,2.3388855956381886e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.670376897540223,-0.41926886283738796,-1.0819520455154645
200.0,15.3569899679,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.02767879989346889,0.000965461726119669,0.9626358302521018,0.0031187907817970123,0.0008940807457160448,0.01834936658851892,0.014929504662868555,7.242696899778303e-05,0.17660616821296504,0.4523865126250698,0.03827511142860799,0.09931931079579798,0.23081656728782765,0.00259632964973153,0.02664460451583121,8.63243859589549e-05,2.4747082049277846e-05,0.0005078884459755191,0.00041323077207214943,2.0046915817801113e-06,0.00017050649600626984,0.0004367618633522573,3.695315514728654e-05,9.588899323792699e-05,0.00022284456147072282,2.5066569052054787e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.604030713437602,-0.4633605867514241,-1.1466511636789818
200.0,16.424471302,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.027681573753905855,0.0010323251752856995,0.9615316090179363,0.0035027351764334723,0.0009536864314444641,0.018550138176182847,0.015385122008028084,7.670918997482113e-05,0.16673200197696872,0.47482032721055895,0.03826294751588579,0.09442545996478609,0.22318126212764572,0.002578001204154857,0.02661670815174177,9.696122212684361e-05,2.6399541290129214e-05,0.0005134970180691501,0.0004258843895780696,2.1234310998903868e-06,0.00017212164316660983,0.0004901689775168535,3.949980400128432e-05,9.74777795095806e-05,0.00023039563554640553,2.6613355449659073e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.544656799730138,-0.5071276215592135,-1.2090439299658264
200.0,17.4919526362,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.02768471852476382,0.001099131882983115,0.9605196154221086,0.003894941793343412,0.001008785529532332,0.018716805828457164,0.015779237082356647,8.06143442017446e-05,0.15806222295537678,0.49561320835004397,0.03809820187179509,0.08997901351129378,0.2156962960981912,0.0025510572132989196,0.02659171519047547,0.00010783036721905118,2.7927943436957428e-05,0.0005181695010434955,0.0004368437371605593,2.2317854282837256e-06,0.00017373122874544023,0.0005447442789250867,4.187494836161697e-05,9.889880254963147e-05,0.0002370786760828884,2.8039483184508995e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.49094736109936,-0.550529579861724,-1.2694626629142611
200.0,18.5594339703,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.027688164858053546,0.001165887050557617,0.9595833825460496,0.004294002960095443,0.0010596832335340145,0.018856611409207087,0.01612214275567715,8.417709543662996e-05,0.15038982158714942,0.5148852315076087,0.03781659267642447,0.08593252426982946,0.20845792879287592,0.0025179011661120667,0.026569102890983683,0.00011889306186009256,2.9340684067405047e-05,0.0005221049653623792,0.00044639254648426256,2.330709295721517e-06,0.00017533754552412787,0.0006002980239380816,4.4089875697655297e-05,0.0001001876172679223,0.00024303839976567583,2.9355883641539817e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.44187505795358,-0.5935455526191973,-1.3281785243016522
200.0,19.6269153045,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.027691858809595498,0.0012325952376502206,0.9587098479807394,0.004698761988343001,0.001106709206011111,0.018975000648664704,0.016422248771642636,8.743140459912974e-05,0.1435528390280028,0.532757331041726,0.03744694877526655,0.08224196127840568,0.20152051676960214,0.0024804031069969364,0.0265484577496514,0.0001301174535610886,3.0646835076139224e-05,0.000525453038874806,0.000454762594320381,2.421138111683719e-06,0.000176942545737085,0.0006566741490652735,4.6156930724925315e-05,0.00010137104980677669,0.000248393229259023,3.0573330571372345e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.396629141931605,-0.6361670118293787,-1.3854129525130752
200.0,20.6943966386,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.027695758002428416,0.0012992603519785,0.9578885987223571,0.005108268314950585,0.0011501939980686166,0.01907611781708788,0.016686411970408425,9.040917712731895e-05,0.13742271431391295,0.5493466027707937,0.03701227435997086,0.07886762645307377,0.1949107795283603,0.0024400025738884577,0.026529450823499664,0.00014147736306234417,3.185549462635402e-05,0.0005283275426878789,0.00046214282786125646,2.503950690916912e-06,0.00017854788416933539,0.0007137442604741747,4.808858061246055e-05,0.00010246958010512948,0.0002532398480144212,3.1701986029787635e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.3545659787822,-0.6783931372482606,-1.4413472979999469
200.0,21.7618779728,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.027699828820454436,0.0013658856916352708,0.9571112839419946,0.005521739042354223,0.0011904551656794213,0.019163154048401375,0.016920228173743446,9.313962782691332e-05,0.13189607554302454,0.5647635676532936,0.036530772184464586,0.07577429514455233,0.18863749132168603,0.0023977981529789715,0.02651181872731861,0.000152951226264432,3.29754043077457e-05,0.0005308160868007165,0.0004686874240157238,2.5799517472063337e-06,0.00018015496236706201,0.000771402476214522,4.989685903114792e-05,0.000103499025531692,0.0002576572503022635,3.2751181885834576e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.315171132699053,-0.7202277687725172,-1.4961307078199972
200.0,22.8293593069,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.02770404434312675,0.0014324740092767107,0.9563711622504816,0.0059385270671434565,0.0012277898100098586,0.01923859466992498,0.017128277122586365,9.564907985369605e-05,0.12688884278537227,0.5791107860929043,0.03601675286945469,0.07293098489661208,0.18269801159201646,0.0023546217636402538,0.026495349087475008,0.00016452121720100078,3.401474334055229e-05,0.0005329868798350436,0.0004745225489254961,2.649866349646067e-06,0.00018176496935724443,0.0008295611495698903,5.159306238403623e-05,0.00010447174033534913,0.00026171015315209876,3.3729344780919537e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.27803045758481,-0.7616774464338221,-1.549886477843085
200.0,23.8968406411,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.02770838281434978,0.0014990275817051448,0.9556627538608805,0.006358095173125876,0.0012624712111961383,0.019304396499997815,0.017314322243170092,9.796101162951803e-05,0.12233191662312774,0.5924823547751817,0.035481406912150446,0.07031056627927937,0.17708265692561487,0.0023110984846458297,0.026479869425393005,0.0001761725350270413,3.4981035611918426e-05,0.0005348936082219335,0.0004797518688847683,2.7143412111116564e-06,0.00018337891714092258,0.0008881473914816103,5.318760759901709e-05,0.00010539747813794746,0.00026545178697312625,3.464400372521063e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.24280807709885,-0.8027501412267561,-1.602717098979742
200.0,24.9643219752,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.027712826498201105,0.0015655482766357813,0.9549815733255707,0.006779995192987277,0.0012947479719186501,0.01936211624178706,0.017481471033233387,0.00010009623450306453,0.11816797572138715,0.6049639521260732,0.03493344183317895,0.06788932666318435,0.17177760981296122,0.002267693843215281,0.026465238650550657,0.00018789283044189393,3.5881125904679305e-05,0.0005365789680466464,0.00048446097367732527,2.7739495799066787e-06,0.0001849976707441565,0.0009471002726777453,5.468998965888962e-05,0.00010628401835951186,0.0002689261410072951,3.5501841881832545e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.20922958078663,-0.8434544685425074,-1.6547082787162317
200.0,26.0318033094,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.027717360816439086,0.0016320376130267347,0.954323923678011,0.0072038513316693776,0.001324844629603228,0.01941300443871435,0.017632302791928792,0.00010207313007334947,0.11434906384422078,0.6166332051289107,0.03437959860822678,0.06564654210465685,0.16676683956086813,0.0022247507531165385,0.026451340528343307,0.00019967174662786533,3.672119662443427e-05,0.0005380772485589791,0.0004887208985085966,2.8291977759063465e-06,0.00018662197320816376,0.0010063685842116124,5.610879804938768e-05,0.00010713762587994321,0.00027216975476893166,3.6308769086957456e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.17706915227738,-0.8837991919028916,-1.705932119854328
200.0,27.0992846435,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.027721973692737916,0.0016984968137908323,0.9536867372310827,0.007629346839993616,0.0013529630702988468,0.019458074951817738,0.017768970001138796,0.00010390790566825181,0.11083474791217529,0.6275602279955922,0.03382506543388596,0.06356408263767374,0.16203335786581716,0.0021825181548555833,0.02643807864063313,0.00021150055239107618,3.750680664207055e-05,0.0005394162419256139,0.0004925909189186189,2.8805322274027696e-06,0.00018825246618613985,0.0010659090477123617,5.745176586572173e-05,0.00010796339183162602,0.00027521314206292014,3.7070001320628544e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.14613965979458,-0.9237929252161408,-1.7564496462712924
200.0,28.1667659777,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.027726655049762246,0.0017649268509753759,0.9530674518335724,0.008056213356753496,0.0013792843274925246,0.019498156868437696,0.017893278768836812,0.00010561484490709123,0.10759069518114785,0.6378082373763507,0.033273806815082844,0.06162606047088891,0.15756002703260114,0.0021411731239284948,0.02642537247614536,0.00022337184874999136,3.824294076392853e-05,0.0005406186695973245,0.0004961207681327727,2.9283463728730572e-06,0.00018988970684031482,0.0011256848839187978,5.872583508210717e-05,0.00010876548884490404,0.0002780819223502438,3.7790139390082264e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.116284982692722,-0.9634439622136348,-1.8063128146071001
200.0,29.2342473118,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.027731396420158476,0.0018313284840287456,0.9524639141390183,0.00848422236472117,0.001403970512542961,0.019533933675702643,0.01800675276654092,0.0001072065414738611,0.10458756217096636,0.6474341853058996,0.032728824136437004,0.05981852249789746,0.1533300679936059,0.002100837895193725,0.026413154378884904,0.00023527933371285712,3.893406284554193e-05,0.0005417032584059934,0.0004993523992087316,2.9729871004458027e-06,0.000191534181678818,0.001185664665084639,5.99372278898246e-05,0.00010954736412291396,0.0002807977209747548,3.847324277795265e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.087374032001378,-1.0027601840854068,-1.8555661193718613
200.0,30.301728646,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.027736190643153132,0.001897702292011948,0.9518743035317604,0.008913178318179988,0.0014271667283250445,0.019565973110824093,0.018110684200054225,0.0001086941108563137,0.10180011833693949,0.656489375134441,0.032192361463902364,0.058129184624370396,0.14932736748288772,0.0020615929574591494,0.02640136715107552,0.0002472176130694592,3.958416845638857e-05,0.000542685560320625,0.0005023213896506453,3.0147605804987373e-06,0.0001931863178950976,0.0012458213918741202,6.109151813532463e-05,0.0001103118868944534,0.0002833788875323865,3.9122896805659184e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.05929606049344,-1.0417490196584644,-1.90424788229506
200.0,31.3692099801,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.027741031626015388,0.0019640487006091765,0.9512970719258811,0.00934291309261197,0.0014490028839275236,0.01959475011939493,0.018206174599581133,0.00011008737860338175,0.09920654850149864,0.66502004122226,0.03166606789640574,0.056547203758214266,0.1455366514994413,0.0020234871221801775,0.026389962158031702,0.0002591820475812619,4.0196834829220936e-05,0.0005435785827660035,0.0005050580653557383,3.053937451461543e-06,0.00019484649267628964,0.0013061317478416407,6.219369950533765e-05,0.00011106146206440307,0.00028584107126848824,3.97422725301738e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.031956959815233,-1.080417437408375,-1.9523912921118836
200.0,32.4366913143,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.027745914155066057,0.0020303680047567387,0.9507308958261343,0.009773281482426137,0.0014695953693797214,0.019620664670451985,0.018294167605878896,0.00011139504572902133,0.09678789283659021,0.6730678830044166,0.031151125603945354,0.05506298282941705,0.14194357045901543,0.001986545266615219,0.026378897820160976,0.0002711686290246923,4.077526696149234e-05,0.0005443932776116983,0.0005075884039311061,3.0907573760970836e-06,0.0001965150408632367,0.0013665754946815194,6.324824873840909e-05,0.00011179811858331807,0.00028819768394091873,4.033417949336486e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.005276317656033,-1.1187719550777793,-2.000025245654747
200.0,33.5041726484,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.027750833744874547,0.0020966603834438936,0.9501746378800622,0.010204157558940507,0.0014890485756524463,0.019644055699759612,0.01837547545256688,0.000112624833018445,0.09452758929865283,0.6806705579274352,0.03064835053252956,0.05366800286998778,0.13853472510379444,0.0019507742676003,0.026368138404405984,0.00028317387992466287,4.132233946097328e-05,0.0005451389237990842,0.0005099347642672068,3.1254330166391246e-06,0.00019819225162494034,0.0014271349929831053,6.425918237945629e-05,0.00011252357547605657,0.00029046026985641606,4.090111123919325e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,16.979185074432483,-1.1568094341648845,-2.0471658077285326
203.5068275862,3.0410415106,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.02752181179729522,0.00018811760467231725,0.9988307555444935,1.656850909613132e-05,8.22766587969768e-06,0.0008643388600424784,0.0002793673918640241,7.420286240748615e-07,0.9406914413865324,0.012309136159520168,0.0017784219389546448,0.02323228262449885,0.021854318264484935,0.00013439962600885017,0.027489632071445738,4.5599538910550013e-07,2.2644027187206696e-07,2.3788171435177784e-05,7.688696781182895e-06,2.0421972139994264e-08,0.000176960620689384,2.3155652099143405e-06,3.345524752528458e-07,4.37040135839102e-06,4.111182003661379e-06,2.5282935713640165e-08,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,19.010332873747398,-0.0012365127534863518,-0.023490259133016167
203.5068275862,4.0845442258,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.02749305566116251,0.00025270104935737347,0.9928186560593414,0.00012430269304895448,6.002094211699125e-05,0.0050753961128948855,0.0019162487389504227,5.3754536473136204e-06,0.7079307427803185,0.06809966306743674,0.00960745252971354,0.10205212911507631,0.11158857225285906,0.0007214402545959,0.02729561857248003,3.4174608588273034e-06,1.6501591024578535e-06,0.00013953814783426691,5.268353324059644e-05,1.477876463295924e-07,0.00017889484157293135,1.7208856318024836e-05,2.427813335909764e-06,2.578868011653395e-05,2.8198549304588574e-05,1.823087093850346e-07,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,18.625752009718443,-0.01236926777353986,-0.147094708838587
203.5068275862,5.1280469409,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.02747114079237751,0.00031751112361465587,0.9876597666889511,0.00025939616488872887,0.0001211624751082902,0.008331518136623235,0.0036173926134668516,1.076392096188949e-05,0.5695948231416406,0.11217631729198406,0.01537227414637467,0.13399025057868627,0.16772063769135553,0.0011456971499589218,0.027132140505678897,7.125908566661042e-06,3.328471412452775e-06,0.0002288763077454236,9.937390178585431e-05,2.956971882220897e-07,0.00018085269230079347,3.561722854633201e-05,4.880868036727946e-06,4.2543395014647974e-05,5.32531681267489e-05,3.637715894055661e-07,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,18.303572359354657,-0.030631610288065048,-0.2593240820866427
203.5068275862,6.1715496561,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.02745488919476265,0.0003824538251793515,0.9832539649828747,0.0004237827971304337,0.00019053276631589533,0.01081244452445731,0.005302500015454283,1.6774913767346815e-05,0.4780206627258714,0.15109779713455115,0.020009531448117717,0.145098162705427,0.2042951065184949,0.0014787394675378465,0.02699512865891586,1.1634909737862636e-05,5.231055987174512e-06,0.0002968544663434936,0.00014557955037952457,4.6055339873420527e-07,0.00018282083097427817,5.7787930490282746e-05,7.65272184237915e-06,5.5493347353186476e-05,7.813344495342143e-05,5.655495658035268e-07,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,18.034477069136457,-0.05518381333472888,-0.36233333448673477
