,temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide
3054,280.0,55.96528440480009,0.98,0.0084998019720903,0.0020816526704039,0.0,0.0076379325133379,0.0,0.0,0.0017806128441678
1006,220.0,12.12865907846129,0.9900000000000002,0.0014780298623429,0.0052214621304845,0.0,0.0015734753855824,0.0003996472235515,0.0013273853980386,0.0
8030,240.0,18.16725014769565,0.9800000000000002,0.0023490924837335,0.0014384260881545,0.0024760134139924,0.0132524367690595,0.0,0.0004840312450599,0.0
7764,205.0,36.434805268818856,0.98,0.0087770567657829,0.0,0.0,0.0,0.0,0.0,0.011222943234217
3884,210.0,5.287306797791378,0.95,0.0,0.0,0.0,0.0298371529662057,0.0,0.0090054264024817,0.0111574206313125
2256,270.0,37.7270336021092,0.95,0.0022461540338648,0.0370200500439085,0.0,0.0,0.0,0.0,0.0107337959222266
9064,275.0,43.6731639419144,0.97,0.0,0.000483572647257,0.0,0.0,0.029516427352743,0.0,0.0
15857,280.0,51.4300497013462,0.95,0.0,0.0,0.02,0.0,0.0,0.03,0.0
3084,295.0,71.46956299387485,0.98,0.0084998019720903,0.0020816526704039,0.0,0.0076379325133379,0.0,0.0,0.0017806128441678
2533,215.0,26.84982420857684,0.9800000000000004,0.0058268244563953,0.0010974277044856,0.0091038894484014,0.0028797208714395,0.0010921375192779,0.0,0.0
5957,275.0,44.478025516391945,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0
13884,270.0,34.972938287719586,0.97,0.0,0.0,0.0,0.01,0.0,0.0,0.02
17073,210.0,37.636620762812825,0.96,0.01,0.0,0.0,0.0,0.0,0.03,0.0
4074,210.0,74.64528526453523,0.9500000000000002,0.031349032073306,0.0,0.0,0.0038762195156032,0.0,0.0,0.0147747484110907
3514,215.0,6.207276843744163,0.9800000000000002,0.0,0.0061323827249345,0.0017470596003061,0.0,0.0,0.0109577835988784,0.0011627740758808
809,215.0,11.331551515966504,0.98,0.0,0.0,0.0035904816670913,0.0,0.0,0.0164095183329087,0.0
2253,265.0,47.831768669251225,0.95,0.0022461540338648,0.0370200500439085,0.0,0.0,0.0,0.0,0.0107337959222266
15840,270.0,46.46718830319528,0.95,0.0,0.0,0.02,0.0,0.0,0.03,0.0
14532,200.0,7.817428143980063,0.98,0.0,0.01,0.0,0.0,0.0,0.01,0.0
6964,290.0,59.06115477081048,0.98,0.0032804268340711,0.0,0.0121022699577614,0.0038675003836198,0.0007498028245476,0.0,0.0
5703,245.0,16.99507733441319,0.96,0.0,0.0,0.0,0.0,0.04,0.0,0.0
10517,230.0,9.97329041250839,0.99,0.0,0.0,0.0042142943595979,0.0,0.0,0.0,0.005785705640402
6313,260.0,25.92730413216168,0.9900000000000002,0.0054150379613553,0.0,0.0,0.0,0.0,0.0028630744407479,0.0017218875978966
7180,200.0,26.508533716528923,0.95,0.0020028725879825,0.0,0.0479971274120174,0.0,0.0,0.0,0.0
7083,250.0,19.928297397033564,0.9600000000000002,0.0,0.0,0.0028834955456095,0.0218202754855484,0.0123613739594516,0.0029348550093903,0.0
12164,280.0,48.69147506480959,0.9500000000000004,0.0,0.0036141911070162,0.004245146253855,0.030014447199193,0.0003212420108318,0.0057948202833863,0.0060101531457174
2298,290.0,64.21522167633283,0.95,0.0022461540338648,0.0370200500439085,0.0,0.0,0.0,0.0,0.0107337959222266
2159,220.0,19.291003669120816,0.95,0.0022461540338648,0.0370200500439085,0.0,0.0,0.0,0.0,0.0107337959222266
4033,285.0,52.52443965725746,0.95,0.0,0.0,0.0,0.0298371529662057,0.0,0.0090054264024817,0.0111574206313125
5921,255.0,30.976365096395288,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0
12119,255.0,31.45046327646305,0.9500000000000004,0.0,0.0036141911070162,0.004245146253855,0.030014447199193,0.0003212420108318,0.0057948202833863,0.0060101531457174
2339,215.0,12.42704220054732,0.96,0.0,0.0008850414162001,0.0391149585837999,0.0,0.0,0.0,0.0
17121,235.0,30.85323018823805,0.96,0.01,0.0,0.0,0.0,0.0,0.03,0.0
11061,210.0,21.03202756031716,0.95,0.0,0.0,0.0463583946870832,0.0,0.0,7.287680650048926e-05,0.0035687285064162
772,200.0,3.863993948691276,0.98,0.0,0.0,0.0035904816670913,0.0,0.0,0.0164095183329087,0.0
16130,220.0,34.88241722413227,0.98,0.01,0.01,0.0,0.0,0.0,0.0,0.0
32,215.0,7.716199690701248,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0
2221,250.0,34.239567109502715,0.95,0.0022461540338648,0.0370200500439085,0.0,0.0,0.0,0.0,0.0107337959222266
1480,265.0,31.005000263720323,0.9900000000000002,0.0018331999229532,0.0023678875806493,0.0,0.0054605197736359,0.0,0.0003383927227614,0.0
14605,235.0,19.43470341161963,0.98,0.0,0.01,0.0,0.0,0.0,0.01,0.0
13909,285.0,50.13130527614953,0.97,0.0,0.0,0.0,0.01,0.0,0.0,0.02
6490,245.0,27.157276916006392,0.9900000000000004,0.0060262828721686,0.0010191679361811,0.0,0.0,0.0022682256482212,0.0,0.0006863235434289
18573,285.0,61.54047154695572,0.9700000000000004,0.0074631004355608,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07
1072,255.0,23.73195007498066,0.9900000000000002,0.0014780298623429,0.0052214621304845,0.0,0.0015734753855824,0.0003996472235515,0.0013273853980386,0.0
16726,225.0,22.698513276948376,0.95,0.0,0.01,0.03,0.0,0.0,0.0,0.01
18949,280.0,49.3599065628235,0.9700000000000004,0.0011788408603734,0.0190798614698971,0.0020160344015286,0.0071593933243206,9.871084268381651e-06,0.0005535543152464,2.444544365205282e-06
5513,245.0,16.926376381493675,0.9500000000000002,0.0,0.0127793031953464,0.0,0.0019066448341537,0.0,0.0247519768157292,0.0105620751547706
1874,270.0,47.49714494793761,0.9600000000000002,0.0038571613999033,0.0035906803557046,0.0003063923219294,0.004304044497641,0.0061631385790745,0.021778582845747,0.0
14684,275.0,45.80920853242148,0.98,0.0,0.01,0.0,0.0,0.0,0.01,0.0
2620,260.0,34.02950009209503,0.9800000000000004,0.0058268244563953,0.0010974277044856,0.0091038894484014,0.0028797208714395,0.0010921375192779,0.0,0.0
9118,205.0,21.89298183417877,0.96,0.0,0.0267210077485568,0.0132789922514431,0.0,0.0,0.0,0.0
11755,270.0,39.97931033367787,0.98,0.0082265201045087,0.0074981249813925,0.0,0.0011315097552597,0.003143845158839,0.0,0.0
5950,270.0,41.98652801832636,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0
13647,245.0,25.2428380047342,0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0
5317,245.0,21.751810025246225,0.9800000000000002,0.0027900659947176,0.0051896876334928,0.0031479159606157,0.0,0.0064401637300932,0.0,0.0024321666810805
5362,265.0,39.92172102204121,0.9800000000000002,0.0027900659947176,0.0051896876334928,0.0031479159606157,0.0,0.0064401637300932,0.0,0.0024321666810805
15666,285.0,56.16192740354556,0.96,0.02,0.01,0.0,0.0,0.01,0.0,0.0
2001,240.0,53.92422540805082,0.9600000000000002,0.0243116931975149,0.0,0.0045569689625575,0.0021743998911467,0.0,0.0089569379487807,0.0
11166,265.0,36.786598243144496,0.95,0.0,0.0,0.0463583946870832,0.0,0.0,7.287680650048926e-05,0.0035687285064162
7040,225.0,16.45581361681856,0.9600000000000002,0.0,0.0,0.0028834955456095,0.0218202754855484,0.0123613739594516,0.0029348550093903,0.0
9578,245.0,38.53504159736367,0.9700000000000002,0.0096937248324798,0.0,0.0071648024664248,0.0131414727010952,0.0,0.0,0.0
3002,255.0,35.94628122998358,0.98,0.0084998019720903,0.0020816526704039,0.0,0.0076379325133379,0.0,0.0,0.0017806128441678
17904,235.0,22.522658803125736,0.9700000000000002,0.0027437488900767,0.0007509336616747,0.0018004065823258,0.0245796928555922,9.125664169751543e-06,3.4823956615641697e-05,8.126838954503732e-05
7428,235.0,17.592913123274126,0.97,0.0185590238347215,0.0114409761652784,0.0,0.0,0.0,0.0,0.0
2175,230.0,10.027063990373934,0.95,0.0022461540338648,0.0370200500439085,0.0,0.0,0.0,0.0,0.0107337959222266
16252,280.0,59.59983741649665,0.98,0.01,0.01,0.0,0.0,0.0,0.0,0.0
11077,220.0,14.440236130244298,0.95,0.0,0.0,0.0463583946870832,0.0,0.0,7.287680650048926e-05,0.0035687285064162
7340,280.0,63.28443602425156,0.95,0.0020028725879825,0.0,0.0479971274120174,0.0,0.0,0.0,0.0
5733,260.0,27.03698908872464,0.96,0.0,0.0,0.0,0.0,0.04,0.0,0.0
17514,235.0,33.5334063158027,0.9700000000000002,0.0067154310761333,0.0113398971644284,0.0022100754528297,0.0096469997787935,2.0221455921324004e-05,6.297044648320028e-05,4.40462541037571e-06
17891,230.0,16.883381490836925,0.9700000000000002,0.0027437488900767,0.0007509336616747,0.0018004065823258,0.0245796928555922,9.125664169751543e-06,3.4823956615641697e-05,8.126838954503732e-05
10007,260.0,29.339124774767697,0.9600000000000002,0.0,0.0231480605519119,0.0,0.0,0.0059228408958504,0.0002832581707493,0.0106458403814883
4943,255.0,23.310550760456497,0.9500000000000002,0.0,0.0148235104099754,0.0,0.0271967461301069,0.0016830993788554,0.0,0.0062966440810621
15528,215.0,22.34548572144176,0.96,0.02,0.01,0.0,0.0,0.01,0.0,0.0
5226,200.0,9.020264553768076,0.9800000000000002,0.0027900659947176,0.0051896876334928,0.0031479159606157,0.0,0.0064401637300932,0.0,0.0024321666810805
17091,220.0,28.25044614735529,0.96,0.01,0.0,0.0,0.0,0.0,0.03,0.0
7946,200.0,2.67976579015312,0.9800000000000002,0.0023490924837335,0.0014384260881545,0.0024760134139924,0.0132524367690595,0.0,0.0004840312450599,0.0
12884,245.0,30.19527903309389,0.9500000000000004,0.0035598544708459,0.0,0.0324731941294169,0.0,0.010108170389748,0.0038587810099889,0.0
15173,230.0,14.37821472147474,0.95,0.0,0.0,0.02,0.0,0.0,0.0,0.03
9950,230.0,18.04085286464953,0.9600000000000002,0.0,0.0231480605519119,0.0,0.0,0.0059228408958504,0.0002832581707493,0.0106458403814883
18980,200.0,19.803881302920768,0.9599825461289972,0.0028883910951717,0.0365119632322939,0.0,0.0,0.0006150995435372,1.0000000000000002e-06,1.0000000000000002e-06
13650,250.0,20.518276484013064,0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0
18140,260.0,27.97672871774856,0.9900000000000004,0.0001890013054539,0.0082922881095098,0.001000371481035,0.0003048585937377,1.1234968110484847e-05,0.0001985508604742,3.6946816785260064e-06
5377,275.0,43.49152046211783,0.9800000000000002,0.0027900659947176,0.0051896876334928,0.0031479159606157,0.0,0.0064401637300932,0.0,0.0024321666810805
17817,290.0,59.37814472722588,0.97,0.0007490788263492,0.0016569073288068,0.0030507828209509,0.0244400817775425,1.431581458709072e-06,1.9647034171583413e-05,8.207063072023786e-05
5083,230.0,9.984212810960296,0.95,0.0061527010969512,0.0,0.0224231159211688,0.0081212751092164,0.0,0.0,0.0133029078726635
4898,230.0,17.536972388364312,0.9500000000000002,0.0,0.0148235104099754,0.0,0.0271967461301069,0.0016830993788554,0.0,0.0062966440810621
1592,225.0,12.91070233165421,0.97,0.0,0.0,0.0126851236084495,0.0,0.0109770524424983,0.0063378239490521,0.0
5107,240.0,24.26217811393132,0.95,0.0061527010969512,0.0,0.0224231159211688,0.0081212751092164,0.0,0.0,0.0133029078726635
17530,245.0,26.382883629900405,0.9700000000000002,0.0067154310761333,0.0113398971644284,0.0022100754528297,0.0096469997787935,2.0221455921324004e-05,6.297044648320028e-05,4.40462541037571e-06
13358,290.0,59.85351374429427,0.9900000000000004,0.0003378989255281,0.0073037629178862,0.0,0.0,0.0,0.0009878960891263,0.0013704420674592
4803,285.0,52.0706342243224,0.9500000000000002,0.018906108017535,0.0022674691696402,0.0,0.0,0.0078288903707999,0.0,0.0209975324420248
7971,210.0,11.418068819368026,0.9800000000000002,0.0023490924837335,0.0014384260881545,0.0024760134139924,0.0132524367690595,0.0,0.0004840312450599,0.0
6920,265.0,38.06192629179226,0.98,0.0032804268340711,0.0,0.0121022699577614,0.0038675003836198,0.0007498028245476,0.0,0.0
4694,230.0,15.970839741564024,0.9500000000000002,0.018906108017535,0.0022674691696402,0.0,0.0,0.0078288903707999,0.0,0.0209975324420248
5193,285.0,52.696789470220246,0.95,0.0061527010969512,0.0,0.0224231159211688,0.0081212751092164,0.0,0.0,0.0133029078726635
18898,255.0,25.840258361498567,0.9700000000000004,0.0011788408603734,0.0190798614698971,0.0020160344015286,0.0071593933243206,9.871084268381651e-06,0.0005535543152464,2.444544365205282e-06
8551,215.0,5.455126134513337,0.97,0.0190963643675511,0.0,0.0036144605811676,0.0007595692083829,0.0004556347188307,0.0060739711240675,0.0
10506,225.0,8.141550765724027,0.99,0.0,0.0,0.0042142943595979,0.0,0.0,0.0,0.005785705640402
16670,200.0,7.354661462910467,0.95,0.0,0.01,0.03,0.0,0.0,0.0,0.01
10846,205.0,10.92928169324168,0.95,0.0161563323497004,0.0,0.0,0.0338436676502996,0.0,0.0,0.0
8150,205.0,76.20876951849652,0.9600000000000002,0.025521842323906,0.0,0.0102109230317582,0.0,0.0,0.0,0.0042672346443356
280,245.0,16.246582485532077,0.98,0.0,0.0,0.0007494882426807,0.0039306778688599,0.0,0.0019053112172575,0.0134145226712018
12771,290.0,59.022023309301176,0.9600000000000002,0.0106397823813711,0.0,0.005043185819572,0.0029800508233207,0.0007588278003489,0.0,0.0205781531753872
1253,250.0,30.62281032426585,0.9800000000000002,0.0085586990388113,0.0,0.0,0.0,0.0,0.0102986591658597,0.0011426417953288
2715,210.0,4.273172821359753,0.9900000000000002,0.0012110902023586,0.000100655683005,0.0,0.0071968246920378,0.0004342903727188,4.017847614251893e-05,0.0010169605737371
13405,220.0,16.155143783166853,0.95,0.0,0.0013975609656157,0.0254634082330592,0.0198727157653484,0.0,0.0004800215694976,0.002786293466479
9281,290.0,60.657828553914,0.96,0.0,0.0267210077485568,0.0132789922514431,0.0,0.0,0.0,0.0
1903,285.0,60.92755628831631,0.9600000000000002,0.0038571613999033,0.0035906803557046,0.0003063923219294,0.004304044497641,0.0061631385790745,0.021778582845747,0.0
4652,205.0,94.26297186109342,0.9500000000000002,0.018906108017535,0.0022674691696402,0.0,0.0,0.0078288903707999,0.0,0.0209975324420248
4744,255.0,26.90728354766199,0.9500000000000002,0.018906108017535,0.0022674691696402,0.0,0.0,0.0078288903707999,0.0,0.0209975324420248
12197,200.0,40.38839783534385,0.9500000000000004,0.0112037948849288,0.0137490003520045,0.0186504131602375,0.0,0.0,0.0016617277863489,0.00473506381648
18045,210.0,10.696447264786288,0.9900000000000004,0.0001890013054539,0.0082922881095098,0.001000371481035,0.0003048585937377,1.1234968110484847e-05,0.0001985508604742,3.6946816785260064e-06
16992,265.0,35.8601165038848,0.95,0.0,0.0,0.0,0.02,0.0,0.02,0.01
41,220.0,7.893154669652915,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0
2886,200.0,7.034524628121986,0.98,0.0084998019720903,0.0020816526704039,0.0,0.0076379325133379,0.0,0.0,0.0017806128441678
6405,205.0,8.94460692320376,0.9900000000000004,0.0060262828721686,0.0010191679361811,0.0,0.0,0.0022682256482212,0.0,0.0006863235434289
7888,270.0,36.857437102338615,0.98,0.0087770567657829,0.0,0.0,0.0,0.0,0.0,0.011222943234217
10859,210.0,31.889954082098207,0.95,0.0161563323497004,0.0,0.0,0.0338436676502996,0.0,0.0,0.0
19040,230.0,22.109557445901785,0.9599825461289972,0.0028883910951717,0.0365119632322939,0.0,0.0,0.0006150995435372,1.0000000000000002e-06,1.0000000000000002e-06
18562,280.0,55.0124728021557,0.9700000000000004,0.0074631004355608,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07
7310,265.0,48.81915321529446,0.95,0.0020028725879825,0.0,0.0479971274120174,0.0,0.0,0.0,0.0
11767,275.0,47.61141048674518,0.98,0.0082265201045087,0.0074981249813925,0.0,0.0011315097552597,0.003143845158839,0.0,0.0
7892,270.0,42.11725163109649,0.98,0.0087770567657829,0.0,0.0,0.0,0.0,0.0,0.011222943234217
8423,245.0,16.995829208180737,0.9600000000000002,0.0018482781815333,0.0,0.0067977552657728,0.0,0.0102161830346863,0.0211377835180074,0.0
6602,200.0,18.19874810755596,0.9700000000000002,0.0020558406896235,0.0,0.0006119193260312,0.0104108785148232,0.0115955405686639,0.005325820900858,0.0
2878,290.0,57.64461734431702,0.9900000000000002,0.0012110902023586,0.000100655683005,0.0,0.0071968246920378,0.0004342903727188,4.017847614251893e-05,0.0010169605737371
14372,220.0,25.64140156304844,0.98,0.01,0.0,0.01,0.0,0.0,0.0,0.0
12149,270.0,43.426146484628205,0.9500000000000004,0.0,0.0036141911070162,0.004245146253855,0.030014447199193,0.0003212420108318,0.0057948202833863,0.0060101531457174
2653,275.0,49.88835711050936,0.9800000000000004,0.0058268244563953,0.0010974277044856,0.0091038894484014,0.0028797208714395,0.0010921375192779,0.0,0.0
350,280.0,44.20492503393963,0.98,0.0,0.0,0.0007494882426807,0.0039306778688599,0.0,0.0019053112172575,0.0134145226712018
14341,205.0,13.035154434939008,0.98,0.01,0.0,0.01,0.0,0.0,0.0,0.0
17603,280.0,56.176007040512616,0.9700000000000002,0.0067154310761333,0.0113398971644284,0.0022100754528297,0.0096469997787935,2.0221455921324004e-05,6.297044648320028e-05,4.40462541037571e-06
14023,245.0,25.44489458988305,0.95,0.0,0.01,0.04,0.0,0.0,0.0,0.0
522,270.0,40.3655132902221,0.9700000000000002,0.0133476884036825,0.0,0.0,0.0,0.004826115958439,0.0094420444563928,0.0023841511814855
9488,200.0,38.543477443732456,0.9700000000000002,0.0096937248324798,0.0,0.0071648024664248,0.0131414727010952,0.0,0.0,0.0
4208,280.0,53.9420080905932,0.9500000000000002,0.031349032073306,0.0,0.0,0.0038762195156032,0.0,0.0,0.0147747484110907
17596,280.0,46.10047718977418,0.9700000000000002,0.0067154310761333,0.0113398971644284,0.0022100754528297,0.0096469997787935,2.0221455921324004e-05,6.297044648320028e-05,4.40462541037571e-06
2961,235.0,27.04390091593668,0.98,0.0084998019720903,0.0020816526704039,0.0,0.0076379325133379,0.0,0.0,0.0017806128441678
4238,295.0,72.30745852342324,0.9500000000000002,0.031349032073306,0.0,0.0,0.0038762195156032,0.0,0.0,0.0147747484110907
8988,235.0,20.73541303796813,0.97,0.0,0.000483572647257,0.0,0.0,0.029516427352743,0.0,0.0
497,255.0,45.21416563544011,0.9700000000000002,0.0133476884036825,0.0,0.0,0.0,0.004826115958439,0.0094420444563928,0.0023841511814855
3281,295.0,75.06564760277415,0.9800000000000004,0.0167305950184544,0.0,0.0,0.0,0.0010822452684579,0.0012635063735873,0.0009236533395001
10627,285.0,50.413772131189255,0.99,0.0,0.0,0.0042142943595979,0.0,0.0,0.0,0.005785705640402
16422,270.0,43.47271450794096,0.96,0.01,0.0,0.0,0.03,0.0,0.0,0.0
7732,285.0,51.85759707060743,0.99,0.0,0.0,0.0076466531757139,0.0,0.0,0.0,0.002353346824286
323,265.0,30.233331028232985,0.98,0.0,0.0,0.0007494882426807,0.0039306778688599,0.0,0.0019053112172575,0.0134145226712018
19228,230.0,50.91171220259768,0.98,0.0199312532813553,1.2331681778548162e-07,3.111098311804671e-08,6.821041355683285e-05,1.562011847671515e-07,1.0556256590468488e-07,1.2011353627176136e-07
5187,280.0,52.91404293343901,0.95,0.0061527010969512,0.0,0.0224231159211688,0.0081212751092164,0.0,0.0,0.0133029078726635
17359,255.0,26.81104690553535,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0
4411,280.0,47.194313100793856,0.99,0.0029715201844185,0.0,0.0,0.0045889927616255,0.0024394870539559,0.0,0.0
14566,215.0,14.18323175576657,0.98,0.0,0.01,0.0,0.0,0.0,0.01,0.0
741,280.0,47.48969573811606,0.97,0.0033518914186311,0.0,0.0,0.0,0.0160995687971447,0.0105485397842241,0.0
14520,295.0,68.89796106756175,0.98,0.01,0.0,0.01,0.0,0.0,0.0,0.0
11666,225.0,20.86013164990804,0.98,0.0082265201045087,0.0074981249813925,0.0,0.0011315097552597,0.003143845158839,0.0,0.0
13463,250.0,25.85402869768329,0.95,0.0,0.0013975609656157,0.0254634082330592,0.0198727157653484,0.0,0.0004800215694976,0.002786293466479
12655,230.0,26.960628865030834,0.9600000000000002,0.0106397823813711,0.0,0.005043185819572,0.0029800508233207,0.0007588278003489,0.0,0.0205781531753872
15852,275.0,55.436385739811904,0.95,0.0,0.0,0.02,0.0,0.0,0.03,0.0
12330,270.0,36.16460734276654,0.9500000000000004,0.0112037948849288,0.0137490003520045,0.0186504131602375,0.0,0.0,0.0016617277863489,0.00473506381648
8934,210.0,7.821392623655877,0.97,0.0,0.000483572647257,0.0,0.0,0.029516427352743,0.0,0.0
17505,230.0,35.74870448729612,0.9700000000000002,0.0067154310761333,0.0113398971644284,0.0022100754528297,0.0096469997787935,2.0221455921324004e-05,6.297044648320028e-05,4.40462541037571e-06
11496,235.0,17.611771845441154,0.9500000000000002,0.0,0.0155329200918796,0.0251184249791283,0.0,0.0,0.0,0.009348654928992
18483,240.0,32.659524698649506,0.9700000000000004,0.0074631004355608,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07
12562,285.0,53.9963067889914,0.9600000000000004,0.003009626072162,0.0046215579088991,0.0057445446932861,0.0,0.0131967288628679,0.0,0.0134275424627846
12854,230.0,24.25218361119144,0.9500000000000004,0.0035598544708459,0.0,0.0324731941294169,0.0,0.010108170389748,0.0038587810099889,0.0
9718,220.0,23.132680246602344,0.9500000000000004,0.0218679702186107,0.0,0.0,0.0,0.0037462674585969,0.0017907943601605,0.0225949679626316
1215,230.0,29.760498277984425,0.9800000000000002,0.0085586990388113,0.0,0.0,0.0,0.0,0.0102986591658597,0.0011426417953288
9063,275.0,42.60277530834376,0.97,0.0,0.000483572647257,0.0,0.0,0.029516427352743,0.0,0.0
17403,275.0,49.15512379811083,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0
17690,225.0,12.038086106860916,0.97,0.0007490788263492,0.0016569073288068,0.0030507828209509,0.0244400817775425,1.431581458709072e-06,1.9647034171583413e-05,8.207063072023786e-05
3779,250.0,29.874773433170443,0.96,0.0,0.0,0.0006921309965303,0.0,0.0272824817088905,0.0120253872945791,0.0
6089,245.0,16.642392674307892,0.9900000000000002,0.0,0.0,0.0014447902373025,0.000885136592088,0.0,0.0,0.0076700731706093
7334,280.0,51.58715242849381,0.95,0.0020028725879825,0.0,0.0479971274120174,0.0,0.0,0.0,0.0
10650,200.0,6.179770224477143,0.98,0.0,0.0,0.0,0.0,0.02,0.0,0.0
17168,260.0,33.09514750123148,0.96,0.01,0.0,0.0,0.0,0.0,0.03,0.0
12258,230.0,48.44048042881311,0.9500000000000004,0.0112037948849288,0.0137490003520045,0.0186504131602375,0.0,0.0,0.0016617277863489,0.00473506381648
15317,205.0,30.88157117930102,0.96,0.03,0.0,0.0,0.0,0.01,0.0,0.0
18687,245.0,18.007955721442944,0.9700000000000004,0.0003994480179376,0.0028965125947082,0.0244636991041966,0.0021890895987612,7.682263294672924e-08,5.381303946989452e-06,4.579255781623149e-05
4066,205.0,97.9614762623267,0.9500000000000002,0.031349032073306,0.0,0.0,0.0038762195156032,0.0,0.0,0.0147747484110907
14173,220.0,17.944106565306214,0.95,0.0,0.04,0.0,0.01,0.0,0.0,0.0
10499,220.0,7.224346303603349,0.99,0.0,0.0,0.0042142943595979,0.0,0.0,0.0,0.005785705640402
7661,250.0,20.334366610489948,0.99,0.0,0.0,0.0076466531757139,0.0,0.0,0.0,0.002353346824286
4989,275.0,47.70966913313237,0.9500000000000002,0.0,0.0148235104099754,0.0,0.0271967461301069,0.0016830993788554,0.0,0.0062966440810621
10329,230.0,16.29462266911574,0.9600000000000002,0.0015463321755183,0.0,0.0186927613164081,0.0197609065080735,0.0,0.0,0.0
174,285.0,56.10857084008513,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0
17043,290.0,64.17363526806571,0.95,0.0,0.0,0.0,0.02,0.0,0.02,0.01
5677,230.0,16.653219980499543,0.96,0.0,0.0,0.0,0.0,0.04,0.0,0.0
17130,240.0,28.78642053007668,0.96,0.01,0.0,0.0,0.0,0.0,0.03,0.0
11085,225.0,12.055628000411057,0.95,0.0,0.0,0.0463583946870832,0.0,0.0,7.287680650048926e-05,0.0035687285064162
5538,255.0,31.851566838417163,0.9500000000000002,0.0,0.0127793031953464,0.0,0.0019066448341537,0.0,0.0247519768157292,0.0105620751547706
