temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,Tc,Pc,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,y_carbon dioxide,y_hydrogen,y_argon,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon
200.0,2.5240311854438837,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1222.3584439977897,6.643794213418119,0.9999346994060235,2.932567486707565e-05,3.5974919109524415e-05,0.9499639495416066,0.044476065264993314,0.005559985193400109,19.903039088971273,0.6047808044638678,1.0000000006900458,1.77069281056988,5.799637140223747
200.0,26.638186871761143,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1219.5785193046238,13.755725204064303,0.9910281410160773,0.005604776719437658,0.0033670822644850888,0.10890580220074417,0.8406644608663534,0.05042973693290252,,,,,
200.0,50.7523425580784,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1217.2556661913497,18.782377786983105,0.9844023303720938,0.011170402607138719,0.004427267020767472,0.06698354755415886,0.8984888746399079,0.034527577805933136,17.461820956710444,0.7163903538740449,1.0000000007643954,1.5388979160706424,4.495426179121391
200.0,74.86649824439566,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1215.2089568685403,23.319592170073772,0.9785364698068267,0.016548422404949463,0.004915107788223786,0.05274101814825109,0.9215517053516167,0.02570727650013226,,,,,
200.0,98.98065393071292,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1213.391749177349,27.6918313822573,0.9731088061532361,0.021710853546661205,0.005180340300102596,0.04601439725034561,0.933734297505902,0.020251305243752387,15.74192933086734,0.7965920557043731,1.0000000000254239,1.3908537675106944,3.65830997519343
200.0,123.09480961703018,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1211.7802399222794,31.991186257436347,0.9680059692192619,0.026656567817852375,0.005337462962885819,0.04240098596620895,0.9410275559376771,0.016571458096113958,15.019612828367299,0.8295629582259239,1.0,1.3339917457502988,3.3489370689900024
200.0,147.2089653033474,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1210.3567248792142,36.242061771439744,0.9631729473807649,0.03139237508231547,0.005434677536919791,0.040366419073105016,0.9456998820453472,0.013933698881547853,14.370342788105063,0.8590260180756624,1.0,1.2858246860879785,3.0912208125427374
200.0,171.3231209896647,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1209.1056563744391,40.443522880868095,0.9585761332455346,0.035928146421741004,0.00549572033272441,0.03923020759963644,0.9488122010912339,0.01195759130912967,13.78480227482306,0.8856481047740964,1.0,1.2449571284405905,2.874412939834772
200.0,195.43727667598193,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1208.0125773033838,44.584518800470654,0.9541914015627279,0.04027500155261303,0.005533596884658961,0.038641355024644615,0.9509314169303033,0.010427228045052143,13.255258630807164,0.9099578023571617,1.0,1.210245616523021,2.6902536543974733
201.0,2.65664752859236,0.95,0.044444,0.005556,306.64,97.79,214.2445666344946,2.65654752859236,1219.2671980469324,6.968857398751834,0.9999305749654607,3.149458787625119e-05,3.793044666306448e-05,0.9499658098003021,0.044474411675214556,0.0055597785244833695,19.666331879593148,0.6091594918530205,1.0000000006339982,1.7546426719229868,5.649307824148608
201.0,26.16640520702594,0.95,0.044444,0.005556,306.64,97.79,214.2445666344946,2.65654752859236,1216.470655542262,13.951188734924237,0.9911014567875022,0.00556752015635529,0.00333102305614262,0.11611701923968513,0.8331857485246988,0.050697232235616015,,,,,
201.0,49.67616288545952,0.95,0.044444,0.005556,306.64,97.79,214.2445666344946,2.65654752859236,1214.1162300421438,18.902064999773348,0.9844944224799577,0.011104671441348189,0.004400906078694131,0.07133184893312568,0.8936887206345449,0.0349794304323294,17.29919218190602,0.7174541321897003,1.0000000005170815,1.5326618199945106,4.407383865448885
201.0,73.1859205638931,0.95,0.044444,0.005556,306.64,97.79,214.2445666344946,2.65654752859236,1212.0284775839245,23.364678148907583,0.9786361307858626,0.01646654249844351,0.004897326715693842,0.055983736221284434,0.9178965698533839,0.026119693925331647,,,,,
201.0,96.69567824232668,0.95,0.044444,0.005556,306.64,97.79,214.2445666344946,2.65654752859236,1210.161984510327,27.662674985333947,0.9732078949830963,0.021623540926650545,0.005168564090253164,0.04867311618325429,0.9307240042326572,0.02060287958408853,15.619744461150294,0.7961059592453076,1.0000000005106042,1.3894883793399737,3.6000749600672584
201.0,120.20543592076025,0.95,0.044444,0.005556,306.64,97.79,214.2445666344946,2.65654752859236,1208.4940326122894,31.89039471454311,0.9680970447190248,0.02657309376637038,0.005329861514604834,0.04470084860289278,0.9384306425259072,0.016868508871199974,14.911300294547337,0.8286443123880624,1.0,1.3340570865360357,3.2994832803723564
