T_K,P_bubble_bar,P_dew_bar
200,5.131842042911723,2.4173214692637335
205,5.889483110223114,3.103808231390313
210,6.783643660999983,3.9319833555520467
215,7.83222345362857,4.920115275982419
220,9.05392985413991,6.087340062091655
225,10.468225143811107,7.453621991210828
230,12.095286772165,9.039729495930532
235,13.955982161988839,10.867229169666842
240,16.07185940235503,12.95850076308936
245,18.465155045727418,15.336776739433743
250,21.15882021401547,18.026211116133965
255,24.176566232457606,21.05198424668232
260,27.542930875904112,24.44045333406411
265,31.28336565157972,28.21936365857515
270,35.42434245742724,32.418144435026484
275,39.993472197769805,37.06832950325681
280,45.01961245688684,42.2041751751001
285,50.53289832534328,47.86361777288849
290,56.56450057301119,54.089889653482494
295,63.1454611445117,60.93464968850607
