T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
213.8895172414,5.2776835411,0.98,0.005135,0.000734,0.00909,0.005041,0.026780477099333858,0.00031622899953066944,0.9936418729526829,0.00010913650028576077,9.990045154802875e-05,0.00058641618854842,0.005562673906934743,0.8813519477596063,0.04147837064951091,0.005319344373039141,0.07058170154070788,0.0012686356771357099,0.02661020342354853,2.922727546604259e-06,2.6753817548950956e-06,1.5704505308099607e-05,0.0001489710611757279,0.00027870904467442717,1.3116663652657119e-05,1.6821309492452638e-06,2.231998086339036e-05,4.0117939094953887e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.698862544901452,-0.0588215044553948,-0.07211524165254701
213.8895172414,5.87133306,0.98,0.005135,0.000734,0.00909,0.005041,0.026778537602461516,0.00035118823748767476,0.9931869685370567,0.0002130408687968542,0.00017534190681375958,0.001097632196182555,0.005327016491150107,0.798440296828745,0.07290110078132074,0.008425669035842855,0.11912984137968292,0.0011030919744085764,0.026596094583244335,5.70492291593763e-06,4.695399844899564e-06,2.9392985039146966e-05,0.00014264971141719575,0.0002804028405824228,2.560200909430338e-05,2.958995858352128e-06,4.1836999026317114e-05,3.873929262793472e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.657449850705397,-0.10637722525020976,-0.13116728351798912
213.8895172414,6.4649825789,0.98,0.005135,0.000734,0.00909,0.005041,0.026777057047747785,0.00038618287948373405,0.9925969002033315,0.0003230018992300691,0.00024020874883922576,0.0015947744704054253,0.005245114678193891,0.7303525360497306,0.10049997892338851,0.01052003716654965,0.15763162651092139,0.0009958213494098943,0.02657882382216222,8.649040282214442e-06,6.432083371036068e-06,4.270336697233783e-05,0.0001404487349599771,0.0002820496454099326,3.881137124868876e-05,4.0626582452540465e-06,6.087463542369213e-05,3.845691561664906e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.61900142807033,-0.15288733899833673,-0.18882845716216323
213.8895172414,7.0586320977,0.98,0.005135,0.000734,0.00909,0.005041,0.026775808546258516,0.0004212072523890081,0.9919857518380828,0.00043903683473697417,0.000296355828066096,0.0020764258580103327,0.0052024296411037575,0.673500754140073,0.12522001328768836,0.011925422153972237,0.18844088381125385,0.0009129266070125487,0.026561220571832817,1.175556623167256e-05,7.935166913865692e-06,5.559798123458524e-05,0.0001392992600455746,0.00028368340213326507,5.2743577741022306e-05,5.023074299053653e-06,7.937266690789455e-05,3.8453130777257546e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.582168836635276,-0.1982196696343621,-0.2449771927539608
213.8895172414,7.6522816166,0.98,0.005135,0.000734,0.00909,0.005041,0.026774747937060087,0.00045625506293486823,0.9913762559179395,0.000561193208236646,0.00034526756960293715,0.002541699226158803,0.005175584078062039,0.6253299525387533,0.14772956570023144,0.012853255274596779,0.2132420657588561,0.0008451607275623722,0.026543849362989206,1.502580669452627e-05,9.24445214695999e-06,6.805335611222263e-05,0.00013857495911717262,0.0002853099568506271,6.740236229589984e-05,5.8643627942290805e-06,9.72927721331682e-05,3.8560886094404915e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.546649073226654,-0.24234915236234755,-0.29960206309374016
213.8895172414,8.2459311355,0.98,0.005135,0.000734,0.00909,0.005041,0.02677386144398988,0.0004913205627785424,0.9907756886246678,0.0006895005905222293,0.0003881222926950682,0.0029899636123420707,0.005156724879772867,0.5839980494774076,0.16850520291865637,0.013444857886287366,0.23326372957877273,0.000788160138876028,0.026526891009310515,1.846059327619137e-05,1.039153248794144e-05,8.005287147941807e-05,0.00013806543743581412,0.00028693025033081095,8.279007112910673e-05,6.605735143168232e-06,0.00011460726689246433,3.872392829921842e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.512321680168995,-0.2852664247199215,-0.3527060378561693
213.8895172414,8.8395806544,0.98,0.005135,0.000734,0.00909,0.005041,0.02677314337554564,0.0005263985882985772,0.9901869148746931,0.0008239614084193173,0.00042586359723394374,0.0034207885044199864,0.005142471615233675,0.548147204981792,0.1878923988892853,0.013796793634602442,0.24942427784870422,0.0007393246456160234,0.026510416240529362,2.2060036923526898e-05,1.1401707147169996e-05,9.158526108625464e-05,0.00013768012985932495,0.0002885439148822262,9.890629352735294e-05,7.262612692301522e-06,0.00013129658774695,3.8917944974662064e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.47912012087267,-0.3269802840878171,-0.404309057974519
213.8895172414,9.4332301732,0.98,0.005135,0.000734,0.00909,0.005041,0.026772590489683744,0.0005614845102653081,0.9896111494353678,0.0009645477310345499,0.0004592550395498484,0.0038339190269209593,0.005131128767126811,0.5167555196765367,0.2061451920735322,0.013976337691355435,0.2624260359534207,0.0006969146051550024,0.026494454047858326,2.5823441410741624e-05,1.2295447104191603e-05,0.00010264394407836163,0.00013737360923212193,0.000290150219892475,0.0001157473322149551,7.847497123933272e-06,0.00014734815427817254,3.9130675577219707e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.44699801282319,-0.3675056811729469,-0.4544364790795221
213.8895172414,10.0268796921,0.98,0.005135,0.000734,0.00909,0.005041,0.02677220011870604,0.0005965741909804439,0.9890488683218767,0.0011112002990164834,0.0004889208019015521,0.004229258808637295,0.005121751768568036,0.48903960418927545,0.2234524982314518,0.014031152287263591,0.27281705783279736,0.0006596874592118277,0.026479014229893023,2.9749276777235285e-05,1.3089485550706587e-05,0.00011322656317863795,0.00013712056330644006,0.00029174840622661353,0.00013330599335498744,8.370623324297682e-06,0.00016275561556226606,3.935525122792407e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.415917126456417,-0.40686405133985915,-0.503119780044841
213.8895172414,10.620529211,0.98,0.005135,0.000734,0.00909,0.005041,0.02677196944565759,0.0006316639529594897,0.988500167739913,0.0012638289786859897,0.0005153760168061754,0.004606855078619132,0.00511377218597579,0.4643890374870337,0.23995603852840777,0.013995493873077539,0.2810327120413494,0.0006267180701314374,0.026464096287760353,3.383519080191796e-05,1.379763097495964e-05,0.0001233345834053639,0.00013690575271499747,0.00029333781513011235,0.00015157157983335367,8.840448983488477e-06,0.00017751823379896474,3.9587521357036644e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.38584227379592,-0.44508231969542145,-0.5503958312320822
213.8895172414,11.2141787299,0.98,0.005135,0.000734,0.00909,0.005041,0.02677189521510414,0.0006667505547933419,0.9879649250306253,0.0014223143286844642,0.0005390495660645104,0.004966884113356034,0.005106826961269726,0.44232124804180833,0.2557628703805061,0.013894287838128376,0.2874242963788936,0.0005972973606635462,0.026449693449118118,3.8078050170481664e-05,1.4431378498426428e-05,0.0001329729010283332,0.00013671943628878178,0.0002949179375287591,0.00017053003572174006,9.264024124530478e-06,0.00019164030907171327,3.982483465990183e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.356738916165526,-0.4821920752191229,-0.5963062302010922
213.8895172414,11.8078282487,0.98,0.005135,0.000734,0.00909,0.005041,0.026771973635641537,0.000701831169608656,0.9874428792722223,0.0015865100565393168,0.0005603013903585422,0.005309636379571979,0.005100672901308008,0.4224497866075584,0.27095434931839146,0.013745859164907682,0.29227913503501946,0.0005708698741231039,0.026435794730577906,4.2474005406350755e-05,1.5000374050692188e-05,0.0001421494451687442,0.0001365550804378492,0.00029648842783570986,0.00019016420789267903,9.647272414983022e-06,0.000205130607193834,4.006542714501642e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.32857204066822,-0.5182287968523589,-0.6408966084918326
213.8895172414,12.4014777676,0.98,0.005135,0.000734,0.00909,0.005041,0.02677220037749938,0.0007369033631183204,0.9869336762232563,0.001756246152009482,0.0005794357645429774,0.005635501268975365,0.0050951405912159076,0.40446158265530724,0.28559266483115464,0.013563796573807983,0.295834963040609,0.0005469928991210811,0.026422386139151113,4.701857389381008e-05,1.551277039423414e-05,0.00015087476920066047,0.00013640812485956293,0.0002980491005108544,0.0002104541951960011,9.995207311891854e-06,0.0002180017791926088,4.0308090696416483e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.301305705344014,-0.5532310923339399,-0.6842158900919753
213.8895172414,12.9951272865,0.98,0.005135,0.000734,0.00909,0.005041,0.02677257062067629,0.0007719650697273762,0.986436896275484,0.0019313324820247723,0.0005967115825036881,0.0059449516093236605,0.005090108050663889,0.3881003553487085,0.29972568226601853,0.013358246539485393,0.29829040733644907,0.0005253085093385816,0.02640945146837613,5.170673526701424e-05,1.5975502982755495e-05,0.00015916163679712087,0.0001362752772532719,0.00029959991787798526,0.00023137775720957242,1.0312099721289324e-05,0.00023026977509848937,4.055198200399422e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.274902964162095,-0.5872399595826803,-0.7263155286857366
213.8895172414,13.5887768054,0.98,0.005135,0.000734,0.00909,0.005041,0.026773079130011024,0.0008070145661742045,0.9859520737450208,0.002111562637599895,0.0006123504059388604,0.006238528279193877,0.005085484932246718,0.3731543223477729,0.3133905716920789,0.013136825218002126,0.2998127569494353,0.0005055237927107601,0.026396972888773906,5.653303358443679e-05,1.6394505873495484e-05,0.00016702461127366918,0.00013615409050552014,0.00030114097356551725,0.000252910756257169,1.0601609304212335e-05,0.00024195326198304078,4.079650642652126e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.249326013040722,-0.620298072488163,-0.7672487401502526
213.8895172414,14.1824263243,0.98,0.005135,0.000734,0.00909,0.005041,0.026773720343125734,0.0008420504429623484,0.9854787113778107,0.0022967178401500253,0.0006265428265579263,0.006516825301095589,0.005081202654385793,0.3594469625806618,0.3266165481029869,0.012905269989152524,0.3005438228246317,0.00048739650256713604,0.026384931422533425,6.149168115924453e-05,1.6774882421253447e-05,0.00017447965813653944,0.0001360426988752734,0.0003026724740625169,0.0002750276090089533,1.0866888310914585e-05,0.0002530730591390787,4.104124408849563e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.224536459725858,-0.652449111267126,-0.8070697624744962
213.8895172414,14.7760758431,0.98,0.005135,0.000734,0.00909,0.005041,0.02677448846213688,0.0008770715742157125,0.9850162919182635,0.0024865707414753586,0.0006394535450398767,0.006780475769155221,0.005077208026066005,0.34682998383801295,0.3394269478666248,0.012667910823093112,0.3006044330509165,0.0004707244213526432,0.026373307342982398,6.657665962791913e-05,1.7121041563742707e-05,0.00018154377024904515,0.000135939647713773,0.00030419471991001613,0.0002977017274966152,1.1110664487634538e-05,0.0002636516033121891,4.1285900925754313e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.200495653778486,-0.6837371521250244,-0.8458331674054715
213.8895172414,15.369725362,0.98,0.005135,0.000734,0.00909,0.005041,0.02677537754302229,0.0009120770868015831,0.9845642876365432,0.002680888985438574,0.0006512254649815664,0.007030138908333089,0.005073459004703555,0.33517790537617015,0.3518408018384217,0.012428015211653824,0.300097940237688,0.0004553373360663151,0.02636208051684524,7.17818147360478e-05,1.7436807690511682e-05,0.00018823462345050903,0.00013584378029998377,0.00030570808749575394,0.00032090593355872074,1.133530790897098e-05,0.00027371245508714604,4.1530275099135814e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.177165033487427,-0.7142061249234679,-0.8835932398271673
213.8895172414,15.9633748809,0.98,0.005135,0.000734,0.00909,0.005041,0.026776381578592082,0.0009470663295890857,0.9841221682604097,0.0028794384354362125,0.0006619830238435131,0.007266488480542294,0.005069921799768362,0.32438383931297193,0.36387402270199637,0.012188043219311342,0.29911300387336237,0.0004410908923578676,0.02635123069729213,7.71009422793042e-05,1.7725510044984126e-05,0.00019457026829144427,0.00013575416068421997,0.0003072130120761521,0.00034461283511319534,1.1542885356586337e-05,0.0002832798547107113,4.1774233244054016e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.15450646065893,-0.743899346040342,-0.9204034373118919
213.8895172414,16.5570243998,0.98,0.005135,0.000734,0.00909,0.005041,0.02677749457253817,0.0009820388436308555,0.9836894075507836,0.003081986007019735,0.000671834927287498,0.007490202665447239,0.005066568849461957,0.31435617277648076,0.37554029483943374,0.01194983786838343,0.2977258326901344,0.0004278618255675926,0.026340737771754396,8.252786357560955e-05,1.7990056119082555e-05,0.00020056886122122436,0.0001356700198678585,0.0003087099724016366,0.00036879515688090805,1.173520496184347e-05,0.00029237833245405315,4.2017693241418544e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.132482524582976,-0.772859127111694,-0.956315934006998
213.8895172414,17.1506739186,0.98,0.005135,0.000734,0.00909,0.005041,0.02677871060321959,0.0010169943339152353,0.9832654886726678,0.003288302076265096,0.0006808764124726477,0.007701955460762256,0.005063377377832171,0.3050159345154051,0.3868517343796635,0.011714768478074093,0.2960020184094687,0.0004155442173885604,0.02633058196729866,8.805648967626912e-05,1.8232992406163406e-05,0.00020624843636263927,0.00013559071747585655,0.00031019947715602746,0.00039342602192939943,1.1913853165330156e-05,0.0003010323755499029,4.226061145754067e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.11105680429159,-0.8011264653252201,-0.9913812565085447
213.8895172414,17.7443234375,0.98,0.005135,0.000734,0.00909,0.005041,0.02678002387673007,0.0010519326431657984,0.9828499084798696,0.0034981624611320804,0.000689191135806604,0.007902409576941325,0.005060328346250376,0.29629468700503947,0.3978193720556218,0.01148383941929814,0.2939980549928032,0.00040404652723734756,0.026320744016332873,9.368087423379794e-05,1.8456555072531573e-05,0.00021162671715418906,0.00013551571393667907,0.0003116820532571941,0.0004184791835490284,1.208022555403388e-05,0.0003092661510741832,4.250297313587448e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.090194084040938,-0.8287407996687097,-1.0256479969488783
213.8895172414,18.3379729564,0.98,0.005135,0.000734,0.00909,0.005041,0.026781428769457615,0.0010868537279925478,0.9824421808253866,0.0037113499925538604,0.0006968527583249762,0.008092210745616968,0.0050574056781177105,0.2881328259130589,0.4084535001297912,0.011257773201255926,0.2917626115397519,0.00039328921614204394,0.026311205285885687,9.939525546410826e-05,1.8662712509880413e-05,0.00021672096567118033,0.00013544454992675995,0.0003131582360006358,0.0004439292093276682,1.2235552772679601e-05,0.00031710328204082093,4.2744785074324734e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.069860521230066,-0.855739837390523,-1.059162607477603
213.8895172414,18.9316224753,0.98,0.005135,0.000734,0.00909,0.005041,0.02678291986080113,0.0011217576375645824,0.9820418390084757,0.003927655706651452,0.0007039262853109139,0.008271983323297876,0.005054595676264029,0.2804781981416223,0.4187639159139379,0.011037074336692647,0.28933760877893383,0.0003832028288133887,0.02630194787411777,0.00010519408803206408,1.8853201287393638e-05,0.00022154786643777043,0.0001353768309261314,0.00031462856093571705,0.00046975162101291245,1.2380922433553023e-05,0.0003245666724824422,4.2986069995777203e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.050023768882543,-0.8821594374518664,-1.091969262243099
213.8895172414,19.5252719941,0.98,0.005135,0.000734,0.00909,0.005041,0.026784491956991344,0.0011566444948180688,0.9816484374708854,0.004146879697996077,0.0007104692043460462,0.008442327048280495,0.005051886578492041,0.27328497108784355,0.4287600874741023,0.010822078695504691,0.28675913630896765,0.00037372643358154855,0.02629295467803205,0.00011107206591758661,1.9029556689496713e-05,0.00022612344092295942,0.0001353122154292526,0.0003160935573252693,0.0004959229947746341,1.2517297745643408e-05,0.0003316783763505516,4.3226862197008875e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.03065305671209,-0.9080335429357707,-1.124109777770835
213.8895172414,20.118921513,0.98,0.005135,0.000734,0.00909,0.005041,0.026786140107121402,0.0011915144801428847,0.9812615528531325,0.004368831678169634,0.0007165324566485817,0.008603814798360204,0.005049268213688935,0.26651270153551654,0.43845126158538517,0.010612991820015516,0.28405823871470004,0.00036480634438275145,0.02628420943645552,0.00011702413743588214,1.91931387750888e-05,0.0002304629886446009,0.0001352504058103064,0.0003175537430215668,0.0005224210270159021,1.2645533431186475e-05,0.00033845950463244926,4.3467204178004027e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.011719235838676,-0.9333941569208619,-1.1556235849728935
213.8895172414,20.7125710319,0.98,0.005135,0.000734,0.00909,0.005041,0.026787859612534968,0.0012263678174086329,0.9808807845166821,0.00459333128491001,0.0007221612694807164,0.008756991196714723,0.0050467317322124275,0.26012556432466394,0.4478465295659968,0.010409918786339732,0.28126159225611724,0.00035639506688214557,0.026275696752266046,0.0001230455136140342,1.9345154704459464e-05,0.0002345810508057986,0.00013519114114463193,0.00031900962057302703,0.0005492245709978823,1.276638938140458e-05,0.00034493016501601135,4.370714403074606e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.993194792634352,-0.9582713516501329,-1.1865477412815935
213.8895172414,21.3062205508,0.98,0.005135,0.000734,0.00909,0.005041,0.026789646030697088,0.0012612047621446887,0.9805057546305895,0.0048202081853828,0.0007273958719904754,0.008902371920146715,0.005044269391890453,0.25409170976823925,0.4569548630457437,0.010212887551217032,0.27839208921072683,0.00034845042407308626,0.026267402097615026,0.00012913167108067393,1.9486677934815086e-05,0.00023849139257434764,0.00013513419149222488,0.0003204616743811894,0.0005763136493584659,1.2880542414843129e-05,0.0003511094286559777,4.3946733421231264e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.975053837168492,-0.9826933038168466,-1.2169169744170585
213.8895172414,21.8998700696,0.98,0.005135,0.000734,0.00909,0.005041,0.02679149517457779,0.0012960255899184395,0.9801361079049434,0.005049302017734393,0.0007322721127745953,0.009040443578386004,0.005041874386161748,0.2483827202413036,0.4657851341131456,0.010021867241122685,0.2754693435871428,0.00034093481728526555,0.02625931180536475,0.0001352783506431169,1.9618664775878453e-05,0.00024220700050637143,0.00013507935328767984,0.00032191036152628223,0.000603669453214229,1.2988596403260311e-05,0.0003570153185269721,4.4186024769587167e-07,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.957272079883788,-1.0066819309238966,-1.2467593317643537
217.3618965517,5.4495057129,0.98,0.005135,0.000734,0.00909,0.005041,0.02653439443497037,0.0003245162129021106,0.9878266699195759,1.8443187531710507e-05,1.7806225861735448e-05,0.0001001604624800448,0.01203692020455049,0.9778886560328641,0.006515256414224514,0.0009272023989596089,0.011515123796978843,0.003153761356972905,0.02621138249302931,4.893788126045342e-07,4.7247742041345856e-07,2.6576972182345594e-06,0.00031939238848980694,0.00031734072329571975,2.114306337630324e-06,3.0089221110412414e-07,3.7368443656945465e-06,1.0234466919618685e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,16.019784722721873,-0.016878468398644486,-0.019064023375474193
217.3618965517,6.0275821502,0.98,0.005135,0.000734,0.00909,0.005041,0.02651895097519008,0.00035831229374203255,0.9935554123367171,0.00011292050920752347,9.857048516277188e-05,0.0005912238227623139,0.0056418728461503035,0.8967804628120521,0.03596660589757843,0.004635035898191131,0.06126578060815849,0.0013521147840196619,0.026348047270892166,2.9945334477678152e-06,2.6139858636322486e-06,1.5678635571198272e-05,0.00014961654941531602,0.00032132746461322793,1.2887277057277042e-05,1.6607903442575261e-06,2.1952282377605405e-05,4.84479349664598e-07,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.909768165368178,-0.05398235543210461,-0.06676362178747475
217.3618965517,6.6056585876,0.98,0.005135,0.000734,0.00909,0.005041,0.026516800615659787,0.0003919943098903705,0.9931509290114441,0.00021744029912918256,0.00017150480587433816,0.00109310534977161,0.005367020533780808,0.8244601100191175,0.06329641918052073,0.007386795443800635,0.10367161571724973,0.0011850596393115835,0.02633518516585375,5.765821057817956e-06,4.547758741997262e-06,2.8985656611804832e-05,0.00014231621339441764,0.00032318367185908285,2.481183615519983e-05,2.895581782293963e-06,4.063868345830299e-05,4.645366354908755e-07,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.86992526293291,-0.0963325541111626,-0.11988749367322882
217.3618965517,7.1837350249,0.98,0.005135,0.000734,0.00909,0.005041,0.026515181893905893,0.00042570368553243305,0.9925844349860895,0.00032790490758500304,0.00023471708683283856,0.001581833699801153,0.0052711093196914135,0.7633809269828599,0.08788074774117448,0.009328283489335653,0.13832997190222568,0.0010800698844042503,0.02631855683871597,8.694458268520757e-06,6.223566250980418e-06,4.19426082761377e-05,0.00013976442239428037,0.0003249740740817686,3.741115820076402e-05,3.971084661101532e-06,5.888757885837538e-05,4.597897304234783e-07,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.833195024886024,-0.13784585570719265,-0.17187240937275128
217.3618965517,7.7618114622,0.98,0.005135,0.000734,0.00909,0.005041,0.026513811613361176,0.0004594369103548318,0.9919886778442695,0.0004443039308568802,0.00028980858194519344,0.0020559397404166057,0.00522126990251193,0.7111855841017314,0.11031146235574987,0.010693818600722703,0.166810211072063,0.0009989238697329904,0.02630140092695019,1.1780190721815171e-05,7.683930145630203e-06,5.451079896582856e-05,0.000138435766577714,0.0003267449074485958,5.0681157441449057e-05,4.913134977811069e-06,7.663876799058598e-05,4.589424963898176e-07,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.79803993086571,-0.17837447038673027,-0.2225751494966257
217.3618965517,8.3398878996,0.98,0.005135,0.000734,0.00909,0.005041,0.02651263337557943,0.0004931886760516907,0.9913905663572514,0.0005666804817999875,0.0003380956584245449,0.0025145617804380907,0.0051900957220857805,0.6660837542774013,0.13103477244648987,0.011644853830680958,0.19030459593198093,0.0009320235134470179,0.026284374617837857,1.5024191855059778e-05,8.96380623768509e-06,6.666765458499935e-05,0.00013760310506382348,0.00032850496491161125,6.46248659396189e-05,5.743110043569001e-06,9.385607171424564e-05,4.5966344264597996e-07,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.764119838664152,-0.21788918935268775,-0.27197698655893454
217.3618965517,8.9179643369,0.98,0.005135,0.000734,0.00909,0.005041,0.02651162919723346,0.0005269538919035829,0.9907988647097627,0.0006950658540327104,0.000380638194642865,0.002957089306169004,0.005168341935392623,0.6267273291269999,0.15038243446670616,0.01229383264149647,0.2097212514570665,0.0008751523077311496,0.026267692110225112,1.8427328189773614e-05,1.0091338674676013e-05,7.8397255188257e-05,0.00013702116495564113,0.00033025640524581034,7.924460911616632e-05,6.47828295684787e-06,0.00011051342967019115,4.6116491456733136e-07,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.731304376569055,-0.2563766128086975,-0.3200745933542244
217.3618965517,9.4960407743,0.98,0.005135,0.000734,0.00909,0.005041,0.026510791617209158,0.0005607279003505877,0.990217120301914,0.0008294678361649338,0.0004182944981387975,0.003383097296198361,0.005152020067584,0.5920866630547585,0.1686031103525289,0.012720388639860714,0.22576393610299578,0.0008259018498560413,0.026251439732116973,2.1989848957745946e-05,1.1089318274782745e-05,8.968858744025846e-05,0.00013658413041939927,0.00033199951140028066,9.454046806055197e-05,7.132676813672566e-06,0.00012659213786591706,4.631062101654444e-07,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.699524935244916,-0.29384207400738305,-0.36688261072092665
217.3618965517,10.0741172116,0.98,0.005135,0.000734,0.00909,0.005041,0.026510116611516546,0.0005945064888817817,0.9896469197340851,0.0009698668189830673,0.00045176584393500166,0.003792320698468809,0.005139126904527874,0.5613629918117594,0.18588480840211574,0.012981812354664267,0.23898769525060587,0.0007826921808547221,0.02623565524637875,2.5711282468881725e-05,1.197636520381708e-05,0.000100534863944676,0.000136238853520416,0.0003337339412501815,0.00011050972477960455,7.717771682293589e-06,0.00014207973558938696,4.6531558031516534e-07,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.668736080614579,-0.3302956010164628,-0.4124198521881137
217.3618965517,10.6521936489,0.98,0.005135,0.000734,0.00909,0.005041,0.026509601219211382,0.0006282858754365176,0.9890889709928118,0.0011162144531962133,0.00048163043715178925,0.004184638549455437,0.005128545567384862,0.5339276147269584,0.20237066685176774,0.013119900775681837,0.24983741624782443,0.0007444013977674838,0.026220354191339574,2.9590400029351705e-05,1.2767830823928384e-05,0.0001109330991926028,0.00013595569782592687,0.0003354591788384587,0.00012714663158563475,8.24304834448951e-06,0.00015696931978406202,4.6769688387251086e-07,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.638902004862327,-0.36575300337166716,-0.4567106563535841
217.3618965517,11.2302700863,0.98,0.005135,0.000734,0.00909,0.005041,0.026509242608922075,0.000662062691204857,0.9885435324851763,0.001268433735347849,0.0005083691658226582,0.004560060930530419,0.005119603683122634,0.5092791413702236,0.21817022813355347,0.013165525271495192,0.25867491256643893,0.0007101926582888759,0.02620554033213038,3.3625217623677384e-05,1.3476481551688181e-05,0.00012088376151889781,0.00013571681609742892,0.00033717471891006904,0.00014444236837887802,8.716403092371662e-06,0.00017125900876091763,4.701920626206645e-07,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.609990814605927,-0.40023479303941656,-0.4997840090722292
