T,P,z_carbon dioxide,z_argon,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_argon,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_argon,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
216.8451724138,13.0656626992,0.97,0.028501,0.001499,0.026511016483013582,0.0007888460685408163,0.9723556207285455,0.026139593194766997,0.0015047860766874048,0.43498470326087096,0.5648304469749261,0.0001848497642026782,0.025778135888485373,0.0006929871860457376,3.989340848246913e-05,0.0003431359730427317,0.0004455642774883225,1.458180097619796e-07,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,78.04166689954451,56.55314330349872,85.9385494505208,3.87,14.68927000675871,-0.35603821409218916
216.8451724138,13.3471042731,0.97,0.028501,0.001499,0.026509427467879505,0.0008064250890275679,0.9714091230835067,0.02708845863962128,0.0015024182768720014,0.4269146476392399,0.5729037788660997,0.00018157349466049074,0.025751499690018654,0.0007180995295236942,3.982824833715483e-05,0.00034427468272964684,0.0004620039808763245,1.4642542159663286e-07,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,78.04166689954451,56.55314330349872,85.9385494505208,3.87,14.641553777736204,-0.3667063794659011
216.8451724138,13.6285458469,0.97,0.028501,0.001499,0.02650782888107906,0.0008240364253857246,0.9704621242018673,0.028037767882059757,0.0015001079160729587,0.4191801646391048,0.5806413940904207,0.0001784412704745135,0.025724843923911594,0.0007432203532250545,3.97646039424141e-05,0.0003454197244618074,0.00047846965881725404,1.4704210666310534e-07,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,78.04166689954451,56.55314330349872,85.9385494505208,3.87,14.593871192872054,-0.37723634539708684
220.2142068966,6.3024547297,0.97,0.028501,0.001499,0.026296043467132164,0.00037340129988740125,0.9956386455866223,0.000801504598514197,0.003559849814863569,0.9630259258281836,0.03603565446523609,0.0009384197065802917,0.026181357101902416,2.1076399761635635e-05,9.36099654681148e-05,0.0003595951325295118,1.3455760219612392e-05,3.504071382770346e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,15.246333161267298,-0.015342033856573067
220.2142068966,6.5869260587,0.97,0.028501,0.001499,0.02629113655166701,0.0003902210304298826,0.9962109551521623,0.0017136096619612274,0.002075435185876389,0.9257818833261335,0.0736915680078996,0.0005265486659668235,0.02619151825617212,4.505274561887858e-05,5.4565549876010546e-05,0.00036125956046484115,2.875599960203635e-05,2.0547036300505392e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,15.182556834623139,-0.026012631537652098
220.2142068966,6.8713973877,0.97,0.028501,0.001499,0.026289060504817264,0.0004070414133471229,0.9955189147419764,0.0026453060466777225,0.0018357792113459775,0.8904313157668187,0.10911977115869648,0.00044891307448474194,0.026171256983341835,6.95426107148696e-05,4.826091076056012e-05,0.00036244242125826415,4.4416265876550434e-05,1.827262123082716e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,15.132799702729029,-0.03829310665555141
220.2142068966,7.1558687167,0.97,0.028501,0.001499,0.02628730057397589,0.00042389043332826076,0.9946822892620838,0.003579417116440665,0.0017382936214756267,0.8577118778799419,0.14187775012799922,0.0004103719920589831,0.02614751231344283,9.409321361950981e-05,4.569504691355487e-05,0.00036357585958532484,6.014062098139629e-05,1.7395276153966394e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,15.084670983675661,-0.050628445265429534
220.2142068966,7.4403400457,0.97,0.028501,0.001499,0.026285632974872655,0.0004407703527745997,0.9938005513158169,0.004514437955284242,0.001685010728898774,0.8274116256414081,0.1722037589413266,0.0003846154172652818,0.02612267654211366,0.00011866485918043615,4.429157357855582e-05,0.00036469851412376846,7.590231157768065e-05,1.695270731505681e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,15.037069930542309,-0.0628836484353208
220.2142068966,7.7248113748,0.97,0.028501,0.001499,0.026284000963996135,0.000457681600138967,0.9928988717177221,0.005450002574290224,0.0016511257079877748,0.7992898848793994,0.20034520580609466,0.0003649093145057655,0.02609735490137928,0.00014324787291642566,4.339818970042947e-05,0.00036582027348649424,9.169431437350407e-05,1.6701227896861231e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.989717916318808,-0.0750205442920322
220.2142068966,8.0092827038,0.97,0.028501,0.001499,0.026282383497559684,0.0004746242434101577,0.9919865510484213,0.0063859859808872415,0.0016274629706915435,0.7731270900631717,0.2265241985293172,0.0003487114075111039,0.026071770959076174,0.00016783893255971832,4.277360592379288e-05,0.00036694486018112974,0.00010751387634106953,1.6550688795844887e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.94251194853633,-0.08702950524781272
220.2142068966,8.2937540328,0.97,0.028501,0.001499,0.02628077095113902,0.0004915982558043938,0.9910678167184115,0.0073223390598227255,0.0016098442217656393,0.7487292546645024,0.2509359183437421,0.00033482699175553635,0.026046026288221998,0.00019243671565777969,4.230794725923742e-05,0.00036807399566279316,0.00012335965977645742,1.6460036514325382e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.895405203602643,-0.09890600991938214
220.2142068966,8.5782253618,0.97,0.028501,0.001499,0.026279158281697954,0.0005086035881098739,0.9901448632290031,0.00825904211063407,0.0015960946603628934,0.725926037549693,0.27375135556939345,0.0003226068809134815,0.026020173582605145,0.00021704067488056148,4.194402421224941e-05,0.0003692085874001569,0.00013923092169253542,1.6407901718153147e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.848373382221757,-0.11064827059988147
220.2142068966,8.8626966908,0.97,0.028501,0.001499,0.026277542578017076,0.0005256401921636479,0.9892189407559037,0.009196088397659565,0.0015849708464367885,0.7045678058560506,0.2951205348351953,0.0003116593087540633,0.02599424283469421,0.00024165060442070806,4.164913890215847e-05,0.0003703491568624942,0.0001551272146422106,1.6382065894307552e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.801402658631257,-0.12225573169315673
220.2142068966,9.1471680198,0.97,0.028501,0.001499,0.026275922031486775,0.0005427080290192162,0.9882908122391495,0.010133477354117093,0.001575710406733475,0.6845228040783906,0.31517546761878457,0.0003017283028248406,0.02596825232683063,0.00026626646086461766,4.14032437915311e-05,0.00037149602182009046,0.00017104825682660038,1.6375037252538245e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.754484617944096,-0.13372844358684333
220.2142068966,9.4316393488,0.97,0.028501,0.001499,0.026274295451053954,0.0005598070715640429,0.9873609686055658,0.011071211463717237,0.0015678199307169421,0.6656746632198516,0.33403270084130493,0.00029263593884355435,0.025942213805981443,0.0002908882809988022,4.119336407370788e-05,0.00037264938383148565,0.00018699386806459892,1.6381966795840452e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.707613870601772,-0.1450667741472067
220.2142068966,9.7161106779,0.97,0.028501,0.001499,0.026272662013799488,0.0005769373049301166,0.9864297392970703,0.012009294718745768,0.0015609659841839165,0.6479202697221375,0.35179547794436494,0.00028425233349765183,0.02591613514091227,0.00031551614116971476,4.101073171750192e-05,0.0003738093742230842,0.00020296393493182417,1.6399577520823195e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.660786826125946,-0.15627126328474006
220.2142068966,10.0005820069,0.97,0.028501,0.001499,0.026271021127559337,0.0005940987260317554,0.9854973530412696,0.01294773181781399,0.0015549151409163526,0.6311679584779321,0.36855556263894684,0.00027647888312094885,0.025890021782900997,0.0003401501361397636,4.08492085185754e-05,0.0003749760800438033,0.00021895839023571513,1.642557522368383e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.614001018075507,-0.16734254542140548
220.2142068966,10.2850533359,0.97,0.028501,0.001499,0.02626937235092848,0.00061129134275089,0.9845639731605167,0.013886527732820769,0.001549499106662476,0.615335983468806,0.3843947782042453,0.00026923832694872296,0.02586387761426317,0.00036479036767496343,4.0704368990347624e-05,0.00037614955957758587,0.00023497720011490364,1.64583058400488e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.567254711342978,-0.1782813082553112
220.2142068966,10.5695246649,0.97,0.028501,0.001499,0.02626771534447618,0.0006285151730379108,0.9836297190417623,0.0148256874727517,0.0015445934854860497,0.6003512217844662,0.3993863096622105,0.000262468553323399,0.025837705464156095,0.0003894369383204081,4.0572941999679856e-05,0.00037732985204338494,0.00025102035552631685,1.6496546820906623e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.520546662955482,-0.18908826617032481
220.2142068966,10.8539959939,0.97,0.028501,0.001499,0.026266049839820112,0.0006457702440112596,0.9826946797025303,0.015765215953471207,0.0015401043439984073,0.5861480726454074,0.41359580878493624,0.0002561185696564028,0.025811507434392724,0.0004140899479694019,4.045245745798563e-05,0.00037851698389895425,0.00026708786636108254,1.6539375122283002e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.473875970733578,-0.19976414803025477
220.2142068966,11.1384673229,0.97,0.028501,0.001499,0.026264375619352916,0.000663056591124915,0.9817589226449287,0.01670511792974772,0.0015359594253235719,0.5726675190821571,0.42708233513693633,0.0002501457809065654,0.02578528511199765,0.00043874949207248123,4.034101528278374e-05,0.0003797109730505773,0.0002831797572655655,1.658608087721871e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.427241974293045,-0.21030968650856607
220.2142068966,11.4229386519,0.97,0.028501,0.001499,0.026262692502568366,0.0006803742574011875,0.9808224998010151,0.017645397961048512,0.0015321022379363148,0.5598563255444291,0.439899160364513,0.0002445140910578502,0.02575903971187448,0.00046341566073646387,4.023712995741827e-05,0.0003809118317436484,0.0002992960645644114,1.6636109312761116e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.380644188490704,-0.22072561502139365
220.2142068966,11.707409981,0.97,0.028501,0.001499,0.026261000336599383,0.0006977232927441006,0.9798854516227565,0.01858606039854176,0.001528487978701677,0.5476663493247428,0.4520944581348826,0.00023919254037472028,0.025732772174894048,0.0004880885383821616,4.013962332317285e-05,0.00038211956857600035,0.0003154368339612302,1.6689020687007607e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.33408225753813,-0.2310126639878245
220.2142068966,11.99188131,0.97,0.028501,0.001499,0.026259298989524928,0.0007151037533282616,0.9789478099574083,0.019527109383795233,0.0015250806587965807,0.5360539476154655,0.4637118980822232,0.00023415430231125514,0.02570648323681221,0.0005127682037102369,4.004754900248106e-05,0.0003833341899262507,0.0003316021187815701,1.6744462044073898e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.287555922687716,-0.24117155941056545
220.2142068966,12.276352639,0.97,0.028501,0.001499,0.0262575883455409,0.0007325157010479172,0.9780096001082881,0.020468548853827758,0.0015218510378841056,0.5249794651855403,0.47479115888591955,0.00022937592854012213,0.0256801734776305,0.0005374547298344023,3.996013807599502e-05,0.00038455570097614667,0.0003477919786026724,1.680214690980845e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.241064999062797,-0.25120302255190197
220.2142068966,12.560823968,0.97,0.028501,0.001499,0.026255868301411335,0.0007499592030420694,0.9770708423359673,0.0214103825507939,0.0015187751132387615,0.5144067902398692,0.4853683729907248,0.00022483676940593622,0.025653843357522195,0.0005621481845364799,3.9876759352658006e-05,0.0003857841064477213,0.0003640064781899498,1.6861840439822946e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.194609358711547,-0.2611077694350783
220.2142068966,12.845295297,0.97,0.028501,0.001499,0.026254138765639395,0.0007674343314679124,0.9761315534987509,0.022352613502354745,0.0015158329988943758,0.5043029698607272,0.4954765116195445,0.0002205185197282288,0.025627493259075363,0.0005868486166655263,3.979688989850825e-05,0.0003870194125323499,0.00038024568545279845,1.692334827639269e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.148188929069542,-0.2708872192915859
220.2142068966,13.129766626,0.97,0.028501,0.001499,0.026252399649250243,0.0007849411622862207,0.9751917457869895,0.023295246139138782,0.0015130080738717437,0.4946378661824119,0.5051457289521637,0.00021640486542431463,0.025601123445050097,0.000611556111572325,3.972009262782335e-05,0.0003882616215919985,0.0003965096756076316,1.6986508659055472e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.10180364002055,-0.2805406071764249
220.2142068966,13.414237955,0.97,0.028501,0.001499,0.026250650874900493,0.0008024797761921884,0.9742514304593464,0.024238283194701983,0.0015102863459515944,0.48538387213753054,0.5144036466765673,0.00021248118590211828,0.025574734165360696,0.0006362707099510895,3.964599958870449e-05,0.00038951074108022326,0.0004127985232574573,1.7051185450778266e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.055453480893018,-0.2900693781696262
220.2142068966,13.6987092841,0.97,0.028501,0.001499,0.02624889236697115,0.0008200502573149917,0.9733106157954264,0.025181728258595378,0.0015076559459781976,0.4765156445694697,0.5232756211048479,0.0002087343256824269,0.02554832559364456,0.0006609924746741859,3.957429865240578e-05,0.00039076677694381274,0.00042911230773369263,1.7117263748634546e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,14.009138442398555,-0.29947373413853207
220.2142068966,13.9831806131,0.97,0.028501,0.001499,0.026247124059579137,0.0008376526938021923,0.9723693100594551,0.02612558319452239,0.0015051067460224868,0.4680098831680395,0.5317849644383799,0.00020515239358067755,0.02552189791285789,0.000685721423235485,3.950472348576168e-05,0.00039202973936175754,0.0004454511079853119,1.7184645512282213e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,13.962858566880696,-0.3087554626040596
220.2142068966,14.2676519421,0.97,0.028501,0.001499,0.0262453458847537,0.0008552871765918083,0.9714275186007097,0.02706985135510104,0.0015026300441892148,0.45984512233583175,0.5399531530540257,0.0002017246101425509,0.025495451227643635,0.0007104576118634955,3.943704524656868e-05,0.0003932996363521282,0.00046181500776742214,1.7253247225790562e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,13.916613877287793,-0.3179146746492574
220.2142068966,14.5521232711,0.97,0.028501,0.001499,0.026243557779290036,0.0008729537998825274,0.9704852462389408,0.028014535434453706,0.0015002183266054044,0.4520015588153911,0.5478000000180596,0.00019844116654926252,0.025468985633620163,0.000735201079334054,3.937106633581874e-05,0.00039457647832072135,0.00047820409159141374,1.732299703923002e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,56.55314330349872,85.90966979613881,3.87,13.870404420018202,-0.3269520481913748
223.5832413793,7.2320471575,0.97,0.028501,0.001499,0.026031790108488127,0.0004258786577301494,0.9955900440752119,0.0009155218018305892,0.0034944341229575233,0.9629647031751224,0.036084887960876964,0.0009504088640005926,0.02591699106146636,2.383267138499876e-05,9.096637563676904e-05,0.00041010611522973285,1.536778364912111e-05,4.0475885129540845e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,14.48672363774982,-0.015046243171710216
223.5832413793,7.5191895279,0.97,0.028501,0.001499,0.02602673287567472,0.0004427590169940253,0.9960594139109473,0.0018221347754454117,0.0021184513136073726,0.930386153857082,0.06905649621663523,0.0005573499262827837,0.025924172294161347,4.742421506399527e-05,5.5136366449381306e-05,0.0004119368589066136,3.057538638192904e-05,2.4677170548265777e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,14.425774218748774,-0.024117165936289098
223.5832413793,7.8063318982,0.97,0.028501,0.001499,0.02602439968204483,0.0004596350700003142,0.9953856466314674,0.0027487199765640954,0.001865633391968407,0.899121481785724,0.10040318453752738,0.00047533367674856424,0.025904313905707948,7.153378728412492e-05,4.855198905275483e-05,0.0004132677652193675,4.614882475316086e-05,2.1848002778583304e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,14.377349815752657,-0.03461305580526819
223.5832413793,8.0934742686,0.97,0.028501,0.001499,0.026022416367458088,0.0004765383145240593,0.9945618056487042,0.0036780861018396753,0.0017601082494560114,0.8698962957099973,0.1296688729168969,0.00043483137310576135,0.02588090140976151,9.571268797743288e-05,4.5802269719142115e-05,0.0004145389145683648,6.179218614605249e-05,2.0721380964200189e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,14.33059603621289,-0.045182382680469146
223.5832413793,8.380616639,0.97,0.028501,0.001499,0.026020539176821674,0.000493471804953474,0.9936896835457145,0.004608488738586342,0.0017018277156991273,0.8425925505244538,0.1569992940151245,0.00040815546042185017,0.025856341340304796,0.00011991536176832742,4.428247474855008e-05,0.00041579566674765345,7.747472499406463e-05,2.0141321175598662e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,14.2844002645373,-0.05569292948382554
223.5832413793,8.6677590093,0.97,0.028501,0.001499,0.02601870416634089,0.0005104362242034469,0.9927959343588115,0.005539484310440953,0.001664581330747595,0.8170462614090398,0.18256573861316022,0.0003879999777999273,0.025831263713627907,0.00014413020350745,4.331024920553571e-05,0.0004170500086731727,9.318816628661493e-05,1.9804924365921613e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,14.23847108264168,-0.06610357754645158
223.5832413793,8.9549013797,0.97,0.028501,0.001499,0.02601688723846946,0.0005274317556116646,0.9918905709228137,0.006470915333550794,0.0016385137436354614,0.7931007556920779,0.20652766468935954,0.0003715796185625449,0.025805905136599937,0.00016835307456267398,4.262902730684625e-05,0.0004183065239516105,0.00010892924876948609,1.9598289056795572e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,14.192698973626973,-0.0764039920018309
223.5832413793,9.24204375,0.97,0.028501,0.001499,0.02601507726917997,0.0005444584357527655,0.9909781906040178,0.0074027165654639935,0.0016190928305181657,0.7706141167850857,0.2290282979123314,0.0003575853025828886,0.02578037420063568,0.00019258224345238437,4.212082509190539e-05,0.00041956735659380676,0.00012469638882446632,1.9469033449245887e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,14.147033637438893,-0.08658910707954348
223.5832413793,9.5291861204,0.97,0.028501,0.001499,0.02601326839568478,0.0005615162545595211,0.9900611967226054,0.008334859301674344,0.0016039439757202273,0.7494594282399447,0.25019526187775565,0.000345309882299662,0.025754727638498003,0.00021681693205472452,4.1723825132051986e-05,0.00042083365108961393,0.00014048870635813588,1.938971117712953e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,14.10144878032568,-0.09665677226697333
223.5832413793,9.8163284907,0.97,0.028501,0.001499,0.02601145722116848,0.0005786051897248932,0.9891409656578364,0.009267331347155159,0.0015917029950084712,0.7295234878086037,0.2701421813783037,0.0003343308130926601,0.025728997913914094,0.0002410567928909201,4.1402514363468594e-05,0.0004221060760722629,0.00015630566810908992,1.934455435403564e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,14.05592935503,-0.10660617089650337
223.5832413793,10.1034708611,0.97,0.028501,0.001499,0.026009641630879553,0.0005957252200058578,0.9882183409252016,0.010200128624409135,0.0015815304503892247,0.7107052614918167,0.2889703631153579,0.0003243753928254661,0.025703204900526844,0.00026530169010975804,4.1135040242947265e-05,0.0004233850482615332,0.0001721469331420692,1.9323860225543736e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,14.010466156870208,-0.11643715332767535
223.5832413793,10.3906132315,0.97,0.028501,0.001499,0.026007820230898253,0.0006128763305734912,0.9872938672312097,0.01113325126174484,0.0015728815070454982,0.6929144084590624,0.30677033493447387,0.0003152566064637322,0.02567736141401763,0.0002895515974008809,4.090721947974364e-05,0.0004246708400578914,0.0001880122772034412,1.9321331215854333e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,13.965053262266386,-0.12614992702085992
223.5832413793,10.6777556018,0.97,0.028501,0.001499,0.02600599205825834,0.0006300585150462725,0.9863679112431263,0.01206670162368262,0.0015653871331910453,0.6760699615799481,0.32362319863644085,0.00030683978361102524,0.02565147606630961,0.00031380654659486325,4.0709445353866117e-05,0.00042596363606045264,0.0002039015519674008,1.9332701841908216e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,13.919686705968893,-0.1357448968540247
223.5832413793,10.9648979722,0.97,0.028501,0.001499,0.026004156420737324,0.0006472717760532564,0.9854407282472527,0.013000483260497502,0.001558788492249791,0.6600991743370268,0.3396018016496401,0.00029902401333296565,0.02562555484070686,0.0003380666002511542,4.0534979779308855e-05,0.00042726356494441546,0.00021981466130464826,1.935498041926013e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,13.874363750216276,-0.14522258118532783
223.5832413793,11.2520403425,0.97,0.028501,0.001499,0.026002312803308076,0.0006645161251232117,0.9845125010024269,0.013934600324633152,0.0015528986729398222,0.6449365219192433,0.3547717469096667,0.0002917311710899632,0.02559960200983226,0.00036233183643018946,4.037895704562326e-05,0.00042857071849621687,0.00023575154655960446,1.9386006739035907e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,13.829082458212678,-0.15458356286646335
223.5832413793,11.5391827129,0.97,0.028501,0.001499,0.026000460810969947,0.0006817915822734082,0.9835833634318862,0.014869057236807514,0.0015475793313062015,0.6305228382257358,0.36919226265549415,0.00028489911876996524,0.02557362069523277,0.0003866023399816829,4.023777575549397e-05,0.0004298851635334446,0.000251712176918989,1.9424182097447422e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,13.7838414336766,-0.16382846220514047
223.5832413793,11.8263250832,0.97,0.028501,0.001499,0.02599860013243949,0.0006990981754754071,0.9826534156279463,0.015803858492426298,0.001542725879627465,0.6168045702086785,0.38291695247880175,0.00027847731251969806,0.025547613221686843,0.0004108781974942493,4.0108713258400445e-05,0.0004312069496577798,0.0002676965428365335,1.9468298109381566e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,13.738639655610362,-0.1729579185083132
223.5832413793,12.1134674536,0.97,0.028501,0.001499,0.02599673051632085,0.0007164359400908692,0.9817227336682044,0.01673900854826861,0.001538257783526921,0.6037331326780876,0.3959944434599855,0.00027242386192678075,0.025521581348918135,0.00043515949433973013,3.9989673062982375e-05,0.0004325361144742311,0.00028370465137101525,1.951742456226983e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,13.69347637002056,-0.18197258263169047
223.5832413793,12.4006098239,0.97,0.028501,0.001499,0.025994851755009426,0.000733804918307806,0.9807913762183221,0.017674511757959848,0.00153411202371806,0.591264348816801,0.40846894768534864,0.0002667034978503365,0.02549552642738696,0.0004594463129903373,3.987901463212848e-05,0.0004338726871818308,0.00029973652278752274,1.957083384524723e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,56.55314330349872,85.87783537949397,3.87,13.648351016943675,-0.19087310731277363
