temperature,pressure,z_carbon dioxide,z_nitrogen,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_nitrogen,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_nitrogen,E_oxygen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.487904096185647,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,306.13,87.23,0.653317218175285,0.028521197938617984,16.12030554580733,2.4632713823620267,1218.6634378229799,6.744340156037762,0.9826063014522202,2.4461374647218202e-05,0.00044483910785486576,4.23145537755476e-06,0.016920166609900145,0.9464943634748756,0.0066814181723474165,0.04219955693075603,0.000962003662683518,0.0036626577593374125,20.05485610014866,0.605116057135001,1.0000000005779581,6.170896332106424,4.057637561564878,6.806592920293581,1.0000000001016325,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.9524281787430127,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,306.13,87.23,0.653317218175285,0.033846476885738996,16.12030554580733,2.4632713823620267,1220.368422578965,7.688306158963178,0.9917749436485744,0.00011279948467044221,0.0019900362081701445,1.9448773913476236e-05,0.006102771884671544,0.8114821429417061,0.025672510493658065,0.1580317738917988,0.0036860392335595097,0.0011275334392774042,19.79882058076817,0.6098077462890096,1.000000000810836,6.093550722526265,3.983707535912963,6.718988200250273,1.0000000001262082,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.4169522613003784,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,306.13,87.23,0.653317218175285,0.039171755832860006,16.12030554580733,2.4632713823620267,1219.8766795828635,8.613896957056848,0.9905445181689294,0.00020947359797189287,0.0035892860817721708,3.599708523410875e-05,0.005620725066092503,0.7055759738181523,0.041155388663261315,0.24647127228525845,0.005890930097424729,0.0009064351359030714,19.649323485492197,0.6143501865949446,1.0000000008888383,6.028995481962708,3.9476394038069036,6.646172921174939,1.0000000001533764,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.881476343857744,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,306.13,87.23,0.653317218175285,0.044497034779981015,16.12030554580733,2.4632713823620267,1219.3190505087337,9.541393455949034,0.9890092089261173,0.00031121238057946757,0.00517643415633651,5.329437022548198e-05,0.005449850166741249,0.6246729238863332,0.053771319902646254,0.3131024742094006,0.007671975224881418,0.0007813067767384244,19.504124463285756,0.6188657918631876,1.0000000009688343,5.965882789537233,3.9131558628086665,6.5751346218116655,1.0000000001820177,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.34600042641511,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,306.13,87.23,0.653317218175285,0.04982231372710203,16.12030554580733,2.4632713823620267,1218.7445304329663,10.471152333051215,0.987401997659598,0.0004182441463481507,0.006749135474798646,7.136260944168279e-05,0.0053592601098135136,0.5609445203273697,0.0644621748852506,0.3647342265213765,0.00916626292078702,0.0006928153452160681,19.360875085801666,0.6233570103869411,1.000000001041295,5.903764481180854,3.879334598606043,6.5058127543182325,1.00000000021108,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.810524508972476,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,306.13,87.23,0.653317218175285,0.055147592674223034,16.12030554580733,2.4632713823620267,1218.163325818345,11.403174599648047,0.9857715573907812,0.0005308772614342788,0.008306141110184321,9.02356292331959e-05,0.005301188608367023,0.5094707889201575,0.07382068014464639,0.40562367707287905,0.010459824216789539,0.0006250296455273058,19.21909037946808,0.6278241312220765,1.0000000010849324,5.842493932871329,3.8460225139906896,6.43744803835445,1.0000000002353995,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.275048591529842,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,306.13,87.23,0.653317218175285,0.06047287162134405,16.12030554580733,2.4632713823620267,1217.5789568357645,12.337407532715458,0.9841347673943981,0.0006494471292791069,0.009846329580304302,0.00010994969765099676,0.005259506198367507,0.46703918315696785,0.08223565522027648,0.43854544253842936,0.011608868918757741,0.000570850165568492,19.078610961571783,0.6322671264289305,1.0000000011092525,5.782608626537424,3.8131776941950544,6.3699727725393025,1.0000000002856113,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.739572674087208,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,306.13,87.23,0.653317218175285,0.06579815056846507,16.12030554580733,2.4632713823620267,1216.9930147736964,13.273785802021647,0.982499325325617,0.0007743084368868642,0.011368571523527386,0.0001305419557111449,0.005227252758257577,0.4314676237919783,0.08997295667039616,0.465381481895407,0.012651607007041907,0.0005263306351765661,18.93937215344975,0.6366868492887378,1.0000000011475978,5.723464682113796,3.780788890241343,6.303357215981319,1.000000000346456,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.2040967566445735,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,306.13,87.23,0.653317218175285,0.07112342951558608,16.12030554580733,2.4632713823620267,1216.4063683246416,14.212240080123312,0.9808694828998503,0.0009058328472218021,0.012871700027374203,0.00015204979107885088,0.0052009344344748605,0.4012231100497649,0.09722095879624154,0.48745203780039525,0.013614888896181315,0.0004890044574170112,18.801345296466227,0.6410836911392395,1.0000000012046963,5.665033517460066,3.7488552670511606,6.237588517331319,1.0000000004099914,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.668620839201939,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,306.13,87.23,0.653317218175285,0.07644870846270709,16.12030554580733,2.4632713823620267,1215.819567903369,15.152699032795594,0.9792479701167334,0.0010444077357819714,0.014354505723651642,0.00017451039201062408,0.00517860603182256,0.3751974523521036,0.1041172498464473,0.5057099795512078,0.014518102680996469,0.0004572155692447206,18.66451853419481,0.6454560040577114,1.0000000012644417,5.607313078715591,3.717379707722242,6.17266192322677,1.000000000470096,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.133144921759305,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,306.13,87.23,0.653317218175285,0.0817739874098281,16.12030554580733,2.4632713823620267,1215.23300857455,16.09508973381578,0.9776367685378791,0.0011904346002016297,0.015815737015816424,0.00019796025332010473,0.005159099592782935,0.35256981060442943,0.11076495381330213,0.5208598814826009,0.01537555724516864,0.0004297968544990226,18.528887989698784,0.6498038308541638,1.00000000131787,5.550304963532187,3.6863662766538194,6.10892856698895,1.0000000005226026,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.597669004316671,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,306.13,87.23,0.653317218175285,0.0870992663569491,16.12030554580733,2.4632713823620267,1214.647003298962,17.039337719409755,0.9760374598291122,0.0013443273613926777,0.017254105840128802,0.00022243467322679054,0.00514167229613963,0.33271930049877163,0.11724307071197325,0.5334337399688293,0.016197992752854478,0.000405896067571382,18.39445455205937,0.6541272501500188,1.0000000013468904,5.494012274971153,3.655819150485734,6.046198986519769,1.0000000005562146,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.062193086874037,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,306.13,87.23,0.653317218175285,0.09242454530407013,16.12030554580733,2.4632713823620267,1214.0618194372896,17.985367072321377,0.974451398085217,0.001506510086010908,0.018668294798123913,0.0002479671717029064,0.0051258298589452215,0.3151676406512369,0.12361322217932276,0.5438406962230858,0.01699356741741683,0.00038487352893757347,18.261221842799635,0.6584365659740484,1.0000000013444854,5.438835740106598,3.625742151600785,5.984283997380534,1.0000000005623038,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
