temperature,pressure,z_carbon dioxide,z_hydrogen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,20.306748499214606,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.22886000788025027,55.07006685413688,2.2773342689561504,1213.7671649067286,9.541886788315557,0.9729270153763393,0.007070340694617373,0.020002643929043298,0.1347106462409487,0.8646514450437669,0.000637908715284497,19.023440386390693,0.6520972658146803,1.0000000006857026,1.9237863468003544,1.0000000001173839,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,22.107412587971496,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.2491537539498647,55.07006685413688,2.2773342689561504,1213.336347607845,9.857579085631906,0.9722453909080336,0.00777022430986093,0.019984384782105447,0.12546136854055256,0.8739432033374448,0.0005954281220026327,18.91664411275306,0.6568052351447641,1.0000000006617202,1.9122331178029983,1.000000000116152,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,23.90807667672839,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.2694475000194792,55.07006685413688,2.2773342689561504,1212.9066938321282,10.174223264081457,0.9715647023304689,0.00846846965546341,0.019966828014067774,0.11762114583782494,0.8818193816221529,0.0005594725400220376,18.810678013538308,0.6614708480252546,1.0000000006410221,1.900699378966709,1.000000000111835,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,25.708740765485278,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.28974124608909363,55.07006685413688,2.2773342689561504,1212.4782337359031,10.491811512424398,0.9708851015604696,0.009165080447239097,0.019949817992291237,0.11089454757396056,0.8885767808691768,0.0005286715568627187,18.705542206195677,0.6660950646435928,1.0000000006259575,1.8893728247194237,1.0000000001071898,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,27.509404854242167,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.31003499215870806,55.07006685413688,2.2773342689561504,1212.0509881547941,10.810338547584221,0.9702066959883974,0.009860060311619167,0.019933243699983467,0.1050633750023146,0.8944346111633008,0.0005020138343845857,18.601235736929073,0.6706764071558879,1.000000000619784,1.878091439066151,1.000000000106077,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,29.310068942999056,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.3303287382283225,55.07006685413688,2.2773342689561504,1211.6249717148476,11.12980073259987,0.9695295633699448,0.010553412819824769,0.019917023810230458,0.09996297103942653,0.8995582922529379,0.0004787367076355552,18.497756707268756,0.675210601600724,1.00000000062571,1.8668675968534483,1.0000000001117866,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,31.110733031755945,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.3506224842979369,55.07006685413688,2.2773342689561504,1211.20019477288,11.450195519301138,0.9688537611143512,0.011245141509286079,0.01990109737636273,0.0954667462719805,0.9040749995627392,0.00045825416528035495,18.395102442648763,0.6796961723198806,1.0000000007846708,1.8557116811735859,1.0000000003671434,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,32.91139712051284,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.3709162303675514,55.07006685413688,2.2773342689561504,1210.7766646696116,11.771521086000934,0.9681793322837067,0.011935249897679214,0.019885417818614044,0.0914757783393962,0.9080841131668821,0.00044010849372167626,18.293269454052066,0.6841318773235017,1.0000000007929928,1.8447113658673413,1.0000000003754606,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,34.71206120926973,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.3912099764371659,55.07006685413688,2.2773342689561504,1210.3543865636125,12.093776095780244,0.9675063095862173,0.012623741492493092,0.01986994892128968,0.08791164461273387,0.9116644184040571,0.0004239369832090674,18.192253765587978,0.6885166815060203,1.0000000007983327,1.8338655397411439,1.0000000003822977,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,36.512725298026616,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.4115037225067803,55.07006685413688,2.2773342689561504,1209.9333640008442,12.416959531270578,0.9668347181045505,0.013310619797849449,0.019854662097600118,0.08471137324468668,0.9148791782635438,0.0004094484917694856,18.092050865092673,0.6928497300353137,1.0000000007963972,1.8231042972235327,1.000000000385409,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,38.313389386783506,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.4317974685763947,55.07006685413688,2.2773342689561504,1209.5135993125755,12.741070579184033,0.9661645772031482,0.013995888319585818,0.01983953447726593,0.08182381641742076,0.9177797769611602,0.00039640662141904613,17.992655817652533,0.6971303254814778,1.0000000007858427,1.8124328319590715,1.0000000003847587,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,40.114053475540395,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.45209121464600915,55.07006685413688,2.2773342689561504,1209.0950938990197,13.066108547846241,0.9654959018889037,0.014679550569170544,0.019824547541925728,0.0792069993640735,0.9204083832083156,0.000384617427610818,17.894063334051467,0.7013579067186634,1.0000000007662921,1.8018554577399255,1.0000000003814624,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,41.914717564297284,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.4723849607156236,55.07006685413688,2.2773342689561504,1208.6778484350841,13.392072807081144,0.9648287037994923,0.015361610066894071,0.01980968613361359,0.0768261520174585,0.9227999276846183,0.00037392029792309296,17.79626782944606,0.7055320297796726,1.000000000734285,1.7915014406121503,1.0000000003759355,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,43.71538165305417,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.49267870678523806,55.07006685413688,2.2773342689561504,1208.2618630220636,13.718962743461747,0.9641629919330332,0.016042070344469826,0.019794937722497002,0.07465222664905752,0.9249835922651884,0.00036418108575416764,17.699263473345066,0.7096548034839429,1.000000000677792,1.7812560355977343,1.0000000003648426,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,45.51604574181107,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.5129724528548526,55.07006685413688,2.2773342689561504,1207.8471373010054,14.046777726374238,0.9634987731946022,0.016720934947313023,0.019780291858084848,0.072660767037748,0.92698394608796,0.00035528687429196994,17.60304423149012,0.7137423606218875,1.0000000005793377,1.7711091765077536,1.0000000003372862,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,47.31670983056796,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.533266198924467,55.07006685413688,2.2773342689561504,1207.4336705385308,14.375517081743384,0.9628360528110375,0.01739820743653885,0.01976573975242368,0.07083103560832324,0.928821822455359,0.00034714193631772374,17.507603899700662,0.7177768546828482,1.0000000005039729,1.7610629131668787,1.0000000003061675,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,49.11737391932485,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.5535599449940815,55.07006685413688,2.2773342689561504,1207.0214616925905,14.705180071328877,0.9621748346496035,0.018073891390722525,0.019751273959674027,0.06914533239636249,0.9305150030207648,0.0003396645828726749,17.412936148354184,0.7217581433833672,1.0000000004303111,1.7511476440280138,1.0000000002907476,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,50.91803800808174,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.5738536910636959,55.07006685413688,2.2773342689561504,1206.6105094633099,15.035765876004275,0.9615151214654408,0.018747990407530883,0.019736888127028344,0.06758845839201413,0.932078756927299,0.00033278468068672354,17.319034535885233,0.7256861313064236,1.0000000003800147,1.741431589455411,1.0000000002794793,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,52.718702096838626,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.5941474371333103,55.07006685413688,2.2773342689561504,1206.2008123327128,15.367273582217845,0.9608569150956862,0.019420508105211724,0.01972257679910204,0.0661472887730749,0.9335262695484757,0.00032644167844936615,17.22589253882746,0.7295607598539725,1.000000000348294,1.7318160788127728,1.0000000002658123,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,54.519366185595516,0.96,0.020296,0.019704,309.55,88.73,0.6460991762235503,0.6144411832029247,55.07006685413688,2.2773342689561504,1205.7923684506145,15.699702049582758,0.9602002164755387,0.020091448264577993,0.019708335259883407,0.06481042980561767,0.934868987174762,0.0003205830196203667,17.133506204334957,0.7334009676907882,1.0000000003306944,1.7223019237216828,1.0000000002709108,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.71351724137932,2.7809994436359173,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.031342268045034566,53.43820938836102,2.753464795679126,1196.1997011663084,7.360078140013483,0.9285771382474973,2.497676974327916e-05,0.07139788498275942,0.9616312415329696,0.021348320927019188,0.01702043754001106,19.813279291675464,0.6183976332711559,1.0000000007747882,1.9697567394270552,1.0,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,4.509372817802865,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.05082128725124383,53.43820938836102,2.753464795679126,1206.2279090698128,7.980530341984629,0.9786401299496833,0.0006925821574140602,0.020667287892902564,0.6396577989246399,0.35719290132233417,0.0031492997530258885,19.160298294883606,0.6245458897925722,1.0000000003986762,1.9425497355165608,1.0,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,6.237746191969813,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.0703003064574531,53.43820938836102,2.753464795679126,1205.8437109186139,8.277166414569498,0.9782417882757117,0.0014053992142982106,0.020352812509990128,0.4703277880066736,0.5273845668009756,0.0022876451923509095,19.052891048108282,0.6290752771828964,1.000000000460787,1.9322724446390003,1.0,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,7.966119566136761,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.08977932566366235,53.43820938836102,2.753464795679126,1205.419459873853,8.57707669695789,0.9776410051230819,0.002116593709041675,0.020242401167876355,0.37383139458634523,0.6243543945455812,0.0018142108680736931,18.948236093331612,0.6336001311754992,1.0000000004850889,1.9225086194171541,1.0,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,9.694492940303709,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.10925834486987161,53.43820938836102,2.753464795679126,1204.986589381937,8.879509371477356,0.9769930527044,0.0028262140770490387,0.020180733218551034,0.31155430709724596,0.6869335744681562,0.0015121184345976955,18.84468023344949,0.6381204034275705,1.0000000004936016,1.9127935705290897,1.0,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,11.422866314470657,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.12873736407608088,53.43820938836102,2.753464795679126,1204.5510515463868,9.183800943336438,0.9763274774083487,0.003534304627437758,0.02013821796421358,0.2680590646843433,0.7306386257161087,0.0013023095995479842,18.7419332570896,0.6426315373816224,1.0000000004947502,1.9030854484393473,1.0,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,13.151239688637604,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.14821638328229014,53.43820938836102,2.753464795679126,1204.1147810730358,9.489579135812013,0.9756539183659345,0.004240889023360892,0.020105192610704523,0.2359768219183369,0.7628750911913982,0.0011480868902648486,18.63991641111098,0.6471287070638688,1.00000000049184,1.8932467252553762,1.0,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,14.879613062804552,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.1676954024884994,53.43820938836102,2.753464795679126,1203.6785942369618,9.796634282471613,0.9749764541608555,0.004945980789034167,0.020077565050110244,0.21134697444350872,0.7876230455884277,0.001029979968063507,18.53860593876526,0.6516074331551927,1.000000000487139,1.8833015810426053,1.0000000000004243,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,16.6079864369715,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.18717442169470866,53.43820938836102,2.753464795679126,1203.2428945144725,10.104843561596644,0.9742971061300126,0.005649588527405617,0.0200533053425818,0.19185135781648358,0.8072119662959393,0.00093667588757698,18.437995700767416,0.6560636792939746,1.0000000006745282,1.8733215775299468,1.000000000188361,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,18.336359811138447,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.20665344090091792,53.43820938836102,2.753464795679126,1202.807903878625,10.414132067955627,0.9736169895781493,0.006351718319237774,0.020031292102612903,0.17604295698857772,0.8230958971894953,0.0008611458219271377,18.33808556593893,0.6604938504268149,1.0000000007130094,1.863411309374301,1.0000000002229807,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,20.064733185305396,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.22613246010712718,53.43820938836102,2.753464795679126,1202.3737542425574,10.724452472462234,0.9729367697740525,0.007052374877263758,0.020010855348683736,0.16297187158942805,0.8362293380205252,0.0007987903900468662,18.23887716017571,0.6648961839201014,1.0000000007500385,1.8534652909190712,1.00000000025257,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,21.793106559472342,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.24561147931333643,53.43820938836102,2.753464795679126,1201.9405286699273,11.035773964278645,0.9722568677354607,0.007751562133907959,0.01999157013063126,0.1519887348551195,0.847264792474395,0.0007464726704854843,18.140372278932958,0.6692798258051369,1.000000000775755,1.843504006252002,1.0000000002741491,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,23.52147993363929,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.2650904985195457,53.43820938836102,2.753464795679126,1201.5082818467502,11.34807598487409,0.9715775625550312,0.008449283557005001,0.019973153887963804,0.14263457320214157,0.8566634474273418,0.000701979370516608,18.04257224384473,0.6736296803082461,1.0000000007887728,1.8335448552318625,1.0000000002870717,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,25.249853307806237,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.28456951772575495,53.43820938836102,2.753464795679126,1201.0770510493587,11.661344538046613,0.9708990462587053,0.00914554232765407,0.019955411413640652,0.13457579326157956,0.8647605027187747,0.0006637040196457092,17.945477682338556,0.6779435434081592,1.0000000007907477,1.8237245908295932,1.0000000002923504,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,26.978226681973187,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.3040485369319642,53.43820938836102,2.753464795679126,1200.6468623868916,11.975569940221465,0.9702214550425153,0.009840341444705226,0.019938203512779466,0.12756410491939993,0.871805442827049,0.0006304522535510894,17.849088484211958,0.6822194594501397,1.0000000007848568,1.8139542671487934,1.000000000291844,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,28.706600056140132,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.32352755613817347,53.43820938836102,2.753464795679126,1200.2177345347982,12.290745405667012,0.9695448879598817,0.010533683788484481,0.019921428251633875,0.12141089287490524,0.8779877895418803,0.0006013175832145055,17.75340383362133,0.6864556957092077,1.0000000007746586,1.8042187269481362,1.000000000287905,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,30.434973430307082,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.3430065753443827,53.43820938836102,2.753464795679126,1199.7896810619984,12.606866131753009,0.9688694185723018,0.011225572161166875,0.019905009266531236,0.11597030419323731,0.8834540962426741,0.0005755995640886591,17.658422271730455,0.6906507194834185,1.0000000007636554,1.7945271469234052,1.0000000002829459,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,32.16334680447403,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.36248559455059204,53.43820938836102,2.753464795679126,1199.3627119333792,12.923928692524823,0.9681951024722605,0.011916009313003144,0.019888888214736423,0.11112777914331332,0.8883194724712677,0.0005527483854189318,17.564141795702014,0.6948031782157642,1.00000000063685,1.7849145657409364,1.0000000003331828,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,33.89172017864098,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.3819646137568013,53.43820938836102,2.753464795679126,1198.9368345093571,13.241930627470202,0.9675219822891902,0.012604997960092188,0.019873019750717622,0.10679208547580361,0.8926755880909399,0.0005323264332565331,17.470559818020934,0.6989162859062639,1.0000000006256995,1.7754642831089422,1.0000000003318166,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,35.62009355280793,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.40144363296301055,53.43820938836102,2.753464795679126,1198.5120542285758,13.560870156796776,0.9668500911091087,0.013292540796646424,0.019857368094244852,0.1028896680813048,0.8965963508644502,0.0005139810542449891,17.377673398317054,0.7030032158360939,1.0000000006219965,1.7660736560936343,1.0000000003361522,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,37.34846692697488,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.42092265216921987,53.43820938836102,2.753464795679126,1198.088375084895,13.880745980498725,0.9661794548648097,0.013978640503813979,0.019841904631376375,0.09936056512921444,0.9001420099830527,0.0004974248877328153,17.285479192863363,0.707045368523007,1.0000000006263783,1.756747593760292,1.0000000003470317,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,39.07684030114182,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.44040167137542907,53.43820938836102,2.753464795679126,1197.6657999674946,14.201557133984865,0.9655100940408771,0.014663299756144181,0.019826606202978728,0.09615540639338585,0.9033621721858703,0.0004824214207437936,17.193973534186444,0.7110419394018926,1.0000000006378753,1.7474902601620264,1.0000000003642633,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,40.80521367530877,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.45988069058163833,53.43820938836102,2.753464795679126,1197.2443309076925,14.5233028825624,0.9648420249120677,0.01534652122655764,0.019811453861374687,0.09323317334617529,0.9062980524378381,0.00046877421598655935,17.103152477879412,0.7149922219686339,1.0000000006531347,1.7383610743404914,1.0000000003857274,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,42.53358704947572,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.4793597097878476,53.43820938836102,2.753464795679126,1196.823969261002,14.845982643095203,0.9641752604575806,0.0160283075901714,0.019796431952247884,0.09055950462780617,0.9089841766048002,0.0004563187673936009,17.01301184378555,0.718895595595506,1.0000000006677618,1.729369395803788,1.0000000004075928,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,44.26196042364267,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.4988387289940569,53.43820938836102,2.753464795679126,1196.4047158433189,15.169595924953232,0.9635098110458739,0.01670866152744663,0.019781527426679508,0.08810539800946222,0.911449685725985,0.0004449162645527686,16.923547252071582,0.7227745340605921,1.000000000678267,1.720451806322488,1.0000000004261302,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,45.99033379780962,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.5183177482002662,53.43820938836102,2.753464795679126,1195.9865710341512,15.4941422846525,0.9628456849545688,0.01738758572671414,0.019766729318717046,0.08584620467409967,0.9137193465622991,0.00043444876360128614,16.83475415654709,0.7266114959817045,1.0000000006811633,1.7116105027244986,1.0000000004392462,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,47.71870717197656,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.5377967674064754,53.43820938836102,2.753464795679126,1195.5695348557413,15.819621290849238,0.9621828887698276,0.018065082886376673,0.0197520283437957,0.08376084179276963,0.9158143427993776,0.00042481540785285906,16.746627868400356,0.7304010291556636,1.0000000006765433,1.702847314943712,1.0000000004466618,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,49.44708054614351,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.5572757866126846,53.43820938836102,2.753464795679126,1195.1536070343695,16.14603249657302,0.9615214276966185,0.01874115571677372,0.019737416586607784,0.08183117004359067,0.9177529005152129,0.0004159294411964806,16.65916358040351,0.7341427594096082,1.0000000006656333,1.694234915727041,1.0000000004487162,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
203.71351724137932,51.17545392031046,0.96,0.020296,0.019704,309.55,88.73,0.6580956783762859,0.5767548058188939,53.43820938836102,2.753464795679126,1194.7387870483144,16.473375417066908,0.9608613058021306,0.019415806941863917,0.019722887256005402,0.08004149712428155,0.919550787048922,0.0004077158267962935,16.572356387828563,0.7378517813488351,1.0000000006488654,1.6857396321776326,1.0000000004462266,19.03771214899441,1210.8364386599496,7.847419362738439,309.1473760575555,2.8839663413824885
