temperature,pressure,z_carbon dioxide,z_argon,z_nitrogen,z_methane,z_oxygen,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_nitrogen,x_methane,x_oxygen,y_carbon dioxide,y_argon,y_nitrogen,y_methane,y_oxygen,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_nitrogen,E_methane,E_oxygen,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,6.058847400574383,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.0720262410909936,7.752656520389766,2.442681574580825,1214.895146861883,14.082647848056736,0.9849990294780385,0.0036413690088260516,0.0012439696497563997,0.003780289063949978,0.0063353427994289795,0.411988869501015,0.15922777150202033,0.13533129448425274,0.04958740868670165,0.24386465582601038,18.67012119907525,0.6436576542745357,1.0000000009385668,4.259265768731532,5.619479903895482,3.418119803685315,3.7015577836614133,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.238434351086769,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.07416113113512564,7.752656520389766,2.442681574580825,1214.6596559971895,14.455617371136281,0.9844215740978111,0.0038034706524554002,0.00134644053432515,0.00383817757024296,0.00659033714516551,0.40095453705152734,0.1615288560501733,0.14218911564514683,0.048934218688074786,0.2463932725650778,18.617409461531064,0.6453790309247247,1.0000000010632994,4.244538329211051,5.5967736356712745,3.405144487969962,3.6895121076567716,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.418021301599157,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.07629602117925768,7.752656520389766,2.442681574580825,1214.4290241575588,14.828064780213118,0.9838556285265401,0.003961700184673574,0.0014538692514932533,0.0038915748004913794,0.006837227236801745,0.3905420617908903,0.16354260738723317,0.1491632265523784,0.048263230018937925,0.24848887425056024,18.56519098660565,0.6471200012914295,1.000000001164402,4.230006428897967,5.574274959872531,3.3923536247484765,3.6776283490425206,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.597608252111545,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.07843091122338974,7.752656520389766,2.442681574580825,1214.2028668620337,15.199911613956385,0.9833011012510668,0.004115838820149665,0.0015663539389211129,0.003940863173979407,0.007075842815882982,0.380700837578273,0.16528393467899227,0.15625373033776901,0.0475804300512365,0.2501810673537292,18.513453283136933,0.6488308758377954,1.0000000012400996,4.215664899581699,5.551976994755462,3.3797421991904515,3.665902074202561,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.777195202623931,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.08056580126752176,7.752656520389766,2.442681574580825,1213.9808375259845,15.571088737422995,0.9827578942854186,0.004265692234803949,0.001683973341077632,0.003986386021235921,0.00730605411746383,0.3713855987741573,0.1667671146467754,0.16345886860034045,0.046890721232909834,0.2514976967458171,18.462184708152833,0.6505338613458072,1.0000000012918093,4.201508921388902,5.529873517542498,3.367305522078072,3.6543291589046367,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.956782153136318,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.0827006913116538,7.752656520389766,2.442681574580825,1213.762622158082,15.941536550875933,0.9822258964389199,0.004411092672617485,0.0018067849751956671,0.004028452880671758,0.0075277730325952535,0.3625557315360974,0.16800594983302441,0.17077509065172988,0.04619812004588563,0.2524651079332627,18.411374182818317,0.6522439997382513,1.0000000013221535,4.187533918204869,5.5079588427636565,3.3550391364111873,3.642905700519488,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.136369103648706,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.08483558135578585,7.752656520389766,2.442681574580825,1213.5479349242125,16.311205146226474,0.9817049778929026,0.00455190068097551,0.001934823728736733,0.004067343950234093,0.007740953747151117,0.3541746890697248,0.1690138895188839,0.17819715146273254,0.045505916794271684,0.25310835315438707,18.361010961210408,0.6539261409462022,1.0000000013346553,4.173735472744889,5.486227722559046,3.3429387416319782,3.6316279465673227,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.315956054161093,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.08697047139991788,7.752656520389766,2.442681574580825,1213.3365144498025,16.680054373999887,0.9811949861141464,0.004688006366012711,0.002068100955896074,0.004103313824076397,0.007945592739868532,0.34620949307078214,0.16980411588407918,0.18571823936042317,0.044816804328285546,0.25345134735642993,18.311084447907252,0.6556118057927727,1.000000001331251,4.160109259870876,5.46467526601743,3.331000134160559,3.6204922383856237,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.495543004673481,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.08910536144404993,7.752656520389766,2.442681574580825,1213.1281207497952,17.04805379327938,0.9806957431054273,0.004819330086981354,0.002206604117365069,0.004136594624971675,0.008141728065254672,0.3386303069635884,0.17038959845564627,0.19333013230759566,0.044132982056003696,0.25351698021716607,18.261584058762278,0.6572952145745056,1.0000000013267936,4.14665099679625,5.443296874784655,3.3192191629857812,3.6094949687401665,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.675129955185868,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6500048750365628,0.09124025148818198,7.752656520389766,2.442681574580825,1212.9225325899067,17.415182481220224,0.9802070437512842,0.004945822594373551,0.002350297042297779,0.004167398640286117,0.00832943797175839,0.33141006872094536,0.17078312014873673,0.20102338125948702,0.04345623985693718,0.25332719001389364,18.212499446586254,0.6589523669556371,1.0000000013258323,4.133356404263481,5.422088199334513,3.307591695014272,3.5986325489122506,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.36903448275862,2.924953383574608,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6609543192263597,0.034771200470454205,8.280046206587027,2.8959934490837704,1211.6053706281436,7.893570963970687,0.9995307848168385,8.067128795813912e-05,1.5945737080935028e-05,0.00021942275069271943,0.00015317540742956724,0.9704385648542869,0.00740642790319327,0.003587801763822701,0.006118626637103134,0.01244857884159395,19.084361356421173,0.620391451194297,1.0000000003772103,4.283128516867675,5.672254223194132,3.4445472545957894,3.7363604439550566,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
