T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_carbon monoxide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
222.1555555556,14.3827831103,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.026077501785322577,0.0008521656569132112,0.9874064679203055,0.00022848135382536018,0.001828030460285152,0.00883957320563854,0.0016974470599453984,0.49824923025854695,0.028024219492786807,0.036861352209392476,0.37456096520540544,0.06230423283386832,0.025749093930030827,5.958222912293749e-06,4.7670467591710105e-05,0.00023051398605152866,4.426517873621669e-05,0.00042459088260977647,2.388127741355069e-05,3.141197842022619e-05,0.0003191879909683108,5.309352750134706e-05,14.80844964881461,0.02613751915071385,0.00038856268819866414,309.1473760575555,82.3795680252517,6.578834446362182,14.14386682368419,-0.6123653668604927,-0.7927583927945392
222.1555555556,18.0208328565,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.026049827283973825,0.0010738209923619138,0.9817204137841534,0.0003718971430063863,0.0024408637717503586,0.013011701018575229,0.002455124282514551,0.4125380875780478,0.03593930970996592,0.039516231690923304,0.43998346468401944,0.0720229063370436,0.025573647220228514,9.687856342719677e-06,6.358407967780576e-05,0.000338952564204591,6.395556352019422e-05,0.0004429920585901454,3.8592385217557775e-05,4.2433359128750574e-05,0.0004724634806698268,7.733970875563332e-05,14.80844964881461,0.02613751915071385,0.00038856268819866414,309.1473760575555,82.3795680252517,6.578834446362182,13.847959053223923,-0.8685051687772791,-1.126353490837916
222.1555555556,21.6588826028,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.026022629859911474,0.0012987771997570114,0.9761432730566916,0.0005472690581576064,0.0029483328731491373,0.017175344947974444,0.0031857800640273095,0.3559802654068887,0.04340762054195724,0.039924024984714666,0.48286574587310144,0.07782234319333799,0.02540181508499678,1.4241380134217757e-05,7.672337506176933e-05,0.00044694764429743946,8.290237542126775e-05,0.0004623390522739166,5.6376827855598144e-05,5.1852413372676676e-05,0.0006271350212836474,0.00010107388497117262,14.80844964881461,0.02613751915071385,0.00038856268819866414,309.1473760575555,82.3795680252517,6.578834446362182,13.560588667259802,-1.1064175669452876,-1.4378353720511914
222.1555555556,25.2969323491,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02599618301233903,0.001526845385251546,0.9706815535547775,0.0007631977332009745,0.0033721493038660504,0.021297487421905004,0.003885611986250495,0.3160646322222548,0.05111799616062977,0.03929447706877305,0.5121999325923138,0.08132296195602871,0.025234015312911567,1.984022794689483e-05,8.766301044823351e-05,0.0005536533807228311,0.00010101108030950605,0.0004825818251497768,7.804927654116381e-05,5.999659097832883e-05,0.0007820501034047272,0.00012416758917754947,14.80844964881461,0.02613751915071385,0.00038856268819866414,309.1473760575555,82.3795680252517,6.578834446362182,13.282132743864839,-1.3264705186460617,-1.727643793344912
222.1555555556,28.9349820954,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.025970830330980476,0.001757750919317662,0.9653503812245099,0.0010308506521550117,0.0037280942747477874,0.025340110911551448,0.004550562937035836,0.28653395410789356,0.05954618569614459,0.03817478179066821,0.5324115936210789,0.08333348478421469,0.025070950960729067,2.6772047383698382e-05,9.68217038673745e-05,0.0006581037210521296,0.00011818189794820589,0.0005036553212488746,0.00010466736264925835,6.710175778729818e-05,0.0009358469681428329,0.00014647950948939778,14.80844964881461,0.02613751915071385,0.00038856268819866414,309.1473760575555,82.3795680252517,6.578834446362182,13.013376767567044,-1.529026132674904,-1.9961192760018456
222.1555555556,32.5730318417,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02594700136039606,0.001991097345338019,0.9601735117911926,0.0013644411844985604,0.004027720929298614,0.02925830004865004,0.0051760260463601234,0.26390669674029826,0.06909552190885654,0.03683255977289924,0.5458674631356689,0.08429775844227698,0.024913623416662336,3.540315727036456e-05,0.00010450728043180683,0.0007591651511651988,0.00013430235486635157,0.0005254639232965335,0.00013757591024746917,7.333721198582358e-05,0.0010868752567558292,0.00016784504305236326,14.80844964881461,0.02613751915071385,0.00038856268819866414,309.1473760575555,82.3795680252517,6.578834446362182,12.755518037781815,-1.7144186217928077,-2.2434974627423614
222.1555555556,36.211081588,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02592521816943528,0.0022263356908463075,0.9551830109778114,0.0017813611165227138,0.0042795407832114645,0.03299935742149511,0.005756729700959237,0.2460856885627694,0.08013983084784178,0.035404978752466836,0.553893683235835,0.08447581860108706,0.024763327951337857,4.618217558440018e-05,0.00011094802846975316,0.000855515540603434,0.00014924447343983615,0.0005478693514537825,0.00017841816567493605,7.882336783027209e-05,0.0012331532759222584,0.00018807152996505851,14.80844964881461,0.02613751915071385,0.00038856268819866414,309.1473760575555,82.3795680252517,6.578834446362182,12.510144126464347,-1.882969548254822,-2.4699429193659768
222.1555555556,39.8491313342,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.025906077508430672,0.0024627521100404194,0.9504173648379242,0.0023014442530995285,0.004489926822463346,0.036504302514093506,0.00628696157241961,0.2317267255653945,0.09301150494951914,0.033964313732813035,0.5572677141710801,0.08402974158119338,0.024621585918849696,5.9621393202128725e-05,0.00011631639226991728,0.000945683290321307,0.0001628705137876276,0.0005706854823389325,0.00022906428007246317,8.36456853115601e-05,0.001372412238932229,0.00020694442338523516,14.80844964881461,0.02613751915071385,0.00038856268819866414,309.1473760575555,82.3795680252517,6.578834446362182,12.279123593579698,-2.035038839839453,-2.6756324650983156
233.2333333333,10.9132107904,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02522587970903679,0.0006345867888187379,0.9986014272115354,2.263593226705998e-05,0.0002298571929341221,0.0009584125737125246,0.00018766708955075164,0.9323762650110038,0.003199459047795342,0.006058087508503653,0.04980597262961084,0.00856021580308656,0.02519059948011065,5.710113044707595e-07,5.798349899213025e-06,2.41768002961005e-05,4.734067426352296e-06,0.0005916736599841415,2.0303344430975028e-06,3.844382298404241e-06,3.160621223501869e-05,5.432199858076114e-06,12.372607922926212,0.02523354004865823,0.0005866857160875719,309.1473760575555,82.3795680252517,10.078945843410269,12.30729816365684,-0.0523124606151093,-0.06954921978866047
233.2333333333,14.3750137288,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02519407746793604,0.0008353523301267182,0.9928636064091699,0.00012722488958622215,0.0010772381458111506,0.0049732833534553034,0.0009586472019773994,0.7338612844461164,0.01358277296122126,0.021801979115656792,0.19732620194472794,0.03342776153227758,0.025014282614966986,3.20531372408489e-06,2.7140021296981906e-05,0.00012529728607694964,2.415223187103873e-05,0.0006130327339518497,1.1346401042738363e-05,1.821233405563795e-05,0.00016483690258958385,2.7923958486908356e-05,12.372607922926212,0.02523354004865823,0.0005866857160875719,309.1473760575555,82.3795680252517,10.078945843410269,12.04070706251139,-0.2618086931170911,-0.3483535358883323
233.2333333333,17.8368166672,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.025162317607743807,0.0010391776522026236,0.9872181094817466,0.0002519003697158445,0.001782175013222397,0.009033468506025839,0.0017143466292893193,0.6115578312206328,0.02146996825471306,0.029285891581824108,0.28936251245123024,0.048323796491599895,0.024840695618896104,6.338397108298169e-06,4.484365371528697e-05,0.0002273030036481731,4.3136934375942885e-05,0.0006355172312339855,2.2311111203797574e-05,3.0433244056660554e-05,0.00030069905632452184,5.0217009383658154e-05,12.372607922926212,0.02523354004865823,0.0005866857160875719,309.1473760575555,82.3795680252517,10.078945843410269,11.7806144492744,-0.4591530864206881,-0.6116812083039349
233.2333333333,21.2986196056,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.025130735444279566,0.0012459178461141287,0.9816559697539186,0.0004013626771831638,0.0023746992185192956,0.01311666738638379,0.002451300963995144,0.5290171757969903,0.028322383584617545,0.0328647795173134,0.3518537045890317,0.057941956512047116,0.02466973647318343,1.0086539257497873e-05,5.967793782034585e-05,0.0003296314979978209,6.160299602046944e-05,0.0006591119402263655,3.5287363152564846e-05,4.094681530922684e-05,0.0004383808097688433,7.219091765712825e-05,12.372607922926212,0.02523354004865823,0.0005866857160875719,309.1473760575555,82.3795680252517,10.078945843410269,11.526686436281889,-0.6444298972619116,-0.8598270334676403
233.2333333333,24.7604225441,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02509951237934753,0.001455442405876231,0.9761761376854248,0.0005816401627272212,0.00287692298095003,0.017199020193075527,0.003166278977822419,0.46980689365601247,0.03486868000216319,0.03441148769943325,0.3965044257419389,0.064408512900452,0.024501545052258978,1.4598884464697599e-05,7.220936397478468e-05,0.00043168702024874733,7.947205840032165e-05,0.0006837768755999454,5.074935551207682e-05,5.008393844704346e-05,0.0005770893553424209,9.374288097474412e-05,12.372607922926212,0.02523354004865823,0.0005866857160875719,309.1473760575555,82.3795680252517,10.078945843410269,11.278947341684292,-0.81774943154422,-1.093015419052124
233.2333333333,28.2222254825,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.025068881139895548,0.001667590111264717,0.9707841509596543,0.0008005068118465936,0.003305349896610023,0.021253954825584603,0.003856037506304551,0.42544109895927495,0.041563621305689524,0.03483629616349882,0.42933449396062495,0.06882448961091191,0.02433647249290199,2.0067810117858985e-05,8.286142368388271e-05,0.0005328128672752898,9.666654591652802e-05,0.0007094613695500808,6.931108387771936e-05,5.809266299533964e-05,0.0007159539565535796,0.00011477103828799795,12.372607922926212,0.02523354004865823,0.0005866857160875719,309.1473760575555,82.3795680252517,10.078945843410269,11.037697891840137,-0.9792425819693715,-1.3114232372078884
233.2333333333,31.6840284209,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.025039138207750066,0.0018821384773357408,0.9654919276831576,0.001067951632420286,0.00367238912710868,0.025250670114910716,0.004517061442402757,0.3910955589921103,0.04875395826050363,0.03461943800295115,0.45371689106233154,0.07181415368210349,0.024175085815725614,2.6740588523363836e-05,9.195345890631287e-05,0.0006322550188455537,0.00011310332574922149,0.0007360959998941809,9.176170076451456e-05,6.515857632909355e-05,0.0008539580184855628,0.00013516418186238914,12.372607922926212,0.02523354004865823,0.0005866857160875719,309.1473760575555,82.3795680252517,10.078945843410269,10.803505112698485,-1.1290394336167182,-1.5151722691329983
233.2333333333,35.1458313593,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.025010658097552207,0.0020987761937560985,0.960318009367587,0.0013966425740419481,0.003987398472096658,0.02915261304309917,0.005145336543175178,0.36382204370865784,0.05674780671265113,0.03402918582061641,0.47164656755434164,0.07375439620373295,0.024018185397214658,3.493094990384841e-05,9.972745988431158e-05,0.0007291260374711944,0.00012868825307819554,0.0007635810440994219,0.00011910094577638472,7.141964509321232e-05,0.0009898805878498299,0.00015479397093724986,12.372607922926212,0.02523354004865823,0.0005866857160875719,309.1473760575555,82.3795680252517,10.078945843410269,10.577212692545508,-1.2672681325088515,-1.7043367398746945
