T,P,z_carbon dioxide,z_nitrogen,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_nitrogen,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoL3_oxygen,rhoL4_carbon monoxide,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_nitrogen,rhoV3_oxygen,rhoV4_carbon monoxide,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,5.2399775353,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.02776150212759332,0.00032892902333422745,0.9895617578171334,0.000635606337832021,0.0010570502839224564,0.0037095737253054727,0.005036011835806628,0.47262896278222427,0.0816881948216898,0.04765135125553455,0.3974831167883932,0.0005483743521581973,0.027471720845025336,1.764538670003545e-05,2.93453037060864e-05,0.00010298333886753217,0.00013980725329433086,0.00015546138312742597,2.6869618140634524e-05,1.5673912429039195e-05,0.00013074373339705083,1.8037624007693552e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.608871662953533,-0.46275684499727987,-0.5692638620059505
200.0,5.5228870907,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.027759295052197028,0.00034692469342570566,0.9890550731719412,0.0007041846150102316,0.001127313511453184,0.004084716976217315,0.0050287117253781455,0.4500743816605792,0.0858605656946952,0.04824526751403172,0.4152974325110004,0.0005223526196933097,0.027455471599052237,1.954766849928679e-05,3.129342838075723e-05,0.00011338886374753451,0.00013959349251721473,0.0001561419168763605,2.9787150430989796e-05,1.6737474641546612e-05,0.0001440769344543615,1.812170224472157e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.574227456846373,-0.5070641313933955,-0.6235586782946534
200.0,5.8057966461,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.02775707937467878,0.00036495420924051306,0.9885501588997587,0.0007737286163656508,0.001193391266130499,0.0044605120343499715,0.005022209183395183,0.4297183443840712,0.08973504397619234,0.048613059895002565,0.431434606875828,0.0004989448689057017,0.027439265226431926,2.1476446618921756e-05,3.312505609903267e-05,0.00012381078658916207,0.0001394018589397408,0.00015682751857083117,3.274918201549394e-05,1.774154083274236e-05,0.00015745387579135944,1.820920300860918e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.539767001542096,-0.5511400682168883,-0.6775469954436915
200.0,6.0887062016,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.02775485562291278,0.00038301757460225226,0.9880470000876572,0.0008442320801216715,0.00125562252955489,0.004836823799945505,0.005016321502720668,0.41125558743493695,0.09335224184737487,0.04879914491870924,0.4461152537778881,0.0004777720210907865,0.027423101836085016,2.3431539496008326e-05,3.4849622024672504e-05,0.00013424534624095587,0.000139227279066125,0.00015751811764095404,3.5755549256064397e-05,1.8690930129427837e-05,0.00017086998249507494,1.8299508073100916e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.505477261602717,-0.5949779655764686,-0.7312262994422767
200.0,6.371615757,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.02775262432694294,0.0004011148082931867,0.9875455496488234,0.0009156902710051026,0.0013143127546033516,0.005213529269015306,0.005010918056552867,0.3944348267373885,0.09674575286588966,0.04883885288235387,0.4595220410429972,0.000458526471370754,0.027406980645148172,2.5412808091041185e-05,3.6475628126616366e-05,0.00014468911922050324,0.00013906612635660674,0.00015821364991092392,3.880615411398135e-05,1.9589987111164524e-05,0.0001843210953994557,1.8392175766123136e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.471346907116573,-0.6385720671685355,-0.78459459005634
200.0,6.6545253125,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.02775038600138156,0.00041924594111658495,0.9870457434376574,0.0009880998173206282,0.00136973763116503,0.005590516161745744,0.005005902952111214,0.3790473395604076,0.09994361987801448,0.048760483105233184,0.47180760190796805,0.00044095554837668644,0.02739090038141562,2.7420151338542035e-05,3.8010747985447584e-05,0.00015513898143540645,0.00013891573920654166,0.00015891405860174083,4.190095697435641e-05,2.0442634628752827e-05,0.00019780342208786512,1.8486882386976372e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.437365987592205,-0.681917433363477,-0.8376503114682592
200.0,6.9374348679,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.02774814113658519,0.00043741101362564756,0.9865475091246932,0.001061458567430544,0.0014221463996893534,0.005967681720439506,0.005001204187747332,0.36491832506946903,0.10296944756966854,0.048586843387940774,0.48310053446142587,0.00042484951149575486,0.027374859521138554,2.9453502139700267e-05,3.9461919015466674e-05,0.00016559207463697493,0.00013877411965449387,0.00015961929445921,4.5039970433921684e-05,2.1252420415189765e-05,0.00021131349446186436,1.8583385546171933e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.40352569651649,-0.7250098457104919,-0.8903922986440129
200.0,7.2203444234,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.027745890194697944,0.00045561007434766557,0.986050771480746,0.0011357654630570738,0.0014717647662384633,0.0063449316542749734,0.004996766635683344,0.35190028595774725,0.1058432563377913,0.04833641620600065,0.4935100088529822,0.000410032645478736,0.027358856431901973,3.151282382491183e-05,4.083542359647769e-05,0.0001760457769723766,0.00013863973840220033,0.000160329315448174,4.822325388926012e-05,2.2022558181315663e-05,0.00022484813182482432,1.868150040915369e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.36981819367286,-0.767845720916597,-0.9428197281172217
200.0,7.5032539788,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.02774363360843172,0.00047384317839351697,0.9855554555308429,0.0012110204272272169,0.0015187974675428787,0.006722179211644208,0.004992547362742897,0.33986790060122085,0.10858214520688522,0.04802425122416787,0.5031293464369261,0.0003963565308000219,0.027342889459038726,3.359810702531835e-05,4.213696046492359e-05,0.0001864976770980733,0.00013851140480468098,0.00016104408625481438,5.145090880161688e-05,2.275596384002845e-05,0.00023840440865872598,1.8781083833131027e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.336236466296857,-0.8104220405435782,-0.9949320800313011
200.0,7.7861635342,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.027741371781381877,0.0004921103863432239,0.9850614884141303,0.0012872242650131668,0.0015634305293361819,0.007099344363700557,0.004988512427819845,0.32871400848986304,0.11120081196339604,0.047662654748184034,0.5120388299199806,0.0003836948785763867,0.027326956977617785,3.570936690174629e-05,4.337170756867768e-05,0.00019694555139747512,0.00013838817789619425,0.0001617635777143763,5.472307453698703e-05,2.345528744227254e-05,0.000251979626414654,1.8882023493414205e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.30277421760723,-0.8527362867318224,-1.046729102296581
200.0,8.0690730897,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.027739105090535354,0.0005104117633557729,0.9845688006415863,0.00136437854396287,0.0016058332411604506,0.0074763529325713105,0.004984634640719071,0.318346437100473,0.11371196496664746,0.04726172707624745,0.520307931345827,0.000371939510804982,0.027311057429859315,3.784663981425766e-05,4.4544377034424744e-05,0.00020738733969052775,0.00013826930413682925,0.00016248776631848006,5.80399245532764e-05,2.412294145622674e-05,0.000265571288726218,1.898423015716544e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.269425788853795,-0.894786503875256,-1.0982108935027313
200.0,8.3519826451,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.027736833882637285,0.0005287473784249018,0.9840773258903183,0.0014424856374861087,0.0016461599705083962,0.007853136547408724,0.0049808919542784534,0.30868547057097917,0.11612665373681967,0.046829783427928956,0.5279970950585403,0.00036099720573184177,0.027295189315889673,4.0009984505042346e-05,4.565926564623848e-05,0.0002178211438731435,0.00013815417272318605,0.0001632166333222624,6.140166372859973e-05,2.4761125219723346e-05,0.00027917707982816684,1.9087632614942626e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.2361860310449,-0.9365707840324191,-1.1493774249915205
200.0,8.6348922006,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.027734558483529556,0.0005471173038274067,0.983587002357245,0.0015215484799451211,0.001684551626297973,0.008229631230258641,0.004977266306253203,0.299661815847593,0.11845453293477602,0.04637368867847509,0.5351591753679515,0.0003507871712043727,0.027279351240516538,4.219947530256346e-05,4.672029559808596e-05,0.00022824518865348958,0.00013804228345888059,0.00016395016474655993,6.48085246854094e-05,2.5371847518298825e-05,0.0002927948451458119,1.919217313265793e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.20305031596961,-0.97808792304021,-1.200229195202155
200.0,8.917801756,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.027732279195134293,0.0005655216146106655,0.9830977720962774,0.0016015706169342802,0.0017211370849989428,0.008605777449803132,0.004973742751986363,0.2912149532700277,0.12070407920160676,0.045899122106151435,0.5418406063895469,0.00034123903266708943,0.027263541891888468,4.4415203499544934e-05,4.7731054174290265e-05,0.00023865782292913125,0.0001379332226428614,0.00016468835057203556,6.82607657601863e-05,2.595694564268285e-05,0.00030642257458703864,1.9297804872207403e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.17001443289819,-1.0193369165293404,-1.2507667564600204
200.0,9.2007113115,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.027729996298422863,0.0005839603881966825,0.98260958111736,0.0016825561228866813,0.0017560343900339544,0.008981519551152705,0.004970308818566754,0.28329179128202914,0.12288276750279956,0.045410790249249065,0.5480823597698282,0.00033229119609401984,0.027247760047179232,4.66572750595364e-05,4.869482713554481e-05,0.0002490575039076771,0.0001378266451408746,0.0001654311844099873,7.175866861361751e-05,2.6518102702269607e-05,0.0003200583875749427,1.9404489586540377e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.13707455303692,-1.0603170440545853,-1.3009908109824586
200.0,9.4836208669,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.027727710055136048,0.000602433704045096,0.9821223792407491,0.0017645095515002264,0.001789351827138049,0.009356805367870157,0.004966954012742461,0.27584556112096137,0.12499721662708109,0.04491259821199417,0.5539207345264725,0.000323889513490872,0.027232004570247857,4.892580923351642e-05,4.961462864951174e-05,0.00025944278628264433,0.00013772226072251748,0.00016617866313049868,7.530253620797972e-05,2.7056862899140803e-05,0.0003337005198481631,1.951219593136701e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.104227188638276,-1.1010278378287275,-1.3509021930394454
200.0,9.7665304223,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.027725420709399887,0.0006209416433743808,0.9816361199097938,0.0018474358912496504,0.00182118887906241,0.009731585877762482,0.0049636694421314725,0.26883490311185454,0.12705330982235527,0.04440778837806638,0.5593880125016969,0.0003159861860268321,0.02721627440804195,5.122093731854169e-05,5.049322786328571e-05,0.0002698123126306194,0.0001376198235454873,0.0001669307865346674,7.889269099724764e-05,2.7574645094098264e-05,0.0003473473117667323,1.9620898163510392e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.071469157389306,-1.1414690574911575,-1.400501855628228
200.0,10.0494399778,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.027723128487781534,0.0006394842889115523,0.9811507597750758,0.0019313405615775292,0.0018516370868636397,0.01010581505744048,0.00496044751904264,0.26222310685019806,0.1290562957338682,0.04389905309500007,0.5645130054630715,0.00030853885786220707,0.0272005685791289,5.3542802542277985e-05,5.133317287186218e-05,0.00028016480931117977,0.00013751912392731625,0.0001676875570202769,8.252947350693171e-05,2.8072754752346598e-05,0.0003609971978798755,1.97305752121596e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.038797537157176,-1.1816406923227412,-1.4497908871556433
200.0,10.3323495332,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.027720833606899177,0.0006580617247253585,0.9806662593733773,0.0020162292210047883,0.0018807807518210738,0.010479448919348495,0.004957281734448369,0.25597747624547595,0.1310108714030943,0.043388627746759764,0.5693215147498962,0.00030150985477367165,0.02718488619998962,5.589155474884168e-05,5.213681027229072e-05,0.00029049905978525904,0.0001374199821031638,0.0001684489795089424,8.621323999329239e-05,2.855239520849928e-05,0.0003746486979195704,1.9841209505405475e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.006209699373738,-1.2215428561651933,-1.4987703989773031
200.0,10.6152590887,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.027718536264900447,0.0006766740359994741,0.980182581504512,0.0021021079786909505,0.001908697695078113,0.010852446356922289,0.004954166464796727,0.2500687951957174,0.13292125558797632,0.04287836520471421,0.573836718450548,0.0002948655610441039,0.027169226431656555,5.826735624008169e-05,5.290630627975457e-05,0.0003008139279072372,0.00013732224281682171,0.000169215060922612,8.994436248883358e-05,2.9014676440133383e-05,0.00038830040827862614,1.995278692689631e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.973703189276044,-1.2611758661894115,-1.5474416389758403
203.4034827586,2.8649583318,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.02755626367056022,0.00017721033840695894,0.9865991902777052,1.1227867008968977e-05,2.79976037518703e-05,6.902459602025124e-05,0.013292559655513733,0.9785019052736499,0.002616732003387913,0.002347933175883167,0.013472095543873063,0.0030613340032060723,0.027186987424453656,3.0939806375713344e-07,7.71509351130404e-07,1.9020599676879448e-06,0.00036629327872398753,0.00017340065376539757,4.637119638406917e-07,4.1607803265518185e-07,2.387394610380629e-06,5.425000346848785e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,19.258609301956817,-0.01947368193266996,-0.02155865337401508
203.4034827586,3.1469904784,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.027541856550676293,0.0001946508948779834,0.9937582860332761,6.606746623645608e-05,0.0001572303718020269,0.000404052835457651,0.0056143632932279565,0.9016350784605011,0.013918296511866062,0.011952895343224319,0.07130746336131204,0.001186266323096396,0.02736994815997443,1.8196206777511226e-06,4.3304163455809235e-06,1.1128365233068635e-05,0.00015462998844546693,0.0001755040748757173,2.7092088712118437e-06,2.326641774941494e-06,1.38800615547584e-05,2.3090780135432848e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,19.135335040899864,-0.051793549287008744,-0.06380565041222397
203.4034827586,3.4290226251,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.027539232202042265,0.00021207564606781127,0.9935178224187574,0.00012543135895796317,0.0002850317380392057,0.0007629603607676414,0.0053087541234777885,0.8311371115317703,0.02426328231216245,0.019911372011108843,0.12365267005391942,0.0010355640910389118,0.027360718008457553,3.454283319761062e-06,7.84955521881337e-06,2.1011342536134015e-05,0.00014619901251000417,0.0001762639398990347,5.145651272077549e-06,4.2227170833524424e-06,2.622371988969486e-05,2.1961792365170295e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,19.09637013515815,-0.09279542888696568,-0.11522988267605783
203.4034827586,3.7110547718,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.02753691050584047,0.0002295333885045051,0.9930808639877267,0.0001859764571620258,0.0004040320426831294,0.0011250389915458386,0.00520408852088229,0.7711009569865973,0.03325804116714264,0.02611080706893889,0.16858679810052082,0.0009433966768005104,0.02734637887669276,5.121217057063979e-06,1.1125794200857251e-05,3.098009802577877e-05,0.00014330451986400733,0.0001769934155362003,7.633830884116577e-06,5.993302023120928e-06,3.8696299025137405e-05,2.1654103592991057e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,19.06000859300879,-0.13394465066433625,-0.16668962978195623
203.4034827586,3.9930869185,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.02753465181647399,0.00024702451127024114,0.9925976604770335,0.00024760650297507764,0.0005148809472189717,0.0014895571431705866,0.0051502949296019914,0.7194433461699772,0.0411686165360403,0.03095790006616896,0.20755755101179005,0.0008725862160234712,0.027330830975081783,6.817758846913494e-06,1.4177067608610706e-05,4.10144372979438e-05,0.00014181157763874225,0.00017772014097426552,1.0169657379487323e-05,7.647360133798352e-06,5.127180259913558e-05,2.1555018355434704e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,19.024515577324266,-0.17504496972680528,-0.21798573168490165
203.4034827586,4.2751190652,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.027532408765434637,0.00026454875133256753,0.992098349455181,0.00031028372873394603,0.0006182803600009299,0.001856151519703367,0.005116934936380672,0.6745435844246422,0.04820109213955494,0.03475646230033231,0.24168463514233324,0.0008142259931373249,0.027314857292713064,8.542858452766238e-06,1.7022747603185685e-05,5.1104322371055805e-05,0.00014088154429456594,0.00017844966297893346,1.2751538738385295e-05,9.19477870229037e-06,6.393736844317143e-05,2.15402469786999e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.98952101668318,-0.21604457978470393,-0.2690726634890055
203.4034827586,4.5571512119,0.97999902000098,0.0021349978650021355,0.001918998081001919,0.010993989006010995,0.004952995047004954,0.02753016641140639,0.0002821058335324268,0.9915927798845731,0.00037398268323823885,0.000714879096491758,0.002224542149620743,0.005093816186076161,0.635164968008246,0.05451300179517892,0.03773319750198655,0.2718242911328827,0.0007645415617058334,0.027298714242571364,1.0295805504532999e-05,1.9680740490453946e-05,6.124201556824675e-05,0.00014023360727179212,0.0001791837427305634,1.5378435809783627e-05,1.0644755133141601e-05,7.668321822440291e-05,2.1568163453520744e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.954887989441662,-0.25692047244821836,-0.31993446359872024
