T_K,gamma,rhoL,rhoV,Tc,Pc,Psat
108,3.6951083419851747,0.02363371063852961,0.0012923313443754833,133.26041549790403,34.92655435098009,9.327163713305294
109,3.502557990927662,0.023407560956319018,0.0013796548595540466,133.26041549790403,34.92655435098009,9.93494787730582
110,3.3118525296682235,0.023174930209331177,0.001472133662104785,133.26041549790403,34.92655435098009,10.570703974866197
111,3.1231115361893673,0.022935305150606444,0.001570118443831771,133.26041549790403,34.92655435098009,11.235161757887305
112,2.9364638085107377,0.02268811278904032,0.0016739994234291394,133.26041549790403,34.92655435098009,11.929054094300717
113,2.7520486059249722,0.022432710415704927,0.0017842131284472877,133.26041549790403,34.92655435098009,12.65311660656806
114,2.570016907583832,0.022168373456961925,0.0019012507217606048,133.26041549790403,34.92655435098009,13.408087188730612
115,2.3905333583317163,0.021894280556660567,0.002025668323339893,133.26041549790403,34.92655435098009,14.19470536167875
116,2.2137780565288647,0.021609495086753736,0.002158099941724174,133.26041549790403,34.92655435098009,15.013711413957253
117,2.039948993116076,0.021312941998712066,0.0022992738656072197,133.26041549790403,34.92655435098009,15.865845259140507
118,1.8692650539867721,0.021003378515085103,0.0024500337130202677,133.26041549790403,34.92655435098009,16.75184491863463
119,1.7019695407424376,0.020679356553954937,0.0026113658568840186,133.26041549790403,34.92655435098009,17.67244450888857
120,1.5383344731068456,0.02033917386745606,0.002784435747477227,133.26041549790403,34.92655435098009,18.628371571192034
121,1.3786664215160058,0.01998080946913783,0.0029706369189756686,133.26041549790403,34.92655435098009,19.62034352635361
122,1.223313215077476,0.01960183668795408,0.0031716585299008744,133.26041549790403,34.92655435098009,20.649062959658465
123,1.0726735389322157,0.019199303499454593,0.0033895807656110274,133.26041549790403,34.92655435098009,21.715211335323417
124,0.9272096132151914,0.018769563446203535,0.003627013538313423,133.26041549790403,34.92655435098009,22.819440592818484
125,0.7874595245244684,0.018308029003711018,0.003887305164779162,133.26041549790403,34.92655435098009,23.962361875159555
126,0.6540639547939446,0.017808797259209926,0.004174869610548243,133.26041549790403,34.92655435098009,25.144530362785755
127,0.5277949312954162,0.017264052355555885,0.004495726613254827,133.26041549790403,34.92655435098009,26.36642481678214
128,0.40960294690842547,0.01666304646057457,0.00485845295615332,133.26041549790403,34.92655435098009,27.628419960458874
129,0.3006908458171581,0.015990200542803496,0.005276007060330671,133.26041549790403,34.92655435098009,28.930749271057582
130,0.2026404282679148,0.015221096985764961,0.005769666258218652,133.26041549790403,34.92655435098009,30.27345523202516
131,0.11766380310772387,0.014312314146980925,0.006379154852112947,133.26041549790403,34.92655435098009,31.656323965617045
