T,P,z_carbon dioxide,z_hydrogen,z_argon,z_methane,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_methane,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_methane,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_methane,rhoL5_carbon monoxide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_methane,rhoV5_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
206.7380689655,6.1569219256,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027288490959907097,0.0003739866921686671,0.9948397056407488,0.0007308516163565077,0.0022910520093104574,0.00152401304457166,0.0006143776890125135,0.5606564924395712,0.25956539420202596,0.10294407097407866,0.021528781928582503,0.05530526045574184,0.02714767431393421,1.9943837725978053e-05,6.251935204474541e-05,4.158801618957423e-05,1.676544001258659e-05,0.00020967806705036253,9.70740031790718e-05,3.8499712581972173e-05,8.051477939891148e-06,2.068343141736948e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,18.029638631142575,-0.1523027114257367,-0.24582354900398684
206.7380689655,6.5004080251,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027289154931046933,0.00039455143202717075,0.9944931938164862,0.0008474778097266225,0.002428694414584388,0.0015586582594997228,0.0006719756997031775,0.5328849664106169,0.2852715807934144,0.10355132011621347,0.020907945321160686,0.05738418735859467,0.02713887884392978,2.3126953250254114e-05,6.62770181597617e-05,4.253446672804389e-05,1.833764897909868e-05,0.00021025052660305968,0.0001125543107186964,4.0856321640156e-05,8.249259767209733e-06,2.2641013298048998e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,18.010825352791077,-0.16980598610493658,-0.269537311607845
206.7380689655,6.8438941246,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027289950685589707,0.0004151027921103839,0.994172652756646,0.0009677551136113195,0.002547943379015093,0.0015867228847662033,0.0007249258659612955,0.507866548373988,0.3096101773951466,0.10336685641977654,0.020266384020452968,0.058890033790635975,0.02713092266669077,2.6409989326180173e-05,6.95332491629967e-05,4.3301589276966325e-05,1.9783191132792167e-05,0.00021081682224950577,0.00012852004910251662,4.29078707115224e-05,8.412632592871295e-06,2.4445417453967848e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.99362538708624,-0.1868906163842574,-0.2923603283167253
206.7380689655,7.1873802241,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027290856896268357,0.00043564216979042226,0.993873765777086,0.001091182759844805,0.0026517326507837983,0.0016097969557828497,0.0007735218565026919,0.48521025161849957,0.3326244978565724,0.10261361660284046,0.01962590496044732,0.059925728961640286,0.027123666714777787,2.9779312546599733e-05,7.2368056299703e-05,4.393273835231819e-05,2.111007429195079e-05,0.0002113780468196399,0.00014490525797168684,4.4702818586903916e-05,8.549871821069881e-06,2.6106174591121722e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.977770328608734,-0.20359154984060268,-0.31440645977305337
206.7380689655,7.5308663236,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027291856445418122,0.0004561708236256769,0.9935930440766595,0.0012173278721046591,0.0027425135290544524,0.001629018177902832,0.0008180963442785435,0.4645960008528492,0.35436926151041953,0.10145696096815082,0.01899925737117887,0.06057851929740159,0.02711699872410619,3.322313753248667e-05,7.484828553457115e-05,4.4458930258300696e-05,2.232736798657137e-05,0.00021193514036223988,0.00016165291789083095,4.628170544739951e-05,8.666906883286879e-06,2.7634153041919642e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.96304358545568,-0.21994270128222482,-0.33577325100996447
206.7380689655,7.8743524231,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027292935419411832,0.00047668986957122555,0.9933276515481221,0.0013458189296921411,0.0028223198737683105,0.0016452172968048496,0.0008589923516124727,0.4457592182262067,0.3749064138564675,0.10001933303387257,0.018393664218565024,0.06092137066488828,0.027110827444018916,3.673134913430956e-05,7.702939404768105e-05,4.490280943259407e-05,2.344442277832792e-05,0.00021248890359642193,0.0001787140895226554,4.767820281851769e-05,8.76807339728468e-06,2.904060023634588e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.949269218581094,-0.23597710944308048,-0.3565453615160834
206.7380689655,8.2178385226,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02729408239897575,0.0004972002861787589,0.9930752703533163,0.0014763384304178828,0.0028928340237301385,0.001659011956208341,0.0008965452363272738,0.4284792644721153,0.3943017610215773,0.09839131020828792,0.01781294067876721,0.06101472361925226,0.027105078257408533,4.0295302768600216e-05,7.895725021025097e-05,4.5281209033636404e-05,2.44703795547258e-05,0.00021304001291719987,0.00019604694842071684,4.89201875930638e-05,8.856599203168311e-06,3.0336538044610105e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.93630347360726,-0.251725693389659,-0.3767958226371775
206.7380689655,8.5613246221,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027295287938166577,0.0005177029250570198,0.9928339963384982,0.0016086156010686587,0.0029554470094360734,0.0016708688521667426,0.0009310721988302244,0.4125706584008827,0.4126224041598124,0.09663983960418733,0.01725879088390664,0.06090830695121101,0.027099689804859932,4.3907626012995936e-05,8.066977710855094e-05,4.560684642680512e-05,2.5413883758292857e-05,0.00021358903664683748,0.00021361582557759468,5.0030727640129005e-05,8.934926523545895e-06,3.153240866891275e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.924028241499457,-0.267216688928297,-0.3965874120110442
206.7380689655,8.9048107216,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02729654417071179,0.0005381985237304748,0.9926022570447641,0.0017424196231571082,0.003011310644766592,0.001681145819881786,0.0009628668674304063,0.3978763251359601,0.42993487580880047,0.09481433856228384,0.016731614688703867,0.06064284580425176,0.027094611353370622,4.7562034207422996e-05,8.219837402660587e-05,4.588947112981066e-05,2.628293797732898e-05,0.00021413645081548013,0.00023139031546054144,5.102893704270259e-05,9.00493032508755e-06,3.263789008666312e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.912345957129727,-0.2824754893293786,-0.4159740081727925
206.7380689655,9.2482968211,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027297844506434472,0.0005586877190744213,0.9923787471285253,0.0018775535878108743,0.0030613812113501164,0.0016901209019780563,0.0009921971703357548,0.3842623459462263,0.4463038497465669,0.09295120168773514,0.016231015970990567,0.06025158664848102,0.027089800730604737,5.1253165892559406e-05,8.356910828235548e-05,4.613665757927176e-05,2.7084844075549714e-05,0.0002146826535828834,0.0002493444798290427,5.193069485614725e-05,9.068069291093224e-06,3.366182151525472e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.90117559352219,-0.2975247097038256,-0.435001843600201
206.7380689655,9.5917829206,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027299183393685058,0.0005791710602646719,0.9921623773108723,0.0020138492392068105,0.0031064554238675484,0.0016980127855574954,0.0010193052404957477,0.37161383345091586,0.46179129726155316,0.0910771298250039,0.015756125787949077,0.059761613674578044,0.027085222694524055,5.4976439708339845e-05,8.480369632046786e-05,4.635436243775609e-05,2.7826200694437673e-05,0.00021522797792878615,0.00026745615525597204,5.2749237846610685e-05,9.125492078270006e-06,3.461219715503308e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.890449501139454,-0.312384367742613,-0.45371062253254735
206.7380689655,9.9352690201,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027300556131395388,0.0005996490206687615,0.9919522338855323,0.002151162479706224,0.0031471997233420233,0.0017049954045462046,0.001044408506873052,0.3598316600533783,0.4764559784963622,0.08921159223846126,0.015305808902667691,0.05919496030913059,0.02708084764085502,5.872793202497146e-05,8.592030270381094e-05,4.654732274558485e-05,2.85129330659946e-05,0.000215772702556623,0.00028570636089712007,5.3495643918094174e-05,9.178113319027892e-06,3.5496199977896364e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.880110903416274,-0.32707212003949593,-0.47213449878709923
206.7380689655,10.2787551196,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027301958719130284,0.00062012200845704,0.9917475464885499,0.00228936956810076,0.003184173996918691,0.0017112085280420028,0.0010677014183885307,0.3488298401833825,0.49035317787283916,0.08736865206827482,0.014878795889688634,0.05856953398581491,0.02707665057402913,6.250427344112007e-05,8.693418701840218e-05,4.6719344592426457e-05,2.915034004920052e-05,0.00021631706110426745,0.0003040787975157972,5.417922399676291e-05,9.226668790536068e-06,3.632025704967641e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.870111904185922,-0.3416035110501703,-0.4903029136913517
206.7380689655,10.6222412191,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027303387736623982,0.0006405903758949901,0.9915476623476173,0.002428363925881408,0.0032178507346843485,0.0017167655427760705,0.0010893574490410047,0.33853341856110125,0.5035346123451122,0.08555832384356223,0.014473767256216982,0.05789987799400733,0.02707261028442011,6.63025618339705e-05,8.785822628766711e-05,4.687351526729078e-05,2.974314881494615e-05,0.00021686124984907185,0.0003225594265982935,5.4807838831892814e-05,9.271756007276636e-06,3.709010460845522e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.860411895803047,-0.35599221595087727,-0.508241308643548
206.7380689655,10.9657273186,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027304840246423427,0.0006610544273680253,0.9913520256254845,0.0025680534650467227,0.0032486304953713964,0.0017217592452780737,0.0011095311688191533,0.32887675371529373,0.5160484584253116,0.08378758642939341,0.014089406375954482,0.057197795054046804,0.027068708687672118,7.012028960737489e-05,8.870333669577538e-05,4.7012361135120374e-05,3.0295571313034442e-05,0.00021740543410191858,0.0003411361181784965,5.538815496763159e-05,9.313864463811995e-06,3.781085565616658e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.85097628195059,-0.3702502702280128,-0.5259717308756464
206.7380689655,11.3092134181,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027306313714782628,0.0006815144262675867,0.9911601607793558,0.0027083583567453886,0.0032768544064110906,0.0017262662030714418,0.0011283602544163859,0.3198021129019587,0.5279394578997398,0.08206114152023773,0.013724432042442473,0.05647285563562117,0.027064930291835477,7.395528294134274e-05,8.947881441912905e-05,4.7137966496295444e-05,3.081135909038577e-05,0.00021794975349354037,0.0003597983567545619,5.592585178202805e-05,9.353398429253665e-06,3.848706580820261e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.841775448401904,-0.38438827530632125,-0.5435133416837843
206.7380689655,11.6526995176,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027307805947064022,0.0007019706008554204,0.990971659096566,0.002849209168919524,0.003302814289217154,0.001730350074076174,0.0011459673712210525,0.31125851433644497,0.5392490730809473,0.08038198356630186,0.013377617669987518,0.055732811346318384,0.027061261765649106,7.780565108744991e-05,9.019261168913223e-05,4.725206404336002e-05,3.129385459497158e-05,0.00021849432633011976,0.0003785369958413611,5.642578930198745e-05,9.390694313815227e-06,3.9122795068136906e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.832783929871866,-0.3984155806749783,-0.5608828430817958
206.7380689655,11.9961856171,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027309315034737113,0.0007224231492566632,0.9907861677510618,0.002990545311192405,0.0033267608848858835,0.001734064158669744,0.0011624618941903156,0.3032007673165808,0.5500156707715582,0.07875182941355517,0.013047801753489494,0.05498393074481632,0.027057691587173638,8.166974402900932e-05,9.08515610505894e-05,4.73561043995584e-05,3.1746038084320566e-05,0.00021903925318188106,0.0003973440530193051,5.6892144614664045e-05,9.426034033632492e-06,3.972166440718047e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.823979732508093,-0.41234044559474725,-0.5780948380249313
206.7380689655,12.3396717165,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027310839311693154,0.0007428722436884434,0.9906033808684039,0.0031323137344751815,0.0033489105595256256,0.001737453380366467,0.001177941457228834,0.29558867181067583,0.5602747203179157,0.07717144315456563,0.012733892635452956,0.05423127208138982,0.027054209756516952,8.554611707606118e-05,9.146155816043677e-05,4.745131008274667e-05,3.217056985695836e-05,0.00021958461983688371,0.00041621253856448517,5.732852312490734e-05,9.459655392986684e-06,4.02869067691805e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.81534378043153,-0.426170180855177,-0.5951621340790894
206.7380689655,12.683157816,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02731237731807596,0.0007633180333416663,0.9904230321958658,0.0032744678419788873,0.0033694507912647126,0.0017405558368254474,0.0011924933340650833,0.2883863414267206,0.570059001859834,0.07564088233930102,0.012434869494393565,0.053478904879750655,0.02705080755984638,8.94335012160333e-05,9.202771136571143e-05,4.753871775855607e-05,3.256982788927596e-05,0.00022013049498044267,0.0004351363161883618,5.7738049547463634e-05,9.491760127320777e-06,4.082141249807731e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.80685946776733,-0.43990690584598724,-0.6120916332522697
206.7380689655,13.0266439155,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027313927770236335,0.00078376065055522,0.9902448890705702,0.0034169665733730856,0.003388544674664999,0.001743404023623162,0.0012061956577685536,0.28156166407486577,0.5793987788097573,0.07415968520116445,0.012149781612514166,0.052730090301698285,0.027047477374919245,9.333077817842441e-05,9.255446449001876e-05,4.761921157558245e-05,3.294594107306298e-05,0.0002206769530067271,0.00045410996381083546,5.8123443118234975e-05,9.522520740727953e-06,4.132776987869455e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.79851225696776,-0.4535667638875296,-0.6289036561672781
206.7380689655,13.370130015,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027315489535591857,0.0008042002083736312,0.9900687474118474,0.003559773636842281,0.003406334642323399,0.0017460258097027656,0.001219118499284341,0.2750857805717211,0.5883220339889774,0.07272701273938917,0.011877744957640725,0.051987427742271414,0.027044212509444856,9.72369595262411e-05,9.304569827710884e-05,4.769354973380919e-05,3.3300818609847866e-05,0.00022122404205640112,0.0004731287023247342,5.8487078799408504e-05,9.552084969943517e-06,4.1808300223143767e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.79028941277985,-0.4671491110089292,-0.6456012217704483
210.1071034483,3.9912324738,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027050082609222304,0.00024212074341850286,0.9997244184782311,1.3550995143586067e-05,9.586355637114798e-05,0.0001485974442047358,1.7569526049426595e-05,0.9806321658878923,0.007086350926419822,0.00660850048166946,0.0032867907875498152,0.002386191916468878,0.02704262810629288,3.6655553807117335e-07,2.593117119053392e-06,4.019573141257406e-06,4.752571310418726e-07,0.0002374313890248731,1.7157525544291636e-06,1.6000550495033439e-06,7.958002289426478e-07,5.777465607546668e-07,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.532646372598247,-0.003119389125298966,-0.007952394380236427
210.1071034483,4.325342449,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027046681464968223,0.0002620661391162239,0.9987467364595265,7.558109451921246e-05,0.000480589169063075,0.0006037062623875537,9.338701450362557e-05,0.9087950880644564,0.03648533438143891,0.030637572774878923,0.012361366593629214,0.011720638185596464,0.02701278484519738,2.044217788234795e-06,1.2998342171162752e-05,1.632825097720269e-05,2.5258088342439286e-06,0.00023816441997684079,9.561570715708115e-06,8.029070409004853e-06,3.239495617392676e-06,3.071582397277449e-06,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.47556373982611,-0.017707904409192565,-0.03963687407169658
210.1071034483,4.6594524243,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027044571548171678,0.00028197320406227877,0.9979478189713628,0.000147097397063796,0.0008378378646733873,0.0008948140027004834,0.0001724317641996343,0.8471682895731099,0.06595628402847707,0.04969171039093367,0.01706179064064109,0.020121925366838257,0.0269890711915129,3.978186079441649e-06,2.2658966076926802e-05,2.4199861318339107e-05,4.663343184074478e-06,0.00023887875699089018,1.8597904735551385e-05,1.4011730794266397e-05,4.810967773981368e-06,5.673843767589427e-06,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.429736852039667,-0.03398856060869804,-0.06983109127203946
210.1071034483,4.9935623995,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027043275908520056,0.00030184942750781396,0.9972714777388034,0.00022715525622861427,0.0011588063870221208,0.0010907113537676613,0.00025184926417814595,0.7936918312146979,0.09510468082169596,0.06426949109393118,0.01946483218821427,0.027469164681460694,0.02696948772818798,6.143022268260985e-06,3.133792084879449e-05,2.949640807649429e-05,6.810829138527357e-06,0.00023957542486978506,2.8707293459342298e-05,1.9399709092921674e-05,5.875448452548147e-06,8.291551633216774e-06,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.39152405984268,-0.05097281374392537,-0.09855580554973997
210.1071034483,5.3276723747,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02704253374665643,0.00032169876874099543,0.9966851042613982,0.0003149597705864163,0.001441848185545325,0.001228451103228651,0.00032963667924132227,0.7468343058962473,0.12368888252552536,0.07511218080611756,0.020608830343954294,0.03375580042815554,0.026952890566778645,8.517310224922331e-06,3.899122821516479e-05,3.322043041517812e-05,8.91421102251922e-06,0.00024025567666035872,3.9790561215411136e-05,2.416349608277905e-05,6.629835346842161e-06,1.0859199435604404e-05,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.3588359926095,-0.06813652289925543,-0.12587063692680545
210.1071034483,5.6617823499,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027042193436744986,0.00034152378368396466,0.9961681183095282,0.0004097602003938484,0.0016888339012665152,0.0013288668719737505,0.0004044207168376299,0.7054295510723173,0.15153811390210956,0.0829586079343595,0.021037864082512448,0.0390358630087012,0.026938570950844527,1.1080814601729838e-05,4.566977304058179e-05,3.5935475003596394e-05,1.0936423254550257e-05,0.0002409209694046984,5.175387003218006e-05,2.8332337670897028e-05,7.184930942088631e-06,1.3331675634100548e-05,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.33037196135366,-0.08519896583315045,-0.1518623470307645
210.1071034483,5.9958923252,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02704215989733351,0.0003613265607342345,0.9957063684991652,0.0005108233982588138,0.0019031977058398856,0.001404288313624638,0.0004753220831115459,0.6685722190181675,0.17852409168745495,0.0884569997354127,0.021051231208393067,0.04339545835057181,0.026926050827747707,1.3813768015014119e-05,5.146657667756049e-05,3.797498911899429e-05,1.2853735774236072e-05,0.00024157290050028985,6.450549605763124e-05,3.196186348726576e-05,7.60636897174985e-06,1.567993171729783e-05,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.305250151102456,-0.10201296160459705,-0.1766357314585214
210.1071034483,6.3300023004,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02704236903441421,0.00038110905259178355,0.995289455373471,0.0006174414648362292,0.0020888870462128476,0.0014623663716115981,0.0005418497438683193,0.6355480580759422,0.20455254652847643,0.09214319520130171,0.020820597411401392,0.04693560278287826,0.02691498474827054,1.6697079949250595e-05,5.648845437489528e-05,3.9545851084638144e-05,1.465290073488991e-05,0.00024221311828987016,7.795682721270438e-05,3.5116605825947874e-05,7.934918153854126e-06,1.7887583109407016e-05,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.282830551571983,-0.11850723875154046,-0.2003040910605698
210.1071034483,6.6641122756,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027042774935559073,0.0004008731509774447,0.9949093910676956,0.0007289476925124689,0.002249808327616052,0.00150804643853006,0.0006038064736457601,0.6057857373798604,0.22955984072722604,0.09444564020494005,0.02044776454588127,0.049761017142092176,0.02690511074391782,1.9712768388409815e-05,6.084106025186745e-05,4.0781760429539834e-05,1.632860257143587e-05,0.00024284323736065944,9.202437669020344e-05,3.786072138503635e-05,8.196959803952303e-06,1.994785573759313e-05,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.262626296467243,-0.13465463100943964,-0.2229815484240234
210.1071034483,6.9982222508,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027043343139089918,0.0004206206710671063,0.9945598720091972,0.0008447297454123888,0.0023895557497233405,0.001544637244082723,0.0006612052515843637,0.5788226684175743,0.2535097483501214,0.09570003678597824,0.019994656474108193,0.051972889972217905,0.02689622389111407,2.28443163649833e-05,6.462157608975357e-05,4.1772155017147264e-05,1.7881200503964225e-05,0.0002434647792186533,0.00010663144047308131,4.025341369406493e-05,8.41016582389565e-06,2.1860871857411174e-05,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.244255806855083,-0.15045730101928712,-0.2447813948578208
210.1071034483,7.332332226,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027044046886806318,0.00044035331444620106,0.994235843079379,0.0009642369491052945,0.0025113022537870512,0.001574418116721269,0.0007141996010074744,0.5542801842420152,0.2763894919158264,0.09616609979304148,0.019499627983660003,0.053664596065456885,0.026888160756782135,2.6076869261594663e-05,6.79157758983594e-05,4.25786373680473e-05,1.9314847496184503e-05,0.00024407911626282236,0.00012170902884323564,4.234706078122995e-05,8.586725813072574e-06,2.36313827458405e-05,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.22741449463697,-0.16592148496121695,-0.2657987134627646
210.1071034483,7.6664422013,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02704486490130308,0.00046007264359913363,0.9939332100613347,0.0010869820729759272,0.002617779712202864,0.0015989989845381642,0.0007630291689482635,0.531845309146447,0.2982052562182645,0.0960431670733877,0.018986699489103323,0.05491956807279751,0.02688078938702729,2.9397283313772314e-05,7.079749865789852e-05,4.324471151415546e-05,2.063602078995935e-05,0.00024468747736480437,0.00013719608056349394,4.418683377508675e-05,8.735261027174085e-06,2.526699086857453e-05,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.211856370405222,-0.18107021135530843,-0.28612829372613646
210.1071034483,8.0005521765,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.027045779977016005,0.0004797800658093705,0.9936486344761494,0.0012125391102664593,0.0027113047312264603,0.0016195419355881893,0.0008079797467695731,0.5112570293704667,0.31897781924074087,0.09548352107994867,0.01847096968950406,0.05581066061933979,0.026874002342504335,3.279406598979341e-05,7.332935121139336e-05,4.38017748534688e-05,2.1852442457014983e-05,0.00024529093119686577,0.00015303919910705213,4.581109002744819e-05,8.862003053193145e-06,2.6776842424811288e-05,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.197381196498462,-0.19592697564269201,-0.30585200370811094
210.1071034483,8.3346621517,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02704677803157342,0.000499476831096974,0.993379379675987,0.0013405386408643705,0.0027938242862499928,0.0016369019767284519,0.0008493554201701722,0.49229590266920253,0.33873858175871807,0.09460319442853625,0.01796188040531189,0.0564004407382312,0.02686771158323852,3.625725106220575e-05,7.556394532942259e-05,4.42729244240182e-05,2.2972327519256425e-05,0.0002458903974272376,0.00016919207338712776,4.725210376481619e-05,8.971543105388015e-06,2.8170713412404398e-05,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.183824979194583,-0.21051605849304522,-0.3250418713186001
210.1071034483,8.6687721269,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02704784743282738,0.0005191640383642872,0.9931231917939819,0.0014706620200466793,0.0028669670030426284,0.0016517189794776903,0.0008874602034510385,0.47477606656496146,0.3575262128498718,0.09349048708221795,0.01746523487427255,0.05674199862867625,0.02686184457364619,3.9778241943476305e-05,7.754528609324736e-05,4.467544295881791e-05,2.400388818564964e-05,0.00024648666003657707,0.00018561475248422916,4.85368988222485e-05,9.067321868308122e-06,2.9458405152924412e-05,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.17105270356319,-0.2248610838562506,-0.3437607703337413
