T_K,P_bubble_bar,P_dew_bar
200,20.28038909537129,2.4960649459188256
205,20.942635639564244,3.2058045237445127
210,21.745916457699238,4.06248974923282
215,22.705721234729886,5.085267271764122
220,23.83847893726386,6.294269201131168
225,25.161443601723462,7.710594967483447
230,26.692596933472082,9.356314998106647
235,28.450562631974666,11.254501193910619
240,30.454527593087256,13.429290504306437
245,32.72416456502162,15.90599022186556
250,35.2795489550896,18.71123752354638
255,38.14105839043565,21.873232335219765
260,41.32923556589365,25.422073836895823
265,44.86457920760676,29.390251008976858
270,48.76719647310488,33.81337551643156
275,53.05618314445444,38.731321889763095
280,57.74844381672539,44.190109294601974
285,62.85626975275949,50.24527816405641
290,68.38182473505772,56.968722954264635
295,74.30241351933263,64.46528802355452
