T,P,z_carbon dioxide,z_hydrogen,z_oxygen,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_oxygen,y_carbon dioxide,y_hydrogen,y_oxygen,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_oxygen,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_oxygen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,12.5341754058,0.95,0.008117,0.041883,0.02779456325388796,0.0007920188269654022,0.9702876661360994,0.0013998329650098285,0.028312500898890893,0.21239812620956028,0.2523341001008372,0.5352677736896027,0.026968721910887138,3.890774589084321e-05,0.0007869335971099826,0.0001682233147701454,0.00019985335796523544,0.00042394215423002146,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.184192003889176,-0.5666572960726022,-1.123497089797283
200.0,13.532770454,0.95,0.008117,0.041883,0.027797461421276256,0.0008557262131697099,0.968296162965639,0.0016452149454893848,0.030058622088871553,0.19863599760875486,0.2738921972533927,0.5274718051378524,0.026916175234407178,4.573279897694829e-05,0.0008355533878921293,0.00016997803003292734,0.00023437673277237694,0.00045137145036440554,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.073407712323565,-0.611307480868625,-1.2030648322683568
200.0,14.5313655021,0.95,0.008117,0.041883,0.027800585457587255,0.000919369968201745,0.9664830506373434,0.0019106091108562486,0.03160634025180041,0.18676442637916577,0.295499379306591,0.5177361943142432,0.026868794642553095,5.311605186240394e-05,0.0008786747631717572,0.00017170560474143076,0.00027167325495673595,0.00047599110850357824,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.97338230291167,-0.6547039834128761,-1.2780081832383168
200.0,15.5299605502,0.95,0.008117,0.041883,0.027803923664638817,0.000982934665737606,0.9648355069804826,0.0021944605531895684,0.032970032466327924,0.17641798303823605,0.3169416338211902,0.5066403831405737,0.02682621278501843,6.1014613705943834e-05,0.0009166962659144451,0.0001734073511877912,0.00031153291889836235,0.0004979943956514524,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.883268025490377,-0.6970196210649284,-1.3487950264048116
200.0,16.5285555983,0.95,0.008117,0.041883,0.027807459462772566,0.0010464122507649902,0.9633381092346264,0.00249493950941578,0.03416695125595779,0.16731991547665076,0.3380194398857445,0.4946606446376047,0.026787985421485843,6.937792927014897e-05,0.0009500961120165724,0.00017508560935173003,0.0003537076828931632,0.0005176189585200969,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.80208577485175,-0.7384067007381709,-1.4159031247008471
200.0,17.5271506464,0.95,0.008117,0.041883,0.02781117360307587,0.0011098004054905127,0.961974361243037,0.0028101132461425043,0.03521552551082052,0.1592568628565404,0.35856444308599505,0.48217869405746455,0.02675363596223812,7.815254733277225e-05,0.0009793850935049765,0.0001767433309753355,0.0003979349643313172,0.00053512211018386,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.728812672226105,-0.7789952849793345,-1.4797929916799788
200.0,18.5257456945,0.95,0.008117,0.041883,0.02781504604686059,0.0011731008188860276,0.9607279195596127,0.003138082439791586,0.036133998000595746,0.1520617139252102,0.3784468596176105,0.46949142645717934,0.026722691321055203,8.72859075616476e-05,0.0010050688182437393,0.00017838372112687697,0.0004439563209222644,0.0005507607768368863,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.662450784671314,-0.8188937118999142,-1.5408891633363133
200.0,19.5243407427,0.95,0.008117,0.041883,0.02781905732713036,0.0012363176656853283,0.959583426276394,0.003477072477802863,0.03693950124580313,0.14560171550678108,0.39757580433408335,0.45682248015913557,0.026694706345747173,9.672887859058505e-05,0.0010276221027926006,0.00018000997303512284,0.0004915299903472807,0.0005647777023029247,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.602072478965734,-0.8581905830294616,-1.5995700614089294
200.0,20.5229357908,0.95,0.008117,0.041883,0.027823189390765213,0.0012994564289925358,0.9585269755718465,0.003825483347892114,0.037647541080261415,0.1397700563228851,0.41589526393770526,0.44433467973940965,0.026669277577492868,0.00010643714769962086,0.001047474665572727,0.00018162509826942188,0.0005404377745113986,0.0005773935562117153,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.546844577636243,-0.896957485547226,-1.6561648238395783
200.0,21.5215308389,0.95,0.008117,0.041883,0.02782742601962558,0.0013625230753430905,0.9575462986126797,0.004181908023379073,0.038271793363941306,0.13447980354308364,0.43337806460427947,0.4321421318526368,0.02664604878501065,0.00011637173614145979,0.001065005498473474,0.00018323183549505696,0.0005904876133708594,0.000588803626477174,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.496036550559023,-0.9352518338521207,-1.7109548074370267
200.0,22.520125887,0.95,0.008117,0.041883,0.02783175295637237,0.0014255235262973466,0.9566307611768091,0.0045451301396106205,0.038824108683580404,0.1296594632771245,0.45001945437043567,0.42032108235244003,0.02662471101553941,0.00012649893920020506,0.0010805430016327612,0.00018483261530862782,0.0006415133194965513,0.0005991775914921677,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.449018328492706,-0.9731195406642605,-1.7641777773738063
200.0,23.5187209351,0.95,0.008117,0.041883,0.027836157847510375,0.0014884633514479794,0.9557712531581124,0.004914109908389556,0.039314636933498015,0.12524968145635515,0.4658312175097312,0.4089191010339136,0.026604999469022016,0.00013678993908994644,0.001094368439398412,0.00018642956062831824,0.0006933726952236272,0.0006086610955960339,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.40525231771132,-1.0105973423733197,-1.8160332622501478
200.0,24.5173159833,0.95,0.008117,0.041883,0.027840630088054246,0.0015513476132682242,0.9549600265883164,0.005287964610662966,0.039752008801020665,0.1212007582344054,0.4808367211268278,0.3979625206387668,0.02658668884912376,0.00014722026664418944,0.0011067209722862932,0.0001880245070132439,0.000745944899691823,0.0006173782065631573,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.364282831701754,-1.047714715240776,-1.8666880913797534
200.0,25.5159110314,0.95,0.008117,0.041883,0.027845160624128524,0.001614180809049906,0.9541905182369167,0.005665947664767452,0.04014353409831579,0.11747075125261643,0.49506697704939145,0.3874622716979922,0.026569588246327384,0.00015776922281335562,0.0011178031549877836,0.00018961903229664865,0.000799127613547478,0.0006254341632057795,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.325724947799333,-1.084495417563307,-1.9162815921890157
200.0,26.5145060795,0.95,0.008117,0.041883,0.027849741747594924,0.0016769668708154022,0.9534571773961037,0.006047428523478053,0.04049539408041817,0.11402401106063517,0.5085576379944432,0.37741835094492165,0.026553536157872287,0.00016841932261590307,0.0011277862671067302,0.00019121448902617417,0.0008528343108168135,0.0006329180709724146,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.289253906153334,-1.1209587239372887,-1.9649302169260245
200.0,27.5131011276,0.95,0.008117,0.041883,0.027854366901341843,0.0017397091970966388,0.9527553091327471,0.006431874499569095,0.04081281636768381,0.110830037762989,0.5213467809180264,0.3678231813189845,0.026538395947784905,0.00017915579217438204,0.0011368151613825545,0.00019281203601083976,0.0009069917896398171,0.0006399053714459819,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.25459558326785,-1.1571203857085735,-2.012731502809551
200.0,28.5116961757,0.95,0.008117,0.041883,0.027859030504012422,0.0018024107000252634,0.9520809369824385,0.006818834919634416,0.04110022809792719,0.10786257934962294,0.5334733186120306,0.35866410203834637,0.02652405186568248,0.00018996613002792028,0.001145012508302022,0.0001944126671520844,0.0009615380176443104,0.0006464600152288684,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.22151822109448,-1.1929933797684669,-2.0597673953372038
200.0,29.5102912239,0.95,0.008117,0.041883,0.027863727797117103,0.001865073857778188,0.9514306855126817,0.007207927617755655,0.041361386869562575,0.10509891392289453,0.5449758947554348,0.3499251913216707,0.02651040563894989,0.00020083973312246632,0.001152482425044745,0.00019601723683847062,0.0010164202944276386,0.0006526363265120789,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.18982539964461,-1.2285884906252864,-2.1061069988364682
200.0,30.508886272,0.95,0.008117,0.041883,0.027868454714281926,0.0019277007666911245,0.9508016813836824,0.007598827586884131,0.041599491029433514,0.10251927333372148,0.5558921412771416,0.34158858538913695,0.026497373599904266,0.00021176758248671662,0.001159313531890945,0.00019762648180603185,0.0010715937069375168,0.0006584805779475759,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.159350146894724,-1.2639148004413823,-2.1518088716290986
200.0,31.5074813201,0.95,0.008117,0.041883,0.027873207770865396,0.001990293186846707,0.950191470730715,0.007991257552272655,0.04181727171701238,0.1001063729647282,0.566258208174412,0.33363541886085984,0.026484884285781385,0.00022274198210499294,0.0011655815029790193,0.00019924103207163394,0.0011270198537255565,0.0006640323010495168,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.12995005086376,-1.2989726289342443,-2.1969154591658153
203.5757241379,3.0527812274,0.95,0.008117,0.041883,0.027523008341934312,0.0001887332345949328,0.9993515133042843,1.3004061178330766e-05,0.0006354826345373307,0.9407740410069372,0.009631991723769997,0.04959396726929273,0.027505160037198495,3.579108842902218e-07,1.7490393851525348e-05,0.0001775553277821852,1.8178769536187338e-06,9.360029859128843e-06,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,19.03251880949826,-0.011414700788247245,-0.023765045056112655
203.5757241379,4.0361022828,0.95,0.008117,0.041883,0.027523888864354945,0.0002492512606203263,0.9960078783169851,8.623184914425335e-05,0.0039058898338705348,0.7202736920962705,0.048216191364924534,0.231510116538805,0.027414010150818662,2.3734358324142503e-06,0.0001075052777038664,0.00017952912574665215,1.2017946480018331e-05,5.7704188393655794e-05,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.83978058469204,-0.06963755793047355,-0.14514970819827866
203.5757241379,5.0194233382,0.95,0.008117,0.041883,0.02752480921739607,0.00031007878117831353,0.9927417562403592,0.00016947209047963758,0.007088771669161091,0.5854654422623107,0.07589962819414262,0.33863492954354657,0.027325027442658602,4.664686958125309e-06,0.00019511708777934133,0.0001815404107587196,2.3534864202326903e-05,0.000105003506217267,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.652730995751217,-0.12561739104680214,-0.2619933090528015
203.5757241379,6.0027443936,0.95,0.008117,0.041883,0.027525792436489296,0.00037117579065926414,0.9895650450793151,0.0002642619194793182,0.010170693001205591,0.49459344484741136,0.09850457293455311,0.40690198221803553,0.0272385620332584,7.274018744455961e-06,0.00027995638448643947,0.00018358111294612708,3.65625127425359e-05,0.00015103216497060117,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.471989337549278,-0.17943456126824842,-0.3742215305444816
203.5757241379,6.986065449,0.95,0.008117,0.041883,0.02752686490137283,0.0004325067056700657,0.9864913706359499,0.00037225909814108277,0.013136370265909013,0.42922017536023527,0.11864463265562412,0.45213519198414054,0.027155014685865904,1.0247125902836475e-05,0.00036160308960408847,0.00018564060405218326,5.131459921531909e-05,0.00019555150240256332,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.298263794826756,-0.23117598103618064,-0.48174529260611365
203.5757241379,7.9693865044,0.95,0.008117,0.041883,0.027528055536521503,0.0004940349123268729,0.983535376493675,0.0004952003594141266,0.01596942314691092,0.3799510242722202,0.1376756790008993,0.48237329672688045,0.02707481646625147,1.3631902995657486e-05,0.00043960716727437584,0.00018770907096483187,6.801659200475198e-05,0.00023830924935728902,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.132304701039832,-0.28094194326409294,-0.5844811725990837
203.5757241379,8.9527075598,0.95,0.008117,0.041883,0.027529394621343375,0.0005557212753730653,0.9807119179071555,0.0006348192883514099,0.018653262804493063,0.3414978501146787,0.15636313241779576,0.5021390174675257,0.026998405397920592,1.7476190702266333e-05,0.0005135130327205158,0.00018977762080288915,8.689431936854495e-05,0.0002790493352016313,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.974858563230008,-0.32883711694604045,-0.6823563729521354
203.5757241379,9.9360286152,0.95,0.008117,0.041883,0.02753091206579906,0.000617524410597311,0.9780350250152339,0.0007927272195920955,0.021172247765173936,0.31065690371458454,0.17514817742611008,0.5141949188593053,0.026926196270965985,2.182450337475536e-05,0.0005828912914583143,0.00019183822136433442,0.00010815827503225187,0.0003175279142007247,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.82661098742713,-0.37498589668057036,-0.7753407453179122
203.5757241379,10.9193496706,0.95,0.008117,0.041883,0.02753263521253107,0.0006794020661487595,0.9755166659895296,0.0009702685693139699,0.023513065441156486,0.28537417241738505,0.19426601702202995,0.5203598105605849,0.02685854450843423,2.671405057710595e-05,0.0006473766535197324,0.00019388380236586375,0.00013198473334725722,0.00035353353043563845,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.68812001573269,-0.41952287059917737,-0.8634559836466984
203.5757241379,11.902670726,0.95,0.008117,0.041883,0.02753458646162484,0.0007413132300704488,0.9731654889900875,0.00116837364129988,0.02566613736861264,0.2642722440497747,0.2138051234808773,0.521922632469348,0.026795709298066978,3.2170685045854995e-05,0.000706706478512005,0.0001959085108545044,0.00015849656669322029,0.00038690815252272404,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.559749924707113,-0.4625922257729407,-0.9467928144876758
203.5757241379,12.8859917814,0.95,0.008117,0.041883,0.027536781186496054,0.0008032205085920877,0.9709858050352784,0.0013874415550139921,0.027626753409707577,0.24639310345027313,0.23374397617112358,0.5198629203786033,0.02673782364845018,3.820567450947213e-05,0.0007607518635364013,0.00019790799386691126,0.00018774795542050672,0.00041756455930466973,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.441619856843676,-0.5043435578345452,-1.0255196207622994
203.5757241379,13.8693128368,0.95,0.008117,0.041883,0.027539226442685423,0.0008650922380127911,0.9689770742260219,0.001627284633482484,0.029395641140495667,0.23105003203109958,0.2539810673116624,0.514968900657238,0.026684879064881217,4.481416000817648e-05,0.0008095332177960298,0.00019987958930271101,0.0002197170499335234,0.00044549559877655673,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.33358116321296,-0.5449264399423761,-1.0998811608815728
203.5757241379,14.8526338922,0.95,0.008117,0.041883,0.027541920792635666,0.0009269038547535904,0.9671340393496201,0.0018871507641948081,0.030978809886185187,0.21773816286958153,0.2743636656794165,0.5078981714510019,0.02663672910762902,5.1975756871215275e-05,0.0008532159281354312,0.0002018223424907802,0.0002543087393225765,0.0004707727729402336,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.23523043072721,-0.5844847293281568,-1.1701867955251437
203.5757241379,15.8359549476,0.95,0.008117,0.041883,0.027544855242624827,0.0009886382815123653,0.9654474615080995,0.0021658172775510637,0.032386721214349344,0.20607823448456175,0.29471518025556226,0.49920658525987593,0.026593110571600204,5.965712339211985e-05,0.0008920875476324992,0.0002037368315979194,0.00029136670934346606,0.0004935347405709798,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.14595469585182,-0.6231515590426646,-1.2367906054216071
203.5757241379,16.819276003,0.95,0.008117,0.041883,0.027548014974580332,0.0010502853910277644,0.9639052462215111,0.0024617301489431955,0.03363302362954575,0.19577997601331534,0.31485862073569776,0.489361403250987,0.02655367615698673,6.781577900646303e-05,0.0009265230385871404,0.00020562484866255124,0.0003306914095978549,0.0005139691327673584,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.064996522733257,-0.6610458048426651,-1.300068001405414
203.5757241379,17.8025970584,0.95,0.008117,0.041883,0.02755138140236772,0.0011118408381054867,0.9624936820627553,0.002773154844017179,0.034733163093227375,0.18661755341768574,0.3346338401789407,0.4787486064033736,0.026518030531880225,7.640424679534086e-05,0.0009569466236921495,0.00020748901699711516,0.00037205956932301093,0.0005322922517853606,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.99152347885431,-0.6982703406446511,-1.3603936290492733
203.5757241379,18.7859181138,0.95,0.008117,0.041883,0.02755493412263271,0.0011733046249310178,0.9611985558027093,0.0030983106413283007,0.03570313355596235,0.17841268015628492,0.35390775548731035,0.46767956435640473,0.026485762883913355,8.537374561325322e-05,0.0009837974931060998,0.00020933242277370752,0.000415241606312217,0.0005487305958450932,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.92468929105008,-0.7349119275462783,-1.4181239268971737
203.5757241379,19.7692391692,0.95,0.008117,0.041883,0.027558652489947315,0.0012346797035166753,0.9600060092825324,0.0034354727094813922,0.036558518007986186,0.17102274475504423,0.37257831281217135,0.45639894243278445,0.02645647199807845,9.467699853929541e-05,0.0010075034933295722,0.00021115831178876603,0.0004600148807996748,0.0005635065109282345,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.863679762006488,-0.7710422927169631,-1.4735856573861952
203.5757241379,20.7525602246,0.95,0.008117,0.041883,0.027562516721772533,0.0012959707968945291,0.9589031046743562,0.003783038459087178,0.03731385686655649,0.1643323070081994,0.3905738720585487,0.4450938209332519,0.02642978285714654,0.00010427006078769893,0.0010284638038382903,0.00021296987086893258,0.0005061723322178992,0.0005768285938076973,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.80774212069363,-0.8067198325087048,-1.5270700068145189
203.5757241379,21.73588128,0.95,0.008117,0.041883,0.027566508564805248,0.0013571835048341546,0.9578781324199711,0.004139562721604488,0.03798230485842446,0.15824690558397927,0.40784984341250635,0.4339032510035145,0.026405355741394788,0.00011411329121965864,0.0010470395321908019,0.00021477008994962455,0.0005535270799286465,0.0005888863349558837,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.756200086244526,-0.8419918507264121,-1.5788313476195412
203.5757241379,22.7192023354,0.95,0.008117,0.041883,0.02757061161566033,0.001418323682574369,0.956920725253816,0.00450376966108226,0.038575505085101845,0.15268848118505732,0.4243840910483411,0.42292742776660164,0.026382889662948966,0.00012417168413209314,0.001063550268579273,0.00021656168892107775,0.0006019140068416595,0.0005998479868116319,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.708458378485105,-0.8768961829465507,-1.6290883448218434
203.5757241379,23.7025233908,0.95,0.008117,0.041883,0.027574811401107003,0.0014793970439615563,0.9560218435828709,0.0048745494163957796,0.03910360700073331,0.14759194724753927,0.44017213778814424,0.41223591496431644,0.026362122032136285,0.00013441478082248983,0.0010782745881482284,0.00021834709047053956,0.0006511893594780194,0.0006098605940129973,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.664000385268007,-0.9114632207158024,-1.678027311690876
203.5757241379,24.6858444462,0.95,0.008117,0.041883,0.027579095308963197,0.0015404089314229818,0.9551736859133106,0.00525094598516176,0.039575368101527605,0.14290258762852862,0.4552227613183576,0.40187465105311376,0.02634282612041687,0.00014481633978699382,0.0010914528487593316,0.00022012842230644078,0.0007012292073218303,0.0006190513017947107,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.622381974667874,-0.9457173403880752,-1.7258059528093028
203.5757241379,25.6691655016,0.95,0.008117,0.041883,0.02758345243775973,0.0016013642009984667,0.9543695628770233,0.005632140984614827,0.039998296138361825,0.1385740582971767,0.46955424745556323,0.3918716942472601,0.026324807445663918,0.00015535389297188033,0.001103291099123932,0.0002219075361441733,0.0007519273623021143,0.0006275293025521791,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.583223559777768,-0.9796782750465542,-1.7725574377679347
203.5757241379,26.652486557,0.95,0.008117,0.041883,0.02758787341111189,0.001662267181773083,0.9536037598225028,0.006017436264246627,0.04037880391325062,0.1345668357087412,0.48319136261042506,0.3822418016808337,0.026307899810343552,0.00016600826991746998,0.0011139653308508675,0.0002236860347536907,0.000803193144583527,0.0006353880024358652,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.546201755084628,-1.0133618743738442,-1.8183938834728064
203.5757241379,27.6358076124,0.95,0.008117,0.041883,0.02759235018517812,0.0017231216804202093,0.9528714026360364,0.006406237096381028,0.04072236026758254,0.1308469994885712,0.49616299817374654,0.37299000233768226,0.026291961422975376,0.000176763137332624,0.0011236256248701212,0.00022546530163668907,0.0008549492191754753,0.0006427071596080448,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.51104139111257,-1.0467811399650309,-1.8634099312466432
