T,P,z_carbon dioxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
228.0546206897,7.7293902196,0.96,0.04,0.025888748119899514,0.0004491563589158332,0.9125705625488697,0.0874294374511304,0.9732681698512817,0.02673183014871825,0.02362530943546269,0.002263438684436824,0.0004371495874190784,1.2006771496754785e-05,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,77.81140966522031,85.8314802052782,3.87,14.552028356282522,-0.09388808901477042
228.0546206897,7.743725979,0.96,0.04,0.025883387580175218,0.0004500698826338122,0.9147780903049527,0.08522190969504731,0.9739746103796522,0.026025389620347828,0.023677555861215616,0.0022058317189596016,0.00043835663858188305,1.1713244051929181e-05,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,77.81140966522031,85.8314802052782,3.87,14.525324004115134,-0.09168388323832666
228.0546206897,7.7580617385,0.96,0.04,0.025878014645059736,0.000450983748937395,0.916984647475283,0.08301535252471717,0.9746789106716128,0.02532108932838725,0.023729742136660313,0.0021482725083994277,0.0004395643491449003,1.1419399792494747e-05,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,77.81140966522031,85.8314802052782,3.87,14.498638983756694,-0.08947088835781614
228.0546206897,7.7723974979,0.96,0.04,0.02587262933943435,0.00045189795806706144,0.9191902215217369,0.08080977847826315,0.9753810855070643,0.024618914492935705,0.02378186789386445,0.0020907614455699017,0.0004407727208778762,1.112523718918523e-05,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,77.81140966522031,85.8314802052782,3.87,14.471973475216307,-0.08724921186352042
228.0546206897,7.7867332573,0.96,0.04,0.02586723168891467,0.00045281251026300446,0.9213947997850155,0.07860520021498449,0.976081149570283,0.023918850429716882,0.02383393276300014,0.002033298925914529,0.00044198175555731895,1.0830754705685445e-05,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,77.81140966522031,85.8314802052782,3.87,14.445327659853547,-0.08501896181729585
228.0546206897,7.8010690168,0.96,0.04,0.02586182171986862,0.00045372740576517354,0.9235983694798305,0.07640163052016954,0.9767791174490125,0.02322088255098751,0.023885936372248725,0.001975885347619898,0.0004431914549657362,1.0535950799437348e-05,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,77.81140966522031,85.8314802052782,3.87,14.41870172042822,-0.08278024809085593
228.0546206897,7.8154047762,0.96,0.04,0.025856399459406872,0.00045464264481323346,0.9258009177011671,0.07419908229883287,0.9774750036370694,0.022524996362930587,0.023937878347966846,0.0019185211114400283,0.00044440182089238226,1.0240823920851226e-05,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,77.81140966522031,85.8314802052782,3.87,14.392095841025332,-0.08053318256867037
228.0546206897,7.8297405357,0.96,0.04,0.025850964935398846,0.0004555582276465834,0.9280024314202554,0.07199756857974463,0.9781688225336722,0.021831177466327713,0.023989758314609894,0.001861206620788952,0.0004456128551325851,9.945372513998281e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,77.81140966522031,85.8314802052782,3.87,14.365510207095845,-0.07827788038216887
228.0546206897,7.8440762951,0.96,0.04,0.025845518176471412,0.0004564741545043451,0.9302028974874885,0.06979710251251149,0.9788605884449256,0.021139411555074334,0.02404157589481926,0.0018039422816521543,0.00044682455948802315,9.64959501632194e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,77.81140966522031,85.8314802052782,3.87,14.338945005419168,-0.07601445606639423
228.0546206897,7.8584120546,0.96,0.04,0.025840059204285948,0.000457390425625301,0.9324023056983826,0.06759769430161743,0.9795503155846621,0.020449684415337847,0.024093330781458932,0.001746728422827017,0.00044803693576666654,9.353489858634462e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,77.81140966522031,85.8314802052782,3.87,14.312400389540485,-0.07374298614371888
228.0546206897,7.872747814,0.96,0.04,0.025834588064868443,0.000458307041247937,0.9346006363598924,0.06539936364010755,0.9802380180751854,0.019761981924814664,0.02414502244552173,0.0016895656193467137,0.00044924998578278004,9.05705546515702e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,77.81140966522031,85.8314802052782,3.87,14.285876619922606,-0.0714636538756519
228.0546206897,7.8870835734,0.96,0.04,0.025829104780990802,0.00045922400161158667,0.9367978792068707,0.06320212079312924,0.9809237099489799,0.019076290051020208,0.024196650580644227,0.0016324542003465726,0.0004504637113584539,8.760290253132799e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,77.81140966522031,85.8314802052782,3.87,14.25937385069218,-0.06917653816186409
228.0546206897,7.9014193329,0.96,0.04,0.025823609384365526,0.00046014130695249333,0.9389940206077708,0.06100597939222914,0.9816074051453896,0.01839259485461038,0.024248214802429946,0.0015753945819355784,0.0004516781143178452,8.463192634648125e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,77.81140966522031,85.8314802052782,3.87,14.232892273883431,-0.06688175708603872
228.0546206897,7.9157550923,0.96,0.04,0.025818101907452946,0.00046105895750933666,0.9411890468258559,0.058810953174144046,0.9822891175181881,0.017710882481811855,0.02429971472512845,0.0015183871823244942,0.0004528931964957021,8.165761013634548e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,77.81140966522031,85.8314802052782,3.87,14.20643208265452,-0.06457942892208557
228.0546206897,7.9300908518,0.96,0.04,0.025812582383508184,0.0004619769535195571,0.943382944002735,0.05661705599726495,0.9829688608308387,0.017031139169161325,0.024351149961267086,0.0014614324222410977,0.00045410895973122033,7.86799378833675e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,77.81140966522031,85.8314802052782,3.87,14.179993471474527,-0.06226967346336032
228.0546206897,7.9444266112,0.96,0.04,0.025807050846566357,0.00046289529521977653,0.9455756981665989,0.05442430183340113,0.9836466487595579,0.01635335124044212,0.024402520121862902,0.0014045307247034576,0.0004553254058694994,7.569889350277153e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,77.81140966522031,85.8314802052782,3.87,14.153576636025537,-0.05995261096815696
228.0546206897,7.9587623706,0.96,0.04,0.025801507331447093,0.0004638139828482862,0.9477672952327735,0.05223270476722646,0.9843224948938734,0.015677505106126643,0.024453824816454188,0.001347682514992905,0.00045654253676388924,7.271446084396942e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,77.81140966522031,85.8314802052782,3.87,14.127181773186688,-0.057628363220251444
231.5614482759,8.6374982868,0.96,0.04,0.02567833020706573,0.0004983851746231726,0.8874673774412547,0.11253262255874533,0.9640327966323115,0.035967203367688494,0.022788680365935173,0.0028896498411305565,0.00048045965369206004,1.7925520931112593e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,14.085051071776496,-0.11603255972295301
231.5614482759,8.6529367516,0.96,0.04,0.025673054018842522,0.000499369551194769,0.8895635346254439,0.11043646537455606,0.9647441612659875,0.03525583873401258,0.022837812677631512,0.0028352413412110096,0.00048176385882917007,1.7605692365599015e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,14.059699167215072,-0.11408271791448144
231.5614482759,8.6683752164,0.96,0.04,0.02566776591576399,0.0005003543166532228,0.8916588577108914,0.10834114228910872,0.9654534289481242,0.03454657105187586,0.02288689083644067,0.0027808750793233217,0.0004830687907018495,1.7285525951373357e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,14.034364264910174,-0.11212449716950701
231.5614482759,8.6838136811,0.96,0.04,0.025662465912605303,0.0005013394712963882,0.8937533373378977,0.10624666266210225,0.9661606133456251,0.03383938665437488,0.02293591455371103,0.0027265513588942735,0.0004843744510820898,1.6965020214298356e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,14.009046501081945,-0.11015784534375328
231.5614482759,8.6992521459,0.96,0.04,0.02565715402471696,0.0005023250154219771,0.8958469640452192,0.10415303595478086,0.9668657280368685,0.033134271963131526,0.022984883539083265,0.0026722704856336956,0.00048568084174710116,1.664417367487603e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,13.983746013092652,-0.10818290585620716
231.5614482759,8.7146906107,0.96,0.04,0.02565183026800572,0.0005033109493275235,0.8979397282794508,0.10206027172054924,0.9675687865155846,0.03243121348441526,0.023033797500723645,0.002618032767282073,0.0004869879644808388,1.6322984846684623e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,13.958462939339475,-0.10619975977302154
231.5614482759,8.7301290754,0.96,0.04,0.02564649465895583,0.000504297273310392,0.9000316203885381,0.09996837961146192,0.968269802189175,0.031730197810824874,0.023082656145186002,0.002563838513769827,0.0004882958210727937,1.6001452237598354e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,13.933197419323536,-0.10420848970741936
231.5614482759,8.7455675402,0.96,0.04,0.025641147214616362,0.0005052839876677726,0.9021226306284152,0.09787736937158473,0.9689687883816835,0.03103121161831652,0.023131459177580176,0.0025096880370361866,0.0004896044133191072,1.5679574348665484e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,13.907949593572392,-0.10220917858309697
231.5614482759,8.7610060049,0.96,0.04,0.025635787952626318,0.0005062710926967003,0.9042127491552827,0.09578725084471736,0.9696657583316135,0.030334241668386535,0.02318020630140612,0.0024555816512202002,0.0004909137430211205,1.5357349675579828e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,13.882719603723718,-0.10020191095830988
231.5614482759,8.7764444697,0.96,0.04,0.025630416891195034,0.0005072585886940245,0.9063019660348076,0.09369803396519241,0.9703607251957641,0.02963927480423593,0.0232288972187818,0.0024015196724132336,0.0004922238119869134,1.5034776707111078e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,13.857507592418724,-0.0981868284607117
231.5614482759,8.7918829345,0.96,0.04,0.025625034049125858,0.000508246475956418,0.9083902712348829,0.09160972876511705,0.9710537020472312,0.028946297952768752,0.023277531630288548,0.002347502418837309,0.0004935346220299387,1.4711853926479195e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,13.832313703380047,-0.09616389811140102
231.5614482759,8.8073213992,0.96,0.04,0.025619639445798408,0.0005092347547803454,0.9104776546341953,0.08952234536580479,0.9717447018788873,0.028255298121112653,0.023326109235184248,0.002293530210614161,0.000494846174970395,1.4388579809950357e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,13.807138081312983,-0.09413326838470049
231.5614482759,8.822759864,0.96,0.04,0.02561423310119067,0.0005102234254621259,0.9125641060155757,0.08743589398442439,0.9724337376016269,0.027566262398373106,0.02337462973126263,0.0022396033699280415,0.0004961584726340402,1.4064952828085725e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,13.781980871976286,-0.0920950266817151
231.5614482759,8.8381983288,0.96,0.04,0.025608815035879338,0.0005112124882978802,0.9146496150676153,0.08535038493238462,0.9731208220454814,0.026879177954518527,0.023423092814904796,0.0021857222209745405,0.0004974715168523493,1.3740971445530943e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,13.756842222160548,-0.09004926159470727
231.5614482759,8.8536367935,0.96,0.04,0.025603385271034725,0.0005122019435835358,0.9167341713884242,0.0832658286115758,0.973805967961326,0.026194032038673952,0.023471498181180602,0.002131887089854122,0.0004987853094630376,1.3416634120498207e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,13.731722279643552,-0.08799606206017785
231.5614482759,8.8690752583,0.96,0.04,0.025597943828426395,0.0005131917916148288,0.9188177644852469,0.08118223551475316,0.9744891880212576,0.025510811978742384,0.023519845523853663,0.002078098304572734,0.0005000998523099089,1.3091939304919839e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,13.706621193190886,-0.08593551806258048
231.5614482759,8.8845137231,0.96,0.04,0.025592490730428512,0.0005141820326872936,0.9209003837740926,0.07909961622590751,0.9751704948189192,0.02482950518108086,0.023568134535386524,0.0020243561950419905,0.0005014151472426657,1.2766885444627845e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,13.681539112556376,-0.08386772012856625
231.5614482759,8.8999521878,0.96,0.04,0.025587026000030162,0.0005151726670962945,0.9229820185777721,0.07701798142222785,0.9758499008693531,0.024150099130646936,0.023616364906909777,0.001970661093120384,0.0005027311961165193,1.2441470979775284e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,77.7476135787198,85.79222952765733,3.87,13.6564761885013,-0.08179276039416017
