T,P,z_carbon dioxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,2.183550871,0.96,0.04,0.02792980693252597,0.00013620645410741664,0.891444037548905,0.10855596245109504,0.9737970603476653,0.02620293965233468,0.02489785985989235,0.003031947072633623,0.00013263744461018153,3.5690094972351314e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,21.189865719724068,-0.08862051449627728,-0.08862051449627728
200.0,2.1899218386,0.96,0.04,0.027925369234472214,0.0001366177994315908,0.8947749294075191,0.10522507059248089,0.9746612736697919,0.025338726330208172,0.02498692028545378,0.0029384489490184326,0.00013315607839995845,3.4617210316323486e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,21.15038112819732,-0.08620398325289713,-0.08620398325289713
200.0,2.1962928061,0.96,0.04,0.027920913081136114,0.00013702923029144167,0.8981052634882631,0.10189473651173683,0.9755209767383934,0.024479023261606607,0.025075918999566644,0.0028449940815694704,0.00013367488857561743,3.3543417158242495e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,21.110920797281754,-0.08376560153716284,-0.08376560153716284
200.0,2.2026637736,0.96,0.04,0.02791643852587458,0.00013744074671288248,0.9014349974065835,0.09856500259341647,0.976376217479924,0.02362378252007605,0.025164854690172798,0.002751583835701779,0.0001341938764031405,3.246870309741993e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,21.07148531249528,-0.08130566040216536,-0.08130566040216536
200.0,2.2090347412,0.96,0.04,0.027911945625110103,0.00013785234872154686,0.9047640876603993,0.09523591233960066,0.9772270433474254,0.022772956652574693,0.025253726018329415,0.002658219606780686,0.00013471304315965547,3.139305561891397e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,21.032075272171127,-0.07882445856561304,-0.07882445856561304
200.0,2.2154057087,0.96,0.04,0.027907434438388494,0.00013826403634279724,0.9080924896174323,0.09190751038256774,0.9780735013255655,0.02192649867443458,0.025342531617991475,0.002564902820397019,0.00013523239013320493,3.0316462095923184e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.992691287566693,-0.07632230409696206,-0.07632230409696206
200.0,2.2217766762,0.96,0.04,0.027902905028426597,0.00013867580960171807,0.9114201575104816,0.08857984248951857,0.9789156379374572,0.02108436206254287,0.025431270096008575,0.0024716349324180238,0.0001357519186227592,2.9238909789588825e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.953333982879677,-0.07379951440799815,-0.07379951440799815
200.0,2.2281476438,0.96,0.04,0.027898357461140562,0.00013908766852310938,0.914747044446874,0.08525295555312602,0.9797534992548829,0.020246500745117066,0.025519940032500726,0.002378417428639838,0.00013627162993871963,2.8160385843897296e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.914003995098305,-0.0712564138305396,-0.0712564138305396
200.0,2.2345186113,0.96,0.04,0.0278937918057372,0.00013949961313149492,0.9180731023718366,0.08192689762816346,0.9805871308964479,0.019412869103552142,0.025608539980007266,0.0022852518257299365,0.00013679152540177706,2.708087729717874e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.874701974387236,-0.06869333980258219,-0.06869333980258219
200.0,2.2408895789,0.96,0.04,0.027889208134712833,0.00013991164345110495,0.921398282099686,0.07860171790031405,0.981416578042847,0.018583421957153116,0.025697068464444993,0.0021921396702678417,0.0001373116063441343,2.6000371069706415e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.835428583683306,-0.06611063646652582,-0.06611063646652582
200.0,2.2472605464,0.96,0.04,0.02788460652390803,0.00014032375950588234,0.9247225333037074,0.07527746669629266,0.9822418854413016,0.017758114558698364,0.02578552398496532,0.002099082538942712,0.00013783187410926966,2.4918853966126972e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.79618449877129,-0.06350865617453394,-0.06350865617453394
200.0,2.2536315139,0.96,0.04,0.027879987050010043,0.0001407359613196098,0.9280458063300099,0.07195419366999012,0.9830630974060885,0.01693690259391149,0.025873905062296806,0.002006081987713239,0.0001383523300512791,2.3836312683307264e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.75697038713569,-0.06088772719601465,-0.06088772719601465
200.0,2.2600024815,0.96,0.04,0.027875349801004628,0.0001411482489151507,0.9313680447533466,0.0686319552466534,0.9838802578318214,0.016119742168178543,0.02596221004097727,0.0019131397600273584,0.0001388729755351486,2.2752733800021164e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.717786994547623,-0.05824829485991856,-0.05824829485991856
200.0,2.266373449,0.96,0.04,0.027870694860336134,0.00014156062231611319,0.9346891967446153,0.0653108032553847,0.984693410197284,0.015306589802715983,0.02605043739172186,0.0018202574686142748,0.00013939381193810323,2.1668103780099466e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.678635012717795,-0.055590703103682415,-0.055590703103682415
200.0,2.2727444165,0.96,0.04,0.027866022317706875,0.0001419730815453163,0.9380092073622529,0.061990792637746955,0.9855025975678633,0.014497402432136703,0.026138585506571076,0.0017274368111357956,0.0001399148406476233,2.058240897693011e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.639515168981834,-0.05291534391717434,-0.05291534391717434
200.0,2.2791153841,0.96,0.04,0.027861332266371327,0.00014238562662534571,0.9413280205222702,0.058671979477729896,0.9863078626062821,0.0136921373937179,0.026226652751416574,0.0016346795149547522,0.00014043606306270086,1.949563562644851e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.600428203320572,-0.05022261698147901,-0.05022261698147901
200.0,2.2854863516,0.96,0.04,0.027856624803198976,0.00014279825757719346,0.9446455789827658,0.055354421017234125,0.9871092475743157,0.012890752425684186,0.026314637465723573,0.0015419873374754027,0.00014095748059194676,1.8407769852466817e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.561374868496266,-0.04751293062177098,-0.04751293062177098
200.0,2.2918573192,0.96,0.04,0.027851900018917863,0.0001432109744240815,0.9479618311734765,0.05203816882652351,0.9879067943429289,0.012093205657071036,0.026402538143593963,0.0014493618753239012,0.00014147909465802154,1.7318797660599578e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.522355850761794,-0.04478662489223595,-0.04478662489223595
203.5068275862,2.5265398542,0.96,0.04,0.027744146056128578,0.00015552430185077263,0.8562041950069237,0.14379580499307634,0.9632318413475931,0.03676815865240686,0.023754654240142087,0.003989491815986493,0.0001498059596460186,5.718342204754022e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.781818652705596,-0.10841597512555623,-0.10841597512555623
203.5068275862,2.5337568713,0.96,0.04,0.027739773844965405,0.0001559858543224695,0.859384673041584,0.14061532695841605,0.9641307084290105,0.035869291570989434,0.023839136476003078,0.0039006373689623283,0.00015039075223282695,5.595102089642541e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.743930187959297,-0.10641909725767462,-0.10641909725767462
203.5068275862,2.5409738884,0.96,0.04,0.027735383556379545,0.00015644751156504698,0.8625648551383182,0.1374351448616819,0.965024901543899,0.034975098456101104,0.023923567099514213,0.003811816456865333,0.00015097574444484745,5.471767120199535e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.706061539419196,-0.104401288074353,-0.104401288074353
203.5068275862,2.5481909056,0.96,0.04,0.027730975210604802,0.00015690927361879234,0.8657447146846375,0.13425528531536243,0.9659144675737202,0.03408553242627984,0.02400794522163181,0.0037230299889729904,0.000151560937484875,5.348336133917362e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.668213092708985,-0.10236271821615617,-0.10236271821615617
203.5068275862,2.5554079227,0.96,0.04,0.02772654883002387,0.0001573711405237343,0.8689242242509063,0.13107577574909368,0.9667994529334555,0.03320054706654451,0.024092269933283363,0.0036342788967405047,0.00015214633256586027,5.224807957874031e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.63038524301271,-0.1003035644180521,-0.1003035644180521
203.5068275862,2.5626249398,0.96,0.04,0.027722104439213104,0.00015783311231962205,0.8721033555802672,0.1278966444197329,0.9676799035769984,0.03232009642300158,0.02417654030518437,0.003545564134028737,0.0001527319309107094,5.101181408912623e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.59257839516785,-0.09822401028952044,-0.09822401028952044
203.5068275862,2.569841957,0.96,0.04,0.02771764206497164,0.00015829518904594093,0.8752820795897281,0.12471792041027183,0.9685558650057604,0.03144413499423954,0.024260755387952103,0.003456886677019535,0.0001533177337526417,4.977455293299235e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.554792963626838,-0.09612424533953501,-0.09612424533953501
203.5068275862,2.5770589741,0.96,0.04,0.02771316173635695,0.0001587573707418973,0.8784603663670627,0.1215396336329374,0.9694273822757701,0.030572617724229915,0.02434491421210979,0.0033682475242471635,0.00015390374233530143,4.8536284065958685e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.51702937246804,-0.09400446469074097,-0.09400446469074097
203.5068275862,2.5842759913,0.96,0.04,0.02770866348473842,0.00015921965744641715,0.8816381851548442,0.11836181484515589,0.9702945000009342,0.029705499999065844,0.02442901578775108,0.003279647696987341,0.00015448995791229135,4.729699534125809e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.479288055555486,-0.09186487139088229,-0.09186487139088229
203.5068275862,2.5914930084,0.96,0.04,0.02770414734383508,0.0001596820491981576,0.8848155043461593,0.1151844956538407,0.9711572623596614,0.02884273764033862,0.024513059104515747,0.0031910882393193342,0.0001550763817472635,4.6056674508941035e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.44156945656209,-0.08970567615641656,-0.08970567615641656
203.5068275862,2.5987100255,0.96,0.04,0.027699613349721715,0.00016014454603547975,0.8879922915025787,0.11200770849742138,0.9720157131071747,0.027984286892825266,0.024597043132154807,0.0031025702175669118,0.00015566301511490163,4.4815309205781285e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.40387402873298,-0.08752709312994256,-0.08752709312994256
203.5068275862,2.6059270427,0.96,0.04,0.027695061540936493,0.0001606071479964716,0.8911685133011424,0.10883148669885763,0.9728698955681753,0.027130104431824797,0.02468096681922002,0.0030140947217164736,0.0001562498592988298,4.357288697641815e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.36620223547596,-0.0853293492955487,-0.0853293492955487
203.5068275862,2.6131440598,0.96,0.04,0.027690491958412902,0.00016106985511891484,0.8943441356040069,0.10565586439599296,0.9737198526630835,0.026280147336916422,0.024764829094996492,0.0029256628634164073,0.00015683691559485396,4.232939524060864e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.328554549521026,-0.08311267041687387,-0.08311267041687387
203.5068275862,2.620361077,0.96,0.04,0.027685904645623486,0.00016153266744031456,0.897519123381003,0.10248087661899694,0.9745656268936843,0.02543437310631569,0.02484862886755003,0.0028372757780734544,0.0001574241853077792,4.108482132535373e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.290931453795057,-0.08087729568413593,-0.08087729568413593
203.5068275862,2.6275780941,0.96,0.04,0.02768129964856155,0.00016199558499787443,0.9006934407448498,0.09930655925515029,0.9754072603595605,0.024592739640439475,0.024932365024752105,0.0027489346238094487,0.00015801166975312102,3.983915244753409e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.253333440981855,-0.07862346995986869,-0.07862346995986869
203.5068275862,2.6347951112,0.96,0.04,0.02767667701579776,0.0001624586078285124,0.9038670509344051,0.09613294906559479,0.9762447947599562,0.023755205240043858,0.025016036433933152,0.002660640581864604,0.0001585993702565343,3.859237571978108e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.215761013687462,-0.07635144451773357,-0.07635144451773357
203.5068275862,2.6420121284,0.96,0.04,0.02767203679848037,0.00016292173596882498,0.9070399163368985,0.09296008366310146,0.9770782714062353,0.02292172859376474,0.025099641942565212,0.0025723948559151573,0.00015918728815492256,3.734447813902405e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.178214684151953,-0.07406147380018524,-0.07406147380018524
203.5068275862,2.6492291455,0.96,0.04,0.02766737905042681,0.00016338496945512916,0.9102119984474771,0.0897880015525229,0.9779077312169986,0.022092268783001384,0.02518318037729285,0.0024841986731339617,0.00015977542479482399,3.609544660305185e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.140694974689147,-0.0717538236958859,-0.0717538236958859
203.5068275862,2.6564461626,0.96,0.04,0.027662703828124115,0.00016384830832342253,0.9133832578914614,0.0866167421085386,0.9787332147302202,0.02126678526977975,0.025266650544618602,0.0023960532835055103,0.00016036378153349163,3.4845267899308934e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.10320241739708,-0.06942876596429315,-0.06942876596429315
203.5068275862,2.6636631798,0.96,0.04,0.027658011190773487,0.0001643117526094003,0.916553654416289,0.08344634558371093,0.9795547621067372,0.020445237893262833,0.025350051230790056,0.0023079599599834287,0.00016095235973864218,3.359392870758139e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.06573755422023,-0.06708657930030881,-0.06708657930030881
203.5068275862,2.6708801969,0.96,0.04,0.02765330120032861,0.00016477530234844653,0.9197231468878354,0.08027685311216466,0.9803724131348955,0.019627586865104442,0.025433381201803384,0.0022199199985252264,0.00016154116078837853,3.234141560067982e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,20.028300936960434,-0.06472754982429407,-0.06472754982429407
203.5068275862,2.6780972141,0.96,0.04,0.027648573921517646,0.00016523895757562587,0.9228916932976462,0.07710830670235375,0.9811862072378753,0.018813792762124654,0.025516639203694562,0.002131934717823082,0.00016213018607156852,3.108771504057333e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,19.99089312716055,-0.0623519693654373,-0.0623519693654373
203.5068275862,2.6853142312,0.96,0.04,0.02764382941881809,0.00016570271832558507,0.9260592527889352,0.07394074721106486,0.9819961834732444,0.018003816526755763,0.025599824015815464,0.0020440054030026263,0.00016271943698686656,2.9832813387185234e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,19.953514672541026,-0.05996014606956024,-0.05996014606956024
203.5068275862,2.6925312483,0.96,0.04,0.02763906776896853,0.00016616658463298832,0.9292257773812221,0.0707742226187779,0.9828023805474494,0.017197619452550637,0.025682934233712065,0.0019561335352564677,0.00016330891494474015,2.857669688248182e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,19.916166203091198,-0.05755236915202744,-0.05755236915202744
203.5068275862,2.6997482655,0.96,0.04,0.02763428904200874,0.00016663055653209417,0.9323912245775138,0.06760877542248614,0.9836048368108063,0.016395163189193714,0.0257659686002075,0.0018683204418012385,0.00016389862136544434,2.7319351666498525e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,19.878848284576666,-0.055128961264113485,-0.055128961264113485
203.5068275862,2.7069652826,0.96,0.04,0.027629493314164456,0.00016709463405608922,0.9355555488247953,0.06444445117520464,0.9844035902634805,0.015596409736519542,0.02584892578128414,0.0017805675328803144,0.00016448855767857665,2.6060763775125596e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,19.84156151772275,-0.052690245125393886,-0.052690245125393886
203.5068275862,2.7141822997,0.96,0.04,0.027624680664575213,0.0001675588172390361,0.9387187037118582,0.06128129628814178,0.985198678568655,0.014801321431345023,0.025931804423904078,0.001692876240671135,0.00016507872532642512,2.4800919126109688e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,19.80430651263975,-0.05023654787119014,-0.05023654787119014
203.5068275862,2.7213993169,0.96,0.04,0.02761985117538939,0.00016802310611333356,0.9418806419282226,0.05811935807177735,0.9859901390463892,0.014009860953610702,0.026014603155037733,0.0016052480203516566,0.00016566912575969196,2.3539803536415796e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,19.76708388926781,-0.047768205337025194,-0.047768205337025194
203.5068275862,2.728616334,0.96,0.04,0.02761500493175086,0.00016848750071229515,0.9450413152941831,0.05495868470581687,0.98677800868521,0.013221991314789985,0.026097320582557187,0.0015176843491936734,0.00016625976044122652,2.227740271068638e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,19.729894276990038,-0.045285559915122064,-0.045285559915122064
203.5068275862,2.7358333512,0.96,0.04,0.027610142010989342,0.00016895200106900317,0.9482006817518249,0.05179931824817508,0.9875623241476044,0.012437675852395686,0.026179955478084795,0.0014301865329045458,0.0001668506308450933,2.101370223909871e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,19.692738233676813,-0.042788879163989435,-0.042788879163989435
207.0136551724,3.0068054026,0.96,0.04,0.02750361619327389,0.00018302045346911615,0.8602807761404689,0.13971922385953117,0.9632552730513305,0.036744726948669454,0.023660832285419233,0.0038427839078546615,0.0001762954168803718,6.725036588744336e-06,18.26641916127417,0.027276397251355288,0.0002071056803225596,309.1473760575555,82.3795680252517,3.383449685749337,19.911991374260673,-0.10140469393139995,-0.10140469393139995
207.0136551724,3.0149208619,0.96,0.04,0.02749909851612733,0.00018353650232726267,0.863311362514201,0.136688637485799,0.9641314192285511,0.03586858077144898,0.02374028420787013,0.0037588143082572024,0.00017695330846902803,6.583193858234655e-06,18.26641916127417,0.027276397251355288,0.0002071056803225596,309.1473760575555,82.3795680252517,3.383449685749337,19.875917646911372,-0.0995506150108767,-0.0995506150108767
207.0136551724,3.0230363213,0.96,0.04,0.027494563557065102,0.0001840526785629391,0.8663415219322916,0.13365847806770845,0.9650033025854089,0.034996697414591084,0.0238196820368919,0.003674881520173202,0.00017761144266292692,6.441235900012175e-06,18.26641916127417,0.027276397251355288,0.0002071056803225596,309.1473760575555,82.3795680252517,3.383449685749337,19.839864889421218,-0.09767885126346698,-0.09767885126346698
207.0136551724,3.0311517806,0.96,0.04,0.027490011335795952,0.00018456898223098605,0.8693712306141519,0.13062876938584814,0.9658709636487794,0.03412903635122057,0.02389902498459791,0.0035909863511980403,0.00017826982072711696,6.299161503869106e-06,18.26641916127417,0.027276397251355288,0.0002071056803225596,309.1473760575555,82.3795680252517,3.383449685749337,19.803833440400993,-0.09578957345977912,-0.09578957345977912
207.0136551724,3.0392672399,0.96,0.04,0.02748544187385406,0.0001850854133859553,0.8724004641514815,0.1275995358485184,0.9667344425673496,0.033265557432650306,0.02397831224815885,0.0035071296256952104,0.00017892844393701897,6.15696944893632e-06,18.26641916127417,0.027276397251355288,0.0002071056803225596,309.1473760575555,82.3795680252517,3.383449685749337,19.767823645702453,-0.09388293749928778,-0.09388293749928778
207.0136551724,3.0473826993,0.96,0.04,0.02748085519467484,0.0001856019720821112,0.8754291974744556,0.12457080252554441,0.9675937791079829,0.03240622089201713,0.02405754300898592,0.003423312185688921,0.00017958731357682432,6.0146585052868925e-06,18.26641916127417,0.027276397251355288,0.0002071056803225596,309.1473760575555,82.3795680252517,3.383449685749337,19.731835858792607,-0.09195910760332637,-0.09195910760332637
207.0136551724,3.0554981586,0.96,0.04,0.027476251323586633,0.00018611865837342932,0.8784574048734805,0.12154259512651953,0.9684490126680952,0.03155098733190485,0.024136716433369447,0.0033395348902171868,0.00018024643094085815,5.872227432571196e-06,18.26641916127417,0.027276397251355288,0.0002071056803225596,309.1473760575555,82.3795680252517,3.383449685749337,19.6958704404792,-0.09001825151088383,-0.09001825151088383
207.0136551724,3.063613618,0.96,0.04,0.027471630287836602,0.00018663547231356902,0.8814850599983433,0.11851494000165673,0.9693001822813024,0.030699817718697533,0.024215831672525952,0.003255798615310651,0.00018090579733369942,5.729674979869589e-06,18.26641916127417,0.027276397251355288,0.0002071056803225596,309.1473760575555,82.3795680252517,3.383449685749337,19.65992775890013,-0.08806054004850594,-0.08806054004850594
207.0136551724,3.0717290773,0.96,0.04,0.027466992116663463,0.00018715241395590978,0.8845121358270934,0.11548786417290656,0.9701473266143823,0.02985267338561772,0.02429488786185594,0.003172104254807525,0.0001815654140687541,5.586999887155698e-06,18.26641916127417,0.027276397251355288,0.0002071056803225596,309.1473760575555,82.3795680252517,3.383449685749337,19.624008189864547,-0.08608615249272233,-0.08608615249272233
