temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.514300692489733,0.95,0.016686,0.006984,0.014143,0.009375,0.002812,305.95,91.07,0.6537015852263443,0.027608440677388088,61.69713123737328,2.4894066262274586,1220.3623063282034,6.718722879525744,0.9906226413030944,1.9969448139654917e-05,7.427928995322595e-05,5.965850418240913e-05,4.74997341240655e-05,0.009175951720506297,0.9446207974444497,0.018892896234701934,0.007898977118900218,0.016007899576562457,0.010610136654279389,0.001969292971106278,19.98260364882866,0.6051262690444403,1.0000000012977024,2.0344368269523514,4.666507062061691,6.163742621922726,6.798181563333665,1.0000000002607756,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.533813079817658,0.95,0.016686,0.006984,0.014143,0.009375,0.002812,305.95,91.07,0.6537015852263443,0.049783826505080245,61.69713123737328,2.4894066262274586,1220.3221409085932,9.330631957350995,0.9939150235406653,0.0003223171971774663,0.0010474728352010524,0.0009190275249557763,0.0007226758502640738,0.003073483051736306,0.5415599944545108,0.1688795355116106,0.06219779684258039,0.13713506411762363,0.0898475817903085,0.00038002728336621386,19.513599628104824,0.6197786873968525,1.0000000013787052,1.9913614504570833,4.5272284231477,5.956126711194929,6.5640058507256915,1.0000000003207965,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.553325467145582,0.95,0.016686,0.006984,0.014143,0.009375,0.002812,305.95,91.07,0.6537015852263443,0.0719592123327724,61.69713123737328,2.4894066262274586,1219.039567294955,11.816322918951744,0.9913357237812993,0.0006537818534854536,0.0018644426506077205,0.0017717557347323063,0.0013764326871399627,0.002997863292735276,0.3835340259258938,0.23639198886773538,0.07714256444405027,0.18367889515720562,0.11898760163361169,0.0002649239715032869,19.131396632249224,0.6336575231447278,1.0000000012757946,1.9540273028100366,4.423994782821026,5.773332189073384,6.358390452043488,1.0000000003086809,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.572837854473507,0.95,0.016686,0.006984,0.014143,0.009375,0.002812,305.95,91.07,0.6537015852263443,0.09413459816046456,61.69713123737328,2.4894066262274586,1217.779264214008,14.197482740273626,0.9888631252543333,0.0010126002537907783,0.0025504224498472373,0.002605518005219841,0.0020006138453317513,0.002967720191477147,0.29982339820496845,0.2789005727826967,0.08115735498594916,0.20716403954702198,0.1327478193239407,0.00020681515542308622,18.772223126728864,0.646856641193358,1.0000000011847978,1.9189522280926958,4.32854334731887,5.603346844267533,6.166963034585165,1.0000000003045606,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.592350241801432,0.95,0.016686,0.006984,0.014143,0.009375,0.002812,305.95,91.07,0.6537015852263443,0.11630998398815673,61.69713123737328,2.4894066262274586,1216.5513043871179,16.47722713465906,0.9865160120649474,0.0013982761353316725,0.00312989255227091,0.003414145993865843,0.0025923124184315536,0.002949360835152484,0.24803896748691184,0.3105676651098337,0.08107295688314485,0.2203877953635524,0.13976115414802767,0.00017146100852958516,18.4342744234983,0.6593766310087411,1.0000000011070138,1.8859175845627674,4.239974893371168,5.445339913120911,5.98949606367716,1.0000000003210088,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.611862629129357,0.95,0.016686,0.006984,0.014143,0.009375,0.002812,305.95,91.07,0.6537015852263443,0.13848536981584889,61.69713123737328,2.4894066262274586,1215.3590846705156,18.658965888282875,0.9842887171204832,0.0018101141185498653,0.003622296497664183,0.004192983968784319,0.0031499522728525822,0.0029359360216659257,0.2128704764889931,0.3364837525104605,0.07925298843006844,0.22804574095835148,0.14319938452922787,0.00014765708289856902,18.11606791561283,0.671265192159607,1.0000000010624313,1.8548527255027154,4.158146871194894,5.298297389636026,5.823891410407487,1.0000000004026914,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.63137501645728,0.95,0.016686,0.006984,0.014143,0.009375,0.002812,305.95,91.07,0.6537015852263443,0.16066075564354101,61.69713123737328,2.4894066262274586,1214.2041174365168,20.746341405260296,0.9821727717482396,0.00224723664566829,0.004043121718735073,0.004938725886165499,0.0036730112574987436,0.002925132743692892,0.18744502520323925,0.35891174641432005,0.07668832579446727,0.23230154318742718,0.14452281741077022,0.00013054198977611732,17.816214227531496,0.6825413760544329,1.0000000011305814,1.825674039949043,4.082887355465024,5.161243945388545,5.67041029271315,1.0000000005011156,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,16.650887403785205,0.95,0.016686,0.006984,0.014143,0.009375,0.002812,305.95,91.07,0.6537015852263443,0.1828361414712332,61.69713123737328,2.4894066262274586,1213.0868539277117,22.743255686229972,0.9801596756496866,0.002708601139973972,0.004404759070674964,0.00564924050608169,0.004161780548529828,0.0029159430850528596,0.1682196481245528,0.3789994388452264,0.07384147899680175,0.2343129502020294,0.14450883182609317,0.00011765200529641082,17.533379817042892,0.693277061625792,1.0000000010662151,1.7983528304779424,4.013231833366754,5.0339920187520155,5.5272760977528055,1.0000000004715415,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.67039979111313,0.95,0.016686,0.006984,0.014143,0.009375,0.002812,305.95,91.07,0.6537015852263443,0.20501152729892536,61.69713123737328,2.4894066262274586,1212.0069988595594,24.65388441386062,0.9782413915895334,0.0031930244577809464,0.00471717585997484,0.006323396359622352,0.0046171604422507034,0.002907851290837779,0.15318290626658548,0.39738372600552896,0.07094133785048369,0.23476930402328178,0.14361512328984205,0.00010760256427797893,17.266293424447117,0.703482119497049,1.0000000005438876,1.7727610248815766,3.948733385006941,4.914953026209031,5.39350599032198,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,20.689912178441055,0.95,0.016686,0.006984,0.014143,0.009375,0.002812,305.95,91.07,0.6537015852263443,0.2271869131266175,61.69713123737328,2.4894066262274586,1210.963704680988,26.482656387919572,0.9764104092903058,0.0036992128741563206,0.004988436734018978,0.006960890645719926,0.0050404888110990986,0.0029005616447000293,0.1411082938664872,0.4144422134666509,0.068103634958072,0.23411492945258736,0.14213137315215096,9.955510405165488e-05,17.013734933742533,0.7132000251844105,1.000000000488039,1.7486989046947237,3.8889494781913014,4.803855207235572,5.269091851149445,1.0000000001026828,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
