temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.4416615825066987,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.028898823322365947,19.721091387059317,2.417486715353167,1222.3473013923794,6.629865575182475,0.9999511989635712,1.2195508552345239e-05,6.216094122130006e-06,3.038943375444264e-05,0.9806069160694578,0.011799714773975916,0.0006745027150699811,0.006918866441496145,19.90496100449805,0.6046667186087397,1.0000000010387735,2.0339867465075065,4.62734429803724,6.795634987149062,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.030703613219872,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.03587055998603234,19.721091387059317,2.417486715353167,1222.0133034718335,7.090378279145484,0.9993925709991295,0.00016278585927490433,6.943016033975976e-05,0.0003752129812559044,0.797221349221553,0.1274422844729814,0.006108580386971742,0.06922778591849385,19.816849033838043,0.6079293545088561,1.000000001076637,2.0236925625223314,4.604569607645887,6.742106981326034,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.6197456439330455,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.04284229664969873,19.721091387059317,2.417486715353167,1221.6970895196944,7.51353239982088,0.9988721602892033,0.00032234818470300086,0.00011721261406734985,0.0006882789120263186,0.6726854894698737,0.2118564581995079,0.008675685404342407,0.106782366926276,19.734445746246582,0.6110465483778725,1.0000000011043657,2.014784019758615,4.583618502022397,6.693685974537084,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.208787674646219,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.04981403331336512,19.721091387059317,2.417486715353167,1221.3974540712918,7.903485322867018,0.9983845026233598,0.0004900292374933748,0.0001542807017053827,0.0009711874374414614,0.5826180110964325,0.2774843328982553,0.009859510651703022,0.13003814535360914,19.65712844804716,0.6139814351067763,1.0000000011399228,2.006726439774348,4.564126439122503,6.648854344498031,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.797829705359392,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.05678576997703151,19.721091387059317,2.417486715353167,1221.113018578026,8.263912817238557,0.997925197382395,0.0006649895896669682,0.0001836610274816643,0.0012261520004562495,0.5144559657308677,0.33075860358007503,0.010331014002662727,0.14445441668639442,19.584331309590006,0.6167678405321575,1.0000000011734376,1.9992675822130928,4.5459389821209335,6.606835774119258,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.386871736072566,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.0637575066406979,19.721091387059317,2.417486715353167,1220.8423466676404,8.598159236006177,0.9974905461553842,0.0008464263189240698,0.00020737389295094643,0.0014556536327407247,0.46107521531315343,0.37534829014920734,0.01042115921813232,0.15315533531950684,19.51553793477376,0.6194435510072737,1.0000000011925831,1.9924242493646835,4.528911342265094,6.567144113640186,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.975913766785739,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.0707292433043643,19.721091387059317,2.417486715353167,1220.5840254791744,8.909268242444147,0.9970773764654316,0.0010335895448138218,0.00022681286756828298,0.0016622211221862383,0.41813711628054845,0.4135105059760797,0.01030370941953066,0.15804866832384118,19.450280171656832,0.6219760074037729,1.0000000011986534,1.9859460312592045,4.512909824679446,6.5294298428943405,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.564955797498913,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.07770097996803069,19.721091387059317,2.417486715353167,1220.3367176443285,9.199986882402206,0.9966829452545798,0.0012257926840199972,0.00024296598218879128,0.0018482960792114346,0.38284928961793313,0.44672106070575696,0.01007412274432263,0.1603555269319872,19.38813345419334,0.6244446670915863,1.0000000011811712,1.9797617342835654,4.497813030323141,6.493420020893324,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.153997828212086,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.08467271663169708,19.721091387059317,2.417486715353167,1220.099190553952,9.472769534112716,0.996304876522041,0.0014224169981708185,0.0002565502397732713,0.0020161562400148538,0.3533334616596629,0.4759948906073752,0.009786558375773762,0.16088508935718812,19.328732948957434,0.6267856868798305,1.0000000011768977,1.973825284767409,4.483512150951489,6.458897322318116,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.743039858925259,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.09164445329536347,19.721091387059317,2.417486715353167,1219.8703294332665,9.729790171660472,0.9959411139535996,0.0016229116695419996,0.00026809645885352034,0.002167877918004774,0.3282798777781411,0.5020601163305755,0.009472400560085801,0.16018760533119766,19.27174691244422,0.6290879038776716,1.0000000011696852,1.9681004340448451,4.469910976085574,6.425992895851585,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.332081889638433,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.09861618995902986,19.721091387059317,2.417486715353167,1219.6491394277264,9.972960291516396,0.9955898805814782,0.0018267907811186706,0.0002780045176565347,0.0023053241197464797,0.30674736381982165,0.525458007927256,0.009150027547498505,0.15864460070542377,19.21688838565876,0.6312850036156306,1.0000000011609225,1.9625578289943173,4.456925073737753,6.394204974470644,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.921123920351606,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.10558792662269625,19.721091387059317,2.417486715353167,1219.434740949465,10.203951788839325,0.995249642874436,0.0020336284379778133,0.00028658031007044836,0.0024301483775158715,0.2880422056784829,0.546603097438042,0.008830185552486094,0.15652451133098888,19.163907684218525,0.6334513137078575,1.0000000011515415,1.9572661143748569,4.444480840313256,6.363402394983121,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.51016595106478,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.11255966328636265,19.721091387059317,2.417486715353167,1219.2263612221188,10.424221724402404,0.9949190783832175,0.0022430529749532624,0.0002940610596719349,0.0025438075821573596,0.2716418294114189,0.5658208542941435,0.008519049506474658,0.15401826678796293,19.112588236581086,0.6355399669346753,1.0000000011421146,1.9521272441487243,4.43251438824151,6.333473218201692,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.099207981777953,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.11953139995002904,19.721091387059317,2.417486715353167,1219.023324058431,10.635037181210295,0.9945970467752767,0.002454740912091466,0.00030063301868568746,0.0026475792939460894,0.25714508077457654,0.5833721786328068,0.008220016745984798,0.15126272384663186,19.062742518811746,0.6375928499366809,1.000000001132986,1.9471038169830874,4.4209704110197645,6.3043216762928775,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.688250012491126,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.12650313661369544,19.721091387059317,2.417486715353167,1218.8250391705617,10.837498946078876,0.9942825641949441,0.0026684110788011443,0.0003064440681810177,0.002742580658073622,0.24423888538722674,0.5994698631942675,0.00793478303715078,0.14835646838135497,19.014208255958476,0.639599346142412,1.0000000011243375,1.9421821115855016,4.4098010954420666,6.2758656637716,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.2772920432043,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.13347487327736182,19.721091387059317,2.417486715353167,1218.6309917928743,11.032563289334576,0.9939747808271692,0.00288381914788562,0.00031161283336568154,0.0028297871915796266,0.23267532254462442,0.6142899970290031,0.007664000407530999,0.14537068001884143,18.966844980906174,0.6415551640771967,1.0000000011162649,1.9373505014586436,4.398965119916695,6.248034640472455,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.866334073917473,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.14044660994102823,19.721091387059317,2.417486715353167,1218.4407330436525,11.221061509914854,0.9936729614585437,0.003100752696314149,0.00031623537329718797,0.002910050471845141,0.22225550625995752,0.6279800849466222,0.00740768533834585,0.1423567234550744,18.9205309823507,0.6434989995931915,1.00000000110881,1.9325991018793462,4.388452073252781,6.220767867002624,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.455376104630647,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.1474183466046946,19.721091387059317,2.417486715353167,1218.2538712231487,11.403717175019501,0.9933764687670303,0.003319026829421229,0.0003203901547408168,0.002984114248807701,0.21281802687946655,0.6406649733893054,0.00716547484965067,0.13935152488157737,18.87516063882332,0.6453855232142814,1.00000000110198,1.927919484007023,4.378300705026963,6.194012916992787,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.04441813534382,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.154390083268361,19.721091387059317,2.417486715353167,1218.0700641039414,11.581161142529886,0.9930847490412352,0.0035384803569120573,0.00032414179442473624,0.003052628807427911,0.20423051571238895,0.652451272239466,0.006936788289053597,0.13638142375909143,18.83064211555158,0.6472653308697097,1.0000000010957644,1.9233044407095332,4.36838398000772,6.167724422642232,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.633460166056993,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.1613618199320274,19.721091387059317,2.417486715353167,1217.8890121875665,11.753944540970787,0.9927973200262513,0.0037589724822874697,0.00032754390552450105,0.0031161635859366897,0.19638339061031218,0.6634307199509464,0.00672092981515685,0.13346495962358462,18.78689538595671,0.6491104415631334,1.0000000010963739,1.9187881340190178,4.358679063103194,6.141863017434035,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.222502196770167,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.1683335565956938,19.721091387059317,2.417486715353167,1217.7104528572884,11.922549920116639,0.9925137606066055,0.003980379955153594,0.00033064128473406435,0.003175218153506897,0.18918515174629014,0.6736827895253301,0.006517153143915257,0.13061490558446454,18.743850543793997,0.650917878156843,1.0000000010996892,1.914364961659511,4.349166081461739,6.116394445375153,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.81154422748334,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.17530529325936017,19.721091387059317,2.417486715353167,1217.534155337358,12.087400794172956,0.9922337020616752,0.004202594631727303,0.0003334716084945986,0.0032302316981029445,0.18255879705245237,0.6832767377886755,0.006324702064742165,0.1278397630941299,18.70144636566479,0.6527309223443546,1.0000000011041268,1.909987715814552,4.339827701203824,6.091288810517506,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,15.400586258196514,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.18227702992302658,19.721091387059317,2.417486715353167,1217.35991636364,12.248869791123719,0.9919568206576277,0.004425521390364592,0.00033606676009118177,0.00328159119191646,0.1764390582099241,0.6922732387838436,0.006142835300577406,0.12514486770565503,18.659629088976416,0.654501740548502,1.0000000011095658,1.905652637961304,4.330648767093741,6.066519944376346,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,15.989628288909687,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.18924876658669296,19.721091387059317,2.417486715353167,1217.1875564732914,12.407285604290331,0.9916828313702064,0.004649076352665328,0.0003384538764805485,0.0033296384006476472,0.17077024605490077,0.7007257012121887,0.005970841218748729,0.12253321151416174,18.61835137344213,0.6562593212250952,1.0000000011158838,1.9013564773162204,4.321615996163972,6.042064872262205,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,16.57867031962286,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.19622050325035933,19.721091387059317,2.417486715353167,1217.0169168281875,12.56293892091058,0.9914114825612288,0.004873185365973997,0.00034065618041336784,0.00337467589238391,0.1655045541528567,0.7086813422080035,0.005808045963592449,0.12000605767554746,18.577571420966255,0.6580085999169875,1.0000000011229555,1.8970964158012247,4.312717717242053,6.017903362517467,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,17.167712350336032,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.2031922399140257,19.721091387059317,2.417486715353167,1216.8478564880506,12.716087135256355,0.9911425514495152,0.005097782712906274,0.00034269364687711446,0.0034169721907013483,0.16060070399113274,0.7161820784645238,0.005653817293378254,0.11756340025096522,18.537261175040328,0.6597214832179631,1.0000000001695386,1.8928699908424205,4.3039434924385445,5.994100403746584,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,17.756754381049205,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.21016397657769212,19.721091387059317,2.417486715353167,1216.6802501152422,12.866960110179066,0.9908758403034511,0.005322809985617282,0.0003445835393946565,0.003456766171536945,0.1560228928893987,0.7232652259632126,0.005507565972499231,0.11520431517488953,18.497368226757693,0.6614374832141352,1.0000000008987007,1.8886751006129925,4.295284573381157,5.970647150175191,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.34579641176238,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.2171357132413585,19.721091387059317,2.417486715353167,1216.5139859259707,13.015761635432492,0.9906111731055252,0.005548215169672954,0.00034634084715161816,0.0034942708776503273,0.15173987676632572,0.7299641634536248,0.005368744918397613,0.112927214861652,18.457873746685447,0.6631358828731649,1.000000000890344,1.8845098680955474,4.286732763887107,5.94743444730895,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.934838442475552,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.2241074499050249,19.721091387059317,2.417486715353167,1216.3489640137032,13.162674127862466,0.9903483927960858,0.005773951812920367,0.00034797863979972316,0.0035296767511940846,0.14772429062416823,0.736308811632275,0.005236847878946329,0.1107300498646105,18.418751466722078,0.6648020274068962,1.0000000011552348,1.8803726747167595,4.278280940176763,5.924450278452835,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,19.523880473188726,0.9900000000000001,0.006076000000000001,0.00035000000000000005,0.0035740000000000004,308.51,84.49,0.6482772033321449,0.23107918656869128,19.721091387059317,2.417486715353167,1216.185094866418,13.307860956044745,0.9900873588678646,0.005999978334904724,0.00034950835983986494,0.003563154437390919,0.1439520584990899,0.7423260778180525,0.005111407234428908,0.10861045644842877,18.379978149345362,0.6664816041696646,1.0000000011654793,1.876273987066347,4.26992271200756,5.901683487722241,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
