T_K,P_bubble_bar,P_dew_bar
200,9.351425081935302,2.520653543972074
205,10.287819110657498,3.23697305957795
210,11.363909304083437,4.10139859425008
215,12.597048929893822,5.133143750900097
220,14.005388523341715,6.35238086301115
225,15.607810426768289,7.780214191678152
230,17.423872733005883,9.438673096932686
235,19.473763189979493,11.350729454871992
240,21.778262745905444,13.540344547366727
245,24.358717287483884,16.032552406871147
250,27.237014454974755,18.85358958224176
255,30.435559635260702,22.031086286508533
260,33.97724016988017,25.594342397295712
265,37.88535700190775,29.574726838919297
270,42.18348284948125,34.00626700826281
275,46.895161992379876,38.92655131044423
280,52.0432627547273,44.378191630788784
285,57.64852095686443,50.41139794005669
290,63.725984946360214,57.08910077879066
295,70.27494744369827,64.49928332163441
