T_K,P_bubble_bar,P_dew_bar
200.0,60.06159323108472,2.523373361807401
201.04743434343433,59.67986371092512,2.6624738826132726
202.0948686868687,59.3129232935273,2.807451756635368
203.14230303030303,58.96057084212235,2.95847346839292
204.1897373737374,58.62262153510904,3.1157075622376444
205.23717171717172,58.29890600415798,3.2793246252975945
206.28460606060605,57.98926952820672,3.4494972715412073
207.3320404040404,57.69357127906863,3.6264001270432487
208.37947474747475,57.411683615126464,3.8102098165332143
209.42690909090908,57.14349141953251,4.00110495130739
210.47434343434344,56.88889147981952,4.1992661185850215
211.52177777777777,56.6477919059672,4.404875872391197
212.56921212121213,56.42011158439909,4.618118726047768
213.61664646464646,56.20577966534773,4.839181146356169
214.66408080808083,56.00473508136217,5.068251549557551
215.71151515151516,55.81692609487139,5.30552029915693
216.7589494949495,55.64230987282484,5.55117970570052
217.80638383838385,55.48085208662087,5.8054240285990675
218.85381818181818,55.332526535629675,6.0684494800917275
219.90125252525252,55.19731479270808,6.3404542314511945
220.94868686868688,55.075205870230654,6.62163842153263
221.9961212121212,54.96619590523696,6.912204167775832
223.04355555555557,54.87080945661162,7.212745139805506
224.0909898989899,54.78858215132687,7.5231291677124945
225.13842424242424,54.71948408815875,7.843530650456379
226.1858585858586,54.66353777682317,8.174160031977294
227.23329292929293,54.62077148556866,8.515229835307743
228.2807272727273,54.591219017275456,8.866954691590557
229.32816161616162,54.57491949642044,9.229551372556672
230.37559595959596,54.5719171658853,9.60323882664549
231.42303030303032,54.58226119269009,9.98823821896323
232.47046464646465,54.60600548172261,10.384772975293282
233.51789898989898,54.64320849662613,10.793068830388703
234.56533333333334,54.69393308692089,11.21335388079529
235.61276767676767,54.7582463205367,11.645858642477934
236.66020202020204,54.83621932090133,12.090816113545156
237.70763636363637,54.92792710777376,12.548461842393765
238.75507070707073,55.03344844101254,13.019034001626297
239.80250505050506,55.15286566644096,13.502773468125
240.8499393939394,55.28626456300828,13.999923909706615
241.89737373737375,55.433734190418605,14.510731878819906
242.9448080808081,55.595366736461216,15.035446913796736
243.99224242424242,55.77125736313679,15.574321648215887
245.03967676767678,55.962027969529274,16.128143788126494
246.0871111111111,56.16736557928159,16.69676468340631
247.13454545454545,56.387271856661805,17.280345205938183
248.1819797979798,56.62185252096412,17.879152106968032
249.22941414141414,56.87121542010713,18.493455952665645
250.2768484848485,57.135470349233735,19.123531300433253
251.32428282828283,57.41472886103427,19.76965688965169
252.3717171717172,57.70910406664202,20.432115848202635
253.41915151515153,58.018710425626125,21.111195916263068
254.46658585858586,58.343663523653994,21.80718968906156
255.51402020202022,58.684079836090305,22.520394880488965
256.5614545454546,59.04007647567833,23.25111460970992
257.6088888888889,59.411770922162574,23.99965771320196
258.65632323232325,59.79928073146295,24.766339084972977
259.7037575757576,60.20272322169479,25.55148004809388
260.7511919191919,60.622215132868256,26.355408761121517
261.79862626262627,61.05787225668667,27.178460663506904
262.84606060606063,61.509809032304716,28.020978964689625
263.89349494949494,61.97813810319482,28.8833151822939
264.9409292929293,62.46296982953953,29.76582973568643
265.98836363636366,62.96441174958685,30.66889260215285
267.03579797979796,63.483117779657015,31.593581254140872
268.0832323232323,64.01882380531848,32.53984586819676
269.1306666666667,64.57144666365011,33.50786870063819
270.17810101010105,65.14107508290276,34.49806782141706
271.22553535353535,65.72779101973562,35.51087562916568
272.2729696969697,66.33166856537176,36.54674015305646
273.32040404040407,66.95277269950017,37.606126525284786
274.3678383838384,67.59115786402938,38.689518653232156
275.41527272727274,68.24686632280535,39.79742112651113
276.4627070707071,68.91992626577441,40.930361401829806
277.51014141414146,69.61034960642507,42.088892318359626
278.55757575757576,70.31812940896623,43.27359500873179
279.6050101010101,71.0432368659509,44.4850822867437
280.6524444444444,71.78561772639223,45.72400261355065
281.6998787878788,72.54518804763359,46.99104477117102
282.74731313131315,73.32182910855586,48.28694340788524
283.7947474747475,74.11538127412355,49.612485667891406
284.8421818181818,74.9256365369321,50.96851918214834
285.8896161616162,75.75232937314927,52.35596178581071
286.93705050505054,76.59512542757653,53.775813450467666
287.98448484848484,77.4536073697728,55.229171092648876
289.0319191919192,78.32768023445763,56.71829927372779
290.07935353535356,79.21642920351157,58.2441147822164
291.1267878787879,80.11882179555728,59.80767068461474
292.1742222222222,81.03383955860207,61.41073080884742
293.2216565656566,81.96020750504071,63.05533381296642
294.2690909090909,82.89631670364209,64.74387163957977
295.31652525252525,83.8401146190057,66.47920030170664
296.3639595959596,84.78803472945818,68.2648011342553
297.411393939394,85.73613220591304,70.10502411885459
298.4588282828283,86.68422968236786,72.0054714751737
299.50626262626264,87.62383675660257,80.62808113218033
300.553696969697,88.54181472479239,88.5312115558875
302.64856565656567,90.23867911897617,90.21185617498992
303.696,90.96662304916272,90.94869819157589
