T_K,P_bubble_bar,P_dew_bar
200,35.97051919189013,2.523396440255295
210,36.26784867360197,4.1078217220572775
220,37.31462476433985,6.366263567904526
230,39.20245434121117,9.466784387251705
240,42.04381912301399,13.594363015408161
250,45.96523785605021,18.95324106746816
260,51.100769815469164,25.772825895900112
270,57.58256023163266,34.320518265976105
280,65.52003210084595,44.93118322162807
290,74.93318482621692,58.09092203646776
