temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_oxygen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.437420485811924,0.9699990300009699,0.006016993983006016,0.0042009957990042,0.008498991501008498,0.006447993552006447,0.004835995164004835,307.72,86.25,0.6499415052645261,0.028259947661587525,24.158789691345095,2.413287609714776,1219.214073816968,6.619943671330485,0.9850478559038788,7.118922936495461e-06,4.4124330686022246e-05,0.00010170881548632888,3.224077015024351e-05,0.014766951256862185,0.9676110319747976,0.006970661058004574,0.004860622066557606,0.00983150040287331,0.007466066661385842,0.0032601178363811916,20.053357755923777,0.6045431184227597,1.0000000007038252,2.037409050339287,4.696299428459115,4.055029126287379,6.813744625993248,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.1781025999022594,0.9699990300009699,0.006016993983006016,0.0042009957990042,0.008498991501008498,0.006447993552006447,0.004835995164004835,307.72,86.25,0.6499415052645261,0.03684756637567837,24.158789691345095,2.413287609714776,1220.577685569689,7.802386629560584,0.9927820540108098,8.232149724701137e-05,0.00046467024212662125,0.0010552684701441038,0.0003589109395870511,0.005256774840085438,0.7572016907619233,0.06144784959195717,0.03909891526268079,0.07802463718861516,0.0633210661419301,0.0009058410528934956,19.771445868797688,0.61077541869439,1.0000000007012668,2.017039279476282,4.598931449071396,3.9776554739383707,6.703264415046127,1.0000000000227696,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.9187847139925944,0.9699990300009699,0.006016993983006016,0.0042009957990042,0.008498991501008498,0.006447993552006447,0.004835995164004835,307.72,86.25,0.6499415052645261,0.04543518508976921,24.158789691345095,2.413287609714776,1219.9838240589756,8.913964628682542,0.9912354148263494,0.00016936508114779304,0.0008649390873542664,0.0019391346803053606,0.0007055261161588328,0.005085620208684432,0.6199084123575558,0.10241758338815017,0.05919727526363393,0.11664095374628465,0.10111495254450416,0.0007208226998712908,19.593898960817764,0.6166455992107054,1.0000000007652452,2.00042606874926,4.548532223060746,3.936394349591783,6.611215238407976,1.000000000027468,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.65946682808293,0.9699990300009699,0.006016993983006016,0.0042009957990042,0.008498991501008498,0.006447993552006447,0.004835995164004835,307.72,86.25,0.6499415052645261,0.05402280380386006,24.158789691345095,2.413287609714776,1219.3878233706505,9.976742134641388,0.989683100365046,0.0002672952017698979,0.0012331679707624336,0.0027324559642542914,0.001060511530484881,0.0050234689676823905,0.52595470639048,0.13572193097294677,0.07115092415270015,0.1385837414857996,0.12798184127570636,0.0006068557223671425,19.425707680096966,0.6223176563993953,1.0000000012579946,1.9849575795417977,4.501216141626513,3.8977953667352967,6.524177849145032,1.0000000003891247,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.400148942173265,0.9699990300009699,0.006016993983006016,0.0042009957990042,0.008498991501008498,0.006447993552006447,0.004835995164004835,307.72,86.25,0.6499415052645261,0.0626104225179509,24.158789691345095,2.413287609714776,1218.8080329512761,10.988116480901656,0.9882061249478586,0.0003766951744386727,0.0015688802999780233,0.0034397168488227783,0.0014194498876631437,0.004989132841238647,0.4576539825361145,0.164734195668452,0.07826834944412768,0.15086625653549857,0.14795049298436758,0.0005267228314396503,19.26615623843119,0.6277608544415465,1.0000000012696044,1.9701652260685474,4.45667805098674,3.861670442673946,6.442295265048839,1.0000000004018874,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.1408310562636,0.9699990300009699,0.006016993983006016,0.0042009957990042,0.008498991501008498,0.006447993552006447,0.004835995164004835,307.72,86.25,0.6499415052645261,0.07119804123204174,24.158789691345095,2.413287609714776,1218.2488726440708,11.946262376376568,0.9868188435826438,0.0004979811636393929,0.0018725049170740524,0.004066607643845963,0.0017778198627129336,0.004966242830083654,0.4057722381214885,0.1911542954335874,0.08231107317010641,0.15718492740401024,0.16311067625266618,0.0004667896181412142,19.115097536582248,0.6329669487285223,1.000000001273936,1.956287515719918,4.414869371723149,3.8277661162590446,6.364846147489284,1.0000000004081626,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.881513170353935,0.9699990300009699,0.006016993983006016,0.0042009957990042,0.008498991501008498,0.006447993552006447,0.004835995164004835,307.72,86.25,0.6499415052645261,0.07978565994613258,24.158789691345095,2.413287609714776,1217.7121360348958,12.850317274962798,0.985523263472874,0.0006313721083658477,0.002145210382627834,0.004619586020892432,0.0021312568352235915,0.004949311180016302,0.3650268908069725,0.215892167033431,0.08431399482854655,0.1596776140303752,0.17466921043950961,0.00042012286116514856,18.97238705232514,0.6379370253035013,1.0000000012712307,1.9430483485285008,4.375742438387432,3.796041546292407,6.2915272347456,1.0000000004105487,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.62219528444427,0.9699990300009699,0.006016993983006016,0.0042009957990042,0.008498991501008498,0.006447993552006447,0.004835995164004835,307.72,86.25,0.6499415052645261,0.08837327866022343,24.158789691345095,2.413287609714776,1217.1985809361265,13.700387055815515,0.9843170722051735,0.0007768801779928318,0.0023887401643442312,0.005105526396469422,0.0024758163874810213,0.004935964668539085,0.3321793253083967,0.23944610335438277,0.08493077276438665,0.15966623070821304,0.18339487147924227,0.00038269638537860774,18.83780384759294,0.6426742063258303,1.0000000012631705,1.9304474760457992,4.339478467997007,3.766432683052439,6.222216009488467,1.0000000004113703,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.362877398534605,0.9699990300009699,0.006016993983006016,0.0042009957990042,0.008498991501008498,0.006447993552006447,0.004835995164004835,307.72,86.25,0.6499415052645261,0.09696089737431426,24.158789691345095,2.413287609714776,1216.7083263700163,14.497482312702447,0.9831958725283048,0.0009343163864439334,0.002605235475115423,0.00553140310319485,0.0028081745633462777,0.004924997943594889,0.30513429939921916,0.2620852969861124,0.08459634458411683,0.15800784989364935,0.1898242266412594,0.0003519824956428371,18.711039839368723,0.647183654618928,1.0000000012515395,1.918657373446761,4.305748110273293,3.738850602347409,6.156757470406234,1.0000000004117537,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.10355951262494,0.9699990300009699,0.006016993983006016,0.0042009957990042,0.008498991501008498,0.006447993552006447,0.004835995164004835,307.72,86.25,0.6499415052645261,0.10554851608840511,24.158789691345095,2.413287609714776,1216.2410085306865,15.243403808388262,0.9821541291080736,0.001103309775100015,0.002797065686684431,0.005904026811658393,0.003125744078630134,0.004915724539853353,0.2824767580892982,0.2839470462440948,0.08361073256233473,0.1552765704439799,0.19436258689811528,0.000326305762177034,18.591708764775085,0.6514723787676843,1.000000001238228,1.9074303915503372,4.27434947786463,3.7131853768308125,6.094961850892695,1.0000000004123575,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
