T_K,P_bubble_bar,P_dew_bar
200,21.152828526559023,2.4039081693450797
205,20.90650476277925,3.0872803259021397
210,20.862924660216795,3.9118681889309825
215,21.030670975938737,4.895912442265798
220,21.420609550169186,6.0585264463917845
225,22.045594915597885,7.419658511555094
230,22.92023674282536,9.000070121989175
235,24.060705304107444,10.821333052821014
240,25.48456392096564,12.90584869493892
245,27.210625409974753,15.276893739189767
250,29.25883541401848,17.958697862290336
255,31.650186924252882,20.976561548116344
260,34.40666755619124,24.35702631244172
265,37.551235226649865,28.128116626047337
270,41.10780876998596,32.31968531554213
275,45.10124437405914,36.9639178126144
280,49.5572352508463,42.09609890939911
285,54.501987699424475,47.75585520236773
290,59.961285084210935,53.989370765545274
295,65.95773652067244,60.853963271088844
