temperature,pressure,z_carbon dioxide,z_nitrogen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_nitrogen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_nitrogen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,9.633760843509089,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.11017567295870413,23.645164407636525,2.3601843056884815,1211.1911593267641,19.797031993828234,0.9732189968054855,0.0005758223949259896,0.01168884003836091,0.0145163407612276,0.26971699809876487,0.04060559170849691,0.6887451456199699,0.0009322645727682961,18.047427764477163,0.6767608653362501,1.0000000011727757,5.235703439502497,5.756724060701484,1.0000000003915892,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.358758312985461,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.11846704383560684,23.645164407636525,2.3601843056884815,1210.3845665385375,21.160984909431257,0.9720261862287138,0.0006370475791350904,0.012851785080595417,0.014484981111555668,0.25321878638865264,0.04175461165309418,0.7041494740386866,0.000877127919566677,17.85838353512644,0.6836352942201976,1.0000000011522925,5.152836745169382,5.664006490264143,1.0000000004304566,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.083755782461834,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.12675841471250954,23.645164407636525,2.3601843056884815,1209.577293969488,22.53201057048276,0.970831022454536,0.0006989990550797333,0.014014165711805549,0.014455812778578625,0.23890311722489538,0.042792483616020276,0.7174749455890298,0.000829453570054541,17.671555082767647,0.6904682172532993,1.0000000012020744,5.071970580590401,5.573311924686559,1.0000000004754628,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.808753251938207,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.13504978558941225,23.645164407636525,2.3601843056884815,1208.7694625871018,23.910168848725277,0.9696340332562355,0.0007616857658816194,0.015175955135918249,0.014428325841964509,0.2263690307435563,0.04374008587665262,0.7291030349852241,0.0007878483945670527,17.486899730223985,0.6972334201985013,1.0000000011720076,4.992825374888155,5.484617813033584,1.0000000004502194,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.533750721414577,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.14334115646631493,23.645164407636525,2.3601843056884815,1207.961162896677,25.295521385264898,0.9684356003156972,0.0008251167001162361,0.01633712609943651,0.01440215688475012,0.21530818853401265,0.044613476262572054,0.73932708772391,0.0007512474795052449,17.304376765070153,0.7039254422056204,1.000000001268479,4.915383696855082,5.398113329068121,1.000000000558339,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.25874819089095,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.15163252734321764,23.645164407636525,2.3601843056884815,1207.15246535963,26.68813134371487,0.9672360084215301,0.000889300883168335,0.017497650762832086,0.014377039932469436,0.20547959612312183,0.0454252076395783,0.7483763737097835,0.0007188225275165131,17.123946870980458,0.7105933174269708,1.000000001213718,4.840118022904964,5.313955492169545,1.0000000004795206,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.983745660367322,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.15992389822012035,23.645164407636525,2.3601843056884815,1206.3434268014548,28.088063221889524,0.9660354760252461,0.0009542473763328456,0.018657500730077756,0.014352775868343316,0.1966921738483815,0.04618523493704425,0.7564326717894447,0.0006899194251296884,16.945572000122844,0.7171947145332446,1.000000001122982,4.766603337682644,5.231654568869948,1.0000000004201317,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.708743129843695,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.16821526909702306,23.645164407636525,2.3601843056884815,1205.5340945432602,29.495382706902806,0.9648341749610395,0.0010199652753502414,0.019816647075888174,0.014329212687722151,0.18879247350611775,0.04690155435865413,0.7636419574887797,0.0006640146464483715,16.769215218059788,0.7237353309995137,1.0000000010619132,4.694671904471001,5.151177283925883,1.0000000004241596,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,15.433740599320068,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.17650663997392577,23.645164407636525,2.3601843056884815,1204.724509147355,30.910156562166502,0.9636322435618646,0.0010864637083981255,0.020975060369506186,0.014306232360231024,0.1816558517090134,0.04758066269305359,0.7701228014382331,0.0006406841596997398,16.594840576039676,0.7302543504619073,1.0000000009537682,4.6242970293647385,5.072488256241129,1.0000000003792957,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,16.15873806879644,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.18479801085082845,23.645164407636525,2.3601843056884815,1203.914706290486,32.3324525376555,0.9624297956152162,0.0011537518335810423,0.02213271069496253,0.014283741856240257,0.17518001604767605,0.04822789313812625,0.7759725099809043,0.0006195808332933858,16.422413101389772,0.736723941860727,1.0000000008495176,4.55580891838109,4.9959868977812985,1.0000000003193195,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,16.88373553827281,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.19308938172773113,23.645164407636525,2.3601843056884815,1203.104718385944,33.76233929749802,0.9612269270266733,0.0012218388128191473,0.02328956727843766,0.014261666882069849,0.1692802318968984,0.048847664615145225,0.7812716857479636,0.0006004177399927018,16.251898745579513,0.7431445609748508,1.0000000008845615,4.488952665215785,4.921242945008959,1.0000000003350595,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,17.608733007749183,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.20138075260463384,23.645164407636525,2.3601843056884815,1202.2945743013086,35.19988635796669,0.9600237187126979,0.0012907338976903262,0.02444560001068498,0.014239947378926832,0.16388571179690448,0.049443669967413666,0.7860876625857612,0.0005829556499204714,16.083264372675444,0.749527327445849,1.0000000010431795,4.423526499907532,4.848135839176125,1.000000000420211,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.333730477225554,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.20967212348153655,23.645164407636525,2.3601843056884815,1201.4843018247198,36.64516403840309,0.9588202421542606,0.0013604462945528417,0.02560077723760364,0.01421853431358292,0.15893686072548716,0.05001901878327936,0.7904771269929558,0.0005669934982776586,15.916477679629768,0.7558930171268714,1.0000000011696544,4.359501070819306,4.776628836381997,1.000000000478191,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,19.058727946701925,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.21796349435843923,23.645164407636525,2.3601843056884815,1200.673926940376,38.09824341440246,0.9576165602071199,0.0014309852500179324,0.026755067291308648,0.014197387251553523,0.15438314928593397,0.05057634837834587,0.7944881412598808,0.0005523610758393611,15.75150723067507,0.762219739590661,1.0000000011234322,4.297016932031274,4.706713071335451,1.0000000004363885,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,19.7837254161783,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.22625486523534194,23.645164407636525,2.3601843056884815,1199.8634746254195,39.55919627802065,0.9564127294402556,0.0015023600153427769,0.027908437975404286,0.014176472568997407,0.1501814541669455,0.05111791000357898,0.7981617225010043,0.0005389133284712267,15.588322535692203,0.7685111903938932,1.0000000008059993,4.236122029407626,4.638707045982452,1.0000000002651752,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,20.50872288565467,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.23454623611224462,23.645164407636525,2.3601843056884815,1199.0529687885896,41.02809509971118,0.9552088010504904,0.0015745798682206703,0.02906085700105687,0.014155762080231924,0.14629475023157135,0.05164563697619474,0.8015330869106113,0.0005265258816225524,15.42689406011864,0.7747707975956658,1.000000000539008,4.176506959740781,4.572159211419697,1.0000000001150637,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,21.233720355131044,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.24283760698914736,23.645164407636525,2.3601843056884815,1198.2424331233788,42.505012994087046,0.9540048227277051,0.0016476540588255511,0.03021229121086873,0.014135232002600532,0.14269107036445852,0.05216119858385548,0.8046326395690105,0.000515091482675397,15.267192645060108,0.7810210599436985,1.0000000005797478,4.118143098159781,4.507034571906093,1.000000000118961,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,21.958717824607415,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.25112897786605004,23.645164407636525,2.3601843056884815,1197.4318907104944,43.99002368452433,0.9528008387349678,0.0017215918480072841,0.03136270728827446,0.01411486212875041,0.13934267114522791,0.05266604363628043,0.8074867680577456,0.000504517160746073,15.109189924722171,0.7872489775039405,1.0000000004720508,4.061001591387017,4.4432983916380735,1.0000000000929925,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,22.683715294083786,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.2594203487429527,23.645164407636525,2.3601843056884815,1196.6213641225065,45.483201469643,0.9515968905097668,0.0017964025047969541,0.032512071799444375,0.014094635185991952,0.13622535842022332,0.05316143554019292,0.8101184841080822,0.0004947219315015004,14.952859363656794,0.7934523528745026,1.0000000005140508,4.005384447757501,4.3809223939610655,1.000000000122579,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,23.40871276356016,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6511476477291226,0.26771171961985546,23.645164407636525,2.3601843056884815,1195.8108760366356,46.98462119001954,0.9503930178238256,0.001872095260116639,0.03366035057613798,0.014074536339919825,0.1333179381303915,0.05364848068423859,0.8125479462568648,0.00048563492850510937,14.798173545624579,0.7996377361613277,1.0000000007595407,3.9509396520206432,4.320194454483682,1.0000000002651872,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.54127586206897,2.8559646015167153,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.032661992240584574,24.028008943265057,2.8276877242739755,1200.8324935963078,7.6317855464775795,0.9487325360041702,8.274290073771788e-06,0.00017736101398352493,0.05108182869177255,0.9500775212837509,0.00201251921172413,0.03610581830143434,0.011804141203090542,19.602630338585673,0.6193692241087391,1.0000000005148912,5.715627533570609,6.285480298434925,1.0000000000192224,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,3.5777495757344977,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.040916623693212466,24.028008943265057,2.8276877242739755,1207.222326990137,9.008306676156224,0.9823675137951442,5.718599352152702e-05,0.0012186359542604615,0.016356664257073838,0.7946479349210296,0.010727425069920696,0.19154137985836708,0.003083260150682678,19.049233995944853,0.6269800845421315,1.0000000006995649,5.59024190080243,6.143690551323103,1.0000000001273408,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,4.299534549952281,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.04917125514584036,24.028008943265057,2.8276877242739755,1206.6075972846281,10.294773132599833,0.9821140029018678,0.00011233825889875474,0.002380173266399858,0.015393485572833713,0.6685075152584413,0.017540296460453672,0.31150261618391706,0.0024495720971878694,18.845012950320303,0.6340267496753775,1.0000000003915726,5.501859084706963,6.045313629991553,1.0,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,5.021319524170062,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.057425886598468236,24.028008943265057,2.8276877242739755,1205.8604809881692,11.586060018162904,0.9812143875096961,0.00016821624256585093,0.0035435008665027352,0.015073895381235283,0.5780730303601398,0.02249587620301263,0.3973485799629362,0.0020825134739114333,18.64954810875829,0.6410466162588478,1.0000000004531873,5.417068799633461,5.949942664488636,1.0,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,5.743104498387845,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.06568051805109613,24.028008943265057,2.8276877242739755,1205.0816155602683,12.883484140683105,0.9801606681881714,0.0002247521480345805,0.004706957015679203,0.014907622648114809,0.5102212882950264,0.026280379088304898,0.46167303772527307,0.0018252948913955681,18.457791110451037,0.6479788955060599,1.0000000009510817,5.334089685409591,5.8567059506767265,1.000000000334588,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,6.464889472605627,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.07393514950372401,24.028008943265057,2.8276877242739755,1204.2901067431008,14.187268260162485,0.9790463860676334,0.00028194197927469813,0.005870252224923454,0.014801419728168477,0.4574725410813342,0.02928286552908318,0.5116128859526068,0.0016317074369758232,18.268757380027335,0.6548850674836403,1.0000000010191383,5.252726635668042,5.765810986243066,1.0000000003900258,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,7.18667444682341,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.0821897809563519,24.028008943265057,2.8276877242739755,1203.4921725328115,15.497487064153166,0.9779020185477426,0.0003397909564854001,0.007033296239931371,0.014724894255840514,0.41530993606126354,0.03173800242131621,0.5514722128389945,0.0014798486784258552,18.082107267746682,0.6617171880388789,1.000000000970859,5.173280451831716,5.677115955395501,1.000000000399758,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,7.908459421041192,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.09044441240897978,24.028008943265057,2.8276877242739755,1202.6904417039177,16.814186046605897,0.9767404545818908,0.0003983065250114674,0.008196046709042818,0.014665192184054836,0.38085148730424534,0.03379545406944609,0.5839958015311252,0.001357257095183444,17.897680236952624,0.6684930583703796,1.0000000011431882,5.095748755863088,5.590145862903717,1.0000000004735037,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,8.630244395258975,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.09869904386160767,24.028008943265057,2.8276877242739755,1201.8862188850826,18.13740612048557,0.9755680842272333,0.0004574968299678661,0.009358475698716725,0.014615943244082137,0.3521733265846784,0.035555110003975175,0.6110154379311085,0.001256125480237808,17.71538222583419,0.6752266685026648,1.0000000012070598,5.019670061441902,5.5048861600248475,1.0000000005276843,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,9.352029369476757,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.10695367531423555,24.028008943265057,2.8276877242739755,1201.0802273216502,19.467189606158765,0.9743884388368412,0.0005173702760310659,0.010520559844202852,0.014573631042924824,0.3279425841607865,0.037086169206299056,0.6337999942285321,0.001171252404382308,17.53514813737027,0.6818862103937413,1.0000000012138028,4.945042063807472,5.421624013981047,1.000000000569559,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,10.07381434369454,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.11520830676686346,24.028008943265057,2.8276877242739755,1200.2729024124255,20.803581541728796,0.9732036315104684,0.0005779353845655092,0.01168227705731774,0.014536156047648238,0.30720682475062705,0.03843807901738134,0.6532560796535841,0.0010990165784075506,17.35692721656315,0.6885056320300734,1.0000000011497179,4.872270987962473,5.340403200137638,1.0000000005385643,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,10.795599317912322,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.12346293821949132,24.028008943265057,2.8276877242739755,1199.4645240707898,22.14662971230855,0.9720150068016224,0.0006392007311003882,0.012843605094612081,0.014502187372665079,0.28926744060093956,0.0396471100789603,0.6700486392072914,0.0010368101128087398,17.180676471404396,0.6950758921038237,1.0000000012481634,4.80114895385594,5.260803250864341,1.0000000005488137,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,11.517384292130105,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.13171756967211923,24.028008943265057,2.8276877242739755,1198.6552816496733,23.49638434956244,0.9708234625488225,0.0007011749704153092,0.014004521917891232,0.014470840562871016,0.27360041809539243,0.0407404703472449,0.6846764083787396,0.0009827031786229807,17.006357626858815,0.7015820621868507,1.0000000012445156,4.73141003978808,5.182810589644225,1.0000000005687926,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,12.239169266347888,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.13997220112474712,24.028008943265057,2.8276877242739755,1197.8453098695468,24.85289779438093,0.969629623803001,0.0007638667743780296,0.015165004480271808,0.014441504942349115,0.25980502596458177,0.04173896870432422,0.6975207702059529,0.0009352351251411172,16.833935226436225,0.7080445337264841,1.000000001243941,4.663044700897945,5.106419538399074,1.000000000610423,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,12.96095424056567,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.148226832577375,24.028008943265057,2.8276877242739755,1197.0347082386693,26.21622419160351,0.9684339405099718,0.0008272848634397904,0.016325029315305967,0.014413745311282486,0.24756958771655943,0.04265879176087489,0.7088783414357555,0.0008932790868101586,16.663375854726713,0.7144730753410962,1.0000000012815669,4.596333777208913,5.03213007911516,1.00000000066965,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,13.682739214783451,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.15648146403000288,24.028008943265057,2.8276877242739755,1196.2235530627859,27.586419240662647,0.9672367464357347,0.0008914379985705249,0.017484572399236384,0.014387243166458433,0.2366480540015008,0.043512719835312914,0.7189832749038766,0.0008559512593097431,16.494647562226273,0.7208472681961162,1.0000000012107026,4.531190173676655,4.9593468345940455,1.0000000006111687,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,14.404524189001235,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.16473609548263077,24.028008943265057,2.8276877242739755,1195.4119048453942,28.963539995407,0.9660382957839598,0.0009563349808781372,0.018643609171804684,0.01436176006335755,0.2268435990058406,0.04431097832615135,0.7280228742443483,0.0008225484236597273,16.32771956853651,0.7271737135207517,1.0000000010761343,4.4673358395976,4.888048051494276,1.0000000004797518,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,15.126309163219018,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.17299072693525866,24.028008943265057,2.8276877242739755,1194.5998130566081,30.347644704602487,0.9648387868225684,0.0010219846509412875,0.01980211456088228,0.01433711396560803,0.217996901580322,0.04506184590920815,0.7361487486146041,0.0007925038958657598,16.162562088523867,0.7334744508692297,1.0000000009601884,4.404753565971317,4.818210027714609,1.0000000003766887,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,15.8480941374368,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.18124535838788655,24.028008943265057,2.8276877242739755,1193.7873193002808,31.73879268446495,0.9636383775948045,0.0010883958877554692,0.020960063006815265,0.014313163510624746,0.20997762147643065,0.0457720968923964,0.7434849258055668,0.0007653558256060883,15.999146203626697,0.7397437356629205,1.0000000009758405,4.343525285514864,4.749932530433553,1.0000000003834495,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,16.56987911165458,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.18949998984051442,24.028008943265057,2.8276877242739755,1192.9744594738127,33.1370442158395,0.9624371966449191,0.0011555776072355304,0.022117428484198794,0.014289797263646528,0.20267809875522919,0.04644732818127421,0.7501338490961486,0.0007407239673481378,15.837443736022937,0.74597167503821,1.0000000008290457,4.283866421095542,4.68336590513242,1.0000000002958176,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,17.291664085872362,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.1977546212931423,24.028008943265057,2.8276877242739755,1192.1612655352708,34.54246046060745,0.9612353508434749,0.0012235387413701189,0.02327418420146634,0.014266926213688668,0.19600862819895032,0.04709220443316729,0.7561808749859064,0.0007182923819760528,15.67742725195024,0.7521616602123005,1.0000000006241823,4.22538756534073,4.618149175065079,1.0000000001608151,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,18.013449060090146,0.95,0.001897,0.034035,0.014068,307.15,87.44,0.6626771149668533,0.2060092527457702,24.028008943265057,2.8276877242739755,1191.347765599422,35.95510339006024,0.9600329294788537,0.001292288306906523,0.024430303819573212,0.01424447839466666,0.18989386774413627,0.047710644672373216,0.7616976911994462,0.0006977963840442318,15.519070077202796,0.7583168684569032,1.000000000503628,4.168068283128901,4.554256261422439,1.0000000000995697,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
