,temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide
1189,220.0,9.877935239364358,0.9800000000000002,0.0085586990388113,0.0,0.0,0.0,0.0,0.0102986591658597,0.0011426417953288
11473,225.0,8.30021706461138,0.9500000000000002,0.0,0.0155329200918796,0.0251184249791283,0.0,0.0,0.0,0.009348654928992
18287,240.0,15.715996330681373,0.9700000000000004,0.0001774924942485,0.0199223484722553,0.0087830711610188,0.0010388097819295,9.318026863656867e-06,1.6659299424319497e-05,5.230076425967527e-05
9760,240.0,42.60511469091171,0.9500000000000004,0.0218679702186107,0.0,0.0,0.0,0.0037462674585969,0.0017907943601605,0.0225949679626316
1425,235.0,16.910738336550235,0.9900000000000002,0.0018331999229532,0.0023678875806493,0.0,0.0054605197736359,0.0,0.0003383927227614,0.0
14353,210.0,22.034396868035323,0.98,0.01,0.0,0.01,0.0,0.0,0.0,0.0
18469,235.0,20.330985319030248,0.9700000000000004,0.0074631004355608,0.0079014319359245,0.003992573610865,0.0099051237458289,3.7883113831758814e-05,0.0006994968989845,3.902590042765682e-07
5657,220.0,13.183344897584142,0.96,0.0,0.0,0.0,0.0,0.04,0.0,0.0
6898,255.0,28.71895144244013,0.98,0.0032804268340711,0.0,0.0121022699577614,0.0038675003836198,0.0007498028245476,0.0,0.0
17421,285.0,57.93934495206058,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0
3550,230.0,15.633729561146655,0.9800000000000002,0.0,0.0061323827249345,0.0017470596003061,0.0,0.0,0.0109577835988784,0.0011627740758808
2448,270.0,40.49822017633892,0.96,0.0,0.0008850414162001,0.0391149585837999,0.0,0.0,0.0,0.0
15538,220.0,30.267901326981647,0.96,0.02,0.01,0.0,0.0,0.01,0.0,0.0
9446,275.0,49.64950586740965,0.9600000000000004,0.0036082422595,0.0195052515461021,0.0,0.0026124876871617,0.0092639920313291,0.0023813256183808,0.0026287008575261
645,230.0,19.944396851165656,0.97,0.0033518914186311,0.0,0.0,0.0,0.0160995687971447,0.0105485397842241,0.0
2166,225.0,11.257831141245164,0.95,0.0022461540338648,0.0370200500439085,0.0,0.0,0.0,0.0,0.0107337959222266
17466,215.0,5.454044331739666,0.9700000000000002,0.0067154310761333,0.0113398971644284,0.0022100754528297,0.0096469997787935,2.0221455921324004e-05,6.297044648320028e-05,4.40462541037571e-06
11252,205.0,6.05776458773151,0.99,0.0,0.0013433706565824,0.0,0.0,0.0054685338854929,0.0,0.0031880954579246
12031,210.0,15.57954990461886,0.9500000000000004,0.0,0.0036141911070162,0.004245146253855,0.030014447199193,0.0003212420108318,0.0057948202833863,0.0060101531457174
7389,210.0,78.80756682383135,0.97,0.0185590238347215,0.0114409761652784,0.0,0.0,0.0,0.0,0.0
10395,265.0,31.15071180638959,0.9600000000000002,0.0015463321755183,0.0,0.0186927613164081,0.0197609065080735,0.0,0.0,0.0
