T,P,z_carbon dioxide,z_methane,z_oxygen,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_methane,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_methane,y_oxygen,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_methane,rhoL3_oxygen,rhoL4_carbon monoxide,rhoV1_carbon dioxide,rhoV2_methane,rhoV3_oxygen,rhoV4_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_methane,parachor_oxygen,parachor_carbon monoxide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,3.082029537,0.99,0.005114,0.003761,0.001125,0.027752109613506066,0.00019313763219074403,0.9952822598029517,0.0031870331897034085,0.0013229826232938338,0.0002077243840510374,0.781990564344042,0.08099578046705942,0.09976737559793716,0.037246279590961225,0.02762118237042954,8.844689442253086e-05,3.6715558778414276e-05,5.764789875582421e-06,0.00015103180599291194,1.5643333256849172e-05,1.92688346928702e-05,7.193658248112685e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.70681718516925,-0.13560308660354536
200.0,3.1461111879,0.99,0.005114,0.003761,0.001125,0.027750681348528226,0.00019717600070002866,0.9949294281518499,0.003373176542057785,0.0014615279669701288,0.00023586733912217135,0.7666171515594594,0.08400146740761574,0.10796428622799915,0.041417094804925725,0.027609969524915397,9.36079473509759e-05,4.055839689335033e-05,6.545479368504622e-06,0.00015115850401254194,1.6563073396367475e-05,2.1287966176870055e-05,8.166457114249188e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.689880266168444,-0.14571672485200082
200.0,3.2101928388,0.99,0.005114,0.003761,0.001125,0.027749343627420632,0.0002012153960127982,0.9945885290400744,0.0035450337911372837,0.0016006847295807118,0.0002657524392075106,0.7518615004150535,0.0865412407594882,0.1158784634910331,0.04571879533442519,0.02759917886022385,9.837236084108619e-05,4.4417950600300046e-05,7.374455755394423e-06,0.00015128610955279163,1.741343003085933e-05,2.3316530920702803e-05,9.199325508444434e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.673235114472856,-0.1555123938136731
200.0,3.2742744897,0.99,0.005114,0.003761,0.001125,0.02774808881211762,0.0002052558624967775,0.9942589381171587,0.00370365365839689,0.0017399751935574857,0.00029743303088698356,0.7376871666757719,0.08866733457057732,0.12349283951126812,0.05015265924238279,0.027588785317116678,0.00010276931064252123,4.828098620171466e-05,8.253198156709342e-06,0.00015141461564883963,1.8199490232574183e-05,2.534762928606146e-05,1.0294127329302258e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.656862850157893,-0.16501328960866601
200.0,3.3383561406,0.99,0.005114,0.003761,0.001125,0.02774690960943011,0.00020929744436166863,0.9939400614693575,0.003850036339969441,0.0018789409631125296,0.0003309612275605551,0.7240605156048023,0.09042684261857198,0.13079298002461556,0.054719661752010054,0.027578765042781672,0.00010682661031815322,5.2134805064938914e-05,9.183151265348752e-06,0.00015154401547927721,1.8926107061761933e-05,2.7374636459598812e-05,1.1452685361030652e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.640745500505787,-0.17424129299098112
200.0,3.4024377915,0.99,0.005114,0.003761,0.001125,0.02774579912302693,0.0002133401847316759,0.9936313396298053,0.003985126566256239,0.0020171463785310906,0.00036638742540734924,0.7109504600107744,0.09186204466282927,0.1377670695191798,0.05942042580721657,0.027569095551712726,0.00011057052118718368,5.596733822046488e-05,1.0165711906555325e-05,0.00015167430247376858,1.9597865578197458e-05,2.9391252061163456e-05,1.2676764618546425e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.624866119439055,-0.183216878543778
200.0,3.4665194424,0.99,0.005114,0.003761,0.001125,0.027744750883990834,0.0002173841249998617,0.9933322493397343,0.004109809785236183,0.0021541811674431754,0.0004037597075863341,0.6983282257913048,0.09301076633457638,0.1444058473514174,0.06425516052270121,0.027559755802965196,0.00011402564867196577,5.976721984969545e-05,1.1202212503975824e-05,0.00015180547032634864,2.021906405520848e-05,3.1391538771351465e-05,1.3968051846953057e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.609208847457143,-0.1919590755817815
200.0,3.5306010933,0.99,0.005114,0.003761,0.001125,0.027743758864446712,0.00022142930438998526,0.9930423035352075,0.004224910811475467,0.002289662493389166,0.0004431231599278327,0.6861671419637523,0.09390675393541875,0.15070251145539817,0.0692235926454308,0.027550726211475494,0.00011721490677736924,6.352384409755683e-05,1.2293902096289447e-05,0.00015193751294029792,2.0793707201441284e-05,3.33699522813926e-05,1.5328131966853443e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.593758924801595,-0.20048547991883225
200.0,3.5946827442,0.99,0.005114,0.003761,0.001125,0.027742817478350668,0.00022547575971554706,0.9927610500005953,0.004331194337047306,0.002423236535374122,0.000484519126983124,0.6744424523222715,0.09458004924080256,0.15665260217278384,0.07432489626414203,0.027541988609782277,0.00012015953395596943,6.722740890775511e-05,1.3441925704662619e-05,0.00015207042432178078,2.1325508456503805e-05,3.5321364486325795e-05,1.675846245093665e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.578502669383578,-0.20881230259421102
200.0,3.6587643952,0.99,0.005114,0.003761,0.001125,0.027741921572970063,0.00022952352527635193,0.9924880690857608,0.0044293667779759524,0.0025545796956565345,0.0005279844406067533,0.6631311463404939,0.09505735315724942,0.162253874723262,0.07955762577899478,0.02753352617468567,0.00012287914577252797,7.086894956880531e-05,1.4647302943061022e-05,0.00015220419842861858,2.181789880009105e-05,3.7241081316230663e-05,1.8260346731411657e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.563427429759482,-0.21695443127979885
200.0,3.7228460461,0.99,0.005114,0.003761,0.001125,0.02774106641395025,0.00023357263285995957,0.9922229708279583,0.004520079018890321,0.002683399497824785,0.0005735506553265322,0.6522118072436333,0.09536237048058839,0.16750616550782976,0.08491965676794862,0.027525323331185413,0.0001253918122593395,7.44403636843181e-05,1.591090682117802e-05,0.00015233882900024786,2.227403994891792e-05,3.912485609793994e-05,1.9834907812853844e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.54852152175604,-0.2249255099106584
200.0,3.786927697,0.99,0.005114,0.003761,0.001125,0.027740247666238765,0.0002376231118273333,0.9919653917606946,0.00460392970690255,0.002809435206928109,0.0006212433254745354,0.6416644753716243,0.0955161308609931,0.17241125489646383,0.09040813887091864,0.027517365643779233,0.00012771415030743077,7.793442844243649e-05,1.723344370966139e-05,0.00015247430938685863,2.2696840244895963e-05,4.096889890255329e-05,2.148306329302538e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.53377415567726,-0.23273803440047303
200.0,3.8510093479,0.99,0.005114,0.003761,0.001125,0.027739461372574784,0.00024167498924401525,0.9917149916355382,0.004681468826264989,0.0029324581799246266,0.0006710813582721128,0.631470525136517,0.09553728333725485,0.17697272739179162,0.09601946413443643,0.02750963970307734,0.00012986142367309067,8.134481040871014e-05,1.8615435415644292e-05,0.00015261063237028043,2.3088971922933502e-05,4.2769881988895286e-05,2.3205502961906033e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.519175359547212,-0.2404034327832072
200.0,3.9150909988,0.99,0.005114,0.003761,0.001125,0.027738703930797973,0.0002457282900429116,0.9914714502366072,0.004753201353334646,0.003052271936704804,0.0007230764733534263,0.621612554202613,0.09544236353248123,0.18119582892378372,0.10174925334112213,0.027502133013952143,0.00013184764506361799,8.466606756853789e-05,2.0057204213676224e-05,0.00015274779001341477,2.3452888788490554e-05,4.452494120434931e-05,2.5002670036656948e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.504715902549428,-0.2479321614860588
200.0,3.9791726497,0.99,0.005114,0.003761,0.001125,0.027737972070826365,0.0002497830372115556,0.9912344644168022,0.004819590851005666,0.0031687119366010288,0.0007772327955912018,0.6120742834830037,0.09524603383462113,0.1850873207086867,0.10759236197368839,0.02749483388963379,0.00013368567641800543,8.789364319793347e-05,2.1558861576639056e-05,0.00015288577352747136,2.3790843613566256e-05,4.623167311596502e-05,2.687474695455297e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.49038722156621,-0.2553337884857001
200.0,4.0432543006,0.99,0.005114,0.003761,0.001125,0.027737262831878433,0.0002538392519719307,0.9910037454498448,0.00488106290670427,0.003281645042606107,0.0008335466008448324,0.602840466872187,0.09496129774114533,0.18865532907100055,0.11354290631566719,0.027487731354918297,0.00013538732474218887,9.102385106769649e-05,2.312030115025198e-05,0.0001530245731692454,2.410490478489612e-05,4.788812761190121e-05,2.8821646405887964e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.476181352936106,-0.26261707049513205
200.0,4.1073359515,0.99,0.005114,0.003761,0.001125,0.027736573540290275,0.0002578969539638254,0.9907790167546694,0.00493800835544443,0.003390968662734271,0.0008920062271519189,0.5938968096621378,0.09459969008744097,0.19190919108498683,0.11959430916543438,0.027480815060392377,0.00013696343189335225,9.405385168674888e-05,2.474119631779607e-05,0.0001531641781806991,2.4396971919472914e-05,4.949279581847982e-05,3.084300804517353e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.4620908706217,-0.26979003357219966
200.0,4.1714176025,0.99,0.005114,0.003761,0.001125,0.027735901788122703,0.00026195616141780077,0.9905600120179989,0.004990786257340561,0.003496609568854877,0.000952592155805695,0.5852298946765477,0.0941714451808615,0.19485929650359576,0.12573936363899504,0.02747407520857286,0.00013842395747911028,9.698161959316894e-05,2.6421002477562836e-05,0.0001533045767564123,2.466879029474533e-05,5.1044593328655035e-05,3.293820103798813e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.448108831400756,-0.27686003477867516
200.0,4.2354992534,0.99,0.005114,0.003761,0.001125,0.02773524541266817,0.00026601689129838427,0.9903464737188463,0.005039726618639277,0.003598522405028671,0.0010152772574856098,0.5768271153932046,0.0936856449965749,0.19751692706363821,0.13197031254658229,0.02746750249216273,0.00013977805458071667,9.980590202645507e-05,2.815896389826408e-05,0.00015344575605351468,2.4921964041272884e-05,5.254283891627874e-05,3.510633228731798e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.43422872728544,-0.28383382587568207
200.0,4.2995809043,0.99,0.005114,0.003761,0.001125,0.02773460247688752,0.0002700791594572937,0.9901381520325213,0.005085132861194971,0.0036966879141062496,0.0010800271921774579,0.5686766151916981,0.09315034958601588,0.1998940949557727,0.13827894026651336,0.027461088043821996,0.00014103413844740017,0.00010252616977885135,2.9954124839270796e-05,0.0001535877022339927,2.5157968119344236e-05,5.398722914613155e-05,3.7346259957825256e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.420444444747773,-0.29071760676021086
203.3690344828,2.8940873397,0.99,0.005114,0.003761,0.001125,0.02753498553564439,0.00017915169976095587,0.9995429095010349,0.0003538407934210602,9.138107663966225e-05,1.1868628904535868e-05,0.9802688289680125,0.009968067134733586,0.007503012785677713,0.002260091111576212,0.027522399555366905,9.743001128769827e-06,2.5161766235047115e-06,3.2680252521432606e-07,0.00017561682693230117,1.785796170518843e-06,1.3441774938823468e-06,4.048991642535065e-07,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.10012454798452,-0.011832309578984734
203.3690344828,2.9591112356,0.99,0.005114,0.003761,0.001125,0.02753230009306147,0.00018319792457346208,0.9990520925177337,0.0007247660924594712,0.00019711065153653063,2.6030738270343517e-05,0.9593568448383307,0.01997244023424746,0.015825482777881355,0.00484523214954041,0.027506202019799256,1.99544775548697e-05,5.42690960964263e-06,7.166860977030376e-07,0.00017575218289972707,3.6589095995816453e-06,2.8991956002809314e-06,8.876364738724176e-07,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.080110907842577,-0.024489562267280718
203.3690344828,3.0241351314,0.99,0.005114,0.003761,0.001125,0.027529759012902773,0.00018724488460846784,0.9985769555255614,0.0010741870229816345,0.0003075221834427269,4.13352680142439e-05,0.9393499611685654,0.02897056350297102,0.024155041334459965,0.007524433994003614,0.027490582941456836,2.957210987747185e-05,8.466011601299951e-06,1.1379499671658828e-06,0.00017588847508597676,5.4245898201560985e-06,4.522907927383727e-06,1.4089117749512395e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.060503958055,-0.03669996826177879
203.3690344828,3.0891590273,0.99,0.005114,0.003761,0.001125,0.027527360052458975,0.00019129252926314448,0.9981173955951667,0.00140238887902046,0.0004223728542494021,5.784267156343973e-05,0.920191311343354,0.03703343796767544,0.03247281775311072,0.01030243293585977,0.02747553692317078,3.860406360636053e-05,1.1626809635308068e-05,1.5922560465229357e-06,0.00017602572335283985,7.084220016146401e-06,6.21180744029369e-06,1.9707784538645385e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.04129892256326,-0.04847579073535613
203.3690344828,3.1541829231,0.99,0.005114,0.003761,0.001125,0.027525099727551513,0.00019534082668797964,0.9976731902138052,0.0017098335856025185,0.0005413640985043338,7.561210208802368e-05,0.9018285712477421,0.04423074389719485,0.04075733263179087,0.013183352223272203,0.027461054056139456,4.706333996122631e-05,1.490110080024781e-05,2.081230650582658e-06,0.00017616393863837348,8.640070077902352e-06,7.961571049890997e-06,2.5752469218128067e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.02248783712506,-0.05982754211131791
203.3690344828,3.219206819,0.99,0.005114,0.003761,0.001125,0.02752297346470105,0.0001993897630204667,0.9972440124719529,0.001997138217685589,0.0006641480059961476,9.47013043652714e-05,0.8842135526062095,0.05063045048170746,0.04898524165039038,0.01617075526169269,0.027447120493097565,5.496718217070082e-05,1.8279327945666085e-05,2.6064614871179427e-06,0.00017630313071363707,1.0095193523167124e-05,9.767155724171634e-06,3.2242830594908707e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,75.52930996715713,55.44611770258769,63.65845399182276,3.87,19.00405995742423,-0.07077221634685316
203.3690344828,3.2842307148,0.99,0.005114,0.003761,0.001125,0.027520975768635443,0.00020343934044676304,0.9968294464667667,0.0022650509216946813,0.0007903358397836059,0.00011516677175505437,0.867301791340038,0.05629837492299566,0.05713211474006023,0.019267718996906213,0.02743371904167417,6.23364115306847e-05,2.175081349576876e-05,3.16950193482282e-06,0.00017644330439851345,1.1453304262558821e-05,1.1622919741046642e-05,3.919812044644167e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,75.52930996715713,55.44611770258769,63.65845399182276,3.87,18.986002187184635,-0.08132756228874172
203.3690344828,3.3492546107,0.99,0.005114,0.003761,0.001125,0.02751910041734052,0.0002074895750727607,0.9964290060754606,0.0025144230797802623,0.0009195069404942231,0.00013706390426493622,0.8510522090104479,0.061297718965622354,0.06517316528593603,0.02247690673799381,0.02742082987694141,6.919466122415165e-05,2.530400382990208e-05,3.7718753450595274e-06,0.00017658446121231216,1.2718637661106486e-05,1.3522752371325665e-05,4.663723828016407e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,75.52930996715713,55.44611770258769,63.65845399182276,3.87,18.968299586014208,-0.09151272431878255
203.3690344828,3.4142785065,0.99,0.005114,0.003761,0.001125,0.027517340660119693,0.0002115404945168489,0.9960421539429759,0.002746181027837364,0.0010512178207764625,0.00016044720841024856,0.8354268079252105,0.06568864610081752,0.07308390789394581,0.02580063808002618,0.027408431261888248,7.556759885735839e-05,2.8926718882294568e-05,4.415080491790031e-06,0.00017672660008113158,1.3895808680309218e-05,1.5460206017109135e-05,5.457879738298981e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,75.52930996715713,55.44611770258769,63.65845399182276,3.87,18.950935882231644,-0.101347742894486
203.3690344828,3.4793024024,0.99,0.005114,0.003761,0.001125,0.027515689407796137,0.0002155921354363787,0.99566831970208,0.0029612989275883605,0.0011850108872983565,0.00018537048303328917,0.8203903989871882,0.06952793379022174,0.0808407182555436,0.02924094896704641,0.0273965002381047,8.14821815351611e-05,3.2606391519758494e-05,5.100596636517128e-06,0.00017686971800915066,1.4989675718313057e-05,1.7428623078923292e-05,6.304118629991708e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,75.52930996715713,55.44611770258769,63.65845399182276,3.87,18.933893963712375,-0.11085308100852487
203.3690344828,3.5443262982,0.99,0.005114,0.003761,0.001125,0.02751413940568795,0.00021964454115124498,0.995306916475714,0.003160774145871633,0.0013204224258585903,0.00021188695255574074,0.8059103575376757,0.07286872174475474,0.08842128343979326,0.03279963727777631,0.027385013251358205,8.696598047940636e-05,3.633028669946991e-05,5.829887150865039e-06,0.00017701381069039855,1.6005216951904402e-05,1.9421252229137566e-05,7.204261279804447e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,75.52930996715713,55.44611770258769,63.65845399182276,3.87,18.91715632207671,-0.12004921256329126
203.3690344828,3.6093501941,0.99,0.005114,0.003761,0.001125,0.027512683383341317,0.00022369775948028397,0.994957355040721,0.0033456060109109333,0.0014569896312615598,0.00024004931710652075,0.7919564033136208,0.07576036345006211,0.0958049420778926,0.03647829115842442,0.02737394668916207,9.204659890359606e-05,4.008569441771051e-05,6.604400857939004e-06,0.00017715887302732113,1.694742356119089e-05,2.1431350889962955e-05,8.160112001808996e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,75.52930996715713,55.44611770258769,63.65845399182276,3.87,18.900705434356794,-0.12895627473042737
