temperature,pressure,z_carbon dioxide,z_nitrogen,z_methane,z_oxygen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_nitrogen,x_methane,x_oxygen,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_methane,y_oxygen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_nitrogen,E_methane,E_oxygen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,9.762047637941771,0.95000095000095,0.008035008035008036,0.02536902536902537,0.012456012456012456,0.00413900413900414,306.09,85.54,0.6534025940082983,0.11412260507296902,12.65651718052879,2.4715828362769594,1189.7210959819636,19.31065757242176,0.9575525146055462,0.004735223373343224,0.02352468715001923,0.010006064874581446,0.004181509996509877,0.2636611866028848,0.3079428473419971,0.1929955667732047,0.23512462901708722,0.00027577026482616783,17.078812184939725,0.6957986971753087,1.000000000298369,4.941755185074761,3.001596433379228,3.300233354036788,1.0000000000155602,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.108035684289488,0.95000095000095,0.008035008035008036,0.02536902536902537,0.012456012456012456,0.00413900413900414,306.09,85.54,0.6534025940082983,0.11816735660848127,12.65651718052879,2.4715828362769594,1189.044816151453,19.96464891644534,0.9565396902116551,0.005098261781949485,0.023827403303964625,0.010359183333324203,0.004175461369106479,0.2556938814734413,0.31986933946049817,0.1890640281185246,0.2351049072680873,0.0002678436794486474,16.985152258416115,0.6991099338173257,1.0000000002572897,4.904049092650775,2.980956756929536,3.280694441235158,1.0000000000084126,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.454023730637203,0.95000095000095,0.008035008035008036,0.02536902536902537,0.012456012456012456,0.00413900413900414,306.09,85.54,0.6534025940082983,0.12221210814399348,12.65651718052879,2.4715828362769594,1188.3980139338819,20.620690653374318,0.9555622427294436,0.005470970959612448,0.02410241085028206,0.010694633622888241,0.004169741837773714,0.2482655767540785,0.3315704883564931,0.18519305468442027,0.23471042221918587,0.0002604579858222261,16.893200868410638,0.7024081363454692,1.0000000002235219,4.867120084961047,2.9609287382424756,3.2617167269449765,1.00000000000173,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.80001177698492,0.95000095000095,0.008035008035008036,0.02536902536902537,0.012456012456012456,0.00413900413900414,306.09,85.54,0.6534025940082983,0.12625685967950573,12.65651718052879,2.4715828362769594,1187.7777090172035,21.278646235517975,0.9546172962372547,0.005852797003434307,0.02435264974872567,0.011012942952299612,0.0041643140582857925,0.24132410773131502,0.34303640174753636,0.18139758741432366,0.2339883427271217,0.0002535603797033177,16.802825970061104,0.7056671865930845,1.0000000001936875,4.830914594145448,2.941465522541197,3.2432566803957172,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.145999823332637,0.95000095000095,0.008035008035008036,0.02536902536902537,0.012456012456012456,0.00413900413900414,306.09,85.54,0.6534025940082983,0.13030161121501796,12.65651718052879,2.4715828362769594,1187.181242579926,21.938403765726573,0.953702203801712,0.006243196296146441,0.02458072734748187,0.011314726682122774,0.004159145872536824,0.23482381408461386,0.35425897874365075,0.17768841540380537,0.23298168698944252,0.0002471047784873798,16.71390910453442,0.7088784192526625,1.0000000001677911,4.795445671721795,2.922525246498084,3.2252754258306346,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.491987869680353,0.95000095000095,0.008035008035008036,0.02536902536902537,0.012456012456012456,0.00413900413900414,306.09,85.54,0.6534025940082983,0.1343463627505302,12.65651718052879,2.4715828362769594,1186.6062437904188,22.599872346395653,0.9528145334833719,0.006641640278909915,0.024788954831510873,0.011600661976482672,0.004154209429724564,0.22872456004275693,0.3652318963738169,0.17407304848882565,0.23172944431920214,0.00024105077539829712,16.62634397185397,0.7120929383370956,1.0000000001438536,4.760808324790813,2.9040704703045073,3.2077382164281447,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.83797591602807,0.95000095000095,0.008035008035008036,0.02536902536902537,0.012456012456012456,0.00413900413900414,306.09,85.54,0.6534025940082983,0.13839111428604242,12.65651718052879,2.4715828362769594,1186.0505990716658,23.262978848700413,0.9519520543239559,0.007047619182344148,0.024979380475000423,0.01187146552961559,0.004149480489083918,0.22299092614452903,0.37595054431182306,0.17055641507466052,0.23026675168407212,0.00023536278491539925,16.540035140930645,0.7152659534997959,1.0000000001220817,4.726756232625173,2.8860676727981596,3.190613965134565,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.183963962375786,0.95000095000095,0.008035008035008036,0.02536902536902537,0.012456012456012456,0.00413900413900414,306.09,85.54,0.6534025940082983,0.14243586582155465,12.65651718052879,2.4715828362769594,1185.512424137317,23.927665087780785,0.9511127224930974,0.007460644792293728,0.025153819711802524,0.012127875143095946,0.004144937859710306,0.21759153855292865,0.38641192194947394,0.16714142022510975,0.2286251099330456,0.00023000933944221293,16.45489688868175,0.7184091750676814,1.0000000001024296,4.693256589533421,2.868486803436549,3.1738748273008106,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.529952008723502,0.95000095000095,0.008035008035008036,0.02536902536902537,0.012456012456012456,0.00413900413900414,306.09,85.54,0.6534025940082983,0.14648061735706688,12.65651718052879,2.4715828362769594,1184.9900385525982,24.59388538125167,0.9502946675124867,0.007880252472792962,0.02531388218335706,0.012370634887256272,0.004140562944107045,0.21249850918000251,0.3966145117463139,0.16382939095040455,0.2268326256161207,0.00022496250715837938,16.37085237032578,0.7215509200534904,1.0000000000908587,4.660280111888505,2.851300883339586,3.157495829133028,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.4034827586207,2.9664785422971347,0.95000095000095,0.008035008035008036,0.02536902536902537,0.012456012456012456,0.00413900413900414,306.09,85.54,0.6645218163240246,0.03467943117017927,13.246794328968171,2.9371074676209252,1207.9271886925048,7.869806817428389,0.9854125383469696,4.0234497875569054e-05,0.0010168961256390564,0.0001730038939063442,0.013357327135609404,0.945552100487221,0.009039412130512054,0.028428446406118732,0.013999158618638511,0.0029808823575096055,19.171999477048335,0.6215575460267836,1.0000000012220562,5.6645199443151855,3.4918840733664824,3.7665864747462927,1.0000000002808738,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,3.31640432999994,0.95000095000095,0.008035008035008036,0.02536902536902537,0.012456012456012456,0.00413900413900414,306.09,85.54,0.6645218163240246,0.03877021662380103,13.246794328968171,2.9371074676209252,1207.0863251716823,8.411215205786844,0.9907534744050603,0.00013275263153052493,0.003107075255083382,0.0005574551494440377,0.005449242558881703,0.8554926682579986,0.02636095448855549,0.07699622354337335,0.04004969463169629,0.0011004590783762261,18.916170749346808,0.6270212873965584,1.0000000003457934,5.583113644248632,3.406489010453747,3.6946897826161647,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,3.6663301177027456,0.95000095000095,0.008035008035008036,0.02536902536902537,0.012456012456012456,0.00413900413900414,306.09,85.54,0.6645218163240246,0.042861002077422786,13.246794328968171,2.9371074676209252,1204.7790718691758,8.937564049873124,0.9887516372983896,0.00023975493969339673,0.005161676244722934,0.00098267167382421,0.004864259843369818,0.776797972641121,0.042877255735505625,0.11568930810398384,0.06373811665420695,0.0008973468651824425,18.737998843431217,0.6323033189322338,1.0000000006276863,5.5113420058248686,3.356889764475329,3.6484480814726243,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,4.016255905405551,0.95000095000095,0.008035008035008036,0.02536902536902537,0.012456012456012456,0.00413900413900414,306.09,85.54,0.6645218163240246,0.04695178753104454,13.246794328968171,2.9371074676209252,1202.5286900856718,9.473931787339344,0.9864799988375244,0.000358005544852156,0.007080790357821286,0.0014300013094232032,0.004651203950379134,0.7115374759284959,0.05821955896633577,0.14491918346012,0.08453302671580076,0.0007907549292474102,18.570504645857486,0.6373985110883524,1.0000000009674193,5.443829963902082,3.311590207237301,3.605772617983997,1.0000000001931693,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,4.366181693108357,0.95000095000095,0.008035008035008036,0.02536902536902537,0.012456012456012456,0.00413900413900414,306.09,85.54,0.6645218163240246,0.05104257298466631,13.246794328968171,2.9371074676209252,1200.3942954877325,10.021102540915878,0.984216156269795,0.000488004766452118,0.008860899271410951,0.0018966812494509433,0.004538258442891051,0.6566829815568496,0.0727334830107235,0.16688885055214445,0.10297838292780014,0.0007163019524822693,18.410855155258712,0.6423178005323436,1.00000000111678,5.37964226758353,3.2692550169835313,3.5657192885091664,1.0000000002739518,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,4.716107480811162,0.95000095000095,0.008035008035008036,0.02536902536902537,0.012456012456012456,0.00413900413900414,306.09,85.54,0.6645218163240246,0.055133358438288066,13.246794328968171,2.9371074676209252,1198.3865796544144,10.578949239275982,0.9820195368646262,0.0006303054183462792,0.01050345218444269,0.002379976929384455,0.004466728603200465,0.6099671932455392,0.08667210901389359,0.18323972459125182,0.1194623656066941,0.0006586075426211774,18.25821230567283,0.647066386813836,1.00000000086078,5.318550574107795,3.229512040915177,3.527997632862751,1.0000000001938314,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,5.0660332685139675,0.95000095000095,0.008035008035008036,0.02536902536902537,0.012456012456012456,0.00413900413900414,306.09,85.54,0.6645218163240246,0.05922414389190983,13.246794328968171,2.9371074676209252,1196.5061065148036,11.147082622348533,0.9799090898876792,0.0007854031763684149,0.012012230669165375,0.002876846117101845,0.0044164301496852154,0.5697229564489954,0.10021276299165291,0.1951988813207801,0.1342538296742511,0.0006115695643205252,18.112064906412904,0.6516583793022648,1.0000000010220167,5.2603514380012975,3.1921477673727527,3.4924244510357205,1.0000000004057947,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
