T,P,z_carbon dioxide,z_hydrogen,z_argon,z_methane,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_methane,y_carbon dioxide,y_hydrogen,y_argon,y_methane,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_methane,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_methane,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,14.8163606223,0.96,0.012001,0.024252,0.003747,0.02777487016925711,0.0009266258192859967,0.9755191579424277,0.0029836014595408353,0.01806356197529326,0.003433678622738246,0.18316727676565947,0.46337924427466765,0.33402274794483755,0.01943073101483547,0.027094917959473948,8.286914317555272e-05,0.0005017130886580998,9.536997794950834e-05,0.0001697275278993641,0.0004293791718661399,0.00030951410247454506,1.8005017045947744e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.45275094110746,-0.6993516003834372,-1.162426956350597
200.0,16.0459268317,0.96,0.012001,0.024252,0.003747,0.027778985061100766,0.0010034343864114535,0.9742641603473438,0.003402506813934764,0.018849826556090382,0.003483506282631163,0.171016599752354,0.48760336465031834,0.3230585941993612,0.018321441397966442,0.027064069555854744,9.451818595458737e-05,0.0005236290503059753,9.676826898546175e-05,0.00017160393683867648,0.0004892779830200524,0.0003241681022453828,1.838436430734186e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.384241693777966,-0.7548325112669403,-1.240464556068904
200.0,17.275493041,0.96,0.012001,0.024252,0.003747,0.02778338808262361,0.0010801796589970576,0.9731117419101362,0.0038331855999533277,0.0195308439923102,0.0035242284976002678,0.1605930222533921,0.509982722725101,0.31209514711532793,0.01732910790617915,0.02703634117324718,0.00010649888311622771,0.000542633018219532,9.791500804066979e-05,0.00017346931601497595,0.0005508729635275906,0.00033711882958567145,1.8718549868819808e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.322103994325957,-0.8088811193925096,-1.315143082670982
200.0,18.5050592504,0.96,0.012001,0.024252,0.003747,0.027788029754524865,0.001156864464480018,0.9720451971962784,0.0042736126230873825,0.020123290976170546,0.0035578992044637456,0.15155376295746076,0.5306456635315567,0.30136155825528615,0.016439015255696344,0.027011220862433172,0.00011875527472966524,0.0005591866084047888,9.886700895723891e-05,0.00017532716282371444,0.0006138851113700783,0.0003486344777058654,1.9017712580359998e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.265280022822207,-0.8616890889701487,-1.3869756730358986
200.0,19.7346254598,0.96,0.012001,0.024252,0.003747,0.027792869748358453,0.0012334921214451522,0.9710506590993976,0.004722093438787416,0.02064121065006476,0.0035860368117502863,0.14364140888797342,0.5497243929396617,0.2909961715468489,0.015638026625515937,0.026988284487407185,0.00013124052788379673,0.0005736784790456792,9.966625402179433e-05,0.00017718054617659688,0.0006780807076572918,0.00035894148497374014,1.9289382637523426e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.212896941660752,-0.913412440671781,-1.4563824262343026
200.0,20.9641916691,0.96,0.012001,0.024252,0.003747,0.027797875263917943,0.001310065965135118,0.9701166967346309,0.0051772234064079645,0.021096301354483815,0.0036097785044773272,0.1366588512980941,0.5673498659812268,0.2810765956076036,0.0149146871130755,0.02696718292727338,0.00014391581046476495,0.0005864323535819643,0.000100344172597833,0.00017903210992009424,0.0007432657497459758,0.00036822888150156853,1.9539223967479562e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.164238687422973,-0.964177663699207,-1.5237056618337377
200.0,22.1937578785,0.96,0.012001,0.024252,0.003747,0.027803019617300924,0.0013865890933821002,0.9692339161780981,0.005637843424925309,0.021498253709576125,0.003629986687400516,0.130452568241471,0.5836479689481036,0.2716403365276792,0.01425912628274623,0.02694762958525306,0.0001567490713424694,0.0005977163696250573,0.00010092459108033774,0.00018088410832730782,0.000809279908118055,0.0003766535279519233,1.977154898481397e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.11871907880161,-1.014087190590594,-1.5892239255100868
200.0,23.4233240879,0.96,0.012001,0.024252,0.003747,0.027808281055273984,0.0014630642486323671,0.9683945992812528,0.006102998230392766,0.021855079181013846,0.0036473233073405944,0.12490118200339245,0.5987370836794871,0.26269884846803937,0.013662885849081147,0.026929389189222504,0.0001697138900706018,0.0006077521843509001,0.0001014257916299787,0.00018273845400108792,0.0008759908214618635,0.0003843452933504801,1.998967981893571e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.07585804548784,-1.0632243336629656,-1.6531643615058016
200.0,24.6528902973,0.96,0.012001,0.024252,0.003747,0.027813641783804334,0.0015394937794302836,0.9675923936726061,0.006571899768350726,0.022173404215549995,0.0036623023434932526,0.11990744617968477,0.6127267888917127,0.25424703400610316,0.013118730922499261,0.02691226823034365,0.00018278846599597377,0.0006167231219788045,0.00010186196548590846,0.00018459676750099622,0.0009432890799890843,0.0003914117272909956,2.0196204649207317e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.035261528669754,-1.1116569233993516,-1.7157125768489045
200.0,25.8824565066,0.96,0.012001,0.024252,0.003747,0.027819087184677467,0.0016158796454527197,0.9668220549061163,0.007043896280700395,0.022458721519325847,0.0036753272938574843,0.11539251950052032,0.6257173861256208,0.2462696237570603,0.012620470616798619,0.026896107037502275,0.00019595476475262963,0.0006247811320025177,0.00010224425042004606,0.0001864604234983968,0.0010110839880462705,0.00039794207232233327,2.039316158571902e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.996604936925163,-1.1594406352876447,-1.777021055018139
200.0,27.112022716,0.96,0.012001,0.024252,0.003747,0.027824605189863315,0.0016922234443987763,0.966079235986198,0.007518446822370239,0.02271559894930211,0.0036867182421295654,0.11129179895343864,0.6377999741011742,0.23874542890854586,0.012162798036841326,0.026880773323440754,0.0002091978144734343,0.0006320525724156052,0.00010258147953352206,0.00018833059135832408,0.0010793000690109394,0.00040401061204208265,2.0582171987430303e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.959619746541,-1.2066214306065461,-1.8372156929686234
200.0,28.3415889254,0.96,0.012001,0.024252,0.003747,0.027830185784425813,0.001768526448130922,0.9653603174369982,0.00799510054106776,0.022947850407945558,0.0036967316139884274,0.10755183781941671,0.6490568594304555,0.23165015058003804,0.011741152170089659,0.02686615698318394,0.0002225051334230791,0.0006386429402063365,0.00010288072761245822,0.00019020826972872601,0.0011478742222435546,0.00040967941801430793,2.076453814433333e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.924082747959282,-1.2532374408766351,-1.8964009575526823
200.0,29.5711551347,0.96,0.012001,0.024252,0.003747,0.027835820612318124,0.0018447896410382055,0.9646622708974224,0.008473479957438619,0.02315867439377947,0.0037055747513595177,0.10412803237522872,0.659562153370986,0.22495821343943195,0.011351600814353515,0.02685216592417208,0.0002358662680573344,0.0006446407060443306,0.00010314771404437888,0.00019209431546751284,0.0012167534281596472,0.00041500058181952567,2.094131559152022e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.889807455204647,-1.2993208477294935,-1.9546643691063323
200.0,30.8007213441,0.96,0.012001,0.024252,0.003747,0.027841502663656145,0.0019210137569863226,0.9639825498813133,0.008953267520988777,0.023350765821859607,0.0037134167758383946,0.100982862236214,0.6693824537952909,0.21864394165366696,0.010990742314828137,0.026838722730238625,0.0002492724215340351,0.0006501204088277151,0.00010338710305577007,0.0001939894675756217,0.0012858929024260153,0.0004200180197984091,2.111336718627655e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.85663725316663,-1.344898663812426,-2.012079352542319
200.0,32.0302875535,0.96,0.012001,0.024252,0.003747,0.02784722602613782,0.0019971993130971553,0.963319002289673,0.009434194808619532,0.023526406133899894,0.003720396767807464,0.0980845354798883,0.6785775479418293,0.2126822930728659,0.01065562350541643,0.0268257619920341,0.00026271615521024415,0.0006551451491934256,0.00010360272970004704,0.00019589436688588645,0.0013552546126325735,0.00042476892963305566,2.1281403945639597e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.82443992741959,-1.3899937133872875,-2.068707865824333
200.0,33.2598537628,0.96,0.012001,0.024252,0.003747,0.02785298568684616,0.002073346639746315,0.962669800227605,0.00991603383748353,0.023687535950490023,0.0037266299844216175,0.09540593378091315,0.6872010968988359,0.20704929799789498,0.010343671322356007,0.026813228166898535,0.00027619114854571095,0.0006597685997856525,0.00010379777161626704,0.00019780957221651575,0.0014248060850851833,0.000429284966265769,2.1446016178847153e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.793103288259175,-1.4346257788158567,-2.1246028614713346
200.0,34.4894199722,0.96,0.012001,0.024252,0.003747,0.027858777373616292,0.0021494559067066106,0.9620333835482016,0.010398590062212115,0.02383581375876856,0.0037322126308177474,0.0929237827095078,0.6953012797896513,0.20172230168237157,0.010052635818469284,0.026801073858256162,0.0002896920055426661,0.0006640366290245135,0.00010397488079295039,0.00019973557361847315,0.0014945194427845316,0.00043359319286562643,2.1607697437979248e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.762531659070508,-1.4788119321218893,-2.1798096711250565
200.0,35.7189861816,0.96,0.012001,0.024252,0.003747,0.027864597427520656,0.0022255271456818534,0.9614084142797604,0.010881696712216856,0.02397266345414396,0.0037372255538788315,0.09061799297380706,0.7029213866986498,0.19668007770552623,0.00978054262201707,0.026789258427336524,0.0003032140982142978,0.0006679886164151582,0.00010413628555467655,0.00020167280325041507,0.0015643706273781764,0.00043771685194846495,2.176686310479736e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.732643047575927,-1.5225668736668183,-2.234367190839624
200.0,36.9485523909,0.96,0.012001,0.024252,0.003747,0.02787044269989338,0.002301560269594987,0.9607937396918695,0.011365210195591778,0.02409931298629913,0.0037417371262395654,0.08847113282911247,0.7101003563388311,0.19190285763696258,0.009525653195093903,0.026777746868498528,0.0003167534395284847,0.0006716585216914463,0.00010428387017492354,0.000203621644325546,0.0016343387675746964,0.00044167599275897603,2.1923864935768675e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.70336685751835,-1.5659036459684543,-2.2883092785954844
200.0,38.1781186003,0.96,0.012001,0.024252,0.003747,0.027876310468873667,0.0023775550848887847,0.9601883621756911,0.01184900640019187,0.024216825907344586,0.0037458055167724036,0.08646799820096827,0.7168732654315882,0.18737230510376787,0.009286431263675702,0.02676650889260888,0.0003303065811594197,0.0006750757575638009,0.00010441923754156729,0.00020558242880286642,0.0017044056774477001,0.0004454879767667961,2.207900187142235e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.674642038970468,-1.6088246354742033,-2.3416563123082987
203.5757241379,3.0196258308,0.96,0.012001,0.024252,0.003747,0.027521630058284525,0.00018667264675002436,0.9994751507964009,1.9803730427178834e-05,0.0003356412881727307,0.0001694041849991128,0.9506771700940781,0.01483059412788045,0.029900316465955177,0.004591919312086115,0.027507185352666687,5.450309425908088e-07,9.237395365375963e-06,4.662279309870775e-06,0.00017746542354628468,2.7684662587268128e-06,5.581571213363188e-06,8.571857316496662e-07,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,19.03782026971459,-0.008815669985743568,-0.018812901831736895
203.5757241379,4.2166891164,0.96,0.012001,0.024252,0.003747,0.027514540338747468,0.0002600681463468413,0.9957474999204617,0.00018849247373077597,0.002885860553428052,0.0011781470523794255,0.6908639754879031,0.10093508831982616,0.18511353836257402,0.02308739782969676,0.027397534753768486,5.186283772015733e-06,7.940312660929623e-05,3.2416174597670126e-05,0.00017967171348294857,2.62500013206919e-05,4.814213478565952e-05,6.004296757541323e-06,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.81187709154079,-0.07768467297304227,-0.15802382404741877
203.5757241379,5.4137524019,0.96,0.012001,0.024252,0.003747,0.02751029867246584,0.00033371081629086544,0.9924689766727982,0.0003858927877861291,0.005311421193782184,0.0018337093456334901,0.5450989080359855,0.16042331445082744,0.26628201247384226,0.028195765039344758,0.02730311797142521,1.061602584754689e-05,0.00014611878341621294,5.04458917768692e-05,0.0001819054015599481,5.3534995217471814e-05,8.886118774622032e-05,9.409231767225186e-06,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.61701310861063,-0.1462786547047159,-0.2875477152992332
203.5757241379,6.6108156875,0.96,0.012001,0.024252,0.003747,0.027507944037494184,0.0004075185700048351,0.9895433786201233,0.0006127575554391394,0.007561280708891326,0.0022825831155461533,0.45187902152728476,0.20786908159014159,0.31131817231093606,0.028933724571637575,0.02722030388175527,1.6855700543571585e-05,0.00020799528659196694,6.27891686033727e-05,0.0001841490926679832,8.47105108778329e-05,0.0001268679363966715,1.1791030062347505e-05,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.445887039387333,-0.21315923548851146,-0.4080790954503968
203.5757241379,7.8078789731,0.96,0.012001,0.024252,0.003747,0.027506973011832737,0.00048142606480208115,0.9869199791989454,0.0008693911563653935,0.00960836532921506,0.0026022643154740583,0.38715265631222856,0.24887757816976247,0.33586320746415377,0.028106558053855243,0.027147181232663915,2.391431907486893e-05,0.00026429704579854804,7.158041429540032e-05,0.0001863853798060688,0.00011981615307574108,0.00016169330228127252,1.353122963899877e-05,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.29457041181674,-0.27771550012202795,-0.5201803063641179
203.5757241379,9.0049422586,0.96,0.012001,0.024252,0.003747,0.02750709200239189,0.0005553791000233787,0.9845656775736015,0.0011552878607253602,0.011442203549782048,0.0028368310158910543,0.3395925339204748,0.28591002473563776,0.34776407626426065,0.02673336507962684,0.027082538675414363,3.177860947421899e-05,0.00031474174575394986,7.803297174935408e-05,0.000188602595863412,0.00015878845222534044,0.00019314089969610672,1.4847152238519575e-05,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.16052033627058,-0.3397522776777677,-0.6244415906263328
203.5757241379,10.2020055442,0.96,0.012001,0.024252,0.003747,0.027508106482319758,0.0006293346908154255,0.9824530626234642,0.0014690547047183096,0.013064860323831699,0.0030130223479859055,0.3031682839279308,0.32009775356482634,0.35151551298537864,0.025218449521864247,0.027025423460527415,4.041091324574407e-05,0.00035938956896459695,8.288253958200539e-05,0.0001907943182308275,0.00020144862077043225,0.00022122090668147897,1.587084513268685e-05,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.04171696054612,-0.39931981526071425,-0.7215508609114103
203.5757241379,11.3990688298,0.96,0.012001,0.024252,0.003747,0.027509871050438294,0.0007032612843904233,0.9805559484706494,0.0018085509437169376,0.014487558492027559,0.0031479420936061557,0.2743763018774505,0.351960239772979,0.3499354636629106,0.023727994686659884,0.026974967700167784,4.975300324980144e-05,0.0003985508659513604,8.65994810693521e-05,0.00019295823046463034,0.0002475200102771066,0.00024609606362933684,1.668698001934957e-05,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.936328788791585,-0.4565900281934354,-0.8122606064613898
203.5757241379,12.5961321153,0.96,0.012001,0.024252,0.003747,0.02751226754851863,0.0007771378823608456,0.9788484563144116,0.0021711487255695458,0.01572740181433572,0.003252993145683114,0.2510429188837023,0.38173646008640755,0.34489227666694866,0.022328344362941625,0.026930340619576543,5.9733224625494595e-05,0.00043269648655906164,8.949721775753107e-05,0.00019509496236296594,0.00029666186421147624,0.00026802885353156337,1.735220225484018e-05,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.84262209897236,-0.5117918877760594,-0.8973459522048408
203.5757241379,13.7931954009,0.96,0.012001,0.024252,0.003747,0.027515196019639584,0.0008509522099697282,0.9773055466568203,0.0025540167109847378,0.016804417736084532,0.003336018896110384,0.23174864929098243,0.4095485884571072,0.3376608711999979,0.021041891051912464,0.026890753687343432,7.027427044018023e-05,0.00046237684800427397,9.179121385169887e-05,0.00019720702527166098,0.00034850627643755807,0.00028733326456794196,1.790564369256716e-05,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.75897041935583,-0.5651681103845085,-0.9775571805004724
203.5757241379,14.9902586865,0.96,0.012001,0.024252,0.003747,0.027518571067018095,0.0009246984976862641,0.9759038662220715,0.0029543565588981834,0.01773923489781832,0.0034025423212120484,0.21552748440235797,0.43548151135925367,0.3291196687426394,0.01987133549574904,0.026855479897209794,8.129967092335069e-05,0.0004881583962101409,9.363310267481047e-05,0.00019929794103696013,0.00040268909932404564,0.0003043364632453196,1.837499407993887e-05,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.683889243093518,-0.6169503519720259,-1.0535849177978847
203.5757241379,16.187321972,0.96,0.012001,0.024252,0.003747,0.02752232009545426,0.0009983753822435007,0.9746223918225504,0.003369562671352295,0.018551521775651756,0.003456523730445656,0.20169929279898097,0.45961758078269677,0.31987235550442283,0.018810770913899353,0.026823869439937472,9.27381824226518e-05,0.0005105809205672776,9.5131552526859e-05,0.00020137160854642638,0.00045887087789975794,0.0003193526851958571,1.878021060145919e-05,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.61606259606361,-0.6673463112599052,-1.1260404044218078
203.5757241379,17.3843852576,0.96,0.012001,0.024252,0.003747,0.02752638198392112,0.001071984204078926,0.9734427327474449,0.003797307421115038,0.019259114136570284,0.003500845694869783,0.18977135509257884,0.48204820966967465,0.3103295249361293,0.017850910301617205,0.02679535650107821,0.00010452613458399096,0.0005301337323951688,9.636561586375141e-05,0.00020343189504589738,0.0005167480663704174,0.0003326683487908478,1.913589387176342e-05,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.554352217094426,-0.7165354107292252,-1.1954496884690862
203.5757241379,18.5814485432,0.96,0.012001,0.024252,0.003747,0.027530705745307596,0.001145527769287745,0.9723491383988295,0.004235569701092704,0.019877657741008303,0.003537634159069524,0.17937793503258098,0.5028746172126921,0.30076587301740915,0.0169815747373177,0.026769458010961547,0.00011660822310452367,0.0005472459461736353,9.739356506789175e-05,0.00020548240577731452,0.0005760568384870838,0.0003445356595955139,1.9452865427832668e-05,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.497791542913237,-0.764668550958536,-1.2622562930281696
203.5757241379,19.7785118287,0.96,0.012001,0.024252,0.003747,0.027535249138932603,0.001219009523135284,0.9713283142990906,0.0046826273656358445,0.02042058201228951,0.003568476322984042,0.1702418017990702,0.5222044277017194,0.29136091723508917,0.01619285326412122,0.02674576712992489,0.00012893731113756664,0.0005622858132703974,9.825888459974772e-05,0.0002075263776287761,0.0006365721703918069,0.000355171732779005,1.9739242335696037e-05,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.445570134320757,-0.8118710283542114,-1.3268296642767687
203.5757241379,20.9755751143,0.96,0.012001,0.024252,0.003747,0.027539977315818448,0.001292433038508638,0.9703691419977747,0.005137030404055204,0.020899256507930845,0.0035945710902393502,0.16214894219948692,0.54014743718935,0.2822280159765641,0.015475604634598924,0.026723944158588926,0.00014147370079835,0.0005755650501458866,9.899440628528849e-05,0.0002095666500578444,0.0006981043934892854,0.0003647608122408552,2.0001182720653048e-05,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.397013776928873,-0.8582459830718285,-1.3894752056186874
203.5757241379,22.1726383999,0.96,0.012001,0.024252,0.003747,0.027544861573674303,0.0013658017237732942,0.9694623702383851,0.0055975663207614955,0.021323229088200182,0.0036168343526530745,0.1549314776220447,0.5568119469842001,0.27343494369641835,0.014821631697336904,0.026703706789102503,0.00015418418945483677,0.0005873453935382193,9.962520157873884e-05,0.0002116056792029322,0.0007604947170085846,0.0003734579174404218,2.0243410121355638e-05,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.35156388371478,-0.9038779938130155,-1.4504444722371304
