T_K,P_bubble_bar,P_dew_bar
200,219.55153236229918,2.5239311854438835
201,214.2445666344946,2.65654752859236
202,209.16839186700932,2.794524629515348
203,204.3092775494674,2.938008437939115
204,199.65457540832296,3.087146666063003
205,195.19261957022607,3.242088776318177
206,190.91263716700428,3.4029859700764367
207,186.80466816511677,3.5699911773752886
208,182.85949336066216,3.7432590477255916
209,179.06856961647034,3.9229459420683397
210,175.42397153356515,4.109209925947327
211,171.9183388481319,4.302210763966128
212,168.54482893185556,4.502109915597012
213,165.29707384660625,4.709070532413123
214,162.16914146978297,4.923257456813776
215,159.15550026243963,5.144837222318252
216,156.25098730134255,5.373978055501326
217,153.45077923911995,5.610849879651274
218,150.7503658945799,5.855624320229457
219,148.1455262078195,6.108474712216456
220,145.6323063244514,6.3695761094345285
221,143.20699959859326,6.639105295936974
222,140.86612832724222,6.9172407995641425
223,138.60642704827168,7.204162907767564
224,136.42482725263753,7.500053685812082
225,134.3184433764244,7.805096997473398
226,132.28455995294385,8.11947852835121
227,130.32061981692226,8.443385811933934
228,128.42421326420174,8.77700825855303
229,126.59306807995497,9.120537187380686
230,124.82504035722293,9.47416586163224
231,123.11810603517883,9.838089527149542
232,121.47035309366613,10.212505454554378
233,119.87997434648149,10.597612985176802
234,118.3452607815335,10.993613580979105
235,116.86459540088416,11.40071087871724
236,115.43644751798533,11.819110748601236
237,114.05936747345493,12.249021357734716
238,112.73198173418999,12.690653238650325
239,111.45298834375866,13.144219363273692
240,110.22115269483893,13.609935222686879
241,109.0353035969498,14.088018913099898
242,107.89432961504191,14.57869122846677
243,106.79717565647475,15.082175760243297
244,105.74283978575461,15.598699004813389
245,104.73037024804003,16.128490479183274
246,103.75886268374242,16.671782845588826
247,102.82745751824186,17.228812045741588
248,101.9353375112842,17.79981744550979
249,101.08172545230926,18.385041990916996
250,100.26588198849916,18.984732376448584
251,99.48710357330627,19.599139226751557
252,98.74472052387387,20.228517292957985
253,98.03809517663069,20.873125664987537
254,97.36662013066083,21.53322800136434
255,96.7297165690285,22.209092778256842
256,96.12683264879473,22.900993559674223
257,95.55744195064284,23.609209290982065
258,95.0210419793535,24.334024618207366
259,94.51715270663358,25.075730235897062
260,94.04531514781102,25.834623266701023
261,93.60508996408075,26.611007676262943
262,93.19605608179658,27.405194727532724
263,92.81780932017251,28.217503479190142
264,92.46996101858534,29.048261333583323
265,92.15213665398791,29.897804640395506
266,91.86397443865485,30.76647936322475
267,91.6051238874057,31.654641817417982
268,91.37524434266679,32.562659488855765
269,91.17400344421745,33.4909119450317
270,91.00107552896507,34.43979185172126
271,90.85613994398408,35.40970611091923
272,90.73887925335951,36.401077138581705
273,90.64897731623567,37.41434430421475
274,90.58611720949114,38.44996555865409
275,90.54997896314114,39.50841928163472
276,90.54023707044452,40.590206387353206
277,90.55655772666894,41.69585273435666
278,90.59859574007831,42.82591189643117
279,90.66599104620464,43.98096836413951
280,90.7583647396785,45.16164126330822
281,90.87531451656885,46.36858869811992
282,91.01640939276979,47.60251285423607
283,91.18118352730684,48.864166033719684
284,91.36912893146909,50.15435784172725
285,91.57968678013697,51.473963809354736
286,91.81223695426426,52.82393582443356
287,92.06608532333918,54.2053148619733
288,92.34044810985752,55.61924667292554
289,92.63443244116797,57.06700132607682
290,92.9470118544276,58.54999783755418
291,93.27699502215236,60.06983562034314
292,93.62298522009239,61.628335231539445
293,93.98332691675223,63.227592037177914
294,94.35603406642706,64.87004821123463
295,94.73869177433781,66.55859139793922
296,95.12831811643407,68.29669325179752
297,95.52116436986238,70.08860959471963
298,95.91241632625379,71.93967951224118
299,96.29572925988109,73.8567908083595
304,97.58691652869291,97.58691652870566
305,97.41469442319178,97.41469442316506
