T_K,P_bubble_bar,P_dew_bar
200,108.12092983359837,2.523660973293598
201,106.29286405900389,2.656247145621545
202,104.5331382762219,2.7941911173311893
203,102.83884788965598,2.937638588418979
204,101.20728001254507,3.0867370036373827
205,99.63589853760413,3.2416355392194363
206,98.12233057390459,3.402485090502391
207,96.66435410755449,3.569438260514875
208,95.25988676032632,3.742649349589764
209,93.90697553498775,3.9222743460678693
210,92.60378744844928,4.108470918154982
211,91.34860096485265,4.3013984069983415
212,90.13979815088972,4.501217821045507
213,88.97585748353578,4.708091831753222
214,87.85534724860169,4.922184770713733
215,86.77691947446003,5.143662628266163
216,85.73930435161137,5.372693053664742
217,84.741305093842,5.609445356876962
218,83.78179320102893,5.854090512086087
219,82.85970408812008,6.106801162977915
220,81.97403304783873,6.3677516298924495
221,81.12383151850902,6.637117918926702
222,80.3082036306201,6.915077733079025
223,79.52630300854617,7.201810485528442
224,78.77732980604276,7.4974973151509765
225,78.06052795602128,7.802321104377862
226,77.37518261710503,8.116466499509524
227,76.72061780056283,8.440119933604965
228,76.0961941632732,8.773469652076892
229,75.50130695308916,9.11670574112786
230,74.93538409428739,9.470020159178393
231,74.39788440199175,9.833606771445325
232,73.88829591493896,10.207661387840206
233,73.40613433728367,10.592381804376886
234,72.95094158035845,10.987967848285958
235,72.52228439643928,11.394621427055021
236,72.11975309687958,11.8125465816307
237,71.74296034756176,12.241949544038237
238,71.39154003523544,12.683038799700888
239,71.06514619876974,13.136025154760466
240,70.76345201950147,13.601121808736524
241,70.4861488656047,14.078544432885211
242,70.23294538558565,14.568511254661086
243,70.00356664627373,15.071243148716437
244,69.797753311065,15.586963734926025
245,69.61526085445806,16.11589948396395
246,69.45585880910032,16.65827983101989
247,69.31933004178181,17.214337298303406
248,69.20547005511716,17.784307627052094
249,69.1140863116569,18.368429919835854
250,69.04499757751725,18.966946794044976
251,68.99803328245237,19.580104547534646
252,68.97303289383821,20.20815333753162
253,68.96984530154712,20.851347374014786
254,68.98832821123578,21.509945128947276
255,69.028347543194,22.184209562888206
256,69.08977683414086,22.874408370715074
257,69.17249663913876,23.580814248400134
258,69.27639393067025,24.303705183039888
259,69.4013614918401,25.04336476862105
260,69.54729730042011,25.8000825503556
261,69.71410390011668,26.574154400797024
262,69.90168775511876,27.365882931410084
263,70.10995858358793,28.17557794380099
264,70.33882866506882,29.00355692543652
265,70.58821211633004,29.85014559542014
266,70.85802412913397,30.715678506754855
267,71.14818016261198,31.60049971256302
268,71.45859508165799,32.50496350495792
269,71.78918223145305,33.429435236729475
270,72.13985243626848,34.37429223777364
271,72.5105129088463,35.33992484034039
272,72.90106605400048,36.326737529747106
273,73.31140814698338,37.33515024038204
274,73.74142786315515,38.365599820702045
275,74.19100463101819,39.41854169571071
276,74.66000677450545,40.49445176137362
277,75.14828940314851,41.5938285528567
278,75.65569199928493,42.717195737876565
279,76.18203563970111,43.865104998337145
280,76.72711977383345,45.0381393786863
281,77.29071846101105,46.236917199061196
282,77.87257594377078,47.46209665692947
283,78.472401400441,48.71438127458593
284,79.0898626755724,49.99452639469084
285,79.72457872657367,51.30334698621251
286,80.37611044284448,52.6417271052113
287,81.04394938058584,54.010631468071395
288,81.72750379780933,55.411119753430484
289,82.42608114803821,56.84436447488706
290,83.13886586412251,58.31167359397124
291,83.86489077891007,59.814519526974934
292,84.60299979777672,61.354576931042544
293,85.35179830382623,62.93377278892586
294,86.10958596900657,64.55435411877099
295,86.87426367131137,66.21898160798534
296,87.64320114486367,67.93086254290641
298,89.17941347338154,71.51321569616093
299,89.9364478736394,73.39516524193404
302,92.04880084805444,92.0488008480493
