T_K,P_bubble_bar,P_dew_bar
200.0,33.35724140224628,2.4693754297999146
203.54127586206897,33.10263521826406,2.953011016175624
207.08255172413794,32.948853772365865,3.5056404088444935
210.6238275862069,32.9008122469852,4.135977843884036
214.16510344827586,32.95857256731317,4.848988309079779
217.70637931034483,33.12706954871238,5.653120624350511
221.2476551724138,33.40885075552544,6.554732829737743
224.78893103448277,33.808451455263935,7.561641669474411
228.33020689655172,34.330823891676566,8.681961542333474
231.8714827586207,34.97969109218544,9.922495467873226
235.41275862068966,35.76247172330672,11.293539293169836
238.95403448275863,36.681653694562705,12.800492297116909
242.4953103448276,37.747275200156444,14.456329687329955
246.03658620689654,38.96060115793297,16.26513589637662
249.57786206896552,40.33312673081239,18.24171414485577
253.1191379310345,41.86648685579951,20.39068276521625
256.66041379310343,43.57131204792084,22.726540388995137
260.2016896551724,45.4513630674797,25.25674141630588
263.7429655172414,47.51537238111742,27.994743012244573
267.28424137931034,49.76935323117573,30.95175047693645
270.8255172413793,52.21950278218393,34.140126069905456
274.3667931034483,54.874024593701144,37.57616035256446
277.90806896551726,57.73563561479126,41.27141145678857
281.44934482758623,60.81406989086191,45.24950702499314
284.9906206896552,64.1067430031782,49.52243997894233
288.5318965517241,67.62224695760517,54.12592028808384
292.0731724137931,71.34885373179553,59.07927473773257
295.61444827586206,75.27900203385698,64.43767390438869
299.15572413793103,79.3724562300571,71.89776758245978
302.697,83.51444326360834,82.92529962733641
