T_K,gamma,rhoL,rhoV,Tc,Pc,Psat
190,35.322546259477164,0.028839489852410204,2.365618447133514e-05,364.6506921048654,90.33963207149989,0.3705749729486555
191,35.05957544522026,0.028783391231199426,2.509815943894412e-05,364.6506921048654,90.33963207149989,0.39505866101555526
192,34.79731276195903,0.02872739897054252,2.660824142854824e-05,364.6506921048654,90.33963207149989,0.4208284823320806
193,34.53574764619935,0.028671507453536114,2.818862572719001e-05,364.6506921048654,90.33963207149989,0.4479329279556125
194,34.2748697948747,0.028615711105663882,2.9841540022169144e-05,364.6506921048654,90.33963207149989,0.4764214641983807
195,34.0146692213355,0.028560004393353985,3.156924409692438e-05,364.6506921048654,90.33963207149989,0.506344525436461
196,33.75513627620268,0.028504381822498637,3.337402954085094e-05,364.6506921048654,90.33963207149989,0.5377535063660145
197,33.49626140897938,0.028448837936936592,3.5258219474653654e-05,364.6506921048654,90.33963207149989,0.5707007539321483
198,33.238035564854336,0.028393367316901737,3.7224168292783526e-05,364.6506921048654,90.33963207149989,0.605239558461383
199,32.980449881859975,0.0283379645774406,3.927426142445306e-05,364.6506921048654,90.33963207149989,0.6414241448124498
200,32.72349577880833,0.02828262436679995,4.141091511466276e-05,364.6506921048654,90.33963207149989,0.6793096627579629
201,32.46716494368451,0.028227341364786503,4.363657622664792e-05,364.6506921048654,90.33963207149989,0.7189521770804376
202,32.211449353570515,0.028172110281101104,4.595372206706052e-05,364.6506921048654,90.33963207149989,0.7604086574672908
203,31.956341206416308,0.028116925853647685,4.836486023520231e-05,364.6506921048654,90.33963207149989,0.8037369678799063
204,31.70183298726182,0.028061782846819275,5.087252849753381e-05,364.6506921048654,90.33963207149989,0.8489958557260037
205,31.4479174224592,0.028006676049761297,5.347929468866749e-05,364.6506921048654,90.33963207149989,0.8962449406608194
206,31.194587522184147,0.027951600274614036,5.6187756640005116e-05,364.6506921048654,90.33963207149989,0.9455447032511979
207,30.941836526563975,0.027896550354733964,5.900054213712296e-05,364.6506921048654,90.33963207149989,0.9969564733210206
208,30.689657883691606,0.027841521142895488,6.192030890699397e-05,364.6506921048654,90.33963207149989,1.0505424181883782
209,30.438045575773987,0.027786507509472393,6.494974463609055e-05,364.6506921048654,90.33963207149989,1.1063655304277689
210,30.18699319974088,0.02773150434060095,6.809156702037145e-05,364.6506921048654,90.33963207149989,1.1644896160129459
211,29.936495190340008,0.027676506536322667,7.134852384815066e-05,364.6506921048654,90.33963207149989,1.224979281661585
212,29.686545959317886,0.027621509008708772,7.472339311679291e-05,364.6506921048654,90.33963207149989,1.2878999226217718
213,29.437140199260224,0.027566506679964742,7.821898318418351e-05,364.6506921048654,90.33963207149989,1.353317709999755
214,29.18827272389565,0.027511494480515254,8.183813295589376e-05,364.6506921048654,90.33963207149989,1.4212995782054216
215,28.939938823100043,0.027456467347069254,8.558371210893956e-05,364.6506921048654,90.33963207149989,1.491913212228343
216,28.69213373927016,0.027401420220664136,8.945862135303368e-05,364.6506921048654,90.33963207149989,1.565227034912631
217,28.44485310192232,0.027346348044688665,9.34657927302261e-05,364.6506921048654,90.33963207149989,1.6413101942257584
218,28.198092569292296,0.027291245762884008,9.760818995381374e-05,364.6506921048654,90.33963207149989,1.7202325504848361
219,27.95184822757969,0.027236108317321425,0.00010188880878741037,364.6506921048654,90.33963207149989,1.802064663687572
