T,P,z_carbon dioxide,z_hydrogen,z_nitrogen,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_nitrogen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_nitrogen,rhoL4_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_nitrogen,rhoV4_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,6.5260139301,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.027782578928629176,0.0004044131048419166,0.9943270238900943,0.0010534163309574205,0.0021817865202204793,0.002437773258727617,0.38448876854102265,0.38640550736242946,0.2288911556948397,0.0002145684017081691,0.027624969022095495,2.926662235953149e-05,6.0615656203444665e-05,6.772762797070157e-05,0.00015549229666252,0.00015626745096045618,9.256658294540467e-05,8.677427353576828e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.743917657847497,-0.3649203759264097,-0.429003275806906
200.0,6.9371937026,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.02778349632553101,0.00042974981534809497,0.9940594983420071,0.001178151090685127,0.0023259790122487764,0.002436371555058921,0.363194864097414,0.4067047051271864,0.2298976330135705,0.00020279776182919346,0.027618448419544354,3.273315649897058e-05,6.462382934007613e-05,6.76909201476078e-05,0.00015608292578124012,0.0001747812719296098,9.879846533654603e-05,8.715230069910283e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.728337753198986,-0.39433088608317846,-0.46370464295481995
200.0,7.3483734751,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.027784491227806466,0.00045508217177563987,0.9937991003979723,0.0013056459301519774,0.0024601367226875686,0.002435116949188253,0.34426694449722106,0.42565395334186423,0.22988676023043036,0.000192341930484266,0.027612202387209416,3.627670789292883e-05,6.835364719071729e-05,6.765848551340386e-05,0.00015666974877235904,0.00019370752551170245,0.00010461736610813005,8.753138344829893e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.71331607382074,-0.42284350185324016,-0.49736017916474395
200.0,7.7595532477,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.02778555782317846,0.00048040984349564356,0.9935453248807143,0.001435688292162825,0.002585008904231404,0.002433977922891425,0.3273309403412354,0.44340301316735703,0.22908305534743467,0.00018299114397292023,0.027606211074421714,3.98914000579505e-05,7.182591438195286e-05,6.762943431683949e-05,0.00015725300582061474,0.00021301517216122678,0.00011005375476696494,8.791074683711938e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.698810845929902,-0.45052633716359836,-0.530049027361656
200.0,8.1707330202,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.02778669059354695,0.0005057326155021943,0.9932976843671115,0.0015680760160124091,0.002701307963409775,0.0024329316534662114,0.312087759011368,0.4600745231954314,0.22766313954554385,0.00017457824765671823,0.027600455422795586,4.357164308409859e-05,7.506040857715186e-05,6.760311909011221e-05,0.00015783295863103764,0.00023267469194155049,0.00011513667501580893,8.828991379722194e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.684782456006612,-0.4774434158527754,-0.561845656281978
200.0,8.5819127927,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.027787884345415497,0.000531050362473032,0.9930557151954185,0.0017026186245076196,0.002809705027830014,0.002431961152243837,0.2982953975298975,0.47577082622445616,0.2257668078982187,0.00016696834742776183,0.02759491736240416,4.7312169422168146e-05,7.807575835807286e-05,6.757905523109515e-05,0.00015840987898228922,0.00025265826972059135,0.00011989354516872842,8.866860142303605e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.671193658516312,-0.5036544551559103,-0.5928195895156847
200.0,8.9930925652,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.027789134226131537,0.0005563630276557562,0.9928189809541362,0.0018391380213045848,0.002910827551857005,0.0024310534727022635,0.2857559404156291,0.49057878046710407,0.2235052277642672,0.00016005135299968008,0.027589579923985624,5.110805333441507e-05,8.088937754767616e-05,6.75568712638264e-05,0.00015898404018025727,0.0002729398956043466,0.00012435004521581708,8.904665533530221e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.65800968347344,-0.5292148026062584,-0.62303531604854
200.0,9.4042723378,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.02779043572854293,0.0005816706058012332,0.9925870741920102,0.001977468722516229,0.00300525853755681,0.0024301985479168882,0.2743059547848232,0.5045731986836492,0.22096711002498087,0.00015373650654667458,0.02758442729031553,5.495471743829116e-05,8.351744423562744e-05,6.753627655348264e-05,0.0001595557108945738,0.0002934953981493843,0.00012853007275037838,8.942400689676947e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.645198262319358,-0.5541754866205686,-0.6525523365436392
200.0,9.8154521103,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.02779178468670667,0.0006069731295198937,0.9923596168689919,0.0021174577355499817,0.0030935369827453313,0.002429388412712836,0.2638092908958404,0.5178193419612254,0.21822341883959537,0.0001479483033388112,0.027579444803805746,5.884792946960657e-05,8.597491374482246e-05,6.751703968649522e-05,0.00016012515089147225,0.000314302426516137,0.00013245575146759973,8.980064468471678e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.63272959084603,-0.578583415714661,-0.6814253748240198
200.0,10.2266318828,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.027793177265038677,0.0006322706584570775,0.9921362599294797,0.0022589641823873405,0.0031761592192136264,0.002428616668919159,0.2541516138464477,0.5303747549626409,0.2153310077844018,0.00014262340650943766,0.02757461894329252,6.278379195646452e-05,8.827555620159116e-05,6.749897358809793e-05,0.00016069260823462238,0.00033534039554924006,0.00013614747807806982,9.017659514511358e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.62057624620763,-0.6024814023161866,-0.7097044257889138
200.0,10.6378116553,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.02779460994294464,0.0006575632708047412,0.9919166822819101,0.0024018587477848794,0.003253580861501255,0.0024278781088038505,0.24523619971182792,0.5422906376579469,0.2123354543467204,0.00013770828350482222,0.02756993727992544,6.675872703273018e-05,9.043201096325718e-05,6.748192502321714e-05,0.0001612583176022343,0.0003565904054251483,0.00013962399586804026,9.055190931833748e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.608713072497164,-0.6259086381787142,-0.7374352628667928
200.0,11.0489914279,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.027796079496583036,0.0006828510567095815,0.9917005893966568,0.0025460230166726924,0.0033262191425231192,0.0024271684441473313,0.2369806677964579,0.5536128874080641,0.20927328742131038,0.00013315737416740256,0.027565388419677726,7.076945817156431e-05,9.245585170862888e-05,6.746576702511698e-05,0.00016182249942455358,0.00037803514517463916,0.00014290248545672976,9.092665365888397e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.59711704662057,-0.6489007983185857,-0.7646595788296615
200.0,11.4601712004,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.027797582979054675,0.0007081341132226788,0.991487711679308,0.0026913487503118726,0.0033944554628471462,0.0024264841075329006,0.2293144146073772,0.5643829040343276,0.20617374970258961,0.00012893165570557874,0.027560961938118602,7.481299021236938e-05,9.435765739719899e-05,6.745039332650323e-05,0.00016238535963717274,0.00039965878726638875,0.00014599866541543783,9.130090367940174e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.585767133582472,-0.6714903585215666,-0.7914153426346537
200.0,11.8713509729,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.02779911769999009,0.0007334125404594691,0.9912778027336344,0.0028377371383470447,0.003458638023960253,0.002425822104058385,0.222176579796455,0.5746382226044944,0.20306020009155473,0.00012499750749596242,0.02755664831157986,7.888658871054256e-05,9.614708550973222e-05,6.743571418995665e-05,0.00016294708981911402,0.0004214468786854761,0.00014892689721535528,9.167473952371532e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.574644138116046,-0.6937068316049135,-0.8177370757155451
200.0,12.2825307454,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.02780068120524523,0.0007586864387505752,0.9910706375960776,0.002985098053552012,0.003519084451436726,0.0024251798989337377,0.21551441979902308,0.5844130192884359,0.19995123510752197,0.0001213258050190486,0.027552438847687682,8.298775935319755e-05,9.783294496872772e-05,6.74216532356257e-05,0.00016350786765671727,0.0004433862323634147,0.00015170029048750482,9.204824293844864e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.56373055753291,-0.7155770408849342,-0.8436561649072729
200.0,12.693710518,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.027802271257197676,0.0007839559065445174,0.9908660109982705,0.003133349327954234,0.003576084342707158,0.002424555331067973,0.20928199686115037,0.593738522576522,0.19686158937172918,0.00011789119059848585,0.027548325617311333,8.711422795934166e-05,9.942326693456186e-05,6.74081449924365e-05,0.00016406785757272998,0.0004654648217168798,0.0001543308057597085,9.242149519924846e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.553010439316246,-0.7371253573596377,-0.8692011376513484
200.0,13.1048902905,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.027803885815970764,0.0008092210389165575,0.9906637356952792,0.003282416062727519,0.0036299016962120256,0.002423946545781088,0.2034391143497902,0.6026433528469245,0.1938028613213734,0.0001146714819119408,0.027544301389294583,9.126392140858428e-05,0.00010092537228467775,6.739513298291412e-05,0.00016462721147040158,0.0004876716800869458,0.0001568293527834833,9.279457572688197e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.542469245681666,-0.7583739254502149,-0.8943979237698976
200.0,13.516070063,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.02780552302178469,0.0008344819265318546,0.9904636408834867,0.003432229979228086,0.0036807771954880794,0.0024233519417971154,0.19795044599962344,0.611153806871343,0.19078409994024503,0.0001116471887883085,0.027540359568826472,9.543494970348614e-05,0.00010234593504720389,6.738256820752633e-05,0.00016518606953560563,0.0005099968061652754,0.00015920588326978155,9.316756119193335e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.532093726482927,-0.7793428740043495,-0.9192701001817909
200.0,13.9272498355,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.027807181178540107,0.0008597386549678849,0.9902655707213673,0.0035827288153183006,0.003728930334270439,0.0024227701290438705,0.1927848190829333,0.6192940993501743,0.1878122804510827,0.00010880111580984703,0.027536494139919484,9.962558928113234e-05,0.00010369104140721222,6.73704079322779e-05,0.0001657445610565881,0.0005324310760048666,0.00016146947738146503,9.354052496536296e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.52187180115028,-0.8000505349357354,-0.9438391407832647
200.0,14.338429608,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.02780885873867076,0.0008849913043064907,0.9900693829594632,0.0037338557682830517,0.0037745613775214282,0.002422199894732132,0.18791462066087664,0.6270865703633381,0.1848926909423565,0.00010611803342868051,0.027532699612202637,0.00010383426761075437,0.0001049662441479359,6.735861470942904e-05,0.00016630280523692863,0.0005549661618189346,0.00016362842371381295,9.391353681448775e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.511792449888,-0.8205135159221797,-0.9681245178762801
203.4034827586,2.8678891553,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.027542391187025825,0.00017741693694254794,0.995473919932888,7.971371941703957e-06,2.7362569311211614e-05,0.004490746125859157,0.9863320418837739,0.006320395231197201,0.006312406889294338,0.001035155995734458,0.027417732119273626,2.19550644315692e-07,7.53630587851498e-07,0.0001236858865200336,0.00017499200967930806,1.1213451621852945e-06,1.1199278950336388e-06,1.8365420602092078e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,19.160690986806515,-0.00750352705666657,-0.008180573709086758
203.4034827586,3.2667637003,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.02753900954766138,0.00020164033679989716,0.9970666564604674,9.314116637102292e-05,0.00030315369251789607,0.0025370486806436747,0.8730415455013155,0.06493227899141445,0.061508557700592624,0.0005176178066773925,0.027458228171919622,2.5650154699719175e-06,8.348552432659143e-06,6.986780783912787e-05,0.000176040391275188,1.3092966605013696e-05,1.2402606290823404e-05,1.0437262887205347e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,19.115875247010983,-0.04310156405314203,-0.05068009046775046
203.4034827586,3.6656382453,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.02753884846020702,0.0002258622952310646,0.9967639472749715,0.00018367820168768597,0.0005662797353496753,0.0024860947879912355,0.782470035935598,0.11436016967197038,0.10271455729558339,0.00045523709684812207,0.027449731294603222,5.058286161720526e-06,1.5594691817880845e-05,6.846418762420113e-05,0.00017673047826594778,2.5829650405125214e-05,2.3199345664423157e-05,1.0282089556844329e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,19.09386093776548,-0.0793969308510114,-0.09372727056198116
203.4034827586,4.0645127902,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.027538862502586855,0.0002500942525384504,0.9964392517592994,0.0002786260109863469,0.0008139666110197832,0.002468155618694376,0.7093728288334868,0.15670865266125272,0.1335082216034552,0.00041029690180528495,0.02744080354637987,7.673043406197262e-06,2.2415714582570407e-05,6.797019821821162e-05,0.00017741006739819702,3.919193335362365e-05,3.338963888965393e-05,1.0261289697583472e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,19.073057022850296,-0.11441655515406879,-0.13527843006694695
203.4034827586,4.4633873352,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.027539008698608102,0.00027433236639617405,0.9961168127021468,0.0003778701830420975,0.0010465769452448809,0.002458740169566234,0.6491544656394168,0.19378455551047008,0.15668644153327632,0.0003745373168368413,0.027432069569834197,1.040617025774096e-05,2.882169159886147e-05,6.771126691730167e-05,0.00017808408071550506,5.316137568421801e-05,4.298416228801946e-05,1.0274770843152427e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,19.053157020064642,-0.14818354603578854,-0.17536247578625108
203.4034827586,4.8622618801,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.02753927494112576,0.0002985736093271959,0.9958013357554484,0.0004812714016202906,0.0012646037582166175,0.0024527890847147304,0.5986911114408523,0.22680228477821843,0.17416156810491182,0.0003450356760174441,0.027423646772109577,1.325386545052214e-05,3.482627058910835e-05,6.754803297655116e-05,0.00017875336601500574,6.771717676988722e-05,5.200004799516777e-05,1.030185471351773e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,19.034074592036134,-0.18074608089089494,-0.21403531776336138
203.4034827586,5.2611364251,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.02753965391046349,0.00032281563817220226,0.9954941143647907,0.0005886643047127307,0.0014686289292932062,0.002448592401203427,0.5557910641789416,0.25660318951021693,0.1872855774050367,0.0003201689058047675,0.0274155633795097,1.6211611221232225e-05,4.0445532435629457e-05,6.743338729693315e-05,0.00017941804707333246,8.283552237876324e-05,6.045871319045631e-05,1.0335552965026174e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,19.015758199346966,-0.21216040106106604,-0.25136204101271176
203.4034827586,5.6600109701,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.02754013934296871,0.0003470566413731706,0.9951954249176347,0.0006998628371689036,0.0016593013145352528,0.002445410930661223,0.5188723841640551,0.2837867410168092,0.19704199420462842,0.00029888061450725195,0.027407820675716614,1.9274320056597028e-05,4.5697389414272014e-05,6.734695778122887e-05,0.0001800781069492665,9.849007320353159e-05,6.838473271813008e-05,1.0372850224243619e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.998164330754154,-0.24248691869522077,-0.2874126942116071
203.4034827586,6.058885515,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.02754072519767733,0.00037129522599071865,0.9949051443236274,0.0008146662155252031,0.0018373169053159364,0.0024428725555314572,0.4867650691167371,0.30879107514287224,0.20416342558029313,0.00028043016009751876,0.027400409177572527,2.243649836961139e-05,5.0601039990353143e-05,6.727848174483962e-05,0.0001807335463420867,0.00011465265202908974,7.580490523987421e-05,1.0412237966802164e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.981251407663574,-0.27178823776582206,-0.3222600464962184
203.4034827586,6.45776006,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.027541405470629443,0.0003955303332853054,0.9946229659222544,0.0009328646257847457,0.002003400243304641,0.002440769208656293,0.4585853767434315,0.331944081737928,0.20920626635624087,0.00026427516239949605,0.027393314394864858,2.5692402907944683e-05,5.5176458420810794e-05,6.722221443583033e-05,0.0001813844269030968,0.0001312939532818873,8.274742425725832e-05,1.0452884306290087e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.964978347550105,-0.30012769531413497,-0.3559778859317291
203.4034827586,6.856634605,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.027542174193825257,0.0004197611734167439,0.9943484928196515,0.0010542443337733494,0.0021582876549712036,0.002438975191603953,0.43365344537746303,0.35349672802809706,0.21259982016350165,0.00025000643093834544,0.027386519398606445,2.9036181083638845e-05,5.944393455359951e-05,6.717467958157441e-05,0.00018203087908785773,0.0001483842013560536,8.924114998002018e-05,1.0494299281241202e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.94930446738139,-0.3275721607493942,-0.3886436014722392
203.4034827586,7.2555091499,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.02754302548813131,0.00044398717141783947,0.9940812851865142,0.0011785920445414983,0.002302712874549634,0.0024374098943947147,0.4114377420500892,0.3736453353769004,0.21467961436176608,0.00023730821124425173,0.027380006175166487,3.246199072291528e-05,6.342367939556867e-05,6.713364284633707e-05,0.00018267307930736176,0.00016589373556746002,9.53149947415531e-05,1.0536180146456245e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.934189813708358,-0.3541757726714785,-0.4203217350732338
203.4034827586,7.6543836949,0.9900009900009898,0.003787003787003786,0.003790003790003789,0.0024220024220024216,0.027543953626882424,0.00046820792586829804,0.9938208872687896,0.001305698466058824,0.002437395163118004,0.0024360191020336725,0.3915167722901947,0.39254669280420246,0.2157106024811158,0.00022593242448707614,0.027373756432358686,3.5964097999815765e-05,6.713549934330982e-05,6.709759718061525e-05,0.00018331125589664282,0.0001837934728443156,0.00010099741377548417,1.057833518554898e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.91959553806635,-0.3800011360884028,-0.4510850272737734
