T_[K],Density_Liquid_[kg/m3],Density_Vapor_[kg/m3],IFT_[N/m],Saturation_Pressure_[bar]
266.35235235235234,966.0291636434387,78.76212673444346,0.005749886723110692,28.98375438727525
266.43693693693695,965.57273342381,78.97263288762514,0.005733746388250908,29.05195804179158
266.52152152152155,965.115760371865,79.18369743468496,0.005717615251014829,29.120279267266493
266.6061061061061,964.6582425220947,79.39532236704277,0.005701493326830842,29.188718198368502
266.6906906906907,964.20017789758,79.60750968762423,0.005685380631187978,29.257274969916217
266.77527527527525,963.7415645099117,79.82026141095506,0.0056692771796364085,29.3259497169152
266.85985985985985,963.2824003590571,80.0335795632565,0.005653182987787734,29.394742574536476
266.94444444444446,962.8226834332664,80.24746618254214,0.005637098071315421,29.463653678120185
267.029029029029,962.362411708967,80.46192331871313,0.005621022445955187,29.532683163184355
267.1136136136136,961.9015831506518,80.67695303365758,0.005604956127505315,29.601831165423306
267.1981981981982,961.4401957107742,80.89255740134601,0.005588899131827165,29.671097820697977
267.28278278278276,960.9782473296281,81.10873850793787,0.005572851474845485,29.7404832650505
267.36736736736736,960.5157359352527,81.32549845187376,0.0055568131725488214,29.80998763470388
267.45195195195197,960.0526594433036,81.54283934398627,0.005540784240989956,29.879611066054498
267.5365365365365,959.5890157569531,81.76076330759602,0.0055247646962862905,29.949353695678724
267.6211211211211,959.1248027667627,81.97927247862091,0.00550875455462024,30.019215660330328
267.7057057057057,958.660018350579,82.19836900567854,0.005492753832239675,30.089197096948944
267.7902902902903,958.1946603734085,82.41805505019379,0.0054767625454583595,30.15929814265372
267.8748748748749,957.7287266873068,82.63833278650765,0.005460780710656271,30.22951893474791
267.9594594594595,957.2622151312536,82.85920440198234,0.0054448083442801614,30.299859610718386
268.044044044044,956.7951235310404,83.08067209711538,0.005428845462843895,30.370320308235968
268.12862862862863,956.3274496991343,83.30273808564874,0.0054128920829288885,30.440901165156642
268.2132132132132,955.8591914345736,83.52540459468176,0.0053969482211845875,30.511602319528144
268.2977977977978,955.3903465228307,83.74867386478402,0.0053810138943288606,30.582423909582417
268.3823823823824,954.9209127356979,83.97254815011264,0.005365089119148477,30.65336607374478
268.466966966967,954.450887831145,84.19702971852503,0.005349173912499531,30.72442895062213
268.55155155155154,953.9802695532136,84.42212085169686,0.005333268291307934,30.795612679022735
268.63613613613614,953.5090556318785,84.64782384524264,0.005317372272569776,30.866917397945194
268.7207207207207,953.0372437829035,84.87414100883758,0.005301485873351924,30.938343246576633
268.8053053053053,952.5648317077379,85.1010746663324,0.005285609110792333,31.009890364300567
268.8898898898899,952.0918170933666,85.32862715588176,0.005269742002100654,31.081558890704777
268.97447447447445,951.618197612179,85.55680083006551,0.005253884564558619,31.15334896556119
269.05905905905905,951.1439709218326,85.78559805601566,0.005238036815520527,31.22526072884674
269.14364364364366,950.6691346651252,86.01502121554267,0.005222198772413757,31.297294320739546
269.2282282282282,950.1936864698463,86.2450727052633,0.005206370452739236,31.369449881611448
269.3128128128128,949.7176239486523,86.47575493673108,0.005190551874071906,31.441727552043698
269.3973973973974,949.2409446989072,86.70707033656637,0.005174743054061252,31.51412747281317
269.48198198198196,948.7636463025593,86.93902134659037,0.005158944010431813,31.586649784906058
269.56656656656656,948.2857263259841,87.17161042395855,0.005143154760983593,31.65929462950772
269.65115115115117,947.8071823198525,87.40484004129733,0.0051273753235926995,31.73206214801807
269.7357357357357,947.3280118189705,87.63871268683837,0.0051116057162117635,31.804952482036455
269.8203203203203,946.848212342148,87.87323086455991,0.0050958459568704725,31.87796577337469
269.9049049049049,946.3677813920395,88.10839709433039,0.005080096063676118,31.95110216405617
269.9894894894895,945.8867164549905,88.34421391204184,0.0050643560548141115,32.024361796312164
270.0740740740741,945.4050150008982,88.58068386975991,0.0050486259485484864,32.09774481259041
270.1586586586587,944.9226744830439,88.81780953587104,0.005032905763222475,32.17125135554649
270.2432432432432,944.4396923379493,89.05559349522188,0.005017195517259057,32.24488156805464
270.32782782782783,943.9560659852191,89.2940383492746,0.005001495229161421,32.31863559320609
270.41241241241244,943.4717928273737,89.53314671625351,0.004985804917513638,32.392513574312666
270.496996996997,942.9868702496917,89.77292123130191,0.004970124600981134,32.466515654892966
270.5815815815816,942.5012956200659,90.01336454662969,0.004954454298311261,32.54064197870149
270.66616616616614,942.0150662888085,90.25447933167277,0.004938794028333903,32.6148926897038
270.75075075075074,941.5281795885177,90.49626827325253,0.004923143809962001,32.68926793209176
270.83533533533534,941.040632833887,90.73873407573171,0.00490750366219217,32.763767850280246
270.91991991991995,940.552423321557,90.98187946117494,0.004891873604105255,32.83839258891352
271.0045045045045,940.0635483299279,91.22570716951695,0.0048762536548669615,32.913142292858616
271.0890890890891,939.574005118997,91.47021995872495,0.00486064383372836,32.98801710721266
271.17367367367365,939.0837909301797,91.71542060496459,0.004845044160026617,33.063017177303905
271.25825825825825,938.5929029861429,91.96131190277097,0.0048294546531854575,33.138142648687726
271.34284284284286,938.1013384906203,92.2078966652192,0.004813875332715913,33.21339366715853
271.4274274274274,937.6090946282275,92.45517772409764,0.004798306218216851,33.28877037874164
271.512012012012,937.1161685642951,92.70315793008223,0.0047827473293756105,33.36427292969564
271.5965965965966,936.6225574446659,92.95184015291895,0.004767198685968663,33.439901466517114
271.68118118118116,936.1282583955368,93.20122728159424,0.004751660307862236,33.5156561359462
271.76576576576576,935.6332685232416,93.45132222452499,0.004736132215012926,33.59153708495839
271.85035035035037,935.1375849140769,93.70212790974008,0.004720614427468388,33.66754446077218
271.9349349349349,934.6412046341125,93.95364728506469,0.0047051069653679944,33.74367841084798
272.0195195195195,934.1441247289845,94.20588331831188,0.004689609848943418,33.81993908289111
272.1041041041041,933.6463422237139,94.45883899747187,0.004674123098519417,33.89632662485568
272.18868868868867,933.1478541225014,94.71251733090338,0.004658646734514427,33.97284118494185
272.2732732732733,932.6486574085246,94.96692134753162,0.004643180777441251,34.049482911600286
272.3578578578579,932.1487490437307,95.22205409704739,0.004627725247907783,34.126251953526804
272.4424424424424,931.6481259686472,95.47791865010568,0.004612280166617677,34.20314845968016
272.52702702702703,931.1467851021571,95.73451809852722,0.00459684555437104,34.280172579264686
272.6116116116116,930.6447233412983,95.99185555550562,0.004581421432065175,34.35732446174715
272.6961961961962,930.14193756104,96.24993415581945,0.004566007820695253,34.43460425684399
272.7807807807808,929.638424614087,96.50875705603276,0.004550604741355071,34.51201211453575
272.8653653653654,929.1341813306366,96.76832743472004,0.004535212215237782,34.58954818506775
272.94994994994994,928.6292045181797,97.0286484926726,0.0045198302636366115,34.66721261894178
273.03453453453454,928.123490961254,97.28972345312502,0.004504458907945597,34.74500556692245
273.1191191191191,927.6170374212548,97.55155556196972,0.004489098169660384,34.82292718004947
273.2037037037037,927.1098406361635,97.81414808798469,0.004473748070378936,34.90097760962278
273.2882882882883,926.6018973203379,98.07750432306447,0.004458408631802338,34.97915700721238
273.37287287287285,926.0932041642777,98.34162758244312,0.004443079875735569,35.057465524664345
273.45745745745745,925.5837578343901,98.60652120493009,0.004427761824088254,35.135903314092864
273.54204204204206,925.0735549727247,98.8721885531495,0.004412454498875497,35.21447052789165
273.6266266266266,924.5625921967674,99.13863301377236,0.004397157922218687,35.293167318726844
273.7112112112112,924.0508660991563,99.40585799776872,0.004381872116346225,35.37199383954942
273.7957957957958,923.5383732474626,99.67386694063916,0.004366597103594464,35.450950243580444
273.88038038038036,923.0251101839133,99.94266330267753,0.004351332906408444,35.530036684334746
273.96496496496496,922.5110734251498,100.2122505692138,0.004336079547342748,35.609253315606445
274.04954954954957,921.9962594619633,100.48263225087095,0.004320837049062368,35.68860029147784
274.1341341341341,921.4806647590192,100.7538118838259,0.00430560543434354,35.768077766315535
274.2187187187187,920.9642857546158,101.0257930300689,0.0042903847260745915,35.84768589477987
274.3033033033033,920.4471188603908,101.29857927766624,0.004275174947256836,35.9274248318233
274.38788788788787,919.9291604610564,101.57217424103511,0.004259976121005469,36.007294732692166
274.4724724724725,919.4104069141213,101.8465815612124,0.004244788270550371,36.08729575292717
274.557057057057,918.890854549605,102.12180490612747,0.00422961141923714,36.16742804837119
274.6416416416416,918.3704996697543,102.39784797089096,0.00421444559052785,36.247691775162714
274.72622622622623,917.8493385487612,102.67471447806616,0.0041992908080021076,36.3280870897474
274.81081081081084,917.3273674324488,102.95240817796707,0.004184147095357884,36.40861414887034
274.8953953953954,916.8045825380063,103.23093284893858,0.0041690144764125,36.48927310958836
274.97997997998,916.2809800536479,103.51029229766208,0.004153892975103539,36.57006412926332
275.06456456456453,915.7565561383335,103.79049035945081,0.004138782615489851,36.65098736556848
275.14914914914914,915.2313069214593,104.07153089854607,0.004123683421752468,36.73204297649243
275.23373373373374,914.7052285025248,104.35341780843312,0.004108595418195628,36.813231120336475
275.3183183183183,914.1783169508288,104.63615501214761,0.004093518629247765,36.89455195571982
275.4029029029029,913.6505683051379,104.919746462593,0.004078453079462438,36.97600564158372
275.4874874874875,913.1219785733687,105.20419614285738,0.0040633987935194535,37.057592337190144
275.57207207207205,912.5925437322306,105.48950806654429,0.004048355796225808,37.13931220212043
275.65665665665665,912.0622597269182,105.77568627809433,0.004033324112516738,37.22116539629011
275.74124124124126,911.5311224707443,106.06273485312063,0.004018303767456788,37.30315207994035
275.8258258258258,910.9991278448059,106.35065789874766,0.004003294786240857,37.38527241363926
275.9104104104104,910.4662716976188,106.6394595539541,0.003988297194195246,37.46752655829576
275.994994994995,909.9325498447789,106.92914398991677,0.00397331101677877,37.54991467515063
276.07957957957956,909.3979580685676,107.21971541037065,0.003958336279583867,37.63243692578226
276.16416416416416,908.8624921176194,107.51117805195328,0.003943373008337613,37.715093472112045
276.24874874874877,908.3261477065114,107.80353618458155,0.0039284212289029665,37.797884476402814
276.3333333333333,907.7889205154158,108.09679411180466,0.003913480967279814,37.88081010126321
276.4179179179179,907.2508061896824,108.39095617118896,0.0038985522496061253,37.96387050964749
276.5025025025025,906.7118003394736,108.68602673468894,0.003883635102159139,38.04706586486713
276.58708708708707,906.1718985393505,108.982010209029,0.0038687295513565195,38.13039633058088
276.6716716716717,905.6310963278762,109.27891103609777,0.003853835623757518,38.21386207080517
276.7562562562563,905.0893892071886,109.57673369333945,0.003838953346064203,38.297463249912084
276.8408408408408,904.5467726426302,109.87548269414751,0.003824082745122682,38.38120003264087
276.92542542542543,904.0032420622551,110.1751625882846,0.003809223847924244,38.46507258408438
277.01001001001,903.4587928564639,110.47577796227918,0.00379437668160673,38.54908106971134
277.0945945945946,902.913420377533,110.77733343985108,0.003779541273455645,38.63322565535254
277.1791791791792,902.3671199391798,111.07983368233322,0.0037647176509055568,38.71750650721206
277.2637637637638,901.819886816119,111.38328338910084,0.00374990584154129,38.80192379187126
277.34834834834834,901.2717162436004,111.68768729800647,0.0037351058730992694,38.88647767628204
277.43293293293294,900.72260341693,111.99305018582596,0.0037203177734688006,38.971168327779495
277.5175175175175,900.1725434910428,112.29937686870151,0.003705541570693444,39.055995914082956
277.6021021021021,899.6215315799686,112.60667220260218,0.003690777292972312,39.14096060329187
