T_K,P_bubble_bar,P_dew_bar
200,4.3484129390715065,2.090493879229628
205,5.050102139663547,2.768011309497342
210,5.888542349377572,3.590158103284493
215,6.881978150124773,4.573777964949082
220,8.049505427199602,5.736843501075059
225,9.41098144383341,7.098399713063312
230,10.98693907860726,8.678448782475067
235,12.79851124529004,10.497839067366643
240,14.86737164578274,12.578185357224047
245,17.21569753092557,14.941827188296372
250,19.866159156194104,17.61182537109772
255,22.84193927685462,20.61199737753492
260,26.16678446011588,23.9669959974811
265,29.86508816141024,27.70244158782917
270,33.96200297350727,31.845127086745148
275,38.483574783321394,36.42332941811203
280,43.45688078802042,41.46728713730797
285,48.91012495988525,47.00995747049833
290,54.87256188821666,53.08829013177276
295,61.373844250702334,59.745603370859754
