temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_methane,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,6.37855432219546,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.07565596396863314,13.954814053044021,2.4400946440089903,1211.7491974363963,11.0075946870056,0.9858020685924825,0.0007940879586096468,0.004340252176575728,0.00029641932861633393,0.008560338285188764,0.0002068336585271079,0.3912545042658262,0.28878388126320015,0.18166227131195178,0.030887246610448404,0.10739315018342946,1.8946365144083377e-05,18.836039257757562,0.638687149205672,1.000000000564286,1.9351939605704904,4.296648871533909,5.6747552124571214,3.4547858906370474,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.769960195370098,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.08029842480571815,13.954814053044021,2.4400946440089903,1211.4533902153412,11.266907445523993,0.9852718216228766,0.0009177312983430046,0.004564802517310642,0.0003244628874129386,0.0087145646571273,0.00020661701692930825,0.37008294819802157,0.3144466113804778,0.18029532760954342,0.031888528332978276,0.10326865215151554,1.793232746339025e-05,18.784962681852335,0.6405071731868468,1.0000000005543666,1.9304131039751855,4.283337345500978,5.650886478560725,3.4433510093391995,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.161366068544736,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.08494088564280318,13.954814053044021,2.4400946440089903,1211.1911475559184,11.503192504666744,0.9847975984474969,0.0010462031467068334,0.0047590954977709075,0.00035064098560317773,0.008840027632500075,0.00020643428992212547,0.35121114242521967,0.33889974955665775,0.17797728646239108,0.03261481811030867,0.09927997453125756,1.702891416521364e-05,18.7378236382731,0.6422512619842997,1.0000000005485468,1.9260100244078708,4.27130677682765,5.628657475449456,3.433054690132338,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.552771941719374,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.0895833464798882,13.954814053044021,2.4400946440089903,1210.9551570715955,11.719761735209138,0.9843690069415608,0.0011787679595311018,0.004927668828072179,0.00037495860065315004,0.00894332027050461,0.0002062773996781818,0.3342822824999679,0.362108655808063,0.17501066448553432,0.03310860464736488,0.09547357381437858,1.621874469126535e-05,18.69393415814162,0.6438837747532006,1.0000000011004602,1.9218736284592162,4.260323442867651,5.607780300836632,3.4237306000637866,1.0000000003785634,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.944177814894012,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.0942258073169732,13.954814053044021,2.4400946440089903,1210.7399353053513,11.919516233440458,0.9839777732231002,0.001314795826115407,0.005074488298399037,0.00039747962458029065,0.00902932248633616,0.00020614054146887064,0.3190100564696698,0.3840752632846752,0.1716201464288573,0.03340889552982128,0.09187015032743838,1.5487959537966985e-05,18.652738427597747,0.6454243449821192,1.0000000011037906,1.9179573690723872,4.250258447015661,5.5880205158981315,3.415180273214017,1.000000000378835,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.335583688068649,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.09886826815405822,13.954814053044021,2.4400946440089903,1210.5413299059114,12.104944399860099,0.9836173058694645,0.0014537544260450333,0.005202935193451755,0.00041830299395752355,0.00910168206032509,0.00020601945675608393,0.3051620129604262,0.40482749359920495,0.16797035189273654,0.03355018357707289,0.08847513261520874,1.4825355350623809e-05,18.613782540604234,0.6469329164373513,1.0000000005576595,1.9142237582041741,4.240932130450755,5.569191121160955,3.4072607118643745,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.726989561243288,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.10351072899114325,13.954814053044021,2.4400946440089903,1210.3561641327794,12.278153240628612,0.9832823406292923,0.0015951973863347557,0.005315850850277255,0.0004375456316899532,0.009163154537197788,0.00020591096520797733,0.2925473961237676,0.4244105614264078,0.1641805404823707,0.03356218854109016,0.08528509166064274,1.422176572086797e-05,18.5767146539394,0.6483716688223027,1.000000000549807,1.910642514982726,4.232193504527382,5.551145754741407,3.399866190445448,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.118395434417927,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.10815318982822829,13.954814053044021,2.4400946440089903,1210.1819824106776,12.440915264136164,0.9829686568265116,0.0017387517912680474,0.005415603899080249,0.0004553309383803216,0.00921584389051023,0.00020581265424960218,0.28100820320426895,0.44288020631030184,0.1603361917470157,0.03347005494185883,0.08229167418233352,1.36696142212148e-05,18.54123616025081,0.6497508598688712,1.0000000005407264,1.9071891107774541,4.223947427820676,5.533761613278753,3.392911906433052,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.509801307592564,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.1127956506653133,13.954814053044021,2.4400946440089903,1210.0168669083068,12.594716451549651,0.9826728535613621,0.0018841064020593162,0.00550416191273195,0.00047178148429041517,0.00926137397186878,0.000205722667687422,0.27041239915469706,0.4602977887343333,0.15649786453719658,0.03329478643734922,0.0794839985578551,1.316257856887462e-05,18.507108135372725,0.6511102090291595,1.0000000005308098,1.9038436289143057,4.216116927304637,5.51694051583505,3.386329251164752,1.000000000001532,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.901207180767202,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.1174381115023983,13.954814053044021,2.4400946440089903,1209.8593046482085,12.74080204501604,0.9823921750008711,0.0020310011972595353,0.005583158263097207,0.00048701463893217455,0.00930101134086311,0.00020563955897690304,0.2606487800318111,0.4767268055795539,0.15270784083321126,0.03305376926648826,0.07685010894984493,1.2695339090619934e-05,18.474135302835933,0.6524364046190506,1.000000001179356,1.9005898390220402,4.20863941228058,5.500603949289349,3.3800624323600545,1.000000000420344,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.292613053941839,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.12208057233948331,13.954814053044021,2.4400946440089903,1209.7080903912704,12.88021686486196,0.9821243744737096,0.002179218441114307,0.0056539506900196174,0.0005011401956375781,0.009335754012041871,0.00020556218747701572,0.25162300825231,0.4922305282853651,0.1489950543797663,0.03276130270118259,0.07437784299555038,1.2263385825722704e-05,18.44215695984703,0.6537218536946547,1.0000000011780175,1.8974144014201608,4.201463840898859,5.484683304026648,3.3740659207411765,1.0000000004201195,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.68401892711648,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.12672303317656838,13.954814053044021,2.4400946440089903,1209.5622550737323,13.013839715111418,0.9818676089185362,0.002328575222789059,0.005717670791656953,0.000514259292443576,0.009366396130622508,0.00020548964395174322,0.24325452269217676,0.5068704637442469,0.1453787222196621,0.03242909254319308,0.07205533593175506,1.1862868966064578e-05,18.411040447125057,0.6549719059284798,1.000000001175623,1.8943063727065328,4.194548137016521,5.469125999847828,3.368302191792399,1.0000000004194167,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.075424800291117,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.13136549401365338,13.954814053044021,2.4400946440089903,1209.421012604127,13.142412150155222,0.981620356830283,0.0024789173065638513,0.005775264981636681,0.0005264641449352893,0.009393575540267488,0.00020542119631365471,0.23547410590597415,0.5207054047939114,0.14187101102369526,0.03206668850154399,0.06987129929331642,1.1490481558828043e-05,18.380675423401748,0.6562297542985619,1.0000000011723646,1.8913093576037328,4.187857526810378,5.453887207404142,3.3627402166359395,1.000000000418305,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.466830673465754,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.13600795485073838,13.954814053044021,2.4400946440089903,1209.2837199511173,13.266562240657946,0.9813813543068308,0.0026301141009321266,0.005827527979967607,0.0005378382649430003,0.009417809097730276,0.00020535624959607524,0.22822195061782444,0.5337908934884286,0.138478991681805,0.03168186035695123,0.06781516048843743,1.1143366553572106e-05,18.35096962872859,0.6574575270281563,1.0000000011684098,1.8883627002885992,4.181363073998913,5.438929545781947,3.3573541646101814,1.0000000004168441,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.858236546640391,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.1406504156878234,13.954814053044021,2.4400946440089903,1209.1498469251105,13.38682385613478,0.9811495450066956,0.0027820545599972534,0.005875130024920187,0.0005484569519398054,0.009439519140383287,0.00020529431606393494,0.22144610340172508,0.5461789743915786,0.13520607136129859,0.03128091526042261,0.06587711654292032,1.0819042054929537e-05,18.32185134593194,0.6586581640322926,1.0000000011173622,1.8854589018649037,4.175040474122673,5.424221934071652,3.3521223335990094,1.0000000003911964,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.249642419815029,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.1452928765249084,13.954814053044021,2.4400946440089903,1209.018953128427,13.503653527310245,0.9809240408613191,0.002934643838683654,0.0059186388991599856,0.0005583879158197959,0.009459053492348523,0.00020523499266885973,0.2151012376574374,0.5579180997010651,0.132053044123445,0.03086896195371492,0.06404814122139682,1.0515342941022536e-05,18.293242579225897,0.6598361202432436,1.0000000011200947,1.8825928659063862,4.168869527857509,5.4097373701698,3.3470266654683765,1.0000000003933573,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.64104829298967,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.14993533736199346,13.954814053044021,2.4400946440089903,1208.8906701392953,13.61744209995496,0.9807040909540976,0.003087800585145823,0.005958537798465825,0.000567691957689078,0.009476700760791252,0.00020517794381039645,0.2091475937435916,0.5690532337963013,0.12901885929635698,0.03045012904047093,0.062319953753703194,1.0230369575851764e-05,18.26509393918908,0.6610272498683031,1.0000000011231085,1.8797602430397098,4.162832893245667,5.395453757022875,3.342051659967486,1.0000000003955432,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.032454166164307,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.15457779819907846,13.954814053044021,2.4400946440089903,1208.7646877300003,13.728526341730175,0.9804890568906965,0.003241454714612798,0.005995239779503605,0.0005764236408854099,0.009492702086203834,0.00020512288809786924,0.20355016983941546,0.5796259565487504,0.12610118657468003,0.03002774414479478,0.06068498044281193,9.962449547459071e-06,18.237357783597922,0.6621965816391537,1.0000000011275412,1.876957368461489,4.156915901298216,5.381352009869493,3.3371841935486315,1.0000000003976928,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.423860039338944,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.1592202590361635,13.954814053044021,2.4400946440089903,1208.6407430431261,13.837197448521092,0.9802783930845494,0.003395545596521164,0.006029099514848723,0.0005846319359519955,0.009507260280090586,0.00020506958803815677,0.19827802474897932,0.5896746511882197,0.12329682940377022,0.029604480631215097,0.059136303923548336,9.710104267476907e-06,18.209993205806484,0.6633457638676753,1.0000000011324748,1.8741811269528603,4.151106014436106,5.367415790042615,3.332413041756889,1.0000000003997425,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.815265912513581,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6497303618998116,0.1638627198732485,13.954814053044021,2.4400946440089903,1208.5186120543055,13.94370822879181,0.9800716309321508,0.0035500205649567035,0.006060422866937258,0.0005923608188023634,0.009520546975199102,0.00020501784195360755,0.1933037048053137,0.5992347073686508,0.12060202764617689,0.02918247745291621,0.05766761070532839,9.472021614112013e-06,18.182964916353047,0.6644762305782237,1.000000001137596,1.8714288602328837,4.145392466648608,5.353631044277732,3.327728558945161,1.0000000004016274,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.36903448275862,2.921895329190977,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6606751818684901,0.03465656896205642,14.168855105448769,2.8929656724663135,1211.2705441224098,7.838945158595269,0.9989660449978296,6.8879708297691854e-06,9.738323055393506e-05,3.906705806565884e-06,0.0004969897942057449,0.00042878730077420066,0.9708527777395314,0.005340069308964495,0.008951576974196301,0.0008800349878977608,0.013878455574405408,9.708541500469918e-05,19.083078532881096,0.6205378325373196,1.0000000004535963,1.9538514194818561,4.282451496111461,5.670173662418234,3.444422786442914,1.0000000000210008,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.304835716266953,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6606751818684901,0.03919862075989744,14.168855105448769,2.8929656724663135,1209.1428325642084,8.361145304940013,0.9967423819634668,4.204243454411415e-05,0.0005531900532847099,2.326650292147929e-05,0.00241155217565804,0.00022756687012481813,0.8620488306323594,0.02870456094419257,0.044941682712919685,0.0046226256499322695,0.05963627615051119,4.6023910084876204e-05,18.91887517895738,0.625534642187327,1.000000000495218,1.9393639743270568,4.231481134264492,5.6015509147714555,3.399608876828647,1.0000000000167844,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.687776103342929,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6606751818684901,0.04374067255773845,14.168855105448769,2.8929656724663135,1207.386087447964,8.880901948542519,0.9946712112363969,8.624678556835977e-05,0.001044648853213424,4.632878725358769e-05,0.0039346921794059875,0.00021687215816189973,0.7756887467595476,0.052603587173763885,0.0760628526339308,0.00823523814185976,0.08736989816124931,3.967712964861333e-05,18.777050676767512,0.6299474620934498,1.000000000469192,1.926773695067357,4.1886855746270575,5.5421218599616235,3.362231585444057,1.0000000000021663,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.070716490418905,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6606751818684901,0.04828272435557946,14.168855105448769,2.8929656724663135,1205.9831803854654,9.388363044944015,0.992905953369156,0.0001401977451613252,0.0015489421376221333,7.272780499894603e-05,0.005119211660039083,0.0002129672830224224,0.7055872249064584,0.07726940528461512,0.10221345582810379,0.011698914114648847,0.10319539528134497,3.560458482878012e-05,18.653665607274775,0.6338347983278028,1.0000000004490912,1.91603260464766,4.152407107836085,5.490586226792089,3.330630257125022,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.453656877494881,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6606751818684901,0.05282477615342048,14.168855105448769,2.8929656724663135,1204.8679853338947,9.873893902954933,0.9914082368843308,0.0002042633624708453,0.002044475414871339,0.00010184302262718842,0.006030261194267358,0.00021092012143246553,0.6475515893285383,0.10269724528705713,0.12339769113050324,0.014964835119053978,0.1113561487531812,3.24903816662105e-05,18.546146063337336,0.6373031049319238,1.0000000004382772,1.9066427939778192,4.121613760893554,5.445722213243915,3.303871297052567,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.836597264570857,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6606751818684901,0.057366827951261495,14.168855105448769,2.8929656724663135,1203.9774952247767,10.330217355710733,0.9901356471910968,0.00027847414327545434,0.0025141733913194675,0.00013288807566490542,0.006729164009838968,0.00020965318880457456,0.5987086189130942,0.12873251463163013,0.13986120875849611,0.017977370365773175,0.11469032548075936,2.9961850246953332e-05,18.4520353870318,0.6403819460519415,1.0000000004352776,1.8983905630901468,4.095354349137994,5.4066306179238675,3.281107005022055,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.219537651646833,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6606751818684901,0.061908879749102516,14.168855105448769,2.8929656724663135,1203.2589976887207,10.752970969459113,0.989049744265388,0.0003625500375405008,0.0029468575133744382,0.0001650180711461747,0.007267039554907125,0.00020879055764375082,0.5570271773441817,0.15513579884418166,0.15207276106132384,0.020689523530946642,0.1150468949550808,2.7844264285337707e-05,18.36917629637645,0.6431234580027734,1.0000000004368408,1.8911708037473112,4.072816450545918,5.372227970449248,3.2616181925817065,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.602478038722809,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,307.82,84.31,0.6606751818684901,0.06645093154694352,14.168855105448769,2.8929656724663135,1202.67114380972,11.140550275339436,0.9881177098164052,0.00045594314115651063,0.0033369217491432475,0.00019742437032629906,0.007683835409981815,0.00020816551298677793,0.5210324608521032,0.18162758000802867,0.1606338272659962,0.02307074978054278,0.11360934697422657,2.6035119102316734e-05,18.295730975598566,0.6456287136100549,1.0000000004438823,1.8848011018023796,4.053328608330534,5.341575314693243,3.2448125194303197,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
