temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,17.282740525435614,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.19794686204828327,45.89019053763174,2.443282382234421,1217.4329616383488,11.914669735755378,0.9921841423897164,0.0053087317341204586,0.0015931504579438029,0.0009139754182192841,0.15928832484435188,0.7440144488899527,0.06536181444150682,0.031335411824188523,18.662251929595655,0.6557970484856093,1.0000000008901675,1.9046033365042723,5.506414941683061,6.0529695017722975,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.7642430573735,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.21491516501401325,45.89019053763174,2.443282382234421,1217.0031904950822,12.332854261847455,0.9915002036431897,0.00586271438847475,0.0016794603165487003,0.0009576216517868594,0.148504485421873,0.7573826996555081,0.06373308567791168,0.030379729244707252,18.557815795341295,0.6602347127043445,1.0000000008786578,1.8936244341434276,5.451949318792883,5.991208484431641,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,20.245745589311383,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.23188346797974324,45.89019053763174,2.443282382234421,1216.5796221574858,12.740641355806991,0.9908255405606775,0.006418597763677843,0.0017586571530277257,0.0009972045226169107,0.13930716498624984,0.7691208974696747,0.06211652389419615,0.029455413649879338,18.455506532750967,0.6645972810531761,1.000000000860753,1.8827974205548683,5.398681315920269,5.931252893085964,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,21.727248121249268,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.24885177094547323,45.89019053763174,2.443282382234421,1216.1616092156416,13.139364244405792,0.9901591591969368,0.006976016659209193,0.0018315671661807672,0.0010332569776731824,0.13137290679246072,0.779523537756339,0.060534197899839694,0.028569357551360655,18.35513183540656,0.6688893477909893,1.000000000833812,1.8721315441319828,5.346535662720494,5.8725939596088566,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,23.208750653187153,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.2658200739112032,45.89019053763174,2.443282382234421,1215.748600995289,13.530161691438506,0.9895002137627712,0.007534660199224973,0.0018989000870364334,0.0010662259509673462,0.12446066837227673,0.7888153161824092,0.05899932300069759,0.027724692444616426,18.25652780340355,0.6731087096755787,1.0000000007927023,1.8617558647763561,5.295680075757615,5.815138101653155,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,24.690253185125037,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.2827883768769332,45.89019053763174,2.443282382234421,1215.340126857491,13.914010360610504,0.9888479811302039,0.008094262600261583,0.001961267796463428,0.0010964884730711275,0.1183871367418806,0.7971711996836982,0.057519396086955915,0.026922267487465276,18.15955399524396,0.6772584117780291,1.0000000007287044,1.851511544239561,5.245956774988334,5.7588197381875785,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,26.171755717062922,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.2997566798426632,45.89019053763174,2.443282382234421,1214.9357826837897,14.29175134507497,0.9882018401792554,0.008654595659780488,0.0020191997496986133,0.0011243644112655337,0.11301041579837165,0.8047298371023451,0.056098189737787865,0.026161557361495436,18.064089431207854,0.6813409857815479,1.0000000006427743,1.8413955895333927,5.197162204610605,5.703581149192715,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,27.653258249000807,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.3167249828083932,45.89019053763174,2.443282382234421,1214.5352198976282,14.664111939123792,0.987561255006177,0.00921546262825353,0.00207315575965741,0.00115012660591217,0.10821895015535499,0.8116027766283324,0.05473704524836971,0.02544122796794306,17.97002935558175,0.685358544097992,1.000000000540352,1.83140521235187,5.149253431593353,5.649371223808128,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,29.13476078093869,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.3336932857741231,45.89019053763174,2.443282382234421,1214.1381365099,15.031723543991802,0.9869257612176372,0.009776693193131895,0.0021235366054707687,0.0011740089837601968,0.10392382377278218,0.8178809599604875,0.05343572395246512,0.024759492314265198,17.87728259927435,0.689312854890025,1.000000000432997,1.8216117377486045,5.102192197615628,5.59614443121114,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,30.616263312876576,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.3506615887398531,45.89019053763174,2.443282382234421,1213.7442697842387,15.395136436067888,0.9862949546971158,0.010338139358016628,0.002170692854303442,0.001196213090564036,0.10005329159063575,0.8236393987350474,0.05219297432679819,0.024114335347518615,17.785769423417047,0.6932249843051317,1.0000000003299867,1.8120011907237474,5.055944213362331,5.543859971689108,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,32.09776584481446,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.3676298917055831,45.89019053763174,2.443282382234421,1213.353390203027,15.754831987211004,0.9856684823584018,0.0108996720439985,0.0022149322160272787,0.0012169133815724664,0.09654882352860826,0.8289406078250826,0.05100691293884408,0.023503655707465057,17.695419749098917,0.6970858533743872,1.0000000002369964,1.802503527228215,5.010478567775956,5.4924810731803735,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,33.579268376752346,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.38459819467131307,45.89019053763174,2.443282382234421,1212.9652964817988,16.11123281254396,0.9850460345020076,0.011461178275260392,0.0022565256923970504,0.0012362615303348461,0.09336219430528742,0.8338371698495637,0.04987528163672233,0.022925354208426462,17.6061716973808,0.7008885903806842,1.0000000001569505,1.7931169112869594,4.96576723385325,5.442176874401532,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,35.06077090869023,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.40156649763704305,45.89019053763174,2.443282382234421,1212.579811431832,16.46471122823897,0.9844273384693363,0.01202255883913334,0.0022957127342752358,0.0012543899572551778,0.09045331008133554,0.8383736805931759,0.04879562143840704,0.022377387887081455,17.517970382700565,0.7046340345503396,1.000000000107349,1.7838395897658093,4.921784657409697,5.392797689718635,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,36.542273440628115,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.41853480060277304,45.89019053763174,2.443282382234421,1212.1967785119953,16.81559632747313,0.9838121533519525,0.012583726332615387,0.002332705580919625,0.0012714147345124687,0.08778856305532316,0.8425882454712031,0.04776538978287892,0.02185780169059494,17.430766907094068,0.7083282133800524,1.0000000000814677,1.7747514283449068,4.878665438125196,5.344218861751287,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,38.023775972566,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.435503103568503,45.89019053763174,2.443282382234421,1211.816058942796,17.164179922506413,0.9832002655620375,0.013144603524995337,0.0023676929231620184,0.0012874379898051226,0.08533957017991348,0.8465136452211128,0.04678203896360958,0.021364745635364103,17.344517521053596,0.711994874941962,1.000000000068124,1.7658072189550633,4.836339912504348,5.296415588785513,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,39.505278504503885,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.452471406534233,45.89019053763174,2.443282382234421,1211.43752928107,17.510721553391388,0.9825914851086901,0.013705121979968893,0.0024008430061606607,0.00130254990518036,0.08308219527655927,0.850178254359244,0.04584306780167727,0.020896482562519504,17.259182920407365,0.7156071703171535,1.0000000000632352,1.7569633381432987,4.794666163678039,5.24936492407261,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,40.98678103644177,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.469439709499963,45.89019053763174,2.443282382234421,1211.061079373485,17.855452725674635,0.981985642455021,0.014265220891707314,0.0024323062662431217,0.0013168303870285676,0.08099578292628007,0.8536067724008908,0.04494605480282945,0.02045138986999988,17.174727651734145,0.7191654849183458,1.000000000063388,1.7482184810363461,4.753626277168688,5.203045543615405,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,42.468283568379654,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.486408012465693,45.89019053763174,2.443282382234421,1210.6866106230866,18.198580508647602,0.9813825858552976,0.014824846097807709,0.002462217579210556,0.0013303504676842113,0.07906255247982592,0.85682081157449,0.044088678485766586,0.020027957459917648,17.091119611708663,0.7226842728985191,1.000000000066016,1.7395713734022433,4.713203521011684,5.157437549508481,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,43.94978610031754,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.5033763154314229,45.89019053763174,2.443282382234421,1210.3140342193751,18.540289595929863,0.9807821788002051,0.015383949507825317,0.002490698198371953,0.001343173493597493,0.07726710745646466,0.859839382740958,0.04326872722211715,0.01962478258046026,,,,,,,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,45.43128863225542,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.649392817715436,0.520344618397153,45.89019053763174,2.443282382234421,1209.9432712798134,18.880749694244052,0.9801842994551254,0.015942487116457973,0.0025178573348204544,0.0013553560935961138,0.07559607963540765,0.862679240152532,0.04248411222330575,0.019240567988754627,16.926335753520384,0.7296102901502061,1.0000000000917713,1.722735881662431,4.634147552417611,5.068282349501403,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.4034827586207,2.930797381327879,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.033567717115197335,44.823256267991866,2.9017795854731476,1211.7699023095317,7.778752802069332,0.9999422088879719,3.0665741804400565e-05,1.652006462250231e-05,1.0605305601208689e-05,0.9705543979360776,0.023733324615868596,0.0037146120033207672,0.0019976654447330126,19.10152694624759,0.6198207923767335,1.000000000332562,1.9553048613618769,5.676858285574655,6.240880603096074,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,4.359908633879054,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.049935959613779106,44.823256267991866,2.9017795854731476,1211.2018812365216,8.430826474114504,0.9990537125053727,0.0005209502509372021,0.00026091173517203773,0.00016442550851808967,0.6650466730812505,0.2738809260482139,0.03996736921195931,0.02110503165857636,18.964717357151624,0.6252992829624631,1.0000000003464031,1.939617466616092,5.60569386148391,6.160818387169745,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,5.7890198864302285,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.06630420211236088,44.823256267991866,2.9017795854731476,1210.6588000059874,9.040793293475124,0.9982026280050046,0.0010231340480047813,0.00047790693823130564,0.0002963310087592881,0.508490741217029,0.4070450638743354,0.0555784955631459,0.028885699345489832,18.83496680999539,0.6305524648771531,1.0000000003688723,1.926748469314108,5.542499383418404,6.089288701388492,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,7.218131138981404,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.08267244461094266,44.823256267991866,2.9017795854731476,1210.1365726122144,9.614061565548141,0.9973830030599838,0.0015355687681633903,0.0006711571736106656,0.0004102709982421618,0.41341160688465106,0.4913226776191826,0.06298347175324065,0.03228224374292575,18.711173837524445,0.6356167802121753,1.0000000003852803,1.9150037087763798,5.48294764943874,6.0223982986420594,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,8.64724239153258,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.09904068710952445,44.823256267991866,2.9017795854731476,1209.6320389897912,10.1554526707801,0.9965901171004525,0.0020566660269609087,0.0008438343151003779,0.0005093825574861569,0.3495675656738462,0.5503384569852033,0.0664491056206506,0.033644871720299785,18.59247837831338,0.6405184367626184,1.0000000003984058,1.9037780275395375,5.4259175495952086,5.958277215704361,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,10.076353644083754,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.11540892960810623,44.823256267991866,2.9017795854731476,1209.1426355190747,10.669327446011188,0.9958201032187286,0.0025850408521219566,0.0009986817241705115,0.0005961742049788644,0.30374911856392567,0.5944706954745258,0.06781320552470066,0.03396698043684779,18.478181571737586,0.6452778716229176,1.000000000412616,1.8928398410270386,5.371396876295975,5.896397013166804,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,11.505464896634928,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.131777172106688,44.823256267991866,2.9017795854731476,1208.6662525933796,11.159502952876931,0.9950697642117633,0.003119516449718827,0.0011380570558125636,0.000672662282705331,0.26927329793490196,0.6290135852494543,0.06798476216210798,0.033728354653535846,18.367707497991194,0.6499113986052677,1.000000000790741,1.8822314845960741,5.318552963303974,5.836457608957085,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,12.934576149186103,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.14814541460526975,44.823256267991866,2.9017795854731476,1208.2011428953188,11.629260373247156,0.9943364446321782,0.0036591012747090226,0.001263977773554824,0.0007404763195579997,0.24239725666656717,0.6569646183102942,0.06745639803497643,0.03318172698816235,18.260578591075937,0.6544321651711584,1.000000000830252,1.8719047600236718,5.267197989402961,5.778243727150245,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,14.363687401737279,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.16451365710385155,44.823256267991866,2.9017795854731476,1207.7458525179625,12.081396670492248,0.9936179309224873,0.004202961663116976,0.0013781665515683649,0.0008009408628273587,0.22086194084231542,0.6801572627449808,0.0665125234475363,0.03246827296516737,18.15639764610872,0.6588508111752418,1.0000000008658823,1.86173739840211,5.21718451665088,5.721587817332752,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,15.792798654288454,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.18088189960243334,44.823256267991866,2.9017795854731476,1207.2991665624243,12.518288617292654,0.9929123709972227,0.004750396194962892,0.0014820937427123852,0.0008551390651019926,0.2032231829572367,0.6997819092397927,0.06532486010100755,0.03167004770196327,18.05483267561616,0.6631759827165503,1.000000000901664,1.8517182595026227,5.16839404922902,5.66641393230846,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,17.221909906839628,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.19725014210101507,44.823256267991866,2.9017795854731476,1206.860065491939,12.94195554141027,0.9922182090436807,0.005300813405175641,0.0015770154166072005,0.0009039621345365457,0.18851466942511072,0.716648934335494,0.06400042509879171,0.030835971140603505,17.95560504501659,0.6674266718892049,1.0000000009405001,1.8419550577876262,5.120728050637736,5.612874486264219,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,18.6510211593908,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.21361838459959684,44.823256267991866,2.9017795854731476,1206.4276899464996,13.354115672081653,0.9915341326312908,0.005853713011987311,0.0016640064881526836,0.0009481478685692958,0.17606538499997076,0.7313316589218121,0.06260736408970248,0.02999559198851463,17.858479813617144,0.6716058567985762,1.0000000009831973,1.832368179980116,5.074103306235284,5.560517218331492,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,20.080132411941975,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.2299866270981786,44.823256267991866,2.9017795854731476,1206.0013123242081,13.756234715862815,0.990859029819489,0.0064086703497594506,0.0017439890553860049,0.0009883107753655208,0.16539480274580484,0.7442487937904755,0.06118963665830681,0.02916676680541281,17.763257926717603,0.6757111843222078,1.00000000102825,1.8229008733094338,5.028798653197751,5.509261628324624,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,21.50924366449315,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.2463548695967604,44.823256267991866,2.9017795854731476,1205.580313793266,14.149566863325566,0.990191954364629,0.006965323556756065,0.0018177563643854196,0.0010249657142294352,0.15614975517754223,0.7557143847826773,0.05977573559732522,0.02836012444245524,17.66976990046059,0.679746361253013,1.0000000010690797,1.8135493033921974,4.984382001024751,5.459038266368191,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,22.938354917044325,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.26272311209534216,44.823256267991866,2.9017795854731476,1205.1641656608658,14.535189024883588,0.9895320974633884,0.007523363065580772,0.0018859929351675683,0.0010585465358632234,0.14806485130163413,0.7659693503202494,0.058384049573498846,0.027581748804617678,17.577870712262815,0.6837144402186027,1.000000001102914,1.8043615278401532,4.940802178948393,5.409786813524497,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,24.367466169595502,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.279091354593924,44.823256267991866,2.9017795854731476,1204.7524142363209,14.914029255479782,0.9888787647595901,0.008082522988629806,0.001949291397189162,0.0010894208545909152,0.14093679363745562,0.7752021138819134,0.057026257920299264,0.026834834560331727,17.487435654374906,0.687617939839337,1.00000000112648,1.7953685595731284,4.898014582550927,5.361454549208267,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,25.796577422146676,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.29545959709250574,44.823256267991866,2.9017795854731476,1204.3446684964265,15.286890301059756,0.9882313575844458,0.008642574050937534,0.00200816654705026,0.0011179018175663104,0.13460721543809503,0.7835625219552499,0.055709531420832514,0.026120731185822553,17.398356962330208,0.6914796788592177,1.0000000011384522,1.786476369054721,4.855980010128106,5.313995110750195,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,27.22568867469785,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.3118278395910875,44.823256267991866,2.9017795854731476,1203.9405900006593,15.654469100020691,0.9875893576030432,0.009203317781189175,0.002063067083192531,0.0011442575325750798,0.1289509131778466,0.7911714867789608,0.054437987379660796,0.025439612663531855,17.310541062747973,0.6952914804181213,1.0000000011386823,1.7776829776236807,4.814663794015078,5.26736748118177,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,28.654799927249027,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.32819608208966927,44.823256267991866,2.9017795854731476,1203.5398846157238,16.01737295247343,0.9869523142048944,0.00976458172438747,0.0021143854090190017,0.0011687186616990998,0.12386759398794481,0.7981278258379889,0.05321366740693946,0.024790912767126885,17.223906320114953,0.6990452493371507,1.0000000011281995,1.7689865651491465,4.7740350900006305,5.221535158498121,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,30.0839111798002,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.34456432458825104,44.823256267991866,2.9017795854731476,1203.1422956988304,16.376132953415212,0.9863198341097423,0.010326215484265374,0.002162465834943792,0.00119148457104851,0.11927597113489254,0.8045132149047594,0.052037203260056765,0.02417361070029132,17.138381183691884,0.7027421029996284,1.0000000011090133,1.7604621575355197,4.734066292987196,5.176701335236671,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,31.513022432351377,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.36093256708683286,44.823256267991866,2.9017795854731476,1202.7475984602675,16.73121518134251,0.9856915727663454,0.010888087440619216,0.0022076114551209665,0.0012127283379143592,0.1151094633319259,0.8103958419021015,0.050908275120451395,0.023586419645521293,17.05390265820707,0.7063974894147492,1.000000001083709,1.7520723676737044,4.694732554414266,5.132618702046286,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,32.94213368490255,0.98,0.016115,0.002526,0.001359,307.98,87.31,0.660443804008769,0.3773008095854146,44.823256267991866,2.9017795854731476,1202.355595282671,17.08303004465997,0.9850672272070697,0.011450082016674266,0.0022500899271675886,0.0012326008490884644,0.11131301157947536,0.8158331473351398,0.04982592961619709,0.023027911469187885,16.9704150378457,0.710019447666484,1.0000000010550132,1.7437705465298845,4.656250183727561,5.089230460342098,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
