T_K,P_bubble_bar,P_dew_bar
200,20.52111911152005,2.442661797966348
205,20.534864421370923,3.136553522998513
210,20.733909380085915,3.973773495926287
215,21.129127794660405,4.9728527112972305
220,21.733250287170783,6.15322284312317
225,22.560631776025446,7.535183030946198
230,23.627062498290986,9.13988410427095
235,24.94960955906682,10.989333677129444
240,26.546481930460633,13.106426140253323
245,28.436916354757027,15.515002762417128
250,30.641083765348792,18.239949163895986
255,33.18001517994255,21.307340848866776
260,36.0755424482397,24.74465323201815
265,39.35024222892262,28.581062547364837
270,43.02735875351414,32.84788211758666
275,47.13065519316569,37.57921354255322
280,51.684085325461105,42.81296625776181
285,56.711030378850324,48.59257198970979
290,62.23242393054612,54.9701872090563
295,68.26163496198147,62.01370839975203
