temperature,pressure,z_carbon dioxide,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_methane,E_oxygen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
203.43793103448274,2.7063902879670048,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6563149047794391,0.032342140152569365,4.756585053830821,2.679594344521787,1196.5047527291529,7.285499052706535,0.92686053940024,0.00018445104043864394,2.493072709151802e-05,7.568128879102259e-06,0.07292251070335055,0.9723778147357883,0.00608103663010551,0.00231566771113424,0.0016613956699661717,0.017564085253005752,19.88262032744162,0.6174179620948287,1.000000000518551,3.81171512889766,3.9955450936435435,6.3439180436827165,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,2.775446457460988,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6563149047794391,0.033167381183807215,4.756585053830821,2.679594344521787,1201.934203664073,7.478853160700614,0.9532401297842671,0.00025014809564261536,3.361568359607369e-05,1.0296968577849586e-05,0.046465809467916064,0.9761072015026526,0.007785495861546578,0.002983960561535731,0.0021451688963997056,0.010978173177865294,19.586981694417748,0.6186028136662352,1.0000000001785845,3.672395198460638,3.898151979275909,6.301426110432014,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,2.844502626954971,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6563149047794391,0.03399262221504506,4.756585053830821,2.679594344521787,1205.17002403448,7.638037620085411,0.9699101368900287,0.0004614738999732837,6.305100718128559e-05,1.9550673523440132e-05,0.029545787529293255,0.9701345660171469,0.013726774496346824,0.005389996411126513,0.0039042163024910815,0.006844446772888775,19.385486300295042,0.6197376523787974,1.0000000002507996,3.581887326575909,3.83322327555391,6.2680082227691205,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,2.913558796448954,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6563149047794391,0.03481786324628291,4.756585053830821,2.679594344521787,1205.7753086386983,7.755101149915009,0.9745734001646476,0.0008418275646499028,0.00012023911115170989,3.791607281024505e-05,0.024426617086740602,0.9528203743807446,0.024296569609797133,0.009993435969230267,0.007348937434694135,0.0055406826055338105,19.29872674025297,0.6208561175836955,1.0000000002863383,3.5474924983906986,3.8068146453529574,6.245726596646076,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,2.982614965942937,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6563149047794391,0.03564310427752076,4.756585053830821,2.679594344521787,1205.6233471553141,7.860991408908848,0.9756827500986386,0.0012529203385965634,0.00018861849970491635,6.063505292011143e-05,0.02281507601013995,0.9329292606996894,0.03525919802666846,0.015290912671161592,0.011453778264801344,0.0050668503376792556,19.246717093179107,0.6219722497893173,1.0000000002970928,3.5297169809158153,3.791977460284206,6.2271254853386155,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.05167113543692,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6563149047794391,0.0364683453087586,4.756585053830821,2.679594344521787,1205.301092429378,7.965484440542431,0.975915569662766,0.0016518778757903746,0.00026256691897884,8.619239767676246e-05,0.022083793144788033,0.9131170407307432,0.04540090319426973,0.020787513829986164,0.01589108231000268,0.004803459934998253,19.20423553418236,0.6230651957859351,1.0000000002982032,3.5163705583851965,3.78029933892141,6.209840247493336,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.1207273049309032,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6563149047794391,0.03729358633999645,4.756585053830821,2.679594344521787,1204.9335916931207,8.070658093836181,0.9758434454198021,0.0020294914321945245,0.0003406578260394595,0.00011436554023788895,0.021672039781725955,0.8938972303530448,0.054527005512170594,0.02635925779354677,0.020597737416694132,0.004618768924543632,19.165903869885703,0.6241210362744135,1.0000000002959286,3.5048660643424387,3.7699901113583456,6.193362640077199,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.1897834744248863,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6563149047794391,0.0381188273712343,4.756585053830821,2.679594344521787,1204.5587766418957,8.177119889701407,0.9756406175262322,0.0023831201903365953,0.00042220000422263566,0.00014516925519048957,0.02140889302401807,0.8753863241068038,0.0626336164372613,0.03194907882857568,0.025558463165583415,0.004472517461775877,19.1300729033967,0.6251405605940015,1.0000000002940859,3.4944120249333652,3.76050078541837,6.177530433799645,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.2588396439188694,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6563149047794391,0.038944068402472144,4.756585053830821,2.679594344521787,1204.1913600035314,8.285072141814682,0.9753761711787937,0.0027120871517778856,0.0005066461027791429,0.00017866955777591723,0.021226426008873395,0.857599566647456,0.06976797321655889,0.03751558038881515,0.030768294184608466,0.004348585562561694,19.096070012878215,0.626130685396565,1.0000000002939236,3.4846875850117764,3.751607264439536,6.162269167585855,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.3278958134128525,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6563149047794391,0.039769309433709994,4.756585053830821,2.679594344521787,1203.8378011829204,8.394563296171883,0.9750824632453104,0.003016581385814749,0.0005934646237017806,0.00021493848424685992,0.0210925522609261,0.8405196731224676,0.07599524577921503,0.04302203146168469,0.03622379156691473,0.00423925806971798,19.06355587224137,0.6271159548176422,1.0000000002947893,3.4755333941988686,3.743196418177136,6.147532106032584,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
