T_K,P_bubble_bar,P_dew_bar
200,34.89223477424152,2.443238404952987
205,34.13344847781777,3.137446072006498
210,33.61452277039446,3.975126483361413
215,33.33751820314765,4.974864876086778
220,33.307789924749805,6.1561638600751545
225,33.533441521139,7.539414680470391
230,34.02491360649519,9.14588720071444
235,34.7946658445485,10.997742526784121
240,35.856920023569096,13.118073026506202
245,37.22743983260259,15.530976058151902
250,38.923330308640075,18.261670387413893
255,40.96284529340141,21.336668730162927
260,43.36519240679838,24.784027419318203
265,46.15031894534118,28.63370746784856
270,49.338643871023656,32.91810580589884
275,52.950660079811215,37.67286376117885
280,57.00623942642361,42.93816317740033
285,61.52324805799544,48.76096614099075
290,66.51444611983344,55.199324884952865
295,71.97948811724171,62.332113288141144
