temperature,pressure,z_carbon dioxide,z_argon,z_oxygen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_oxygen,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_oxygen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_oxygen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,4.0880857929838195,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.0480555518159612,7.567378497936577,2.2739677366836197,1216.4932583751008,10.420080378386562,0.9727654103635961,0.003177028665257391,0.0034721073965143048,0.02058545357463231,0.5850881892575147,0.2103862363130358,0.201719965641267,0.002805608788182499,19.58038402322469,0.6209940417222918,1.000000000570071,4.567219995816459,3.9484623585526104,1.000000000055718,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.267223630877156,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.05016132162780248,7.567378497936577,2.2739677366836197,1216.345316837309,10.832126759712382,0.9721370874135967,0.0035133031255733496,0.003822173376694611,0.020527436084135302,0.5616773007846723,0.2228845677685997,0.21274786627330428,0.0026902651734237275,19.52331728289626,0.6227414577801745,1.0000000005611716,4.550427193767399,3.9347856313715215,1.000000000049819,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.446361468770492,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.05226709143964373,7.567378497936577,2.2739677366836197,1216.1958777958068,11.244924921496832,0.9715010118654879,0.0038512071934184585,0.004170741683283467,0.02047703925781012,0.5401419337763217,0.23446896738958015,0.22280398220605252,0.0025851166280456968,19.466470781215538,0.6245142286553282,1.000000000550755,4.533730953137036,3.921189291386567,1.0000000000430502,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.625499306663829,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.05437286125148501,7.567378497936577,2.2739677366836197,1216.045330000338,11.65847693675673,0.9708590240475746,0.004190738567530089,0.004517805425972525,0.020432431958922796,0.5202664572733852,0.24524463148192838,0.23200013844634293,0.002488772798343428,19.40982533126439,0.6262594059787646,1.0000000005398129,4.5171239133673415,3.9076675684242868,1.000000000035158,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.804637144557166,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.056478631063326276,7.567378497936577,2.2739677366836197,1215.8939467708067,12.07278438978494,0.9702124181153946,0.004531896436263217,0.004863359641206124,0.020392325807136024,0.501866910730211,0.2553012743696375,0.24043170475900366,0.0024001101411479935,19.353367318751214,0.628007986751674,1.000000000528026,4.500601208020736,3.8942166050299956,1.0000000000258031,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.983774982450502,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.05858440087516754,7.567378497936577,2.2739677366836197,1215.741925824584,12.487848605783029,0.9695621304918532,0.004874680885827867,0.005207400614801297,0.020355788007517563,0.48478544423650205,0.26471585522311947,0.24818049646258292,0.0023182040777954415,19.29708678035668,0.6297613771884514,1.0000000005159015,4.484159575837456,3.8808452671789095,1.0000000000253277,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.162912820343838,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.06069017068700879,7.567378497936577,2.2739677366836197,1215.58941368305,12.903670781477171,0.9689088553554845,0.005219092546334512,0.005549925476330616,0.020322126621850282,0.46888587328105036,0.27355475483004166,0.255317089156765,0.002242282732143111,19.24097622815837,0.6314882343819818,1.0000000005242422,4.467796817696657,3.8676092512093745,1.0000000000395135,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.3420506582371745,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.06279594049885007,7.567378497936577,2.2739677366836197,1215.436521199223,13.320252059939998,0.9682531181213035,0.0055651323722014446,0.005890931947187818,0.020290817559307166,0.45405010254176886,0.2818755249284013,0.26190267840742404,0.0021716941224060224,19.18502989942521,0.6332369810118962,1.0000000005452638,4.451511452878742,3.8544357997267116,1.0000000000552078,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.521188496130511,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.06490171031069134,7.567378497936577,2.2739677366836197,1215.2833337579502,13.737593574427747,0.9675953237152288,0.005912801502856014,0.006230418180388304,0.02026145660152682,0.44017523010796655,0.2897283036167362,0.2679905841326998,0.0021058821425974108,19.129243262852246,0.6349723544307728,1.0000000005770306,4.435302494798384,3.8413241066643615,1.0000000000767397,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.700326334023847,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.06700748012253259,7.567378497936577,2.2739677366836197,1215.1299181653535,14.155696472887804,0.9669357891826174,0.006262101171628259,0.0065683826555664486,0.020233726990187825,0.4271711875999669,0.2971569681766432,0.273627475706499,0.0020443685168908244,19.073612686501935,0.6366859954154507,1.0000000006339071,4.41916930075291,3.828273631337387,1.0000000001161007,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.879464171917183,0.96,0.01,0.01,0.02,309.18,85.07,0.6468723720809884,0.06911324993437386,7.567378497936577,2.2739677366836197,1214.9763274163213,14.57456193186437,0.9662747662553044,0.006613032645350765,0.006904824109091354,0.02020737699025341,0.41495880494595044,0.30420008004704496,0.2788543760585822,0.001986738948422485,19.0181352029333,0.6384301661757882,1.0000000006847902,4.40311146206418,3.8152840177126794,1.0000000001450138,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
