temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_water,z_carbon monoxide,z_nitrogen dioxide,z_nitrogen oxide,z_sulfur dioxide,z_hydrogen sulfide,z_propane,z_ethane,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_argon,x_methane,x_oxygen,x_water,x_carbon monoxide,x_nitrogen dioxide,x_nitrogen oxide,x_sulfur dioxide,x_hydrogen sulfide,x_propane,x_ethane,y_carbon dioxide,y_hydrogen,y_nitrogen,y_argon,y_methane,y_oxygen,y_water,y_carbon monoxide,y_nitrogen dioxide,y_nitrogen oxide,y_sulfur dioxide,y_hydrogen sulfide,y_propane,y_ethane,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_argon,E_methane,E_oxygen,E_water,E_carbon monoxide,E_nitrogen dioxide,E_nitrogen oxide,E_sulfur dioxide,E_hydrogen sulfide,E_propane,E_ethane
220.0,10.074009652046636,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7133592736705577,0.1205890549682384,10.084009652046635,6.0876981247566295,1155.7923634153456,25.39265128339191,0.990024687685042,0.0,0.0,0.009975312314957933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6242075881979066,0.0,0.0,0.3757924118020934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.54100073504254,0.7328224121886514,1.0000000004812988,0.0,0.0,3.4695807747222505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.0,9.050456192133659,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7457846952010376,0.10833679904397484,13.037408127544225,9.040456192133659,1122.3965183605098,23.231067723966554,0.9997308441813814,0.0,0.0,0.00026915581861864746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890168798162812,0.0,0.0,0.010983120183718793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.057130488740304,0.7662503944464611,1.0000000001629976,0.0,0.0,2.956538921386028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.0,9.49233974051261,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7457846952010376,0.11362628370256894,13.037408127544225,9.040456192133659,1122.1634186762094,24.25885031056694,0.9986544830537141,0.0,0.0,0.001345516946285846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9475680992390961,0.0,0.0,0.052431900760903906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.987531129148739,0.7691189746924352,1.000000000209529,0.0,0.0,2.945489926400558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.0,9.934223288891562,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7457846952010376,0.11891576836116306,13.037408127544225,9.040456192133659,1121.9297210666195,25.289541455973822,0.997577693277516,0.0,0.0,0.0024223067224840244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9096838112056791,0.0,0.0,0.09031618879432098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.918170072097915,0.7719580303122157,1.0,0.0,0.0,2.9344576199672185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.0,10.376106837270514,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7457846952010376,0.12420525301975717,13.037408127544225,9.040456192133659,1121.695406151344,26.32311943435054,0.9965004208913982,0.0,0.0,0.0034995791086018164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8749282061121144,0.0,0.0,0.12507179388788556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.849041659307996,0.7749660252548083,1.0,0.0,0.0,2.9234615022193156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.0,10.817990385649466,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7457846952010376,0.12949473767835126,13.037408127544225,9.040456192133659,1121.460456992803,27.359566786278346,0.9954226198432352,0.0,0.0,0.004577380156764872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842933305915107,0.0,0.0,0.15706669408489318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.780145406796033,0.7780174094871356,1.0,0.0,0.0,2.9124947035610376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.0,11.259873934028418,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7457846952010376,0.13478422233694537,13.037408127544225,9.040456192133659,1121.2248586812484,28.398869966882934,0.9943442506495079,0.0,0.0,0.005655749350492091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813386360688842,0.0,0.0,0.186613639311158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.711477769398572,0.7810329180256155,1.0,0.0,0.0,2.9015587959891005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.0,11.70175748240737,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7457846952010376,0.14007370699553948,13.037408127544225,9.040456192133659,1120.988597938048,29.441018733849383,0.9932652791257125,0.0,0.0,0.006734720874287562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7860199024934765,0.0,0.0,0.21398009750652355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.643036518813352,0.7840143013464349,1.0,0.0,0.0,2.890655301229808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.0,12.143641030786322,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7457846952010376,0.1453631916541336,13.037408127544225,9.040456192133659,1120.751662831883,30.48600574622737,0.9921856754741591,0.0,0.0,0.00781432452584085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7606038789826491,0.0,0.0,0.23939612101735086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.574819748829722,0.7869632186633823,1.0,0.0,0.0,2.8797856622468827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.0,12.585524579165273,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7457846952010376,0.15065267631272772,13.037408127544225,9.040456192133659,1120.5140425476625,31.533826198210708,0.9911054135420957,0.0,0.0,0.00889458645790422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7369393620297752,0.0,0.0,0.2630606379702249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.50682581048319,0.789881246078344,1.0,0.0,0.0,2.868951213761635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.0,13.027408127544225,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7457846952010376,0.15594216097132182,13.037408127544225,9.040456192133659,1120.2757271984212,32.584477501560485,0.9900244702183588,0.0,0.0,0.009975529781641223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7148534787492766,0.0,0.0,0.2851465212507234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.439053377635698,0.7927698830129757,1.0,0.0,0.0,2.8581532033495485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,12.96992544524544,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7782101167315175,0.1552540752363591,16.94928251937315,12.95992544524544,1084.4283222480033,33.070702183195245,0.9996164414736106,0.0,0.0,0.0003835585263893996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989337123053454,0.0,0.0,0.010662876946545972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908425989557344,0.8396494634892157,1.0,0.0,0.0,2.467319707695944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,13.41096512014852,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7782101167315175,0.16053345846478956,16.94928251937315,12.95992544524544,1084.1628124314302,34.09207298830243,0.9985528245391525,0.0,0.0,0.0014471754608474463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9610416422104887,0.0,0.0,0.038958357789511254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.850047961010082,0.8424909601697174,1.0,0.0,0.0,2.4594767879232466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,13.852004795051597,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7782101167315175,0.16581284169321997,16.94928251937315,12.95992544524544,1083.8965952564622,35.11619641217086,0.9974887306955387,0.0,0.0,0.0025112693044613103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9344732749577997,0.0,0.0,0.06552672504220025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.791854309790637,0.8453131793745698,1.0,0.0,0.0,2.451656653233899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,14.293044469954676,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7782101167315175,0.1710922249216504,16.94928251937315,12.95992544524544,1083.6296553625837,36.143066418647365,0.9964241256186341,0.0,0.0,0.0035758743813658475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094811950743512,0.0,0.0,0.09051880492564882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.733843066690406,0.8482169585391313,1.0,0.0,0.0,2.4438603243643624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,14.734084144857755,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7782101167315175,0.17637160815008085,16.94928251937315,12.95992544524544,1083.3619786881536,37.172678773753766,0.9953589786497851,0.0,0.0,0.0046410213502150015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8859315266645971,0.0,0.0,0.11406847333540297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67600949261841,0.8512239122662884,1.0,0.0,0.0,2.43608803490755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,15.175123819760833,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7782101167315175,0.18165099137851126,16.94928251937315,12.95992544524544,1083.0935521378071,38.205030360171044,0.9942932619004899,0.0,0.0,0.005706738099510088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8637050012947105,0.0,0.0,0.1362949987052896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.618356102892003,0.854207769715093,1.0,0.0,0.0,2.4283402934263547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,15.616163494663912,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7782101167315175,0.1869303746069417,16.94928251937315,12.95992544524544,1082.8243636236919,39.240119769252715,0.9932269503321306,0.0,0.0,0.006773049667869474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842695083801167,0.0,0.0,0.15730491619883305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.560879608966735,0.8571695945404549,1.0,0.0,0.0,2.420617565891059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,16.05720316956699,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7782101167315175,0.19220975783537214,16.94928251937315,12.95992544524544,1082.5544018356181,40.27794679614263,0.9921600211366647,0.0,0.0,0.00783997886333524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8228063009325522,0.0,0.0,0.17719369906744778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.503578997406416,0.8601103898056515,1.0,0.0,0.0,2.412920275683256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,16.49824284447007,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7782101167315175,0.1974891410638026,16.94928251937315,12.95992544524544,1082.283656158983,41.318512429992374,0.9910924535043947,0.0,0.0,0.008907546495605365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8039528569173476,0.0,0.0,0.19604714308265234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.446452914449072,0.8630311377653798,1.0,0.0,0.0,2.4052488293563075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,16.939282519373148,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.7782101167315175,0.20276852429223302,16.94928251937315,12.95992544524544,1082.0121165827989,42.36181875773301,0.9900242283690587,0.0,0.0,0.00997577163094132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7860574447725146,0.0,0.0,0.21394255522748545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.389500381079927,0.8659327761210633,1.0,0.0,0.0,2.3976036160739906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,18.038945482953995,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8106355382619974,0.21593183484503226,21.98922050379634,18.028945482953993,1042.9706733322487,46.14685359804627,0.9994596157416231,0.0,0.0,0.0005403842583769129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9895431146439149,0.0,0.0,0.010456885356085159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.842767420287561,0.9296823978597858,1.0,0.0,0.0,2.093625522426464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,18.476753818603143,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8106355382619974,0.22117253792917335,21.98922050379634,18.028945482953993,1042.6656997605007,47.1696550363739,0.9984136288740505,0.0,0.0,0.0015863711259494716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9700004621872413,0.0,0.0,0.02999953781275873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.794061510899057,0.932723380896993,1.0,0.0,0.0,2.087999414785411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,18.914562154252295,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8106355382619974,0.2264132410133145,21.98922050379634,18.028945482953993,1042.3598696042438,48.19514165020235,0.9973670855908174,0.0,0.0,0.002632914409182485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9513187447172851,0.0,0.0,0.04868125528271488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.745501399092548,0.9357497820632736,1.0,0.0,0.0,2.0823904630806003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,19.352370489901443,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8106355382619974,0.2316539440974556,21.98922050379634,18.028945482953993,1042.0531699231128,49.22331736319792,0.9963199637410306,0.0,0.0,0.0036800362589694134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9334437236791776,0.0,0.0,0.06655627632082246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.697083900905586,0.9387623106991698,1.0,0.0,0.0,2.0767988007349096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,19.79017882555059,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8106355382619974,0.2368946471815967,21.98922050379634,18.028945482953993,1041.7455884172693,50.254186654313926,0.9952722427602402,0.0,0.0,0.00472775723975978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9163255840160411,0.0,0.0,0.08367441598395889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.648805890684457,0.9417616295362543,1.0,0.0,0.0,2.071224577521919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,20.227987161199742,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8106355382619974,0.24213535026573785,21.98922050379634,18.028945482953993,1041.4371131939292,51.287754093089745,0.994223903153311,0.0,0.0,0.005776096846689026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999184750294345,0.0,0.0,0.1000815249705655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.600670308192038,0.9447484362226036,1.0,0.0,0.0,2.0656679672378386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,20.66579549684889,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8106355382619974,0.24737605334987897,21.98922050379634,18.028945482953993,1041.127732969282,52.32402528123762,0.9931749269172514,0.0,0.0,0.006825073082748609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884180169035799,0.0,0.0,0.11581983096420095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.552674861793383,0.9477233713579161,1.0,0.0,0.0,2.0601290435447526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,21.103603832498038,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8106355382619974,0.2526167564340201,21.98922050379634,18.028945482953993,1040.8174368622765,53.36300624302668,0.9921252970853871,0.0,0.0,0.00787470291461289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8690716885532143,0.0,0.0,0.13092831144678574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.504818584116755,0.9506870418161071,1.0,0.0,0.0,2.0546078715611835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,21.54141216814719,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8106355382619974,0.2578574595181612,21.98922050379634,18.028945482953993,1040.5062143833416,54.40470353833422,0.9910749976934354,0.0,0.0,0.008925002306564593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8545570073231965,0.0,0.0,0.14544299267680338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.457100473659763,0.9536628179645277,1.0,0.0,0.0,2.0491046232625876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,21.979220503796338,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8106355382619974,0.26309816260230234,21.98922050379634,18.028945482953993,1040.1940553908332,55.449124235795864,0.9900240136771398,0.0,0.0,0.009975986322860307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8406027780213613,0.0,0.0,0.1593972219786387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.40952035209682,0.9567879701140151,1.0,0.0,0.0,2.0436193481636633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260.0,24.45564951382771,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8430609597924774,0.29274179451553395,28.33787982030891,24.445649513827707,996.8954175997628,63.51443406970997,0.9992434527902722,0.0,0.0,0.0007565472097278807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9896801600002926,0.0,0.0,0.010319839999707474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.874839512272112,1.0446930018347629,1.0,0.0,0.0,1.8030706982826057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260.0,24.885897325658952,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8430609597924774,0.2978919957584265,28.33787982030891,24.445649513827707,996.5416097291169,64.54603735096433,0.9982218761525018,0.0,0.0,0.001778123847498314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761492410192075,0.0,0.0,0.02385075898079248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.834775779957328,1.0479653159676574,1.0,0.0,0.0,1.7989993722037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260.0,25.316145137490196,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8430609597924774,0.30304219700131907,28.33787982030891,24.445649513827707,996.1867351034238,65.58035474939206,0.9971996279146088,0.0,0.0,0.0028003720853912624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9630542821771045,0.0,0.0,0.03694571782289544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.794827273377058,1.0512507730086653,1.0,0.0,0.0,1.7949390243778311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260.0,25.746392949321443,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8430609597924774,0.30819239824421163,28.33787982030891,24.445649513827707,995.8307816689853,66.61739697316011,0.9961766930068205,0.0,0.0,0.0038233069931795597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9503753604575464,0.0,0.0,0.049624639542453594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.754991089514759,1.0545287459380035,1.0,0.0,0.0,1.7908896901863698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260.0,26.176640761152687,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8430609597924774,0.3133425994871042,28.33787982030891,24.445649513827707,995.4737376666725,67.6571748603401,0.9951530570230754,0.0,0.0,0.004846942976924602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9380937367206206,0.0,0.0,0.06190626327937948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.715265594617344,1.0577997041254696,1.0,0.0,0.0,1.7868514386353826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260.0,26.60688857298393,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8430609597924774,0.31849280072999675,28.33787982030891,24.445649513827707,995.1155913618376,68.69969874751607,0.9941287057448414,0.0,0.0,0.005871294255158671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926191753030203,0.0,0.0,0.07380824696979703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.675653194169127,1.06106414981014,1.0,0.0,0.0,1.782824288183214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260.0,27.037136384815174,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8430609597924774,0.3236430019728893,28.33787982030891,24.445649513827707,994.7563314473526,69.74497997884592,0.9931036258395165,0.0,0.0,0.006896374160483508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9146527946196126,0.0,0.0,0.08534720538038731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6361522056835565,1.064322519088212,1.0,0.0,0.0,1.7788082853406908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260.0,27.46738419664642,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8430609597924774,0.32879320321578187,28.33787982030891,24.445649513827707,994.395946760119,70.79302995416538,0.992077804360551,0.0,0.0,0.007922195639449021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9034611914014383,0.0,0.0,0.09653880859856162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.596762128202412,1.0675752526761977,1.0,0.0,0.0,1.7748034677525937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260.0,27.897632008477665,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,0.8430609597924774,0.33394340445867443,28.33787982030891,24.445649513827707,994.0344263200462,71.84386034128839,0.9910512288114202,0.0,0.0,0.008948771188579813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8926021574323166,0.0,0.0,0.10739784256768331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5574824913463345,1.0709661596196347,1.0,0.0,0.0,1.7708098718914809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
