temperature,pressure,z_carbon dioxide,z_hydrogen,Tc,Pc,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,y_carbon dioxide,y_hydrogen,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen
250.0,58.626882461558914,0.95,0.05,306.8,98.98,108.17208179532915,18.988722994542737,1028.8301474872792,58.03474924800775,0.9770703781252664,0.02292962187473355,0.3968979705704384,0.6031020294295615,7.657674538565381,1.016838127617372,1.0,1.1720504715258016
250.0,68.53392232831297,0.95,0.05,306.8,98.98,108.17208179532915,18.988722994542737,1025.430913897441,61.32202597963878,0.9715942971930212,0.028405702806978926,0.3572059129934307,0.6427940870065695,7.38772184654387,1.0380043358513482,1.0,1.15907674934954
250.0,78.440962195067,0.95,0.05,306.8,98.98,108.17208179532915,18.988722994542737,1022.0545243582077,64.69257203127049,0.9661496659093383,0.03385033409066176,0.3278832996180912,0.6721167003819088,7.126654917014462,1.0588282300569276,1.0,1.1467047445599148
250.0,88.34800206182103,0.95,0.05,306.8,98.98,108.17208179532915,18.988722994542737,1018.7009089902167,68.14218202823324,0.9607365128429366,0.03926348715706339,0.3055230452714461,0.694476954728554,6.874328864678495,1.0798836584008378,1.0,1.1347578432139904
250.0,98.25504192857508,0.95,0.05,306.8,98.98,108.17208179532915,18.988722994542737,1015.3701849136582,71.66785290774384,0.9553550097332741,0.04464499026672583,0.28806553369646826,0.7119344663035317,6.630581018892738,1.100725852474274,1.0,1.123611632642565
250.0,108.16208179532914,0.95,0.05,306.8,98.98,108.17208179532915,18.988722994542737,1012.0625393264037,75.26708821747316,0.9500053835983479,0.04999461640165214,0.2741922988816983,0.7258077011183017,6.395227309594621,1.1211849248277581,1.0,1.1129262420288413
260.0,25.852302992811396,0.95,0.05,306.8,98.98,100.13030835774958,25.842302992811394,996.3848148108539,63.339463388971964,0.998851527094362,0.0011484729056380441,0.949723491833639,0.05027650816636098,6.854248476476091,1.0468601278415648,1.0,1.1686837170689024
260.0,34.10430358891564,0.95,0.05,306.8,98.98,100.13030835774958,25.842302992811394,992.7001292282505,66.2141031428836,0.9933521927726664,0.0066478072273335985,0.7709988199127318,0.22900118008726816,6.6175744191489425,1.0679774378641433,1.0,1.1545386606236714
260.0,42.35630418501988,0.95,0.05,306.8,98.98,100.13030835774958,25.842302992811394,989.0445063995926,69.19997361521752,0.9878813490819665,0.012118650918033562,0.6565639544139806,0.3434360455860193,6.388389898387644,1.0891029966619294,1.0,1.1432476758317827
260.0,50.60830478112412,0.95,0.05,306.8,98.98,100.13030835774958,25.842302992811394,985.404745152759,72.29917755958958,0.9824300027513292,0.017569997248670848,0.5775961756775948,0.42240382432240514,6.165696681629388,1.1103643234838794,1.0,1.133014162956323
260.0,58.860305377228364,0.95,0.05,306.8,98.98,100.13030835774958,25.842302992811394,981.7750180378035,75.50320216441116,0.976994195926792,0.023005804073207972,0.520176698084593,0.479823301915407,5.949114616849199,1.1317181395009954,1.0,1.1233637676350436
260.0,67.11230597333261,0.95,0.05,306.8,98.98,100.13030835774958,25.842302992811394,978.152502562574,78.80447687866128,0.9715720249542562,0.028427975045743858,0.47680178971040604,0.523198210289594,5.738471215049998,1.1530521625088532,1.0,1.1143053867050046
260.0,75.36430656943685,0.95,0.05,306.8,98.98,100.13030835774958,25.842302992811394,974.5357580929737,82.19757909148214,0.9661625328064183,0.03383746719358169,0.44308253386275626,0.5569174661372437,5.533661527563337,1.1746030004408539,1.0,1.105537113178774
260.0,83.61630716554109,0.95,0.05,306.8,98.98,100.13030835774958,25.842302992811394,970.9240383614344,85.6787726175967,0.9607652399012603,0.03923476009873971,0.41628543165012366,0.5837145683498762,5.334601656825293,1.196445754713917,1.0,1.0971561487663735
260.0,91.86830776164533,0.95,0.05,306.8,98.98,100.13030835774958,25.842302992811394,967.3169682978953,89.24543463716415,0.9553799234820028,0.04462007651799719,0.3946209447791782,0.6053790552208218,5.141211460694515,1.218118834842462,1.0,1.0892050743711361
260.0,100.12030835774958,0.95,0.05,306.8,98.98,100.13030835774958,25.842302992811394,963.7143783591732,92.89561720198591,0.9500065044283751,0.04999349557162501,0.37686902246752907,0.623130977532471,4.953415222966184,1.2401457910627087,1.0,1.081573406565992
