T_K,P_bubble_bar,P_dew_bar
200,84.70639271144792,2.52358788144985
201,83.47238445476368,2.6561658840467537
202,82.28503883490137,2.7941008826070877
203,81.14263444407679,2.9375385089169392
204,80.04355836729974,3.0866261346281485
205,78.98629830394768,3.2415128576918955
206,77.96943536826029,3.402349489676626
207,76.99163750170193,3.569288544033541
208,76.05165343717724,3.7424842253722255
209,75.14830716217547,3.9220924198091542
210,74.28049283338115,4.108270686451854
211,73.44717010061181,4.301178250082647
212,72.64735980235763,4.500975995104907
213,71.88013999899366,4.707826460818491
214,71.14464231363833,4.921893838087957
215,70.4400485532707,5.143343967473705
216,69.76558758564688,5.372344338893285
217,69.12053245012939,5.609064092885579
218,68.50419768231713,5.853674023550688
219,67.9159368346034,6.106346583242981
220,67.35514017626554,6.367255889096386
221,66.82123255833872,6.636577731466134
222,66.31367142971963,6.914489584374001
223,65.83194499226771,7.201170618049489
224,65.37557048365355,7.4968017136646985
225,64.94409257765471,7.801565480366134
226,64.53708189253919,8.115646274711963
227,64.15413359885171,8.439230222634633
228,63.794866118642766,8.772505244049725
229,63.458919908838645,9.115661080248508
230,63.14595632188745,9.468889324214507
231,62.85565653753891,9.832383454021606
232,62.587720559953226,10.2063388694769
233,62.34186627463795,10.590952932189278
234,62.117828560408725,10.986425009258157
235,61.915358451670784,11.392956520792703
236,61.73422234675653,11.810750991487613
237,61.57420125831507,12.240014106507381
238,61.43509010204792,12.680953771945694
239,61.316697020422296,13.133780180156583
240,61.21884273802228,13.598705880278503
241,61.141359945674616,14.075945854304452
242,61.084092710430546,14.565717599080333
243,61.04689590899721,15.068241214660171
244,61.029634681841436,15.583739499478778
245,61.03218390608236,16.112438052856554
246,61.05442768462338,16.654565385399795
247,61.096258849760964,17.210353037920687
248,61.15757847902037,17.780035709567702
249,61.238295421650555,18.36385139593028
250,61.33832583364986,18.962041537967185
251,61.45759271967046,19.57485118270388
252,61.596025479952544,20.202529156752224
253,61.75355946053289,20.845328253826697
254,61.93013550479733,21.503505437576127
255,62.12569950448886,22.177322061205317
256,62.34020194821626,22.867044105545595
257,62.57359746520564,23.572942437445754
258,62.82584436204359,24.2952930905947
259,63.09690414982892,25.034377571161446
260,63.38674105897822,25.790483190976527
261,63.69532153849326,26.56390343133166
262,64.02261373617365,27.35493834093511
263,64.36858695588492,28.16389497205006
264,64.73321108713277,28.99108785946209
265,65.11645600194372,29.836839547606427
266,65.51829091284715,30.701481172043493
267,65.9386836851108,31.5853531024329
268,66.37760009503812,32.48880565536217
269,66.83500302477971,33.41219988677489
270,67.31085158263765,34.35590847544946
271,67.8051001354871,35.32031671102615
272,68.31769723780208,36.30582360256471
273,68.84858443859622,37.312843126652574
274,69.39769494391807,38.34180563781434
275,69.96495210805901,39.39315946856287
276,70.55026772081517,40.4673727521778
277,71.15354005118652,41.56493550843187
278,71.77465159875683,42.68636204152797
279,72.41346649271846,43.83219371095763
280,73.06982746388077,45.00300215067051
281,73.7435522959555,46.19939303087234
282,74.43442963803201,47.422010481497374
283,75.14221402745157,48.671542328866536
284,75.86661992929548,49.948726340344045
285,76.60731454033763,51.25435773003471
286,77.36390902607859,52.589298257980964
287,78.13594774967804,53.954487365090976
288,78.92289489765376,55.350955940051534
289,79.72411768747472,56.77984353416688
290,80.53886502318032,58.24242015915923
291,81.36623999204062,59.74011427582181
292,82.20516387882017,61.274549298091664
293,83.05432825995408,62.84759205070425
294,83.91212995950333,64.46141839924617
295,84.77658070745512,66.11860421184471
296,85.64517829973556,67.82225485258502
298,87.38099817739032,71.38526104932656
299,88.2383671313469,73.25576037560147
300,89.07893013566166,89.0789301356598
302,90.65686745562829,90.6568674556224
305,92.1166329746659,92.1166329746841
