temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_water,z_carbon monoxide,z_nitrogen dioxide,z_nitrogen oxide,z_sulfur dioxide,z_hydrogen sulfide,z_propane,z_ethane,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_argon,x_methane,x_oxygen,x_water,x_carbon monoxide,x_nitrogen dioxide,x_nitrogen oxide,x_sulfur dioxide,x_hydrogen sulfide,x_propane,x_ethane,y_carbon dioxide,y_hydrogen,y_nitrogen,y_argon,y_methane,y_oxygen,y_water,y_carbon monoxide,y_nitrogen dioxide,y_nitrogen oxide,y_sulfur dioxide,y_hydrogen sulfide,y_propane,y_ethane,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_argon,E_methane,E_oxygen,E_water,E_carbon monoxide,E_nitrogen dioxide,E_nitrogen oxide,E_sulfur dioxide,E_hydrogen sulfide,E_propane,E_ethane,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.4791190785603705,0.9700000000000001,0.007805000000000001,9.700000000000001e-05,0.0,0.0,0.022098000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.11,86.68,0.651232457425678,0.02860082001107949,26.867011248700468,2.4691190785603707,1222.2839930957036,6.722338700819734,0.9997257261890058,9.230274919346258e-06,4.057072516135031e-07,0.0,0.0,0.0002646378288232999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662313117293261,0.008793363605887353,0.00010924642169480526,0.0,0.0,0.0248660782430917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.89046295668267,0.6055273882685293,1.00000000126328,2.0327945351191383,6.155305052590552,0.0,0.0,3.9980819115853174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.187773764131492,0.9700000000000001,0.007805000000000001,9.700000000000001e-05,0.0,0.0,0.022098000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.11,86.68,0.651232457425678,0.059849720398379,26.867011248700468,2.4691190785603707,1219.6282491993154,10.51792397196123,0.9919574705905636,0.0003851484757989359,1.5011418596642442e-05,0.0,0.0,0.007642369515040864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4767210352181427,0.17449344726887317,0.0019388898657645085,0.0,0.0,0.3468466276472197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2629335218894,0.6254994793085779,1.0000000013886052,1.9755381364080846,5.8762697328979545,0.0,0.0,3.854036818935755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.896428449702614,0.9700000000000001,0.007805000000000001,9.700000000000001e-05,0.0,0.0,0.022098000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.11,86.68,0.651232457425678,0.09109862078567851,26.867011248700468,2.4691190785603707,1217.4881524508244,13.46716852532841,0.9859998003224453,0.0009638969150330012,3.208383942937866e-05,0.0,0.0,0.013004218923092363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32184885354726395,0.2849377590446484,0.0027267505624575003,0.0,0.0,0.3904866368456302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.77163370428161,0.6417055126219722,1.0000000007107042,1.9340755621095083,5.659437936643637,0.0,0.0,3.7452439739577574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.605083135273734,0.9700000000000001,0.007805000000000001,9.700000000000001e-05,0.0,0.0,0.022098000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.11,86.68,0.651232457425678,0.12234752117297801,26.867011248700468,2.4691190785603707,1215.8558854858143,15.57845693734671,0.9817856752918165,0.001735858296687666,4.8461001313319945e-05,0.0,0.0,0.01643000541018254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24588228503317194,0.38069606590811755,0.003079260069576329,0.0,0.0,0.3703423889891342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.403501952909814,0.6543846771086329,1.0000000015577246,1.9016538557905598,5.493093908127651,0.0,0.0,3.667954521384049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.313737820844857,0.9700000000000001,0.007805000000000001,9.700000000000001e-05,0.0,0.0,0.022098000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.11,86.68,0.651232457425678,0.15359642156027753,26.867011248700468,2.4691190785603707,1214.5796002568131,17.10418117421802,0.9787767210553252,0.002639467402965735,6.205683052357726e-05,0.0,0.0,0.018521754711185414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20072501422318226,0.4605612161386196,0.003159750431798451,0.0,0.0,0.3355540192063996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.118344579804766,0.6652134392942244,1.0000000015739237,1.875187028086351,5.360198205996712,0.0,0.0,3.6114895632871873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,16.02239250641598,0.9700000000000001,0.007805000000000001,9.700000000000001e-05,0.0,0.0,0.022098000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.11,86.68,0.651232457425678,0.18484532194757705,26.867011248700468,2.4691190785603707,1213.5140625545148,18.28624712168267,0.9764733115756852,0.003618306083437015,7.269910888151427e-05,0.0,0.0,0.019835683231996228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17078995068059336,0.5247039337868173,0.0030972443358760495,0.0,0.0,0.3014088711967131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.881647284633715,0.6741711540812367,1.0000000015319082,1.852248476921506,5.246969332178862,0.0,0.0,3.5669891927125987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.7310471919871,0.9700000000000001,0.007805000000000001,9.700000000000001e-05,0.0,0.0,0.022098000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.11,86.68,0.651232457425678,0.21609422233487652,26.867011248700468,2.4691190785603707,1212.5706362412825,19.272382391775956,0.974574002121743,0.004638436028329259,8.096964699688154e-05,0.0,0.0,0.020706592202930803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14950135332694467,0.5758330385111388,0.0029725742989768766,0.0,0.0,0.2716930338629398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.673158721117012,0.6827935755530028,1.0000000014857424,1.8313903098667785,5.145512976786633,0.0,0.0,3.5293561176600337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,21.43970187755822,0.9700000000000001,0.007805000000000001,9.700000000000001e-05,0.0,0.0,0.022098000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.11,86.68,0.651232457425678,0.24734312272217604,26.867011248700468,2.4691190785603707,1211.7011058517883,20.14299238067621,0.9729158459466554,0.0056815194349613095,8.748211039645749e-05,0.0,0.0,0.0213151525079869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13360000680596612,0.6169178141331683,0.0028271726309498754,0.0,0.0,0.24665500642991575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.48207349531476,0.6905954538666492,1.0000000011648786,1.8118945658395058,5.053966536443735,0.0,0.0,3.495910579642079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,24.148356563129344,0.9700000000000001,0.007805000000000001,9.700000000000001e-05,0.0,0.0,0.022098000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.11,86.68,0.651232457425678,0.27859202310947556,26.867011248700468,2.4691190785603707,1210.8790469864482,20.942169491228707,0.9714099070657802,0.006737544673028341,9.27084573560384e-05,0.0,0.0,0.021759839803835352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12128419031355628,0.6503765808676227,0.002680361824531358,0.0,0.0,0.22565886699428978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.302532449853658,0.6980425044533042,1.0000000010985661,1.7943373147607011,4.967838569059236,0.0,0.0,3.4652146879419705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,26.857011248700466,0.9700000000000001,0.007805000000000001,9.700000000000001e-05,0.0,0.0,0.022098000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.11,86.68,0.651232457425678,0.3098409234967751,26.867011248700468,2.4691190785603707,1210.0893223515673,21.69518712027086,0.9700053901110413,0.007800792172279369,9.698465869229354e-05,0.0,0.0,0.022096833057987122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11147604936379649,0.6780177007570783,0.0025405266730790096,0.0,0.0,0.20796572320604628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.13120000672213,0.705423466533172,1.0000000010445809,1.7773614127920774,4.885570188901732,0.0,0.0,3.436460755398835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
