T,P,z_carbon dioxide,z_argon,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_argon,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_nitrogen,rhoL4_methane,rhoL5_oxygen,rhoL6_carbon monoxide,rhoL7_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_nitrogen,rhoV4_methane,rhoV5_oxygen,rhoV6_carbon monoxide,rhoV7_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,5.5810090783,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.02777205579486266,0.00035047081889652744,0.9817438388790881,0.0034359123908198376,0.0019026279063420587,0.0004042306187118671,0.000607467390525925,0.0012722467340101733,0.010633676080501957,0.44227551712590074,0.1661003196066782,0.2304067987120211,0.005860054686024702,0.02580501729789076,0.1284584839712976,0.0010938086001870157,0.02726504466961269,9.542235062410848e-05,5.283988837179438e-05,1.1226315296857827e-05,1.6870618263245612e-05,3.5332907281762326e-05,0.00029531904541219684,0.00015500466266499957,5.821331503152744e-05,8.07508594239294e-05,2.0537781645895105e-06,9.043905544030831e-06,4.5020950071627117e-05,3.8334799582360776e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.544036304504264,-0.44723708821306474,-0.5973554878287359
200.0,5.901621825,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.027770130802914413,0.0003708925645652611,0.9810776181645824,0.0037049504320095525,0.002122262000068646,0.00041794843159213683,0.0006517328257399765,0.001410447239742147,0.010615040906265137,0.4199266825311865,0.16945481193086046,0.24297960495161847,0.0057394701726378484,0.026196032371100603,0.13466446635472157,0.0010389316878747202,0.027244653784242175,0.00010288695811521953,5.893549333996105e-05,1.1606482614186565e-05,1.8098705819352172e-05,3.9168304338249e-05,0.00029478107444526997,0.00015574768421337397,6.284952977496083e-05,9.011932881755978e-05,2.1287268115754733e-06,9.7159136275521e-06,4.9946049282114996e-05,3.853320381239703e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.499567179512372,-0.49111833033062524,-0.6544648581580006
200.0,6.2222345717,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.027768197156940174,0.00039135587302623905,0.9804192986302127,0.003961981541320589,0.0023466950114612558,0.0004300234970344273,0.0006936055959137097,0.0015499434907978238,0.010598452233259455,0.3998850214892709,0.17195040605970974,0.25476266129571434,0.005610415081521462,0.026456932923136136,0.1403446686648661,0.0009898944857812532,0.02722447638083275,0.00011001708457154783,6.516348974546413e-05,1.1940977247768857e-05,1.926017693648887e-05,4.303913643459006e-05,0.0002942999111715614,0.00015649735169504997,6.729380128071402e-05,9.970286372587233e-05,2.1956688922684097e-06,1.035407608173059e-05,5.4924710329916934e-05,3.874010206867823e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.455753292731444,-0.5349404194206926,-0.7112807756472783
200.0,6.5428473185,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.02776625363223405,0.0004118606868927285,0.9797687656773562,0.004207481941370341,0.002575787140688323,0.00044071771196200517,0.0007332242211114968,0.0016905738186248549,0.01058344948888683,0.3818125607762089,0.17373253376875566,0.2658574547302523,0.005477301279508324,0.026611764931150816,0.1455625803478831,0.0009458041662409274,0.027204508048738363,0.0001168260107371334,7.151995905099891e-05,1.2237079770554906e-05,2.035888969267908e-05,4.694090143195217e-05,0.00029386274281236954,0.00015725358354556104,7.155360069361387e-05,0.00010949623392075418,2.255885067296719e-06,1.09603397839716e-05,5.9951504327957125e-05,3.895395535739928e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.412552199601578,-0.5786873225146181,-0.7677999673168472
200.0,6.8634600652,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.027764299513176428,0.0004324069700656565,0.9791258185645085,0.004441932868296668,0.0028093998994221004,0.00045024109856727325,0.0007707212047670164,0.0018321827331054818,0.010569703631332845,0.3654342064710969,0.17491972878575357,0.2763467319677139,0.0053431202631882765,0.026679889054267044,0.150370379033883,0.0009059444240972404,0.027184742487709055,0.00012332715457281156,7.800102025984293e-05,1.2500628713763365e-05,2.1398534370307624e-05,5.086927016481079e-05,0.00029346041738583363,0.00015801629797851456,7.56365099289541e-05,0.00011949425305770528,2.310402443701656e-06,1.1536569987643487e-05,6.502119998566567e-05,3.9173668347176386e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.369926316898407,-0.6223442288220404,-0.8240193615515672
200.0,7.1840728119,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.02776233444196933,0.0004529947043610012,0.9784902072138308,0.004665815146935832,0.0030473966373579355,0.00045876396827808873,0.0008062227489108653,0.001974621237861942,0.010556973046824441,0.35052378259440214,0.17560940371435999,0.2862987085053722,0.005209893140536264,0.02667701297200929,0.15481146614495533,0.0008697329283647436,0.027165172380862242,0.00012953392055363883,8.460284462366373e-05,1.2736358717261307e-05,2.2382625589987304e-05,5.4820095201738705e-05,0.00029308621642079607,0.00015878541726785104,7.95501299185982e-05,0.00012969179881832754,2.360054002949633e-06,1.208454560448994e-05,7.012877433802719e-05,3.9398441075761485e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.327841832487742,-0.6658973919315869,-0.8799360867145936
200.0,7.5046855586,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.02776035831491546,0.00047362388684478896,0.9778616544972382,0.004879604822456227,0.0032896430476523956,0.0004664258232444135,0.0008398486259188567,0.002117747086774941,0.01054507609671506,0.336893628511456,0.1758821904912391,0.2957702023320137,0.005078971237131325,0.026615965120058083,0.15892235147308428,0.0008366908350176887,0.027145789911259394,0.0001354595783065743,9.132166973100102e-05,1.2948147980594343e-05,2.331449878579686e-05,5.878941794924073e-05,0.0002927350909028602,0.0001595608697888402,8.330200668723624e-05,0.000140083832841358,2.4055220985030245e-06,1.2605956852287239e-05,7.526942181119585e-05,3.962767653684898e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.286267972027705,-0.7093340239549306,-0.9355474779067983
200.0,7.8252983053,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.027758371209387112,0.000494294527687483,0.9772398701867859,0.0050837696725953285,0.003536007620044141,0.00047334197095406856,0.0008717121673814455,0.0022614249668675536,0.010533873415371502,0.3243867408688757,0.17580524835623684,0.30480899650077137,0.004951239892047617,0.026507282469564335,0.16273407147329713,0.000806420439206894,0.02712658707725808,0.00014111716571492552,9.815381211640672e-05,1.3139202138725967e-05,2.4197309929913557e-05,6.277347369248551e-05,0.00029240316853657657,0.00016034259086586283,8.689957220122673e-05,0.00015066541896024442,2.4473707839071008e-06,1.3102404668572e-05,8.04385609975545e-05,3.9860921011530425e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.245176489101095,-0.7526422221035922,-0.9908510869387896
200.0,8.1459110521,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.027756373331332677,0.0005150066484186185,0.9766245599119934,0.0052787664638206805,0.0037863620266708935,0.0004796085084663195,0.0009019203410991679,0.0024055266041037816,0.010523256143845831,0.31287076287339266,0.17543481801625305,0.3134556407896142,0.004827258412349891,0.02635966252867859,0.1662732688999219,0.0007785884797897126,0.027107555889465767,0.00014651941269872563,0.00010509567797985873,1.3312192813874793e-05,2.5034037702671413e-05,6.676869448195746e-05,0.0002920874261898252,0.0001611305229756023,9.035009764248076e-05,0.00016143173899096962,2.486070175994899e-06,1.3575401452340607e-05,8.563183893775648e-05,4.009782434738472e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.204541299098747,-0.7958109090899299,-1.0458446865290831
200.0,8.4665237988,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.027754364978608243,0.0005357602805089782,0.9760154313162736,0.00546503875346026,0.004040581301483479,0.00048530612362808744,0.0009305738811404758,0.0025499307199051548,0.010513137904109017,0.3022333339364503,0.1748182183159274,0.32174483877735927,0.004707357335739074,0.026180314952651218,0.1695630232246831,0.0007529134571897374,0.027088688505505602,0.00015167868018577428,0.0001121437681671124,1.3469363281527513e-05,2.5827487136732772e-05,7.077170787041294e-05,0.0002917854664610822,0.00016192461576895628,9.366065768302105e-05,0.00017237810507567396,2.5220150866515623e-06,1.4026372882845812e-05,9.084513288680661e-05,4.033811250229582e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.164338227951582,-0.8388299928652785,-1.1005264747817094
200.0,8.7871365455,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.02775234650627815,0.0005565554640830733,0.9754121967341634,0.005643015644722947,0.004298544593174265,0.0004905030419181046,0.0009577675295823078,0.002694523284157529,0.010503449172281566,0.29237845217931313,0.17399541932048038,0.3297065329197767,0.004591706315850942,0.02597523699943286,0.17262349637053268,0.0007291558946131555,0.027069977270216452,0.00015660692551269982,0.00011929469902246066,1.3612610381694715e-05,2.6580296353430212e-05,7.477934385117432e-05,0.00029149536094023843,0.00016272482514054828,9.68381013482389e-05,0.0001834999724403874,2.5555392395515998e-06,1.4456660082887174e-05,9.607455013414454e-05,4.0581569731533324e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.12454472629097,-0.8816895159626981,-1.1548942885225948
200.0,9.1077492922,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.027750318314734793,0.0005773922470280727,0.9748145774192655,0.005813110178605181,0.004560134601586378,0.0004952573035426407,0.000983590189710163,0.002839197003150136,0.01049413330414018,0.2832236051066425,0.173000305055209,0.3373667454569278,0.004480362692178573,0.025749433160156793,0.17547243783417021,0.0007071106947151385,0.0270514148212283,0.0001613156578549186,0.00012654518675205833,1.3743547821005512e-05,2.7294940855707406e-05,7.878862059565735e-05,0.00029121553962714955,0.00016353111376391587,9.988903487236917e-05,0.0001947929432319234,2.5869266823377317e-06,1.4867523072042098e-05,0.00010131642517256534,4.082802329191554e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.085139817590196,-0.9243808287717385,-1.2089467794153812
200.0,9.4283620389,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.027748280828039942,0.0005982706840528171,0.9742223040819811,0.00597571890152496,0.004825238158635609,0.0004996185792725804,0.001008125223645003,0.0029838514413834554,0.010485143613557379,0.2746974813265267,0.17186168290118942,0.34474825425354405,0.004373305521887364,0.025507089464799026,0.1781255853700928,0.0006866011619605828,0.027032994082606933,0.00016581592622894097,0.00013389206348799523,1.3863556644561897e-05,2.7973741815532116e-05,8.279674774465989e-05,0.00029094470951131966,0.0001643434500608071,0.00010281980659176294,0.00020625277389828232,2.6164204861515156e-06,1.526014386230172e-05,0.00010656731580667389,4.1077334683761694e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.046103891813463,-0.9668957575954202,-1.2626826338330233
200.0,9.7489747856,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.027746234483519202,0.0006191908359672038,0.9736351181532482,0.00613122136095323,0.005093746172467838,0.0005036296045035454,0.0010314507062184428,0.0031283927716763147,0.01047644123093242,0.26673813360549803,0.17060410623893704,0.3518711273256263,0.004270460169200774,0.025251714392300267,0.18059698404759897,0.0006674742208386535,0.027014708289668947,0.00017011830555137004,0.0001413322757008211,1.397382509939741e-05,2.861887315292839e-05,8.680111939947758e-05,0.00029068179494625947,0.00016516180793152,0.00010563649916152508,0.00021787537748147695,2.644229802132074e-06,1.5635630144173473e-05,0.00011182399752558858,4.1329392078764386e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.007418610121686,-1.0092267680685758,-1.316100759098532
200.0,10.0695875324,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.02774417972292143,0.0006401527690420737,0.9730527723443199,0.00627997993664351,0.005365553637462121,0.0005073273312348819,0.0010536396983581416,0.003272733557263584,0.010467993494717904,0.2592914916214225,0.16924854653695615,0.35875315342894104,0.004171715915909633,0.024986252993619267,0.18289924292481355,0.0006495965783377346,0.02699655099580776,0.00017423289201857827,0.00014886288443072387,1.4075380656130653e-05,2.9232369154453002e-05,9.079930799795685e-05,0.00029042589285582587,0.00016598616635050327,0.00010834492572197875,0.0002296568245701125,2.670535495226442e-06,1.5995019041851177e-05,0.0001170834568140183,4.1584104838315714e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.969066807856972,-1.0513669337618623,-1.3692002776007541
200.0,10.3902002791,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.027742116985839557,0.0006611565544611072,0.9724750308906044,0.006422339883332967,0.0056405596052132795,0.0005107438591526649,0.0010747605229735218,0.0034167925098127663,0.010459772728910353,0.25231014932578105,0.16781294666104973,0.3654101907050825,0.00407693863080958,0.024713179975941836,0.1850437430860867,0.0006328516152486227,0.026978516072775082,0.00017816930436624634,0.00015648106443342779,1.4169115890412392e-05,2.9816132160093545e-05,9.478905752356611e-05,0.0002901762386907253,0.00016681650898380085,0.0001109506296083852,0.00024159334265154845,2.6954946978954464e-06,1.6339280922670933e-05,0.00012234288360338342,4.184139934229257e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.931032409159876,-1.0933099036455545,-1.421980517971157
200.0,10.7108130258,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.02774004670486348,0.0006822022678282439,0.9719016695695111,0.006558629542573155,0.0059186671230459734,0.0005139071936290412,0.0010948770389593097,0.003560494230114034,0.010451755302167555,0.24575236955396765,0.16631267918318274,0.37185645092058295,0.003985979885598728,0.024434576051963593,0.18704080755597635,0.0006171368487279571,0.02696059770639303,0.00018193668983087672,0.00016418410242383528,1.4255809553234922e-05,3.0371940196813885e-05,9.876827623576025e-05,0.0002899321802299325,0.0001676528238338814,0.00011345888690735842,0.0002536813141245837,2.7192445174732163e-06,1.666932319607126e-05,0.0001275996630911132,4.210121577625882e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.89330035056735,-1.1350498713538961,-1.474441006577738
200.0,11.0314257725,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.027737969302058643,0.0007032899887516068,0.9713324755548185,0.006689160687928225,0.006199783147123842,0.000516841866987846,0.00111404891003039,0.0037037689378575916,0.010443920895253759,0.23958126178911593,0.16476092809586398,0.3781047327597076,0.0038986834999390706,0.02415219088047811,0.1888998411283492,0.0006023618465460724,0.026942790389032183,0.0001855437338182906,0.00017196939461434167,1.4336143840527549e-05,3.0901454467414854e-05,0.00010273502910021223,0.0002896931571856776,0.00016849510290876311,0.00011587471126724448,0.00026591727324950403,2.741905074818224e-06,1.698599405265811e-05,0.00013285136714233703,4.2363505628178437e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.855856511642337,-1.176581546056049,-1.5265814593814966
200.0,11.3520385192,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.02773588518513583,0.0007244198004540072,0.970767246929128,0.006814229021197972,0.006483818550442046,0.0005195694519480993,0.0011323318729227743,0.003846552252798533,0.010436251921562785,0.23376409888240732,0.16316900768953835,0.38416661541376973,0.003814890186109508,0.02386749509360168,0.19062944623060527,0.0005884465039680452,0.026925088902316697,0.00018899867375716744,0.0001798344468763144,1.4410718664936429e-05,3.140622681885588e-05,0.00010668753164224568,0.00028945868505961855,0.00016934334186570433,0.00011820285999073374,0.0002782979028791344,2.7635819873754004e-06,1.7290086033043925e-05,0.00013809574539903297,4.262822989823895e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.818687636400945,-1.2179000528737767,-1.5784017064048044
200.0,11.672651266,0.97,0.006977,0.006877,0.000523,0.001156,0.004041,0.010426,0.02773379475200888,0.0007455917895086614,0.9702057934047381,0.006934114467275039,0.006770687460369046,0.0005221089817908319,0.0011497779556083898,0.003988784646976963,0.010428733083241633,0.22827174653967577,0.16154663417891071,0.3900526146012268,0.0037344410125469967,0.023581724115964185,0.19223751995592614,0.0005753195957495234,0.02690748834149694,0.00019230930742234135,0.00018777685635587538,1.4480063339167274e-05,3.188770583122746e-05,0.00011062413470922329,0.0002892283428541082,0.00017019753999678445,0.00012044784406655513,0.00029082002692306096,2.784368557359453e-06,1.7582339883321295e-05,0.00014333071651464598,4.289535669342869e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.781781345116247,-1.2590012503432,-1.6299020082942945
