T_K,gamma,rhoL,rhoV,Tc,Pc,Psat
85,13.66404305230572,0.03510883819067274,0.00011401305780047227,150.2947198805434,48.414571347164454,0.7840940402245894
86,13.427029814274483,0.034965414601642576,0.00012611483364316037,150.2947198805434,48.414571347164454,0.8754693757312745
87,13.189534124116275,0.03482120284105594,0.00013916854066846126,150.2947198805434,48.414571347164454,0.9749018389129639
88,12.951595135215761,0.034676155641990385,0.0001532223372154998,150.2947198805434,48.414571347164454,1.0828559597828984
89,12.713251834358818,0.03453022384353063,0.00016832555597312947,150.2947198805434,48.414571347164454,1.1998063403327763
90,12.47454311777682,0.034383356294929626,0.00018452874891138863,150.2947198805434,48.414571347164454,1.32623721676711
91,12.235507921720988,0.034235499749833864,0.0002018837408201363,150.2947198805434,48.414571347164454,1.4626420293152704
92,11.99618524402259,0.03408659874975841,0.00022044369186696733,150.2947198805434,48.414571347164454,1.6095230020276456
93,11.756614262100475,0.03393659549589094,0.00024026316962844806,150.2947198805434,48.414571347164454,1.7673907343921065
94,11.516834434684979,0.03378542970818704,0.0002613982311024497,150.2947198805434,48.414571347164454,1.9367638062350452
95,11.276885501825701,0.033633038470588766,0.0002839065152758928,150.2947198805434,48.414571347164454,2.118168397471681
96,11.036807654130214,0.03347935606104468,0.00030784734690244956,150.2947198805434,48.414571347164454,2.3121379237113895
97,10.79664159775942,0.03332431376483958,0.0003332818522398767,150.2947198805434,48.414571347164454,2.519212688693926
98,10.556428459669862,0.03316783966954639,0.0003602730876084714,150.2947198805434,48.414571347164454,2.7399395542350784
99,10.316210183152345,0.033009858439687303,0.00038888618176246653,150.2947198805434,48.414571347164454,2.974871628198661
100,10.076029367320373,0.032850291068933835,0.0004191884932176042,150.2947198805434,48.414571347164454,3.224567970810421
101,9.8359293993388,0.03268905460738081,0.0004512497838535271,150.2947198805434,48.414571347164454,3.4895933195667714
102,9.595954571779474,0.032526061861084164,0.0004851424103131444,150.2947198805434,48.414571347164454,3.7705178326892854
103,9.356150139394945,0.032361221060658744,0.0005209415349565541,150.2947198805434,48.414571347164454,4.067916850970685
104,9.116562400429398,0.03219443549527259,0.0005587253584010157,150.2947198805434,48.414571347164454,4.382370677935406
105,8.87723889691475,0.032025603107837225,0.0005985753759966754,150.2947198805434,48.414571347164454,4.714464377702996
106,8.63822835525099,0.03185461604657183,0.0006405766609592111,150.2947198805434,48.414571347164454,5.06478759025313
107,8.39958094963518,0.03168136016738509,0.0006848181773152261,150.2947198805434,48.414571347164454,5.433934363398552
108,8.16134826370628,0.0315057144806593,0.0007313931263264866,150.2947198805434,48.414571347164454,5.822503000706621
109,7.923583526172661,0.03132755053500956,0.000780399330660325,150.2947198805434,48.414571347164454,6.231095924501866
110,7.686341748988113,0.031146731729389716,0.000831939661284817,150.2947198805434,48.414571347164454,6.660319553055205
111,7.449679792966774,0.030963112543494604,0.0008861225129120885,150.2947198805434,48.414571347164454,7.110784190674647
112,7.213656619446618,0.030776537674712164,0.0009430623348202945,150.2947198805434,48.414571347164454,7.583103929433972
113,6.978333388238779,0.03058684106784901,0.0010028802250917315,150.2947198805434,48.414571347164454,8.077896561029293
114,6.743773681677017,0.030393844821417187,0.001065704597756519,150.2947198805434,48.414571347164454,8.595783497049213
115,6.510043729641787,0.03019735795132895,0.0011316719340870051,150.2947198805434,48.414571347164454,9.137389695489109
116,6.2772126364684295,0.029997174989286446,0.001200927631421622,150.2947198805434,48.414571347164454,9.703343591327146
117,6.045352580175041,0.0297930743888182,0.001273626965502844,150.2947198805434,48.414571347164454,10.294277028224542
118,5.814539151940633,0.029584816706613594,0.0013499361855147274,150.2947198805434,48.414571347164454,10.910825188107788
119,5.584851742640629,0.02937214252029169,0.001430033764959712,150.2947198805434,48.414571347164454,11.553626514660419
120,5.356373763988149,0.029154770035689368,0.0015141118364284836,150.2947198805434,48.414571347164454,12.223322625986487
121,5.129193150244705,0.028932392326749354,0.0016023778444642764,150.2947198805434,48.414571347164454,12.92055821068149
122,4.903402745882204,0.028704674138582974,0.0016950564584652262,150.2947198805434,48.414571347164454,13.645980900241062
123,4.6791009692050185,0.028471248168553884,0.001792391797390791,150.2947198805434,48.414571347164454,14.400241109181792
124,4.456392229543766,0.028231710720313743,0.0018946500305951305,150.2947198805434,48.414571347164454,15.183991832186766
125,4.23538766489838,0.027985616600330044,0.0020021224352981724,150.2947198805434,48.414571347164454,15.997888384928219
126,4.016206055173812,0.027732473093831245,0.0021151290122565047,150.2947198805434,48.414571347164454,16.842588071913234
127,3.798974543699312,0.027471732814868602,0.0022340227888350776,150.2947198805434,48.414571347164454,17.718749760365935
128,3.5838298300158296,0.02720278517005518,0.002359194975341773,150.2947198805434,48.414571347164454,18.627033333547786
