T,P,z_carbon dioxide,z_hydrogen,z_nitrogen,z_oxygen,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_nitrogen,x_oxygen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_oxygen,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_nitrogen,rhoL4_oxygen,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_nitrogen,rhoV4_oxygen,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_nitrogen,parachor_oxygen,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,8.5522089637,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.027777043138947674,0.0005330185585822951,0.9869941638439327,0.0010463365358912686,0.0050403475064301415,0.0001268539801595626,0.006792298133586294,0.2995362359320519,0.2911659983292915,0.40524398140255635,0.003581364127904584,0.0004724202081957424,0.027415779466982506,2.906413509530884e-05,0.00014000595012139737,3.5236284792393826e-06,0.00018866995826922027,0.0001596583727196686,0.00015519688073765392,0.000216002562841341,1.90893354521404e-06,2.518087384176424e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,19.15319060153558,-0.2448187542309448
200.0,9.1123017692,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.027777109209039662,0.0005680095016196483,0.9865213466983945,0.0011723703540977857,0.005388543338513266,0.0001309842999383455,0.006786755309056085,0.2828082339744828,0.30608372156508945,0.4071836630478349,0.003477862765864944,0.0004465186467279284,0.027402711184290184,3.256505935921469e-05,0.00014967815679152617,3.6383652040570296e-06,0.0001885164433946806,0.00016063776403377886,0.00017385846214007367,0.00023128418951546352,1.9754590963404787e-06,2.5362683399181044e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,19.085017270187212,-0.2566815044695403
200.0,9.6723945746,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.02777731488422609,0.0006030043574240907,0.9860614902179891,0.0013034520340385759,0.005718739605259226,0.0001346462588750683,0.006781671883838063,0.2680078010259981,0.320503852938961,0.4076897165774898,0.0033750135648667047,0.0004236158926845095,0.027390140508994305,3.6206397585974504e-05,0.00015885123075618033,3.740111530755794e-06,0.0001883766353588726,0.00016160987184232555,0.00019326521989340345,0.0002458386755732189,2.035147885980037e-06,2.554422291628552e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,19.018190303160715,-0.2671586747059038
200.0,10.2324873801,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.027777656570538406,0.0006380001608355916,0.9856142977337697,0.001439443024340041,0.00603138773400644,0.00013790550138653322,0.006776966006497299,0.25481897276437676,0.33447868767171507,0.40702491333383994,0.003274209947495803,0.0004032162825723464,0.027378055473461047,3.998435398297481e-05,0.00016753781711898873,3.830691656703028e-06,0.0001882482343186951,0.0001625745456076326,0.0002133974565306318,0.0002596819601710826,2.0889464731118163e-06,2.572520531326864e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,18.952674997656,-0.27631140965262446
200.0,10.7925801856,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.02777813002364536,0.0006729943195609835,0.9851793983821525,0.0015801807792784216,0.006327027692659427,0.0001408166077306837,0.006772576538179021,0.24299129493306962,0.3480444859954263,0.4054029748269533,0.003176316210765292,0.0003849280337855515,0.027366441424876146,4.389446714766125e-05,0.00017575299790989848,3.911622039031596e-06,0.00018812951167262684,0.00016353176119272343,0.00023423196202944417,0.00027283389919166394,2.1376427669745093e-06,2.590543801774545e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,18.88843113772689,-0.2842036439026927
200.0,11.352672991,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.027778730456795898,0.0007079846030411096,0.9847563627073229,0.0017254829753098624,0.006606272456146026,0.00014342533360545893,0.006768456527615926,0.2323237093407778,0.36122624436083656,0.40299976480545735,0.0030818441171699892,0.00036843737575823366,0.027355281565261458,4.7931726478922876e-05,0.00018351386188343545,3.984173682902074e-06,0.00018801912948918353,0.00016448160913466872,0.00025574261922183775,0.00028531762851145224,2.1818981839291736e-06,2.608479892217012e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,18.82541392559651,-0.290908999555878
200.0,11.9127657965,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.027779452654437955,0.0007429691199095046,0.9843447163534359,0.001875151965369338,0.00686979234756549,0.00014577031654020492,0.00676456901708902,0.22265293052890078,0.37404119895096605,0.3999613113420425,0.002991069197347913,0.0003534899807427807,0.02734455744358643,5.2090695241853804e-05,0.0001908390712650157,4.049419606751056e-06,0.0001879160247379023,0.0001654242518403295,0.00027790106039449517,0.0002971589034856487,2.2222720491420072e-06,2.626321398892915e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,18.76357502006264,-0.2964784108084686
200.0,12.472858602,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.02778029109049315,0.0007779462990916894,0.9839439532886409,0.0020289790402947083,0.007118299002886101,0.00014788438615753223,0.006760884282020655,0.21384502219173895,0.3865013156533227,0.39640967606513494,0.0029041084933671716,0.0003398775964362849,0.02733424943908904,5.636562835589643e-05,0.00019774841836934303,4.108271295195141e-06,0.00018781933338367357,0.0001663599435932435,0.00030067726810657124,0.0003083854404190072,2.2592404545757333e-06,2.644065182917866e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,18.70286350587887,-0.3009853795725128
200.0,13.0329514075,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.027781240037439474,0.0008129148582724253,0.9835535469925294,0.002186748590750267,0.0073525308699720375,0.0001497955924952861,0.00675737795425293,0.20578906816203651,0.3986151654113638,0.392447365358273,0.002820973056109484,0.00032742801221707175,0.027324337178674465,6.075058750116566e-05,0.00020426242498137686,4.16150731166201e-06,0.00018772833897080234,0.00016728899117895638,0.0003240401906956182,0.00031902629438960723,2.2932109120975715e-06,2.6617109614586284e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,18.643226888807412,-0.30449527676926635
200.0,13.5930442129,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.027782293668171316,0.000847873774382516,0.9831729606881601,0.002348241833603247,0.007573239734478522,0.00015152801659690202,0.006754029727161333,0.19839243825528416,0.4103892492573489,0.3881607111081559,0.002741603789252441,0.0003159975899585009,0.027314799920443916,6.523954422505049e-05,0.00021040197032274607,4.20979585605067e-06,0.00018764243732355515,0.00016821174543245804,0.0003479582817338355,0.00032911128719427356,2.3245339526548753e-06,2.6792606929389277e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,18.584611974028682,-0.30707195078822025
200.0,14.1531370184,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.027783446145520106,0.0008828222524733725,0.9828016560940301,0.002513240092183876,0.007781178954471917,0.000153102419321114,0.006750822439992939,0.19157716980772418,0.4218289433376913,0.38362252519631707,0.002665896090479944,0.00030546556778748455,0.02730561688381646,6.98264707519527e-05,0.00021618796643022495,4.253712821957008e-06,0.00018756111169951245,0.00016912858857212883,0.00037239997791584323,0.00033867050179333573,2.353512391457462e-06,2.6967180060720475e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,18.526965645230074,-0.3087771851426311
200.0,14.7132298239,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.027784691698421272,0.0009177596950817915,0.9824391007519409,0.002681527573202355,0.007977093491064874,0.00015453676591952763,0.006747741417872393,0.18527717450541933,0.43293915213478623,0.3788942268044575,0.0025937168821504757,0.0002957296731866217,0.02729676752686691,7.450541690224322e-05,0.00022164108329872056,4.293756397145171e-06,0.00018748391495625245,0.00017003992317970952,0.00039733410425219076,0.00034773385006031004,2.3804088148909153e-06,2.7140877469039175e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,18.470235525312543,-0.30967027611745124
200.0,15.2733226293,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.027786024684368978,0.0009526856730062383,0.9820847739683415,0.0028528936320394932,0.008161711758522027,0.0001558466543686092,0.006744773986728306,0.17943605921811467,0.44372474278840535,0.37402757887279425,0.0025249164132253596,0.0002867027074603415,0.027288231771627265,7.927057288172843e-05,0.00022678152438899757,4.330358985262495e-06,0.00018741045648572246,0.0001709461628377968,0.00042273020521289194,0.00035633071570132185,2.405451692418099e-06,2.731375618095661e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,18.414370515839078,-0.3098077256188603
200.0,15.8334154348,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.027787439638611286,0.0009875998981937015,0.9817381714551147,0.0030271345466706683,0.00833573922014925,0.00015704566822359776,0.006741909109841882,0.1740054091557243,0.4541908170080454,0.3690661275420455,0.0024593364343765637,0.0002783098598082639,0.027279990180229616,8.411631849356613e-05,0.00023162885042310197,4.363897026268597e-06,0.00018734039243873483,0.0001718477243673467,0.0004485588046376598,0.00036448966998726777,2.4288404122143552e-06,2.7485878921294473e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,18.359321219408297,-0.3092430379214548
200.0,16.3935082403,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.02778893131109879,0.0010225021991456791,0.9813988087919772,0.0032040548400205236,0.008499853588133781,0.00015814566957506163,0.00673913711029349,0.1689434230041262,0.46434286447945883,0.3640464101038757,0.002396815836868641,0.00027048657567059947,0.027272024086314427,8.903725986632394e-05,0.00023620184751504622,4.394699148969113e-06,0.00018727341825402257,0.00017274502155291776,0.0004747916000878507,0.00037223825492230266,2.4507494641453766e-06,2.765731184625721e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,18.305040254141442,-0.3080266044948843
200.0,16.9536010458,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.02779049469245142,0.0010573924976296648,0.9810662238217499,0.0033834682158950698,0.00865470146356247,0.0001591570440630926,0.006736449454729474,0.16421381270747476,0.4741868392460163,0.35899897671616415,0.0023371944920945065,0.0002631768382501975,0.027264315686061698,9.402825549591002e-05,0.00024051843508788437,4.423052988301632e-06,0.00018720926281762671,0.00017363845356404672,0.0005014016062934616,0.0003796028246363987,2.471331921442106e-06,2.7828121431565465e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,18.25148248465598,-0.3061978660103364
200.0,17.5136938512,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.02779212503106258,0.0010922707954886212,0.9807399783374194,0.003565198080205015,0.008800896092450296,0.00016008890623361353,0.006733838583691648,0.15978494527064707,0.4837291385757478,0.3539492684087944,0.002280315900511449,0.00025633184429913565,0.02725684810091517,9.908443080556206e-05,0.00024459560458676874,4.449210898130641e-06,0.00018714768385695165,0.00017452842927787547,0.0005283632109931575,0.00038660844896748936,2.490722462616992e-06,2.7998378748168225e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,18.198605107474005,-0.3038182763424082
200.0,18.0737866567,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.027793817841281255,0.0011271371489711736,0.9804196586675313,0.0037490779265500905,0.00893901635970662,0.00016094927446487544,0.006731297771746946,0.15562908279701393,0.49297662448315405,0.3489183551232919,0.0022260287932437464,0.00024990880329646935,0.02724960540101651,0.00010420118896330164,0.0002484493923819189,4.4733948161631284e-06,0.000187088464103357,0.000175415320680825,0.0005556522670293751,0.0003932788400173787,2.5090397475444985e-06,2.816814960503803e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,18.146367798787637,-0.3009199234938045
200.0,18.6338794622,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.027795568906442067,0.001161991661036097,0.9801048760616298,0.003934951335801277,0.009069606368129608,0.0001617452179902189,0.006728821016449158,0.15172182130137693,0.5019365375498541,0.3439235828185451,0.0021741882510399406,0.00024387007918373716,0.027242572618110892,0.00010937421099776066,0.0002520948687596523,4.495800351934622e-06,0.00018703140822182813,0.00017629949114940886,0.0005832460710022623,0.0003996363352688069,2.5263886172310674e-06,2.8337499838771525e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,61.77794369140718,55.44611770258769,86.02971371321541,3.87,18.09473267317336,-0.29754077564884795
203.4034827586,2.8421552468,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.02756637194879415,0.0001757359362958376,0.9805298549265039,5.810846666931181e-06,4.526248759109913e-05,2.237465661667748e-06,0.019416834273576336,0.9799069411450828,0.004699151452292905,0.010704398538800819,0.00019005922481899273,0.004499449639004678,0.027029650687801176,1.6018396055803567e-07,1.2477225682639184e-06,6.167881065218795e-08,0.0005352516756534996,0.00017220486378492135,8.258097802646386e-07,1.8811474996999577e-06,3.3400235825226786e-08,7.907149951264556e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,34.052431631256816,61.77794369140718,55.44611770258769,86.01926876374208,3.87,19.339171685305196,-0.02726003177778935
203.4034827586,3.3881450562,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.027545266961635093,0.00020915816055348975,0.9921647493351594,7.327992632623974e-05,0.0005500857534741479,2.4681074874954906e-05,0.007187203910165391,0.839278766962221,0.04939897234056683,0.10815581066468317,0.0017504986965714412,0.0014159513359576212,0.027329442890360732,2.018515133585225e-06,1.5152258931237594e-05,6.798467963307373e-07,0.0001979734504132133,0.00017554200308941915,1.0332198187985676e-05,2.2621670411796643e-05,3.6613108742616407e-07,2.9615777686215244e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,34.052431631256816,61.77794369140718,55.44611770258769,86.01926876374208,3.87,19.116869241595673,-0.03520397455784163
203.4034827586,3.9341348656,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,0.027543576196562395,0.00024254253760743968,0.9917535268954537,0.00014861345319402714,0.0010675922910504385,4.387946540467388e-05,0.006986387894897174,0.728414643664473,0.08639448359727368,0.18130330886978038,0.002690381229824972,0.0011971826386480498,0.027316438836254422,4.093345971883945e-06,2.940530961541037e-05,1.2085973988380587e-06,0.00019243010732184146,0.00017667153610480022,2.0954337286967083e-05,4.397376460990196e-05,6.52531890613173e-07,2.903677151572685e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,34.052431631256816,61.77794369140718,55.44611770258769,86.01926876374208,3.87,19.03761581574607,-0.05840477796932575
