T,P,z_carbon dioxide,z_argon,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_argon,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_nitrogen,rhoL4_methane,rhoL5_oxygen,rhoL6_carbon monoxide,rhoL7_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_nitrogen,rhoV4_methane,rhoV5_oxygen,rhoV6_carbon monoxide,rhoV7_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,3.2390354028,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.027774449012769133,0.00020263270149275625,0.993140097968987,6.0192795730491334e-05,0.0006306373346268676,0.0005556924002649015,0.0009279774362765031,0.00022365227368139148,0.004461749790432916,0.7441952906128471,0.00495867139474607,0.13071554775227648,0.013577723282515487,0.06718624178729081,0.03861024838226283,0.0007562767880610736,0.02758391901357617,1.671821735952559e-06,1.7515604496142562e-05,1.5434050237940803e-05,2.577406198886195e-05,6.211818671953696e-06,0.0001239226420621124,0.00015079830217506804,1.0047889805322496e-06,2.6487244568149165e-05,2.7512907488572072e-06,1.3614129676504244e-05,7.82369893500424e-06,1.5324640864108e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.807606282161636,-0.11401726863264372,-0.16163311406515035
200.0,3.32374368,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.027773880424642572,0.00020794106611586507,0.9929559635100708,6.493874106512297e-05,0.0007040089717225267,0.0005746624313255757,0.0009960878563891316,0.00024813892271970795,0.004456199566707216,0.7260790431708349,0.005214935333673794,0.14222128650666122,0.013691896255637711,0.07030308121228579,0.04175238265292669,0.0007373748679799184,0.02757824019746446,1.8036008292695516e-06,1.955306099849703e-05,1.5960605652170915e-05,2.7665225015790282e-05,6.891780768316792e-06,0.00012376595391407026,0.00015098165032133062,1.0843992130094232e-06,2.957364594056503e-05,2.8471075045451266e-06,1.4618897658512951e-05,8.682034961727126e-06,1.5333051617478949e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.795146640276787,-0.12597683178565688,-0.17733635322790775
200.0,3.4084519571,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.027773320945407166,0.0002132520982546806,0.9927755966529007,6.946449624374515e-05,0.0007788885836981628,0.0005913375057654621,0.0010603993392473796,0.00027282082262025144,0.004451492599524452,0.7088592650580705,0.0054414030442235545,0.153454862384056,0.013747483355642404,0.07300600836362942,0.04477144092890633,0.0007195368654716459,0.027572675272609103,1.9292597484885648e-06,2.1632322615762707e-05,1.642340633468074e-05,2.9450811179215166e-05,7.577140267222242e-06,0.00012363273265269747,0.00015116572564090433,1.1603906166300796e-06,3.27245713907832e-05,2.93167967131204e-06,1.5568684468742736e-05,9.54760371997476e-06,1.5344274633342431e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.782987515537577,-0.13804190695043062,-0.19305090068133524
200.0,3.4931602343,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.02777276832448115,0.00021856581050282357,0.9925987347136951,7.377783508946592e-05,0.0008551914160429372,0.0006060852571356482,0.0011211198918627643,0.00029765779419059507,0.004447433091983389,0.6924711947467153,0.005640814621802706,0.16441966073847758,0.013756991306207477,0.07533878416282698,0.04766989827882396,0.0007026561451461123,0.02756721469837658,2.049014721421513e-06,2.3751033070845467e-05,1.683266543131194e-05,3.113660302067191e-05,8.266780958031488e-06,0.00012351752890228554,0.0001513505279296744,1.2328892197104866e-06,3.593651641190463e-05,3.0068079549215346e-06,1.6466482422845566e-05,1.0419009953898313e-05,1.535766098686497e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.771096146413996,-0.15020059387966,-0.20877411053318795
200.0,3.5778685115,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.02777222085452338,0.00022388221161797616,0.992425122030622,7.788721939388654e-05,0.0009328384309111248,0.0006192014117475998,0.0011784564081938223,0.00032261306564976787,0.004443881433481725,0.6768561435318309,0.0058157041236473654,0.1751198200165473,0.013730170703762035,0.07734098897586317,0.05045052813786244,0.000686644510486827,0.027561849670611753,2.1631010587517336e-06,2.5906994924850807e-05,1.719659836048701e-05,3.272835163578719e-05,8.959681309780203e-06,0.0001234164566219704,0.0001515360503611206,1.3020327013179562e-06,3.920621260344654e-05,3.0739409830505886e-06,1.7315271660637758e-05,1.129497581679958e-05,1.5372749160313345e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.759444908587437,-0.16244239507629032,-0.22450346162067447
200.0,3.6625767887,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.027771677231428427,0.00022920130763050224,0.9922545167492594,8.180151116798531e-05,0.0010117558732153393,0.0006309261803943622,0.0012326112617841172,0.0003476530218298493,0.004440735402348938,0.6619608053793591,0.005968402285997155,0.18556006625208715,0.013674684384522174,0.07904828440159409,0.05311632996963977,0.0006714273268004956,0.02755657217058742,2.271765165200376e-06,2.8098157547938424e-05,1.752187823877021e-05,3.423168211409223e-05,9.654907510789316e-06,0.00012332667026421215,0.0001517222821930895,1.3679656084154267e-06,4.2530609828981e-05,3.134255542366892e-06,1.81179701507932e-05,1.217433228557467e-05,1.5389202128152615e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.7480102082733,-0.17475799432182626,-0.2402365787787346
200.0,3.7472850659,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.027771136454131904,0.00023452310261478233,0.9920866934956218,8.552975235963996e-05,0.0010918749137958743,0.0006414564292506515,0.001283779988249808,0.0003727469817183892,0.004437918439003725,0.6477366567290187,0.006101043664058629,0.1957455834409737,0.013596597193204706,0.08049270782361378,0.05567047083145334,0.0006569403176772036,0.02755137493939545,2.3752584236676716e-06,3.0322607221868736e-05,1.781397402610005e-05,3.565202923076927e-05,1.0351607292167197e-05,0.0001232460385418805,0.00015190921041341568,1.4308356892832894e-06,4.590686155171791e-05,3.1887161587538085e-06,1.887739957665907e-05,1.3056011543418179e-05,1.5406768153439852e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.736771678886225,-0.18713905154619326,-0.25597121075263374
200.0,3.8319933431,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.027770597751605623,0.00023984759924747825,0.9919214439994319,8.908099745432884e-05,0.0011731313366949668,0.0006509548292434888,0.0013321497725212652,0.00039786699356987175,0.004435372071084087,0.634139433841046,0.006215576504391265,0.2056819085930511,0.013500739218316911,0.08170297731358724,0.05811623716261118,0.0006431273669964649,0.027546251422500025,2.4738325476159708e-06,3.257855846115934e-05,1.8077404717386052e-05,3.699459547758099e-05,1.104900423706957e-05,0.00012317293366478213,0.00015209682079492994,1.490791102517278e-06,4.9332311984682576e-05,3.2381198895795874e-06,1.9596262960035078e-05,1.393903996074937e-05,1.5425255498445398e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.725711583374054,-0.19957807633536717,-0.2717052443128054
200.0,3.9167016202,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.027770060528875592,0.00024517479920155066,0.9917585767006858,9.246418782348679e-05,0.0012554652524219894,0.0006595568140852021,0.0013778985311932322,0.00042298764213149175,0.004433050871658891,0.6211286766307895,0.006313774184514616,0.2153748447037831,0.0133909781953381,0.08270479283701845,0.06045699449623472,0.0006299389523215756,0.02754119570500955,2.5677360926115494e-06,3.486434605165872e-05,1.8315932649378408e-05,3.826432561388483e-05,1.1746392424957893e-05,0.0001231060910335521,0.0001522850985712787,1.5479783178923052e-06,5.2804484303315175e-05,3.283130390154362e-06,2.0277130976821846e-05,1.48225314859436e-05,1.5444515614467748e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.714814359720563,-0.21206831727817033,-0.28743670358640827
200.0,4.0014098974,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.027769524326615443,0.00025050470343692934,0.9915979158701245,9.568805912115488e-05,0.0013388208277943267,0.0006673759292384303,0.0014211944335288068,0.00044808586548179303,0.004430919014710984,0.6086673295250365,0.0063972474101932795,0.22483038744125058,0.013270425897248583,0.08352112515262249,0.06269615358301697,0.0006173309906315603,0.027536202446976594,2.657211885531527e-06,3.717841754641398e-05,1.853271210198418e-05,3.9465893394728655e-05,1.2443131341909187e-05,0.0001230445133682796,0.00015247402887441704,1.6025405653031317e-06,5.63210695295804e-05,3.3243041038720033e-06,2.0922434687076357e-05,1.570568135994984e-05,1.5464431673058482e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.70406626839245,-0.2246036689028159,-0.30316374452650763
200.0,4.0861181746,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.02776898879059295,0.00025583731240786154,0.9914393005218924,9.87610747998578e-05,0.0014231460273810626,0.0006745079854124557,0.0014621957428510852,0.0004731407803976071,0.004428947867265621,0.5967213913624111,0.006467456610496646,0.23405466278954626,0.013141595995953935,0.08417248741437033,0.06483714186415633,0.0006052639630655296,0.027531266822745745,2.742495179064163e-06,3.9519326081721614e-05,1.8730404686083914e-05,4.060369719288452e-05,1.3138641027233551e-05,0.0001229874036802196,0.00015266359702243899,1.6546167173439197e-06,5.9879915884605835e-05,3.362110600354769e-06,2.1534462958777055e-05,1.6587760118733e-05,1.5484910560801629e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.693455113970938,-0.23717859205938652,-0.3188846460698578
200.0,4.1708264518,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.02776845364836505,0.00026117262621786776,0.9912825832642169,0.00010169138021351418,0.001508392364828336,0.0006810343140917399,0.0015010508889420984,0.0004981335160977222,0.004427114271609622,0.5852596075027632,0.0065257241493545965,0.24305387383101865,0.013006525863388841,0.08467718689954915,0.06688337951942566,0.0005937022344997767,0.027526384465803976,2.8238123778972356e-06,4.18857234662834e-05,1.8911269783802563e-05,4.168186203342582e-05,1.3832397452456704e-05,0.0001229341174472072,0.00015285378871073517,1.704340514060301e-06,6.347901854087342e-05,3.3969485177118835e-06,2.211536328329648e-05,1.746810787941475e-05,1.5505877177572305e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.68297002178851,-0.24978806171650092,-0.33459781600102545
200.0,4.255534729,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.02776791869136645,0.0002665106447318646,0.9911276291639275,0.0001044867728603134,0.0015945146639988741,0.0006870243415727373,0.001537898703667298,0.0005230470565929797,0.004425399297380228,0.574253198331327,0.006573246100202206,0.2518342553840185,0.01286687130884039,0.0850515558775544,0.06883825948496719,0.0005826135130901432,0.027521551419390736,2.901380213108457e-06,4.427635354211223e-05,1.907723605578134e-05,4.27042461589914e-05,1.4523928139232404e-05,0.00012288412786648438,0.00015304459012661727,1.7518400561461046e-06,6.711650976796382e-05,3.4291581682009827e-06,2.266714499237523e-05,1.8346128917558e-05,1.552727030031507e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.672601256093788,-0.26242750543814,-0.3503017777037769
200.0,4.3402430061,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.027767383761057432,0.00027185136766014336,0.9909743146638885,0.00010715468516615416,0.0016814708300578445,0.0006925376407368451,0.0015728687682352238,0.0005478660918053868,0.004423787320110042,0.5636756192893673,0.0066111034222571,0.26040203546399865,0.012723980816068644,0.08531016166864665,0.07070513092662792,0.0005719684130336505,0.027516764092623075,2.9754052648038906e-06,4.669004582123995e-05,1.92299584393173e-05,4.3674450693369156e-05,1.5212808020830898e-05,0.00012283700019479537,0.00015323598802049278,1.797237507083247e-06,7.079064948237319e-05,3.459031586929688e-06,2.319168412492953e-05,1.92212865429933e-05,1.5549039534159965e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.66234007013186,-0.2750927550883553,-0.3659951624551496
200.0,4.4249512833,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.027766848738151485,0.00027719479462295693,0.9908225265715004,0.0001097021769184489,0.0017692216310310341,0.0006976255789538218,0.0016060818332339862,0.0005725768776200091,0.004422265330742268,0.5535023482627361,0.006640272444000938,0.2687634027445501,0.01257895411760343,0.0854659966051715,0.07248728573073156,0.0005617400952062536,0.027512019221663932,3.0460837527405036e-06,4.912570941310438e-05,1.9370863926676128e-05,4.4595831324501137e-05,1.5898655551837867e-05,0.00012279237251869199,0.00015342796975001353,1.84064895635532e-06,7.449981622594262e-05,3.4868206032006813e-06,2.369072937621685e-05,2.009309828090573e-05,1.5571143032217775e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.652178581139335,-0.2877800128928776,-0.3816767099547036
200.0,4.5096595605,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.027766313534195498,0.0002825409251896271,0.9906721611245144,0.00011213593504077333,0.001857730490693588,0.000702332651026348,0.0016376502824394143,0.0005971671050229515,0.004420822411262535,0.5437106967329619,0.006661634607348165,0.2769244793471609,0.012432688705258564,0.08553064900675533,0.0741879476327799,0.0005519039677351899,0.027507313835382307,3.1136015307922917e-06,5.158232726663301e-05,1.950118859370029e-05,4.547151120157659e-05,1.658112907037512e-05,0.0001227499411501137,0.0001536205232904278,1.8821844052353888e-06,7.824249860240263e-05,3.5127433693783814e-06,2.4165908702437908e-05,2.0961131362085236e-05,1.5593545765972664e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.642109665067032,-0.3004858071623353,-0.3973452535791786
200.0,4.5943678377,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.02776577808496452,0.0002878897589184178,0.9905231231353279,0.00011446227884503958,0.0019469632928858398,0.0007066975645179103,0.0016676786186354195,0.0006216257781758285,0.004419449331612022,0.5342796416914666,0.006675985459498066,0.2848912983055661,0.012285916980033914,0.0855144564981344,0.07581026363168422,0.0005424374336167702,0.0275026452250015,3.178134233510698e-06,5.405895072984001e-05,1.9622007749589195e-05,4.630439444207123e-05,1.7259923408723433e-05,0.00012270944939928418,0.00015381363724157495,1.921947844477761e-06,8.201728718714446e-05,3.536989677473659e-06,2.4618736265287436e-05,2.1824998520467268e-05,1.5616218199225724e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.632126867150234,-0.3132069654704921,-0.4129997190404495
200.0,4.6790761149,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.00071999928000072,0.0017639982360017636,0.000707999292000708,0.004414995585004414,0.02776524234525908,0.00029324129537988366,0.9903753252105382,0.00011668716929627295,0.00203688819778253,0.0007107541289792796,0.0016962639557115673,0.0006459431013353627,0.004418138236356893,0.5251896756731678,0.006684042903258416,0.29266978517538456,0.012139236087347294,0.08542664309871625,0.07735729738632337,0.0005333196758023293,0.027498010917235367,3.239847534093293e-06,5.655469444162996e-05,1.9734260639003226e-05,4.709717981185948e-05,1.793476674982459e-05,0.00012267067884730467,0.00015400730081454068,1.9600373993262162e-06,8.582286692338203e-05,3.5597253151759508e-06,2.5050619482222554e-05,2.2684354092652353e-05,1.5639135258385464e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.62222432536016,-0.32594058725270614,-0.42863911911601704
