T,P,z_carbon dioxide,z_nitrogen,rho_l,rho_v,x_carbon dioxide,x_nitrogen,y_carbon dioxide,y_nitrogen,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoV1_carbon dioxide,rhoV2_nitrogen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
213.476137931,7.8050188733,0.99,0.01,0.026778130646094078,0.0004694293829564757,0.995179414557972,0.004820585442027962,0.6077479202405865,0.3922520797594135,0.02664904437933679,0.00012908626675728392,0.00028529473119161996,0.00018413465176485579,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.48678528010917,-0.3590882166632241,-0.4389491502240688
213.476137931,8.030503788,0.99,0.01,0.02677647940114818,0.0004831154905892651,0.9948452958067613,0.00515470419323872,0.5922388127407904,0.4077611872592095,0.02663845457049891,0.00013802483064926873,0.00028611974456327084,0.0001969957460259942,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.466981232039938,-0.3831438495039592,-0.46846607755746206
213.476137931,8.2559887028,0.99,0.01,0.0267748274478449,0.0004968178756162829,0.9945111680710602,0.005488831928939724,0.5775732931558503,0.42242670684414974,0.026627864920057316,0.0001469625277875828,0.00028694873651839014,0.0002098691390978928,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.447188026417525,-0.4070934731861904,-0.497867567715236
213.476137931,8.4814736175,0.99,0.01,0.026773174776259994,0.0005105365112157463,0.9941770301317631,0.0058229698682369675,0.5636848240098512,0.4363151759901488,0.02661727538626079,0.00015589938999920397,0.00028778168347525136,0.0002227548277404949,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.427405625596187,-0.43093745626089763,-0.5271540103272034
213.476137931,8.7069585323,0.99,0.01,0.026771521377595163,0.000524271375950035,0.9938428809118915,0.00615711908810839,0.5505136765233805,0.44948632347661954,0.02660668593230347,0.000164835445291693,0.0002886185626702251,0.00023565281327980983,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.407633999556182,-0.45467616686421763,-0.5563257922020455
213.476137931,8.9324434471,0.99,0.01,0.02676986724404247,0.0005380224531241124,0.9935087194594587,0.006491280540541305,0.5380060827028668,0.46199391729713324,0.026596096525728342,0.00017377071831412697,0.0002894593524114905,0.00024856310071262193,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.387873124531705,-0.4783099692453714,-0.5853832941498656
213.476137931,9.1579283618,0.99,0.01,0.026768212368667024,0.0005517897302399477,0.9931745449325838,0.006825455067416125,0.5261135108844777,0.4738864891155224,0.026585507137909633,0.00018270523075738932,0.00029030403224653776,0.00026148569799341,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.368122981887975,-0.5018392231069946,-0.6143268905777717
213.476137931,9.3834132766,0.99,0.01,0.02676655674530765,0.0005655731985226889,0.9928403565869561,0.0071596434130438685,0.5147920443021677,0.4852079556978323,0.02657491774361624,0.00019163900169140685,0.0002911525830700108,0.0002744206154526782,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.34838355721714,-0.5252642862096462,-0.6431569523092779
213.476137931,9.6088981913,0.99,0.01,0.026764900368490135,0.0005793728525137677,0.9925061537647689,0.007493846235231052,0.5040018459858395,0.49599815401416053,0.02656432832062739,0.000200572047862744,0.0002920049871810205,0.00028736786533274726,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.32865483959041,-0.5485855139044098,-0.6718738463060774
213.476137931,9.8343831061,0.99,0.01,0.02676324323335225,0.000593188689710436,0.9921719358853224,0.007828064114677636,0.4937066963447608,0.5062933036552393,0.026553738849404856,0.00020950438394739382,0.0002928612283060168,0.0003003274614044193,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.30893682095409,-0.5718032591599833,-0.7004779358557496
213.476137931,10.0598680209,0.99,0.01,0.026761585335579284,0.0006070207102602911,0.9918377024367604,0.00816229756323961,0.4838735921767664,0.5161264078232336,0.026543149312806255,0.00021843602277302768,0.0002937212915993392,0.00031329941866095195,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.289229495625847,-0.5949178741952608,-0.7289695823452398
213.476137931,10.2853529356,0.99,0.01,0.02675992667134692,0.0006208689166844313,0.9915034529689123,0.008496547031087643,0.4744723978037466,0.5255276021962533,0.026532559695835362,0.0002273669755115557,0.0002945851636210767,0.00032628375306335453,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.269532859885395,-0.6179297092454359,-0.7573491441489839
213.476137931,10.5108378504,0.99,0.01,0.02675826723727206,0.0006347333136445954,0.9911691870870046,0.008830812912995346,0.46547554060231555,0.5345244593976843,0.026521969985423777,0.0002362972518482824,0.0002954528323070172,0.00033928048133757816,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.249846911630126,-0.6408391143907561,-0.7856169785646383
213.476137931,10.7363227651,0.99,0.01,0.02675660703036914,0.000648613907730446,0.9908349044461582,0.009165095553841802,0.4568577444824465,0.5431422555175536,0.02651138017023921,0.0002452268601299285,0.0002963242869256772,0.0003522896208047688,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.230171650094178,-0.6636464388397822,-0.8137734411899
213.476137931,10.9618076799,0.99,0.01,0.026754946048011815,0.0006625107072747088,0.9905006047465169,0.009499395253483072,0.448595795912899,0.551404204087101,0.026500790240516135,0.0002541558074956791,0.00029719951803071565,0.00036531118924399314,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.210507075612533,-0.6863520307735627,-0.8418188858493707
213.476137931,11.1872925947,0.99,0.01,0.026753284286172414,0.0006764237219399614,0.9901662875154089,0.00983371248459102,0.44066833538743677,0.5593316646125631,0.026490200180483665,0.0002630841056887464,0.0002980785155638572,0.0003783452063761041,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.190853179038253,-0.7089549739403314,-0.8697524046854266
216.8451724138,5.3833581831,0.99,0.01,0.026547142918709236,0.00032125770066534647,0.9998336256257997,0.00016637437420027242,0.9808401085707217,0.01915989142927846,0.02654272615441933,4.416764289905443e-06,0.00031510243799977885,6.155262665567676e-06,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.995750961016807,-0.011572490672188351,-0.014234216571171743
216.8451724138,5.6061444139,0.99,0.01,0.026545442917241972,0.00033443201095527966,0.9995006880829043,0.0004993119170957428,0.9447288970730026,0.05527110292699746,0.026532188461248808,1.3254455993163697e-05,0.00031594758485568766,1.8484426099592006e-05,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.976547749675982,-0.03465910368804792,-0.042640369514650445
216.8451724138,5.8289306446,0.99,0.01,0.0265437425385238,0.0003476232858701901,0.9991677846310058,0.0008322153689943048,0.9113203209218791,0.08867967907812091,0.026521652428032616,2.209011049118741e-05,0.00031679616443913976,3.082712143105034e-05,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.95735819036551,-0.05764790768154171,-0.07093892740699737
216.8451724138,6.0517168753,0.99,0.01,0.02654204172057886,0.0003608312830501884,0.9988349077748664,0.0011650922251336892,0.8803239157130892,0.11967608428691076,0.02651111779413104,3.092392644782044e-05,0.0003176484080065199,4.31828750436685e-05,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.938181562400967,-0.08053926039024617,-0.09913037217116205
216.8451724138,6.274503106,0.99,0.01,0.026540340409963642,0.0003740557945118811,0.9985020510582618,0.001497948941738155,0.8514892376607299,0.14851076233927002,0.026500584335133165,3.9756074830475424e-05,0.0003185044833115003,5.5551311200380804e-05,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.91901728519082,-0.10333373670546919,-0.1272153852915583
216.8451724138,6.4972893367,0.99,0.01,0.026538638560560716,0.00038729664168609713,0.9981692089166884,0.0018307910833115595,0.8245992341544107,0.17540076584558917,0.02649005185772081,4.858670283990288e-05,0.00031936451412493093,6.793212756116618e-05,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.899864885391466,-0.1260340657470973,-0.15519678745599919
216.8451724138,6.7200755674,0.99,0.01,0.02653693613177541,0.0004005536697825255,0.9978363764588597,0.0021636235411402237,0.7994648490908404,0.2005351509091597,0.026479520192050965,5.741593972444386e-05,0.00032022857916546904,8.032509061705646e-05,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.88072398506568,-0.1486370907206105,-0.18307150208810796
216.8451724138,6.9428617982,0.99,0.01,0.02653523308845488,0.0004138267458507711,0.9975035494553999,0.0024964505446001335,0.775920699412861,0.22407930058713907,0.026468989191360117,6.624389709476467e-05,0.00032109673807627863,9.273000777449254e-05,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.861594269139735,-0.17114467927478394,-0.21084146599102027
216.8451724138,7.1656480289,0.99,0.01,0.02653352939964345,0.00042711575480051803,0.9971707241880691,0.0028292758119309903,0.7538214743477754,0.24617852565222467,0.026458458726707882,7.507067293557102e-05,0.0003219690280008894,0.00010514672679962863,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.842475480543522,-0.1935572284050444,-0.23850713677174795
216.8451724138,7.3884342596,0.99,0.01,0.026531825038064415,0.0004404205971231687,0.9968378973864753,0.003162102613524747,0.7330389927945868,0.26696100720541316,0.026447928684769972,8.38963532944448e-05,0.00032284547092115807,0.0001175751262020106,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.823367407419463,-0.21587512164946787,-0.2660689511225911
216.8451724138,7.6112204903,0.99,0.01,0.02653011997960164,0.00045374118679485754,0.9965050661648888,0.003494933835111325,0.7134597584142995,0.2865402415857004,0.02643739896563537,9.272101396627275e-05,0.0003237260775132766,0.0001300151092815809,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.804269874611593,-0.23809872985910374,-0.29352732666151304
216.8451724138,7.834006721,0.99,0.01,0.026528414202866467,0.0004670774495112419,0.9961722279695173,0.0038277720304826725,0.6949829207813141,0.3050170792186859,0.026426869480967674,0.00010154472189879155,0.0003246108500924097,0.00014246659941883225,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.785182736902525,-0.26022841304750877,-0.32088266467177995
216.8451724138,8.0567929517,0.99,0.01,0.02652670768883493,0.0004804293211868923,0.9958393805343323,0.004160619465667686,0.6775185662256373,0.3224814337743626,0.026416340152464687,0.00011036753637024327,0.00032549978486329944,0.0001549295363235928,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.76610587361614,-0.28226452040803807,-0.34813535086299474
216.8451724138,8.2795791824,0.99,0.01,0.026525000420541508,0.000493796746688618,0.9955065218437016,0.00449347815629835,0.6609862779334151,0.3390137220665848,0.026405810910555997,0.0001191895099855078,0.000326392873649339,0.00016740387303927891,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.74703918427026,-0.3042073925482125,-0.3752857582326925
216.8451724138,8.5023654132,0.99,0.01,0.026523292382818937,0.0005071796787467942,0.9951736501007367,0.004826349899263426,0.6453139171971644,0.35468608280283576,0.026395281693298987,0.00012801068951995257,0.00032729010521489316,0.0001798895735319011,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.727982585069892,-0.3260573606791297,-0.40233424678577556
216.8451724138,8.7251516439,0.99,0.01,0.026521583562079402,0.0005205780770227995,0.9948407637006434,0.0051592362993565215,0.630436587273345,0.369563412726655,0.026384752445449505,0.00013683111662989727,0.00032819146628757423,0.00019238661073522526,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.708936006068184,-0.34781475083166846,-0.4292811681960895
216.8451724138,8.9479378746,0.99,0.01,0.02651987394612398,0.0005339919073088571,0.9945078612074773,0.005492138792522779,0.616295748733124,0.38370425126687596,0.02637422311765166,0.00014565082847232166,0.00032909694233234103,0.00020489496497651605,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.689899388836746,-0.36947988122975417,-0.45612686356691157
216.8451724138,9.1707241053,0.99,0.01,0.026518163523981515,0.000547421140836392,0.9941749413345308,0.00582505866546918,0.6028384611647137,0.3971615388352864,0.026363693665753817,0.00015446985822769726,0.0003300065181508426,0.00021741462268554947,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.670872684566401,-0.39105306510182203,-0.4828716665686468
216.8451724138,9.393510336,0.99,0.01,0.026516452285769026,0.0005608657536757519,0.9938420029273259,0.006157997072674062,0.5900167306810058,0.4099832693189941,0.02635316405021556,0.0001632882355534671,0.00033092017833470547,0.0002299455753410464,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.651855852502877,-0.4125346110361878,-0.5095159040764639
216.8451724138,9.6162965667,0.99,0.01,0.02651474022257088,0.0005743257262139142,0.9935090449488858,0.006490955051114155,0.5777869464344753,0.4222130535655248,0.026342634235594204,0.00017210598697667612,0.00033183790760789994,0.00024248781860601427,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.632848858654627,-0.4339248229919317,-0.5360598964251171
216.8451724138,9.8390827975,0.99,0.01,0.02651302732633452,0.000587801042699165,0.993176066467047,0.006823933532952952,0.5661093923167075,0.43389060768329246,0.02633210419010225,0.00018092313623227206,0.0003327596910855514,0.00025504135161361367,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.613851674724282,-0.45522400184311174,-0.562503959162985
216.8451724138,10.0618690282,0.99,0.01,0.026511313589778953,0.0006012916908460653,0.9928430666432626,0.007156933356737422,0.5549478224035636,0.44505217759643645,0.026321573885217338,0.0001897397045616151,0.00033368551446438067,0.0002676061763816846,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.594864277213622,-0.47643244549379027,-0.5888484033517969
216.8451724138,10.2846552589,0.99,0.01,0.02650959900631469,0.0006147976614818755,0.9925100447229177,0.007489955277082305,0.5442690906672333,0.4557309093327668,0.02631104329534401,0.00019855571097068255,0.00033461536415908187,0.00028018229732279363,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.575886646683363,-0.4975504482554918,-0.6150935351036768
216.8451724138,10.5074414896,0.99,0.01,0.02650788356997537,0.0006283189482405987,0.9921770000269409,0.00782299997305913,0.5340428270435107,0.4659571729564893,0.026300512397521597,0.00020737117245377186,0.0003355492274034146,0.00029276972083718407,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.556918767134356,-0.5185783030537845,-0.6412396579258193
216.8451724138,10.7302277203,0.99,0.01,0.02650616727535504,0.00064185554729252,0.9918439319441713,0.008156068055828688,0.5242411532205749,0.4757588467794251,0.026289981171158067,0.000216186104196975,0.0003364870923136539,0.00030536845497886603,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.537960625479602,-0.5395162999890335,-0.6672870714064576
216.8451724138,10.953013951,0.99,0.01,0.02650445011755474,0.0006554074571049112,0.9915108399248482,0.00848916007515175,0.5148384326031982,0.48516156739680183,0.026279449597802942,0.0002250005197517968,0.00033742894793234034,0.00031797850917257087,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.519012211106705,-0.560364727864668,-0.6932360728499685
216.8451724138,11.1758001817,0.99,0.01,0.026502732092134926,0.0006689746782262488,0.9911777234748429,0.00882227652515719,0.5058110497510944,0.49418895024890575,0.026268917660945957,0.00023381443118897208,0.0003383747842505195,0.00033059989397572943,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.500073515510424,-0.5811238741131213,-0.7190869572973337
216.8451724138,11.3985864125,0.99,0.01,0.026501013195073104,0.0006825572130985375,0.9908445821504402,0.009155417849559781,0.49713721531912053,0.5028627846808795,0.02625838534583551,0.00024262784923759158,0.00033932459221578645,0.00034323262088275104,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.48114453197619,-0.6017940245512268,-0.7448400173668279
216.8451724138,11.6213726432,0.99,0.01,0.026499293422726226,0.0006961550658891331,0.9905114155537961,0.00948858444620388,0.4887967931337992,0.5112032068662007,0.026247852639319953,0.00025144078340627287,0.00034027836373045695,0.00035587670215867607,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.462225255314642,-0.6223754642524355,-0.7704955442004806
216.8451724138,11.8441588739,0.99,0.01,0.02649757276995293,0.0007097682419477654,0.9901782231098318,0.009821776890168207,0.48077114293327283,0.5192288570667272,0.026237319522075454,0.00026025324787747403,0.0003412360888989669,0.0003685321530487985,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.443315672388962,-0.6428668579076593,-0.796052211249668
220.2142068966,6.2045430383,0.99,0.01,0.02628808727777568,0.0003676926590122717,0.9998056274281305,0.0001943725718694678,0.9809040779398681,0.01909592206013183,0.026282977594641967,5.109683133710296e-06,0.0003606712286536907,7.02143035858097e-06,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,15.233108697383752,-0.012260876838691814,-0.015222350983115973
220.2142068966,6.4245241091,0.99,0.01,0.026286328134063994,0.0003806011655039217,0.9994742000646253,0.0005257999353747086,0.9500664710251513,0.049933528974848644,0.026272506784429866,1.3821349634129234e-05,0.00036159640617837045,1.9004759325551237e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,15.214672843747605,-0.03310084843950989,-0.041104930983584254
220.2142068966,6.6445051799,0.99,0.01,0.026284568495200465,0.00039352562338702146,0.9991427945747826,0.0008572054252174034,0.9212235737537481,0.07877642624625192,0.02626203722048688,2.253127471358428e-05,0.00036252508114026344,3.100054224675801e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,15.19624944307132,-0.05385578501869759,-0.0668932682856429
220.2142068966,6.8644862507,0.99,0.01,0.026282808308216582,0.0004064658440374947,0.9988114048217351,0.0011885951782648193,0.8941894006696038,0.10581059933039616,0.026251568688990177,3.123961922640476e-05,0.00036345744947255203,4.300839456494265e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,15.177837921012669,-0.07452599769989732,-0.09258777080572322
220.2142068966,7.0844673215,0.99,0.01,0.026281047526471445,0.0004194216623475578,0.9984800254091787,0.0015199745908213566,0.8688002885789049,0.13119971142109507,0.02624110100201104,3.994652446040506e-05,0.0003643936612838022,5.502800106375556e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,15.159437800312404,-0.09511183730725392,-0.11818887408439771
220.2142068966,7.3044483923,0.99,0.01,0.026279286108964725,0.00043239293402445194,0.9981486516005009,0.001851348399498986,0.8449116677280367,0.15508833227196328,0.026230633994686916,4.865211427780778e-05,0.00036533383500041866,6.70590990240333e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,15.141048679323987,-0.11561595182564943,-0.1436993001267819
220.2142068966,7.524429463,0.99,0.01,0.026277524018823294,0.00044537953134156914,0.9978172791430222,0.0021827208569777765,0.8223953386263191,0.17760466137368092,0.026220167519077672,5.735649974562009e-05,0.00036627805049488105,7.91014808466881e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,15.122670229908792,-0.1360351667128601,-0.1691159405318583
220.2142068966,7.7444105338,0.99,0.01,0.026275761223627115,0.000458381342969762,0.9974859043043914,0.00251409569560865,0.8011372630140698,0.19886273698593024,0.026209701445435954,6.605977819116161e-05,0.0003672263745235088,9.115496844625327e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,15.10430216945269,-0.156371239585674,-0.19444061069711438
220.2142068966,7.9643916046,0.99,0.01,0.026273997694321084,0.0004713982708254915,0.9971545237461509,0.0028454762538491205,0.7810356482161469,0.21896435178385312,0.026199235657788207,7.476203653287719e-05,0.00036817885402215853,0.00010321941680333299,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,15.08594426144573,-0.17662449253996115,-0.21967368415528554
220.2142068966,8.1843726754,0.99,0.01,0.026272233404886963,0.00048443022869863663,0.9968231344851951,0.0031768655148048212,0.7619993562312909,0.23800064376870916,0.02618877005258607,8.346335230088864e-05,0.00036913552240733813,0.00011529470629129853,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,15.067596305792515,-0.19679523810424726,-0.24481551917406108
220.2142068966,8.4043537462,0.99,0.01,0.026270468331962196,0.0004974771408458959,0.9964917338490603,0.003508266150939617,0.7439465497799892,0.2560534502200109,0.02617830453714384,9.216379481835411e-05,0.000370096402526718,0.00012738073831917797,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,15.049258132732355,-0.216883781007283,-0.2698664612547983
220.2142068966,8.6243348169,0.99,0.01,0.02626870245451429,0.0005105389407746684,0.9961603194378514,0.0038396805621485597,0.7268035390758804,0.27319646092411953,0.026167839028306827,0.00010086342620746267,0.00037106150899108024,0.00013947743178358807,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,15.03092959787754,-0.236890418562826,-0.29482684413794047
220.2142068966,8.8443158877,0.99,0.01,0.02626693575356269,0.000523615570194117,0.9958288890916633,0.004171110908336558,0.7105037955385304,0.2894962044614695,0.026157373451312426,0.00010956230225026089,0.00037203085002599195,0.00015158472016812505,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,15.012610578141143,-0.25681544130515555,-0.3196969909679801
220.2142068966,9.0642969585,0.99,0.01,0.026265168211940044,0.000536706978105461,0.9954974408626304,0.0045025591373696735,0.6949871049965057,0.3050128950034943,0.026146907738812824,0.00011826047312722213,0.0003730044289449373,0.0001637025491605237,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.99430096838186,-0.27665913350069893,-0.34447721525805264
220.2142068966,9.2842780293,0.99,0.01,0.026263399814085542,0.0005498131200108934,0.9951659729907376,0.004834027009262386,0.6801988379491061,0.3198011620508938,0.026136441830029195,0.00012695798405634625,0.00037398224532058207,0.00017583087469031123,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.976000678624938,-0.29642177248402035,-0.36916782061671505
220.2142068966,9.5042591001,0.99,0.01,0.02626163054586726,0.0005629339572247715,0.9948344838829991,0.00516551611700094,0.6660893184895305,0.33391068151046954,0.02612597567002386,0.00013565487584340152,0.0003749642959224625,0.00018796966130230896,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.957709631754938,-0.31610363020721444,-0.3937691026330139
220.2142068966,9.7242401708,0.99,0.01,0.026259860394426404,0.0005760694562672586,0.9945029720952419,0.005497027904758139,0.6526132766966214,0.3473867233033787,0.02611550920906319,0.000144351185363215,0.00037595057545941667,0.000200118880807842,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.939427761590439,-0.3357049722364014,-0.41828134816574014
220.2142068966,9.9442212416,0.99,0.01,0.026258089348043308,0.0005892195883374906,0.994171436316401,0.005828563683598991,0.6397293719357863,0.3602706280642137,0.026105042402068606,0.00015304694597470273,0.0003769410771794054,0.0002122785111580852,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.921155011272933,-0.35522606072570717,-0.442704838569389
220.2142068966,10.1642023124,0.99,0.01,0.026256317396019104,0.0006023843288444064,0.9938398753546824,0.006160124645317525,0.6273997765951739,0.37260022340482607,0.026094575208132607,0.00016174218788649655,0.00037793579334141435,0.00022444853550299205,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.902891331914896,-0.3746671535320285,-0.4670398490303409
220.2142068966,10.3841833832,0.99,0.01,0.02625454452857218,0.0006155636569988478,0.9935082881254101,0.006491711874589812,0.6155898115265572,0.3844101884734428,0.0260841075900941,0.000170436938478079,0.000378934715594519,0.00023662894140432877,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.884636681455556,-0.3940285052134378,-0.49128664975924785
220.2142068966,10.604164454,0.99,0.01,0.026252770736747595,0.0006287575554483894,0.9931766736404399,0.0068233263595601215,0.6042676258694042,0.39573237413059575,0.026073639514168058,0.00017913122257953845,0.00037993783527824854,0.00024881972017014087,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.866391023699421,-0.4133103676010226,-0.5154455067316253
220.2142068966,10.8241455247,0.99,0.01,0.026250996012336558,0.0006419660099546449,0.9928450309987222,0.007154969001277798,0.5934039150850778,0.40659608491492216,0.026063170949615622,0.00018782506272093516,0.0003809451436586323,0.00026102086629601256,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.848154327497612,-0.4325129894798856,-0.5395166815188812
220.2142068966,11.0441265955,0.99,0.01,0.02624922034780647,0.0006551890091071772,0.9925133593780987,0.007486640621901293,0.5829716720032424,0.4170283279967576,0.026052701868457345,0.00019651847934912592,0.0003819566321173587,0.0002732323769898185,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.829926566055443,-0.4516366177987834,-0.5635004326282509
220.2142068966,11.2641076663,0.99,0.01,0.026247443736236782,0.0006684265440695603,0.9921816580278178,0.00781834197218226,0.5729459664543987,0.4270540335456013,0.02604223224521127,0.0002052114910255124,0.0003829722922957079,0.00028545425177385234,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.811707716334936,-0.4706814962687531,-0.5873970142198726
