T,P,z_carbon dioxide,z_nitrogen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_nitrogen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoL3_carbon monoxide,rhoL4_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_nitrogen,rhoV3_carbon monoxide,rhoV4_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_nitrogen,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
210.6238275862,5.4433800051,0.95,0.001897,0.034035,0.014068,0.027029138964607125,0.0003295372170948415,0.9817369094068639,0.00011529331317094199,0.0024155727452260427,0.01573222453473905,0.7380671257592359,0.013794888806778533,0.24518335140505776,0.0029546340289277333,0.026535503351042038,3.11627898338736e-06,6.529085140983222e-05,0.00042522848317186346,0.000243220586651887,4.545929267518576e-06,8.079703930000932e-05,9.736618754265645e-07,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,17.365437163776733,-0.11527225125835017
210.6238275862,6.1581536982,0.95,0.001897,0.034035,0.014068,0.02702167479361137,0.0003730951019567379,0.9809665024365627,0.0001714397668020619,0.0035725720813092983,0.015289485715325934,0.658553058586655,0.01813742796632542,0.3207377512427191,0.00257176220430044,0.026507357812267172,4.632589625217888e-06,9.653688095787517e-05,0.0004131475107611039,0.00024570292053730967,6.766985536329172e-06,0.00011966568400127711,9.595118818219577e-07,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,17.238478286187167,-0.15823248569595805
210.6238275862,6.8729273912,0.95,0.001897,0.034035,0.014068,0.02701459715762732,0.0004168441490539091,0.9799785439960181,0.00022823763182157586,0.00473041206952607,0.015062806302634103,0.5953559744656215,0.0216383391387415,0.38070617361236075,0.0022995127832763115,0.02647372558917059,6.165747679870734e-06,0.00012779017644782493,0.0004069156443290301,0.00024817065456028285,9.019815065228597e-06,0.0001586951409790143,9.585384493834002e-07,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,17.114221533411445,-0.20009930639727713
210.6238275862,7.5877010842,0.95,0.001897,0.034035,0.014068,0.027007663419837152,0.0004607847920132162,0.9789050918574613,0.00028566698686896324,0.005888487665237546,0.014920753490432185,0.5439776845888541,0.024530976190634483,0.4294017459444063,0.0020895932761052006,0.026437939240851086,7.715197831515999e-06,0.00015903429291459835,0.00040297468823995283,0.00025065664425310603,1.130350076188267e-05,0.00019786179419510516,9.628528031223498e-07,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,16.991151243461772,-0.24071089084906916
210.6238275862,8.3024747772,0.95,0.001897,0.034035,0.014068,0.02700079429089815,0.0005049172211620616,0.9777891683053951,0.00034372770687098384,0.007046614261715537,0.014820489726018266,0.5014111257677804,0.026970822350255982,0.4696971775302081,0.001920874351755635,0.026401084193282364,9.280921105305574e-06,0.00019026418212789034,0.0004001649943825887,0.00025317111228240864,1.3618032673546873e-05,0.00023715819366621618,9.698825398899315e-07,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,16.8687760935104,-0.2800309308419813
210.6238275862,9.0172484702,0.95,0.001897,0.034035,0.014068,0.02699395615865045,0.0005492418530157633,0.9766489533386135,0.00040242484983418243,0.008204717136389091,0.014743904675163238,0.4655837997598946,0.029064911850690295,0.5035696686575917,0.0017816197318234433,0.02636361902881438,1.0863038753575411e-05,0.0002214777746738152,0.00039799631640867787,0.0002557181089142446,1.5963666042612955e-05,0.00027658153793602957,9.785401228761553e-07,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,16.746890233425365,-0.318055521929157
210.6238275862,9.7320221632,0.95,0.001897,0.034035,0.014068,0.02698713233844092,0.0005937593394778947,0.9754934507526227,0.0004617651806669036,0.009362757284544533,0.014682026782165928,0.4350239378912598,0.030889213829093775,0.532422390561053,0.0016644577185934417,0.026325770850743432,1.2461718039941809e-05,0.0002526739698907051,0.00039622579976684584,0.0002582995260193871,1.834075920015417e-05,0.0003161307669427725,9.882873155809254e-07,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,16.625393127795125,-0.3547943387839787
210.6238275862,10.4467958562,0.95,0.001897,0.034035,0.014068,0.026980313610984664,0.0006384705198918294,0.9743276288767124,0.0005217561556407352,0.010520709495972079,0.014629905471674816,0.40865847690620755,0.03249910269992474,0.5572780131366178,0.0015644072572498925,0.026287664986940778,1.407714470764876e-05,0.0002838520416113911,0.00039471943772484706,0.0002609163902085095,2.0749718996838904e-05,0.00035580558277162214,9.988279148588896e-07,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,16.504230447493384,-0.3902618410962191
210.6238275862,11.1615695492,0.95,0.001897,0.034035,0.014068,0.026973494474235835,0.0006833763763432856,0.9731544546930672,0.0005824055386166661,0.011678554002681637,0.014584585765634497,0.3856869614261244,0.03393587998354526,0.5788992233080495,0.0014779352822807254,0.026249376306241433,1.5709512577640988e-05,0.00031501141185839794,0.00039339724355836074,0.0002635693581022375,2.31909786911758e-05,0.0003956060534921974,1.009986057674893e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,16.38337072912324,-0.4244749649744044
210.6238275862,11.8763432422,0.95,0.001897,0.034035,0.014068,0.02696667144924618,0.0007284779995205968,0.9719758106374385,0.0006437212510093685,0.012836273156129391,0.01454419495542272,0.3655002990326437,0.035230971888426804,0.5978662827478606,0.0014024463310689647,0.026210952342074524,1.7359019480867373e-05,0.0003461515608341196,0.00039220852685666817,0.0002662589266634802,2.566498792244754e-05,0.00043553243363697694,1.0216512976921199e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,16.262794870736798,-0.4574518746076013
210.6238275862,12.5911169353,0.95,0.001897,0.034035,0.014068,0.026959842239191588,0.0007737765638416239,0.9707929502633852,0.0007057112910377944,0.013993849673818835,0.014507488771758231,0.3476268753885639,0.03640871155810096,0.614628431421206,0.0013359816321290854,0.02617242478602023,1.9025865072795158e-05,0.00037727197952511845,0.00039111960857344527,0.00026898552913716335,2.8172207723328177e-05,0.00047558507570446797,1.0337512766643682e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,16.142490936439472,-0.48921183282876335
210.6238275862,13.3058906283,0.95,0.001897,0.034035,0.014068,0.02695300526674247,0.0008192733093684656,0.9696067409318728,0.0007683837654792421,0.015151267100259056,0.014473608202388997,0.33169587863260946,0.037488232202795166,0.6295388585597106,0.0012770306048848778,0.02613381559500577,2.0710251677841426e-05,0.00040837218195110425,0.00039010723810775763,0.00027174958019121886,3.0713108059157477e-05,0.0005157643840282604,1.0462370898288472e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,16.022451339177554,-0.5197739539880839
210.6238275862,14.0206643213,0.95,0.001897,0.034035,0.014068,0.026946159428283083,0.0008649695287282278,0.9684178040130045,0.0008317467977961426,0.016308508038262726,0.014441941150936588,0.3174117576818052,0.038484784859159064,0.6428790502801123,0.0012244071789234822,0.02609514054012222,2.2412381817378792e-05,0.0004394516576364636,0.0003891548487070194,0.0002745514984548295,3.328816622283405e-05,0.0005560707891500393,1.0590749005249033e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,15.902671312792943,-0.5491578188483768
210.6238275862,14.7354380143,0.95,0.001897,0.034035,0.014068,0.026939303931326382,0.0009108665573318372,0.9672265968435205,0.0008958085703488274,0.017465554909243196,0.01441203967688746,0.30453606452894116,0.03941067529017265,0.6548760943844798,0.0011771657964064492,0.02605641126283009,2.413245934091403e-05,0.000470509892029372,0.00038825031712600615,0.00027739171668086286,3.5897866123682464e-05,0.0005965047335709104,1.0722409563815329e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,15.783147943432185,-0.5773830125522128
210.6238275862,15.4502117073,0.95,0.001897,0.034035,0.014068,0.0269324381994482,0.0009569657660796352,0.9660334645457866,0.000960577311197576,0.018622389702075564,0.014383568440940202,0.29287430804188985,0.040275942092479325,0.6657152072304312,0.0011345426351995402,0.026017636582478233,2.5870689069620836e-05,0.0005015463597771907,0.0003873845681231555,0.0002802706865603502,3.8542697779108506e-05,0.0006370666632781328,1.085718462043736e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,15.663879593502456,-0.6044690883415011
210.6238275862,16.1649854003,0.95,0.001897,0.034035,0.014068,0.02692556180965131,0.0010032685557881322,0.9648386733174974,0.0010260612930503568,0.01977899396143487,0.014356271428017455,0.28226627745472443,0.041088855798489865,0.6755489532409711,0.0010959135058146892,0.02597882333475224,2.7627276766518125e-05,0.0005325605244413346,0.00038655067369121505,0.0002831888805296936,4.122315701593775e-05,0.0006777570226822535,1.099495560247412e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,15.544865527331508,-0.6304355285212235
210.6238275862,16.8797590933,0.95,0.001897,0.034035,0.014068,0.02691867445059875,0.0010497763528456972,0.9636424325618747,0.0010922688326626257,0.020935348793406097,0.014329949812056557,0.2725788129276981,0.041856291730363565,0.6845041322721486,0.0010607630697897915,0.025939976928916163,2.9402429118980744e-05,0.0005635518386794341,0.0003857432538841692,0.00028614679209824846,4.393974527634658e-05,0.0007185762514844648,1.113563986637333e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,15.426105663489885,-0.6553016810585515
210.6238275862,17.5945327863,0.95,0.001897,0.034035,0.014068,0.026911775894024777,0.0010964906057793964,0.9624449099903057,0.0011592082903004036,0.022091434878725273,0.014304446840668639,0.26370033079745,0.042584012336903135,0.6926869949292633,0.0010286619363835759,0.025901101728003955,3.119635372306008e-05,0.000594519744633697,0.00038495806766406513,0.00028914493546032316,4.669296948380821e-05,0.0007595247826854976,1.127918149767434e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,15.307600406626605,-0.6790867901069682
210.6238275862,18.3093064794,0.95,0.001897,0.034035,0.014068,0.02690486597471306,0.0011434127824861845,0.9612462421693161,0.0012268880690747058,0.023247232488673178,0.014279637272936001,0.2555366261998236,0.04327688364182892,0.7001872408016516,0.0009992493566957873,0.025862201314262024,3.3009259064429457e-05,0.000625463674390747,0.0003841917269958602,0.0002921838447902723,4.948334194223444e-05,0.0008006030412663406,1.14255448733706e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,15.189350530716895,-0.7018096509324572
210.6238275862,19.0240801724,0.95,0.001897,0.034035,0.014068,0.02689794457618812,0.00119054436793984,0.9600465420379717,0.0012953166140585628,0.02440272150113409,0.014255419846835628,0.24800761851372838,0.04393904306330913,0.707081118455601,0.0009722199673614732,0.025823278678298422,3.484135449356288e-05,0.000656383050445659,0.00038344149295047687,0.0002952640734276917,5.231138025168879e-05,0.0008418114432539186,1.157471006540857e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,15.071357096434268,-0.7234892474119938
210.6238275862,19.7388538654,0.95,0.001897,0.034035,0.014068,0.026891011624103976,0.0012378868622766974,0.9588459048137808,0.0013645023850957212,0.025557880983967638,0.014231711817155815,0.24104480159515704,0.04457403080372781,0.7134338540946102,0.0009473135065049446,0.025784336372071875,3.669284949872664e-05,0.0006872772746273398,0.00038270512790603494,0.000298386193114738,5.5177607130651475e-05,0.0008831503950871482,1.1726669441597417e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,14.95362140534505,-0.744143941126735
210.6238275862,20.4536275584,0.95,0.001897,0.034035,0.014068,0.026884067064000094,0.0012854417791028426,0.9576444102962639,0.0014344539549618891,0.026712690863680128,0.01420844488509403,0.2345892267958481,0.045184894147304304,0.7193015722841453,0.0009243067727024551,0.02574537654986958,3.8563956325415596e-05,0.0007181457726390791,0.00038198078516601703,0.0003015507930508152,5.8082550721284464e-05,0.0009246202927884036,1.1881425423394506e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,14.836144903824803,-0.7637922445456304
210.6238275862,21.1684012514,0.95,0.001897,0.034035,0.014068,0.026877110876291858,0.0013332106440902443,0.9564421283399251,0.0015051798660233452,0.027867129574756812,0.014185562219294843,0.22858989375370806,0.045774269990064446,0.7247328290407441,0.0009030072154834069,0.025706401130148736,4.0454886147871576e-05,0.0007489879313847308,0.0003812669286105243,0.0003047584794839016,6.102674397621456e-05,0.0009662215217987553,1.2038988313727709e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,14.718929226053342,-0.7824521374998366
210.6238275862,21.8831749444,0.95,0.001897,0.034035,0.014068,0.026870143058158786,0.0013811949936297977,0.9552391195159978,0.001576688722010546,0.02902117563325247,0.014163016128739115,0.22300245537032845,0.04634445188661198,0.7297698448913211,0.0008832478517384523,0.0256674117961445,4.2365851518608925e-05,0.0007798031409814458,0.00038056226951423025,0.00030800987492465,6.40107249283055e-05,0.0010079544562658868,1.219937510955424e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,14.601976120182064,-0.8001415289980169
210.6238275862,22.5979486374,0.95,0.001897,0.034035,0.014068,0.02686316362543502,0.0014293963736477472,0.9540354374916481,0.001648989149667344,0.030174807049219803,0.014140766309464828,0.21778816811327786,0.04689744404744217,0.7344495046917026,0.0008648831475775054,0.025628410061801627,4.429706534408082e-05,0.0008105907791291216,0.00037986571916019256,0.0003113056177245053,6.703503645476196e-05,0.0010498194586337037,1.2362608347763357e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,14.485287449019028,-0.8168778065788125
210.6238275862,23.3127223304,0.95,0.001897,0.034035,0.014068,0.026856172606877695,0.0014778163384659869,0.9528311300277768,0.0017220898182670336,0.03132800168750592,0.014118778466450313,0.21291303484055374,0.04743500558933785,0.738804173888807,0.0008477856813014551,0.025589397293232296,4.6248741403926094e-05,0.0008413502207482148,0.00037917635149325757,0.0003146463615597482,7.010022627514888e-05,0.001091816879099745,1.2528715313448085e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,14.368865165142696,-0.8326784269026142
210.6238275862,24.0274960234,0.95,0.001897,0.034035,0.014068,0.026849170040901853,0.0015264564497350322,0.9516262399094227,0.0017959994463442289,0.03248073740964229,0.014097023234590741,0.20834710032957995,0.0479586868723324,0.7428623693868641,0.0008318434112235249,0.02555037473071215,4.822109452826178e-05,0.0008720808417653678,0.00037849337389607104,0.00031803277508167917,7.320684689709461e-05,0.0011339470550160266,1.2697727402317403e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,14.252711296241108,-0.8475604135528894
210.6238275862,24.7422697165,0.95,0.001897,0.034035,0.014068,0.026842155988422024,0.0015753182754259794,0.9504208074915048,0.0018707266942515311,0.033632990458436034,0.014075475355807622,0.20406386870341858,0.048469859186278344,0.7466493146981195,0.0008169574121836586,0.025511343569328992,5.0214337738804674e-05,0.0009027819762424496,0.00037781610511177817,0.00032146554172262287,7.635545498346807e-05,0.0011762103107782309,1.2869679416576321e-06,17.42961196538819,0.027013240168010228,0.0002425997156643902,309.1473760575555,82.3795680252517,4.003463174364567,78.17851545189481,61.77794369140718,63.65845399182276,85.98323841869716,3.87,14.136827987075492,-0.8615404465038168
214.1651034483,4.7133038001,0.95,0.001897,0.034035,0.014068,0.026840806793055064,0.000282316447819414,0.9534256714649209,1.452437585929069e-05,0.00030579417866574357,0.046254009980554164,0.9497536308995799,0.0020323847941436804,0.03646075336869798,0.011753230937578367,0.025590714239328734,3.898459662289346e-07,8.207762468008184e-06,0.001241494945292095,0.00026813107137916024,5.737756556848348e-07,1.0293470375870547e-05,3.3181304086983653e-06,16.616072902690227,0.026750349381350434,0.00028183602360409295,309.1473760575555,82.3795680252517,4.692802225303874,78.10025708298477,61.77794369140718,63.65845399182276,85.95923915478028,3.87,17.14451360643185,-0.06655342213876381
214.1651034483,5.4242011064,0.95,0.001897,0.034035,0.014068,0.02677822996557058,0.0003252861247297914,0.9811360245622825,6.176013599104035e-05,0.0012937752594612173,0.01750844004226524,0.8583574044502201,0.007298657628377616,0.13040217785533773,0.003941760066064533,0.026273086093234505,1.6538271242729905e-06,3.464501142161822e-05,0.00046884503379018285,0.0002792117537267343,2.3741520556644845e-06,4.241801909088783e-05,1.2821998565047786e-06,16.616072902690227,0.026750349381350434,0.00028183602360409295,309.1473760575555,82.3795680252517,4.692802225303874,78.10025708298477,61.77794369140718,63.65845399182276,85.95923915478028,3.87,16.696553779597384,-0.06593673363377661
214.1651034483,6.1350984128,0.95,0.001897,0.034035,0.014068,0.026768285192463392,0.00036801796203299856,0.9815051669908117,0.0001171408001438803,0.0024412177762509427,0.01593647443279358,0.7670012886680125,0.012235365767781682,0.21754843558139922,0.003214909982806531,0.026273210227886454,3.1356583459247447e-06,6.534721365159652e-05,0.0004265920925794199,0.0002822702511322856,4.502834374587329e-06,8.00617319061336e-05,1.1831446199920021e-06,16.616072902690227,0.026750349381350434,0.00028183602360409295,309.1473760575555,82.3795680252517,4.692802225303874,78.10025708298477,61.77794369140718,63.65845399182276,85.95923915478028,3.87,16.561641673017583,-0.10202834780034209
214.1651034483,6.8459957191,0.95,0.001897,0.034035,0.014068,0.02676041157432494,0.0004109203407226284,0.9808121957560271,0.00017338873412037643,0.003594624059386286,0.01541979145046627,0.6937002183092834,0.01623421876436527,0.2872419369524417,0.0028236259739096293,0.026246938035548645,4.639953887412471e-06,9.619361928414766e-05,0.0004126399656047343,0.00028505553006701246,6.670970706018664e-06,0.0001180335546023251,1.1602853472722083e-06,16.616072902690227,0.026750349381350434,0.00028183602360409295,309.1473760575555,82.3795680252517,4.692802225303874,78.10025708298477,61.77794369140718,63.65845399182276,85.95923915478028,3.87,16.439053612312517,-0.13839497498677744
214.1651034483,7.5568930254,0.95,0.001897,0.034035,0.014068,0.026753026485461583,0.00045400381814341735,0.9798636965199768,0.00023029223164557295,0.004749362235857985,0.01515664901251969,0.633931432779117,0.019536944069459394,0.3439855636239754,0.0025460595274481536,0.02621431942514123,6.161014172610067e-06,0.00012705981368495972,0.0004054862324627844,0.00028780729092284626,8.86984720238896e-06,0.00015617075927150026,1.1559207466818866e-06,16.616072902690227,0.026750349381350434,0.00028183602360409295,309.1473760575555,82.3795680252517,4.692802225303874,78.10025708298477,61.77794369140718,63.65845399182276,85.95923915478028,3.87,16.319583642187908,-0.17392508724088884
214.1651034483,8.2677903318,0.95,0.001897,0.034035,0.014068,0.026745824802339866,0.0004972696728367744,0.9788146900206321,0.00028781904993021646,0.005904580480121456,0.014992910449316131,0.584333375935498,0.022317964622544827,0.39101803649932754,0.0023306229426295322,0.026179206213248433,7.69795788420948e-06,0.00015792287505264426,0.0004009977561545799,0.00029057126667905297,1.1098046966235572e-05,0.0001944414110832985,1.158948108187268e-06,16.616072902690227,0.026750349381350434,0.00028183602360409295,309.1473760575555,82.3795680252517,4.692802225303874,78.10025708298477,61.77794369140718,63.65845399182276,85.95923915478028,3.87,16.201465833127067,-0.20842382704796236
214.1651034483,8.9786876381,0.95,0.001897,0.034035,0.014068,0.026738706684864614,0.0005407182523689551,0.9777157464928551,0.0003459649089454642,0.007060016555029042,0.014878272043170396,0.5425413832884213,0.02469929445867961,0.43060340717384415,0.002155915079054978,0.0261428545666459,9.250654223548661e-06,0.0001887757118552099,0.0003978257521399546,0.0002933620286095506,1.3355359334443455e-05,0.0002328351217911586,1.1657426338024852e-06,16.616072902690227,0.026750349381350434,0.00028183602360409295,309.1473760575555,82.3795680252517,4.692802225303874,78.10025708298477,61.77794369140718,63.65845399182276,85.95923915478028,3.87,16.084126392479416,-0.2418420680312483
214.1651034483,9.6895849444,0.95,0.001897,0.034035,0.014068,0.02673162978159088,0.0005843499254958748,0.9765882435999693,0.00040473300765050295,0.008215565711055663,0.014791457681324513,0.5068632680704181,0.02676807941785615,0.4643582625372284,0.0020103899744973153,0.026105795376968468,1.0819172920903034e-05,0.0002196154610342724,0.00039539977066723554,0.00029618551293354446,1.5641925213491898e-05,0.0002713477161170233,1.1747712318151598e-06,16.616072902690227,0.026750349381350434,0.00028183602360409295,309.1473760575555,82.3795680252517,4.692802225303874,78.10025708298477,61.77794369140718,63.65845399182276,85.95923915478028,3.87,15.967324437163082,-0.27416819449763175
214.1651034483,10.4004822508,0.95,0.001897,0.034035,0.014068,0.026724573051568706,0.0006281652217466416,0.9754427687865865,0.00046412909281918336,0.00937117641334974,0.014721925707244529,0.47606034994383845,0.02858805481487336,0.4934647113554112,0.0018868838858768422,0.026068291532061576,1.2403651846404578e-05,0.00025044068863770274,0.0003934371790230237,0.0002990445552872551,1.795802179209007e-05,0.0003099773698327144,1.1852748345819913e-06,16.616072902690227,0.026750349381350434,0.00028183602360409295,309.1473760575555,82.3795680252517,4.692802225303874,78.10025708298477,61.77794369140718,63.65845399182276,85.95923915478028,3.87,15.850942023687626,-0.3054065719564516
214.1651034483,11.1113795571,0.95,0.001897,0.034035,0.014068,0.02671752485278509,0.0006721648289747976,0.9742851628452637,0.0005241599622605361,0.010526818460029948,0.014663858732445828,0.44920633126985404,0.03020686159984767,0.518806238866612,0.0017805682636863104,0.0260304880520181,1.4004256818530767e-05,0.000281250533826607,0.0003917820101218511,0.0003019406968323977,2.0303989961126988e-05,0.0003487233068188343,1.196835362438661e-06,16.616072902690227,0.026750349381350434,0.00028183602360409295,309.1473760575555,82.3795680252517,4.692802225303874,78.10025708298477,61.77794369140718,63.65845399182276,85.95923915478028,3.87,15.73491519059718,-0.33556693582176855
214.1651034483,11.8222768635,0.95,0.001897,0.034035,0.014068,0.02671047822244444,0.0007163495669937675,0.973118912124049,0.0005848328913776598,0.011682470700510074,0.014613784284063229,0.42559513473742144,0.03166080601764106,0.5410560506740707,0.0016880085708668355,0.025992471510138237,1.56211662089122e-05,0.0003120443792303196,0.0003903411668669717,0.000304874890483806,2.2680204681410845e-05,0.0003875852676197285,1.209204208822226e-06,16.616072902690227,0.026750349381350434,0.00028183602360409295,309.1473760575555,82.3795680252517,4.692802225303874,78.10025708298477,61.77794369140718,63.65845399182276,85.95923915478028,3.87,15.619206704564958,-0.36466226710576954
214.1651034483,12.5331741698,0.95,0.001897,0.034035,0.014068,0.026703428743865745,0.0007607203612267832,0.9719462269642375,0.0006461553989253568,0.012838115962578995,0.014569501674258228,0.40467933463174827,0.03297803325650679,0.5607359644006815,0.0016066677110632213,0.025954296814608677,1.7254564652667408e-05,0.0003428217148122136,0.00038905564979218726,0.0003078478096220778,2.5087061371438715e-05,0.0004265632653917351,1.2222248415314227e-06,16.616072902690227,0.026750349381350434,0.00028183602360409295,309.1473760575555,82.3795680252517,4.692802225303874,78.10025708298477,61.77794369140718,63.65845399182276,85.95923915478028,3.87,15.503793787210297,-0.3927066675495219
214.1651034483,13.2440714761,0.95,0.001897,0.034035,0.014068,0.026696373486941833,0.0008052782211613462,0.9707685776899068,0.0007081351266237971,0.013993738467914765,0.01452954871555468,0.3860280662281674,0.03418069470660618,0.5782566212509396,0.0015346178142867908,0.02591600051939706,1.8904639819571734e-05,0.00037358206861803775,0.0003878862591071637,0.0003108599944905729,2.7524969031394866e-05,0.0004656574633357269,1.23579430365138e-06,16.616072902690227,0.026750349381350434,0.00028183602360409295,309.1473760575555,82.3795680252517,4.692802225303874,78.10025708298477,61.77794369140718,63.65845399182276,85.95923915478028,3.87,15.38866203855887,-0.41971524637267876
214.1651034483,13.9549687825,0.95,0.001897,0.034035,0.014068,0.026689310428377955,0.0008500242235413766,0.9695869804052493,0.0007707798469255807,0.015149323792905976,0.014492915954919151,0.3692976224412501,0.035286461112118285,0.593945555295449,0.0014703611511824462,0.02587760790734931,2.0571582606534468e-05,0.0004043250054888798,0.00038680593293322893,0.00031391192477130006,2.9994346708351327e-05,0.0005048681094658658,1.2498425958592636e-06,16.616072902690227,0.026750349381350434,0.00028183602360409295,309.1473760575555,82.3795680252517,4.692802225303874,78.10025708298477,61.77794369140718,63.65845399182276,85.95923915478028,3.87,15.273802150559517,-0.4457032989483949
214.1651034483,14.6658660888,0.95,0.001897,0.034035,0.014068,0.026682238138786857,0.0008949594997005238,0.9684021615959909,0.0008340973644163184,0.016304856943707997,0.014458884095884767,0.35421050726051534,0.0363095997797903,0.6080671800025954,0.001412712957098878,0.02583913708982018,2.2255584508290693e-05,0.0004350500757908692,0.00038579538866751525,0.00031700405836653954,3.249562125324737e-05,0.0005441954991994311,1.2643208813056594e-06,16.616072902690227,0.026750349381350434,0.00028183602360409295,309.1473760575555,82.3795680252517,4.692802225303874,78.10025708298477,61.77794369140718,63.65845399182276,85.95923915478028,3.87,15.159208106791532,-0.4706865997068874
