temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_methane,E_oxygen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.5205770727363626,0.96,0.005944,0.000125,0.02388,0.009352,1.1e-05,0.000685,3e-06,306.12,87.66,0.6533385600418137,0.028754016344243242,34.54994155019805,2.4956208640954083,1221.8971068787387,6.765729834675076,0.999499076205091,7.8174332506158e-06,1.4618772255381243e-06,0.00011101664251296327,0.0003683819227819796,1.4627486671155778e-07,3.8238275409620415e-06,8.275816730211784e-06,0.9508387550403933,0.007320812519274268,0.00015365289807565003,0.029392875234046267,0.011435621535896504,1.3517366081019354e-05,0.0008429890563552011,1.7763498777414054e-06,19.866519282859983,0.605873534125724,1.0000000011026615,2.0302981445153314,4.6149404775050185,6.1437654727542785,3.733526857315724,3.9917230072103425,6.7753734837445885,1.0000000000947555,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.613124143838421,0.96,0.005944,0.000125,0.02388,0.009352,1.1e-05,0.000685,3e-06,306.12,87.66,0.6533385600418137,0.04121747825505842,34.54994155019805,2.4956208640954083,1218.535659082808,8.28799429680794,0.9959287833652604,8.1148177801877e-05,1.3776869928632802e-05,0.0011141297327672663,0.002819445018019522,1.3603424432109292e-06,3.8044671645647814e-05,3.3118221332949567e-06,0.6729029496449322,0.05279244036353885,0.001013753516925997,0.2057958232006351,0.06155185457181644,8.802785877417123e-05,0.005854642528492056,5.083148851912752e-07,19.510405507969093,0.617702807460067,1.000000001005413,1.9947265891057946,4.504537856044436,5.972592019773309,3.635407347402493,3.900866744127312,6.582514646245042,1.0000000000290044,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.70567121494048,0.96,0.005944,0.000125,0.02388,0.009352,1.1e-05,0.000685,3e-06,306.12,87.66,0.6533385600418137,0.05368094016587361,34.54994155019805,2.4956208640954083,1216.0563091403567,9.83118846055184,0.9931363671527238,0.00016500667599576686,2.5369561129289522e-05,0.0021835282167986985,0.004410168672811855,2.4741936345594504e-06,7.388698018632324e-05,3.1985467197622345e-06,0.5236201672192373,0.0820487862835145,0.0014370543375769825,0.30960542925568335,0.07443202275113117,0.00012327814862518176,0.008732876708008975,3.8529622243484474e-07,19.20219112172087,0.6282434129006099,1.0000000007889402,1.9644964705220087,4.41273325961581,5.826317242722203,3.5548437877448453,3.8258213798146663,6.419039557722455,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.798218286042539,0.96,0.005944,0.000125,0.02388,0.009352,1.1e-05,0.000685,3e-06,306.12,87.66,0.6533385600418137,0.0661444020766888,34.54994155019805,2.4956208640954083,1214.1049550982182,11.379637488203182,0.9908159128912629,0.0002579261193198738,3.592354018930341e-05,0.003282887390111922,0.005490662583796255,3.4645494254213456e-06,0.00011006664671606819,3.1562791780474235e-06,0.4305483580157915,0.10363707056365505,0.0016554326071834434,0.3777612927567275,0.07569406951706943,0.00014046741814462556,0.010562994171445357,3.149499832403083e-07,18.92431967989371,0.6379760262765146,1.0000000006858154,1.9372938660680696,4.3332467346167425,5.696201348338104,3.4849092627602243,3.760482410653841,6.272387660066029,1.00000000004558,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.890765357144598,0.96,0.005944,0.000125,0.02388,0.009352,1.1e-05,0.000685,3e-06,306.12,87.66,0.6533385600418137,0.07860786398750398,34.54994155019805,2.4956208640954083,1212.481524721521,12.923839094136461,0.9887922976571711,0.0003592253219409252,4.539552920022753e-05,0.004391110068828937,0.006258629328759914,4.3347039804452384e-06,0.0001458747516492038,3.132638469063546e-06,0.3670084081334185,0.12096519302846179,0.0017644933958143704,0.4252633144406691,0.07306149690828771,0.0001482750637673867,0.011788550784366735,2.682452144228641e-07,18.667170376840797,0.6471449674350617,1.0000000005367746,1.9122212238220242,4.261691635495822,5.576276582746699,3.4221897243087707,3.7017148079563036,6.137863370847376,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.983312428246657,0.96,0.005944,0.000125,0.02388,0.009352,1.1e-05,0.000685,3e-06,306.12,87.66,0.6533385600418137,0.09107132589831916,34.54994155019805,2.4956208640954083,1211.072882059128,14.457668547741699,0.9869665326538964,0.00046868080237284684,5.385260687699681e-05,0.005495603007578521,0.006826197479388885,5.097081344561842e-06,0.00018091969350106452,3.1166750406154823e-06,0.3208906500722,0.13570957787220972,0.001811199881590261,0.45959193083821764,0.0692137563374621,0.00015089972507676636,0.012631750482635378,2.3479060813604393e-07,18.42537952682871,0.6558821402456267,1.000000000501879,1.8886830458162867,4.195885501705478,5.464661513178356,3.3647842618514314,3.647845509318452,6.0128091269357995,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.075859499348715,0.96,0.005944,0.000125,0.02388,0.009352,1.1e-05,0.000685,3e-06,306.12,87.66,0.6533385600418137,0.10353478780913433,34.54994155019805,2.4956208640954083,1209.812724270701,15.97678275107221,0.9852807129015628,0.0005863184281631776,6.13967699226574e-05,0.006588350554430127,0.007259371673185897,5.765843217417999e-06,0.00021497918044053384,3.1046490773713968e-06,0.28590736714438786,0.14880285413216404,0.0018209359092403888,0.4849498102765892,0.06515047941404968,0.0001505651515085102,0.013217778366950516,2.096051101931258e-07,18.195820563971083,0.6642588412392301,1.000000000571456,1.8663046773601883,4.134624003568694,5.3598236693340455,3.3115780652526636,3.5980325544454876,5.8948685756928745,1.0000000000136773,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.168406570450774,0.96,0.005944,0.000125,0.02388,0.009352,1.1e-05,0.000685,3e-06,306.12,87.66,0.6533385600418137,0.11599824971994951,34.54994155019805,2.4956208640954083,1208.6605189993702,17.477810514129448,0.983699562991261,0.0007122982528592713,6.813389612874547e-05,0.007663871277634015,0.007598760750198461,6.354213970136246e-06,0.0002479236868995291,3.0949310489102616e-06,0.2584702994795436,0.16080736862993408,0.0018082909886683038,0.5038928985668406,0.061249556351883803,0.00014851970377741707,0.013622876329070862,1.899502815024274e-07,17.976581230193066,0.672328507951481,1.000000000433825,1.8451020624573815,4.077281969074023,5.260358653460036,3.2618767136373035,3.551344480008253,5.783118547659741,1.0000000000561742,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.260953641552833,0.96,0.005944,0.000125,0.02388,0.009352,1.1e-05,0.000685,3e-06,306.12,87.66,0.6533385600418137,0.1284617116307647,34.54994155019805,2.4956208640954083,1207.590476228888,18.957947712507952,0.9822007585107441,0.0008468500887494615,7.416212993619537e-05,0.008718161672422087,0.007870430286289939,6.8737103844942195e-06,0.00027967690474160116,3.086696732160225e-06,0.2363826415318783,0.17208184401601148,0.001782022899821768,0.5180689438062694,0.0576426726859088,0.00014549336834152447,0.013896207507845437,1.7418392334478384e-07,17.76643422410911,0.6801428692110079,1.0000000011086159,1.8248384438769059,4.023532319676624,5.165923647523762,3.2152205344759133,3.5073731221018742,5.677675525781483,1.0000000003992615,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.353500712654892,0.96,0.005944,0.000125,0.02388,0.009352,1.1e-05,0.000685,3e-06,306.12,87.66,0.6533385600418137,0.14092517354157988,34.54994155019805,2.4956208640954083,1206.58559249266,20.414755283728848,0.9807696899965409,0.0009902349914560989,7.956838564456014e-05,0.009748138566063208,0.008091759751144784,7.334085917768249e-06,0.0003101947385718401,3.079484660954638e-06,0.218224253718257,0.18286444208310496,0.001747560069452339,0.5285900877892039,0.054360647276129825,0.00014192569771648538,0.014070922108250145,1.6125788553428306e-07,17.564553747079536,0.6876768452875005,1.0000000009425625,1.8054428385928154,3.9727065842662417,5.0764781681658215,3.1712864972985866,3.4658351423192344,5.577191529065199,1.0000000002726346,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
